param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
21,0.017,0.,0.017,0.008,0.,0.008,0.007,0.,0.007,0.,0.,0.
22,0.02,0.,0.02,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
23,0.033,0.,0.033,0.009,0.,0.009,0.023,0.,0.023,0.,0.,0.
24,0.022,0.,0.022,0.011,0.,0.011,0.01,0.,0.01,0.,0.,0.
25,0.022,0.,0.022,0.011,0.,0.011,0.01,0.,0.01,0.,0.,0.
26,0.026,0.,0.026,0.013,0.,0.013,0.011,0.,0.011,0.,0.,0.
27,0.025,0.,0.025,0.013,0.,0.013,0.011,0.,0.011,0.,0.,0.
28,0.03,0.,0.03,0.015,0.,0.015,0.014,0.,0.014,0.,0.,0.
29,0.054,0.,0.054,0.015,0.,0.015,0.037,0.,0.037,0.,0.,0.
30,0.032,0.,0.031,0.018,0.,0.018,0.014,0.,0.014,0.,0.,0.
31,0.034,0.,0.034,0.018,0.,0.018,0.015,0.,0.015,0.,0.,0.
32,0.036,0.,0.036,0.019,0.,0.019,0.016,0.,0.016,0.,0.,0.
33,0.041,0.003,0.038,0.024,0.003,0.021,0.016,0.,0.016,0.,0.,0.
34,0.042,0.,0.042,0.022,0.,0.022,0.019,0.,0.019,0.,0.,0.
35,0.134,0.,0.134,0.023,0.,0.023,0.109,0.,0.109,0.,0.,0.
36,0.045,0.,0.045,0.025,0.,0.025,0.019,0.,0.019,0.,0.,0.
37,0.047,0.,0.047,0.025,0.,0.025,0.021,0.,0.021,0.,0.,0.
38,0.075,0.,0.075,0.052,0.,0.052,0.022,0.,0.022,0.,0.,0.
39,0.053,0.,0.053,0.029,0.,0.029,0.022,0.,0.022,0.,0.,0.
40,0.055,0.,0.055,0.03,0.,0.03,0.023,0.,0.023,0.,0.,0.
41,0.057,0.,0.057,0.03,0.,0.03,0.025,0.,0.025,0.,0.,0.
42,0.063,0.,0.063,0.033,0.,0.033,0.027,0.,0.027,0.,0.,0.
43,0.077,0.,0.077,0.051,0.,0.051,0.026,0.,0.026,0.,0.,0.
44,0.066,0.,0.066,0.037,0.,0.037,0.028,0.,0.028,0.,0.,0.
45,0.087,0.,0.087,0.057,0.,0.057,0.028,0.,0.028,0.,0.,0.
46,0.172,0.,0.172,0.141,0.,0.141,0.03,0.,0.03,0.,0.,0.
47,0.077,0.,0.077,0.046,0.,0.046,0.03,0.,0.03,0.,0.,0.
48,0.108,0.,0.108,0.074,0.,0.074,0.033,0.,0.033,0.,0.,0.
49,0.084,0.,0.084,0.049,0.,0.049,0.034,0.,0.034,0.,0.,0.
50,0.076,0.,0.076,0.043,0.,0.043,0.032,0.,0.032,0.,0.,0.
51,0.094,0.,0.094,0.049,0.,0.049,0.043,0.,0.043,0.,0.,0.
52,0.089,0.,0.089,0.048,0.,0.048,0.039,0.,0.039,0.,0.,0.
53,0.103,0.,0.103,0.05,0.,0.05,0.051,0.,0.051,0.,0.,0.
54,0.117,0.003,0.113,0.074,0.003,0.071,0.041,0.,0.041,0.,0.,0.
55,0.199,0.,0.199,0.157,0.,0.157,0.041,0.,0.041,0.,0.,0.
56,0.135,0.,0.135,0.087,0.,0.087,0.047,0.,0.047,0.,0.,0.
57,0.109,0.,0.109,0.064,0.,0.064,0.043,0.,0.043,0.,0.,0.
58,0.108,0.,0.108,0.061,0.,0.061,0.045,0.,0.045,0.,0.,0.
59,0.124,0.,0.124,0.078,0.,0.078,0.045,0.,0.045,0.,0.,0.
60,0.119,0.,0.119,0.07,0.,0.07,0.048,0.,0.048,0.,0.,0.
61,0.124,0.,0.124,0.068,0.,0.068,0.055,0.,0.055,0.,0.,0.
62,0.126,0.,0.126,0.072,0.,0.072,0.053,0.,0.053,0.,0.,0.
63,0.137,0.003,0.133,0.078,0.003,0.075,0.057,0.,0.057,0.,0.,0.
64,0.133,0.,0.133,0.076,0.,0.076,0.055,0.,0.055,0.,0.,0.
65,0.138,0.,0.138,0.08,0.,0.08,0.056,0.,0.056,0.,0.,0.
66,0.144,0.,0.143,0.082,0.,0.082,0.06,0.,0.06,0.,0.,0.
67,0.152,0.,0.152,0.086,0.,0.086,0.064,0.,0.064,0.,0.,0.
68,0.148,0.,0.148,0.084,0.,0.084,0.063,0.,0.063,0.,0.,0.
69,0.153,0.,0.153,0.09,0.,0.09,0.062,0.,0.062,0.,0.,0.
70,0.163,0.,0.163,0.095,0.,0.095,0.066,0.,0.066,0.,0.,0.
71,0.174,0.,0.174,0.1,0.,0.1,0.072,0.,0.072,0.,0.,0.
72,0.18,0.003,0.176,0.106,0.003,0.102,0.073,0.,0.073,0.,0.,0.
73,0.174,0.,0.174,0.1,0.,0.1,0.072,0.,0.072,0.,0.,0.
74,0.168,0.,0.168,0.099,0.,0.099,0.068,0.,0.068,0.,0.,0.
75,0.191,0.007,0.183,0.109,0.,0.109,0.081,0.007,0.073,0.,0.,0.
76,0.19,0.,0.19,0.112,0.,0.112,0.077,0.,0.077,0.,0.,0.
77,0.194,0.,0.194,0.113,0.,0.113,0.079,0.,0.079,0.,0.,0.
78,0.2,0.,0.2,0.117,0.,0.117,0.081,0.,0.081,0.,0.,0.
79,0.206,0.,0.206,0.12,0.,0.12,0.084,0.,0.084,0.,0.,0.
80,0.217,0.003,0.213,0.129,0.003,0.126,0.086,0.,0.086,0.,0.,0.
81,0.229,0.004,0.225,0.131,0.,0.131,0.097,0.004,0.093,0.,0.,0.
82,0.215,0.004,0.211,0.125,0.004,0.121,0.089,0.,0.089,0.,0.,0.
83,0.246,0.,0.246,0.142,0.,0.142,0.102,0.,0.102,0.,0.,0.
84,0.227,0.,0.227,0.133,0.,0.133,0.093,0.,0.093,0.,0.,0.
85,0.244,0.,0.244,0.136,0.,0.136,0.107,0.,0.107,0.,0.,0.
86,0.236,0.,0.236,0.132,0.,0.132,0.101,0.,0.101,0.,0.,0.
87,0.229,0.003,0.225,0.133,0.003,0.13,0.094,0.,0.094,0.,0.,0.
88,0.245,0.,0.245,0.136,0.,0.136,0.107,0.,0.107,0.,0.,0.
89,0.244,0.,0.244,0.146,0.,0.146,0.096,0.,0.096,0.,0.,0.
90,0.259,0.007,0.251,0.154,0.007,0.146,0.104,0.,0.104,0.,0.,0.
91,0.263,0.,0.263,0.154,0.,0.154,0.107,0.,0.107,0.,0.,0.
92,0.284,0.003,0.28,0.164,0.,0.164,0.118,0.003,0.115,0.,0.,0.
93,0.278,0.,0.278,0.155,0.,0.155,0.121,0.,0.121,0.,0.,0.
94,0.277,0.,0.277,0.166,0.,0.166,0.109,0.,0.109,0.,0.,0.
95,0.291,0.,0.29,0.172,0.,0.172,0.117,0.,0.117,0.,0.,0.
96,0.311,0.,0.311,0.192,0.,0.192,0.116,0.,0.116,0.,0.,0.
97,0.329,0.,0.329,0.201,0.,0.201,0.122,0.,0.122,0.,0.,0.
98,0.318,0.,0.318,0.193,0.,0.193,0.123,0.,0.123,0.,0.,0.
99,0.33,0.003,0.326,0.2,0.003,0.196,0.128,0.,0.128,0.,0.,0.
100,0.337,0.004,0.332,0.195,0.003,0.191,0.141,0.,0.14,0.,0.,0.
110,0.398,0.,0.398,0.235,0.,0.235,0.16,0.,0.16,0.,0.,0.
120,0.493,0.,0.493,0.299,0.,0.299,0.192,0.,0.192,0.,0.,0.
130,0.543,0.007,0.535,0.323,0.003,0.319,0.218,0.003,0.214,0.,0.,0.
140,0.603,0.,0.603,0.349,0.,0.349,0.252,0.,0.252,0.,0.,0.
150,0.778,0.,0.778,0.397,0.,0.397,0.379,0.,0.379,0.,0.,0.
160,0.756,0.007,0.748,0.447,0.003,0.443,0.306,0.003,0.302,0.,0.,0.
170,0.883,0.,0.883,0.516,0.,0.516,0.365,0.,0.365,0.,0.,0.
180,1.006,0.,1.006,0.591,0.,0.591,0.413,0.,0.413,0.,0.,0.
190,1.144,0.,1.144,0.693,0.,0.693,0.449,0.,0.449,0.,0.,0.
200,1.48,0.012,1.468,0.849,0.,0.849,0.63,0.012,0.618,0.,0.,0.
210,1.352,0.003,1.348,0.781,0.003,0.777,0.568,0.,0.568,0.,0.,0.
220,1.39,0.007,1.382,0.82,0.003,0.816,0.568,0.003,0.564,0.,0.,0.
230,1.493,0.,1.493,0.869,0.,0.869,0.621,0.,0.621,0.,0.,0.
240,1.793,0.,1.793,1.106,0.,1.106,0.685,0.,0.684,0.,0.,0.
250,1.871,0.007,1.863,1.035,0.007,1.027,0.834,0.,0.834,0.,0.,0.
260,1.983,0.,1.983,1.162,0.,1.162,0.818,0.,0.818,0.,0.,0.
270,2.208,0.003,2.204,1.324,0.003,1.32,0.881,0.,0.881,0.,0.,0.
280,2.375,0.,2.374,1.43,0.,1.43,0.942,0.,0.942,0.,0.,0.
290,2.411,0.003,2.407,1.414,0.003,1.409,0.995,0.,0.995,0.,0.,0.
300,2.657,0.011,2.645,1.627,0.003,1.623,1.029,0.007,1.021,0.,0.,0.
310,2.839,0.,2.839,1.731,0.,1.731,1.105,0.,1.105,0.,0.,0.
320,3.038,0.008,3.026,1.753,0.,1.753,1.283,0.008,1.27,0.,0.,0.
330,3.298,0.,3.293,2.002,0.,1.996,1.294,0.,1.294,0.,0.,0.
340,3.313,0.,3.312,1.919,0.,1.919,1.391,0.,1.39,0.,0.,0.
350,3.515,0.028,3.487,2.018,0.,2.018,1.495,0.027,1.467,0.,0.,0.
360,3.832,0.011,3.819,2.375,0.003,2.371,1.454,0.007,1.446,0.,0.,0.
370,3.91,0.007,3.902,2.324,0.003,2.319,1.584,0.003,1.58,0.,0.,0.
380,4.162,0.,4.162,2.47,0.,2.47,1.689,0.,1.689,0.,0.,0.
390,4.588,0.003,4.583,2.783,0.003,2.779,1.802,0.,1.802,0.,0.,0.
400,4.769,0.012,4.757,2.956,0.004,2.952,1.811,0.007,1.803,0.,0.,0.
