param-n,autorewrite-noop-regression-quadratic-real,autorewrite-noop-regression-quadratic-sys,autorewrite-noop-regression-quadratic-user,try-rewrite!-noop-regression-quadratic-real,try-rewrite!-noop-regression-quadratic-sys,try-rewrite!-noop-regression-quadratic-user,try-rewrite-noop-regression-quadratic-real,try-rewrite-noop-regression-quadratic-sys,try-rewrite-noop-regression-quadratic-user,try-rewrite?-noop-regression-quadratic-real,try-rewrite?-noop-regression-quadratic-sys,try-rewrite?-noop-regression-quadratic-user,try-ssr-rewrite!-noop-regression-linear-real,try-ssr-rewrite!-noop-regression-linear-sys,try-ssr-rewrite!-noop-regression-linear-user,try-ssr-rewrite-noop-regression-linear-real,try-ssr-rewrite-noop-regression-linear-sys,try-ssr-rewrite-noop-regression-linear-user,try-ssr-rewrite?-noop-regression-linear-real,try-ssr-rewrite?-noop-regression-linear-sys,try-ssr-rewrite?-noop-regression-linear-user
700,0.026,0.,0.026,0.025,0.,0.025,0.025,0.,0.025,0.025,0.,0.025,0.,0.,0.,0.,0.,0.,0.,0.,0.
704,0.024,0.,0.024,0.025,0.,0.025,0.037,0.,0.037,0.027,0.,0.027,0.,0.,0.,0.,0.,0.,0.,0.,0.
708,0.024,0.,0.024,0.026,0.,0.026,0.025,0.,0.025,0.024,0.,0.024,0.,0.,0.,0.,0.,0.,0.,0.,0.
712,0.025,0.,0.025,0.03,0.,0.03,0.026,0.,0.026,0.027,0.,0.027,0.,0.,0.,0.,0.,0.,0.,0.,0.
716,0.032,0.,0.032,0.027,0.,0.027,0.027,0.,0.027,0.027,0.,0.027,0.,0.,0.,0.,0.,0.,0.,0.,0.
720,0.026,0.,0.026,0.027,0.,0.027,0.025,0.,0.025,0.027,0.,0.027,0.,0.,0.,0.,0.,0.,0.,0.,0.
724,0.027,0.,0.027,0.025,0.,0.025,0.025,0.,0.025,0.024,0.,0.024,0.,0.,0.,0.,0.,0.,0.,0.,0.
728,0.026,0.,0.026,0.026,0.,0.026,0.025,0.,0.025,0.025,0.,0.025,0.,0.,0.,0.,0.,0.,0.,0.,0.
732,0.025,0.,0.025,0.027,0.,0.027,0.025,0.,0.025,0.026,0.,0.026,0.,0.,0.,0.,0.,0.,0.,0.,0.
736,0.026,0.,0.026,0.026,0.,0.026,0.026,0.,0.026,0.027,0.,0.027,0.,0.,0.,0.,0.,0.,0.,0.,0.
740,0.028,0.,0.028,0.027,0.,0.027,0.029,0.,0.029,0.027,0.,0.027,0.,0.,0.,0.,0.,0.,0.,0.,0.
744,0.027,0.,0.027,0.029,0.,0.029,0.026,0.,0.026,0.027,0.,0.027,0.,0.,0.,0.,0.,0.,0.,0.,0.
748,0.028,0.,0.028,0.029,0.,0.029,0.031,0.,0.031,0.03,0.,0.03,0.,0.,0.,0.,0.,0.,0.,0.,0.
752,0.028,0.,0.028,0.029,0.,0.029,0.029,0.,0.029,0.029,0.,0.029,0.,0.,0.,0.,0.,0.,0.,0.,0.
756,0.028,0.,0.028,0.031,0.,0.031,0.034,0.,0.034,0.031,0.,0.031,0.,0.,0.,0.,0.,0.,0.,0.,0.
760,0.03,0.,0.03,0.034,0.,0.034,0.035,0.,0.035,0.036,0.,0.036,0.,0.,0.,0.,0.,0.,0.,0.,0.
764,0.03,0.,0.03,0.037,0.,0.037,0.034,0.,0.034,0.035,0.,0.035,0.,0.,0.,0.,0.,0.,0.,0.,0.
768,0.031,0.,0.031,0.036,0.,0.036,0.032,0.,0.032,0.034,0.,0.034,0.,0.,0.,0.,0.,0.,0.,0.,0.
772,0.033,0.,0.033,0.034,0.,0.034,0.035,0.,0.035,0.039,0.,0.039,0.,0.,0.,0.,0.,0.,0.,0.,0.
776,0.033,0.,0.033,0.034,0.,0.034,0.035,0.,0.035,0.032,0.,0.032,0.,0.,0.,0.,0.,0.,0.,0.,0.
780,0.031,0.,0.031,0.031,0.,0.031,0.03,0.,0.03,0.031,0.,0.031,0.,0.,0.,0.,0.,0.,0.,0.,0.
784,0.032,0.,0.032,0.032,0.,0.032,0.035,0.,0.035,0.032,0.,0.032,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
788,0.031,0.,0.031,0.033,0.,0.033,0.033,0.,0.033,0.032,0.,0.032,0.,0.,0.,0.,0.,0.,0.,0.,0.
792,0.033,0.,0.033,0.035,0.,0.035,0.03,0.,0.03,0.033,0.,0.033,0.,0.,0.,0.,0.,0.,0.,0.,0.
796,0.032,0.,0.032,0.033,0.,0.033,0.033,0.,0.033,0.034,0.,0.034,0.,0.,0.,0.,0.,0.,0.,0.,0.
800,0.034,0.,0.034,0.032,0.,0.032,0.033,0.,0.033,0.034,0.,0.034,0.,0.,0.,0.,0.,0.,0.,0.,0.
804,0.034,0.,0.034,0.035,0.,0.035,0.033,0.,0.033,0.034,0.,0.034,0.,0.,0.,0.,0.,0.,0.001,0.,0.001
808,0.034,0.,0.034,0.034,0.,0.034,0.033,0.,0.033,0.033,0.,0.033,0.,0.,0.,0.,0.,0.,0.,0.,0.
812,0.035,0.,0.035,0.035,0.,0.035,0.035,0.,0.035,0.034,0.,0.034,0.,0.,0.,0.001,0.,0.001,0.,0.,0.
816,0.035,0.,0.035,0.034,0.,0.034,0.038,0.,0.038,0.034,0.,0.034,0.,0.,0.,0.001,0.,0.001,0.,0.,0.
820,0.036,0.,0.036,0.035,0.,0.035,0.037,0.,0.037,0.036,0.,0.036,0.,0.,0.,0.,0.,0.,0.,0.,0.
824,0.036,0.,0.036,0.038,0.,0.038,0.039,0.,0.038,0.037,0.,0.037,0.,0.,0.,0.,0.,0.,0.,0.,0.
828,0.037,0.,0.037,0.036,0.,0.036,0.035,0.,0.035,0.034,0.,0.034,0.,0.,0.,0.,0.,0.,0.,0.,0.
832,0.035,0.,0.035,0.035,0.,0.035,0.036,0.,0.036,0.038,0.,0.038,0.,0.,0.,0.,0.,0.,0.,0.,0.
836,0.037,0.,0.037,0.036,0.,0.036,0.038,0.,0.038,0.037,0.,0.037,0.,0.,0.,0.,0.,0.,0.,0.,0.
840,0.038,0.,0.038,0.038,0.,0.038,0.035,0.,0.035,0.037,0.,0.037,0.,0.,0.,0.,0.,0.,0.,0.,0.
844,0.037,0.,0.037,0.037,0.,0.037,0.04,0.,0.039,0.036,0.,0.036,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
848,0.039,0.,0.039,0.038,0.,0.038,0.038,0.,0.038,0.038,0.,0.038,0.,0.,0.,0.,0.,0.,0.,0.,0.
852,0.039,0.,0.039,0.039,0.,0.039,0.041,0.,0.041,0.04,0.,0.04,0.,0.,0.,0.,0.,0.,0.,0.,0.
856,0.04,0.,0.04,0.041,0.,0.041,0.042,0.,0.042,0.042,0.,0.042,0.,0.,0.,0.,0.,0.,0.,0.,0.
860,0.04,0.,0.04,0.041,0.,0.041,0.041,0.,0.041,0.042,0.,0.042,0.,0.,0.,0.,0.,0.,0.,0.,0.
864,0.041,0.,0.041,0.041,0.,0.041,0.04,0.,0.04,0.04,0.,0.04,0.,0.,0.,0.,0.,0.,0.,0.,0.
868,0.042,0.,0.042,0.041,0.,0.041,0.043,0.,0.043,0.044,0.,0.044,0.,0.,0.,0.,0.,0.,0.,0.,0.
872,0.045,0.,0.045,0.044,0.,0.044,0.044,0.003,0.04,0.046,0.,0.046,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
876,0.041,0.,0.041,0.05,0.004,0.046,0.044,0.,0.044,0.042,0.,0.042,0.,0.,0.,0.,0.,0.,0.,0.,0.
880,0.041,0.,0.041,0.041,0.,0.041,0.043,0.,0.043,0.042,0.,0.042,0.,0.,0.,0.,0.,0.,0.,0.,0.
884,0.044,0.,0.044,0.041,0.,0.041,0.041,0.,0.041,0.041,0.,0.041,0.,0.,0.,0.,0.,0.,0.,0.,0.
888,0.042,0.,0.042,0.042,0.,0.042,0.04,0.,0.04,0.041,0.,0.041,0.,0.,0.,0.001,0.,0.001,0.,0.,0.
892,0.045,0.,0.045,0.045,0.,0.045,0.045,0.,0.045,0.045,0.,0.045,0.,0.,0.,0.,0.,0.,0.,0.,0.
896,0.047,0.,0.047,0.048,0.,0.048,0.043,0.,0.043,0.045,0.,0.045,0.,0.,0.,0.001,0.,0.001,0.,0.,0.
900,0.046,0.,0.046,0.044,0.,0.044,0.044,0.,0.044,0.043,0.,0.043,0.,0.,0.,0.,0.,0.,0.,0.,0.
904,0.044,0.,0.044,0.046,0.,0.046,0.048,0.,0.048,0.043,0.,0.043,0.,0.,0.,0.,0.,0.,0.001,0.,0.001
908,0.044,0.,0.044,0.045,0.,0.045,0.044,0.,0.044,0.045,0.,0.045,0.,0.,0.,0.,0.,0.,0.,0.,0.
912,0.045,0.,0.045,0.046,0.,0.046,0.044,0.,0.044,0.049,0.,0.049,0.,0.,0.,0.,0.,0.,0.,0.,0.
916,0.046,0.,0.046,0.047,0.,0.047,0.047,0.,0.047,0.046,0.,0.046,0.001,0.,0.,0.,0.,0.,0.,0.,0.
920,0.046,0.,0.046,0.044,0.,0.044,0.046,0.,0.046,0.045,0.,0.045,0.,0.,0.,0.,0.,0.,0.,0.,0.
924,0.045,0.,0.045,0.047,0.,0.047,0.046,0.,0.046,0.044,0.,0.044,0.,0.,0.,0.,0.,0.,0.,0.,0.
928,0.048,0.,0.048,0.047,0.,0.047,0.046,0.003,0.042,0.046,0.,0.046,0.003,0.,0.003,0.,0.,0.,0.,0.,0.
932,0.047,0.,0.047,0.046,0.,0.046,0.044,0.,0.044,0.043,0.,0.043,0.,0.,0.,0.,0.,0.,0.,0.,0.
936,0.046,0.,0.046,0.048,0.,0.048,0.046,0.,0.046,0.046,0.,0.046,0.,0.,0.,0.,0.,0.,0.,0.,0.
940,0.05,0.,0.05,0.05,0.,0.05,0.047,0.,0.047,0.049,0.,0.049,0.,0.,0.,0.,0.,0.,0.,0.,0.
944,0.049,0.,0.049,0.049,0.,0.049,0.049,0.,0.049,0.048,0.,0.048,0.,0.,0.,0.,0.,0.,0.,0.,0.
948,0.05,0.,0.05,0.052,0.,0.052,0.052,0.,0.052,0.05,0.,0.05,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
952,0.053,0.,0.053,0.051,0.,0.051,0.048,0.,0.048,0.048,0.,0.048,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
956,0.05,0.,0.05,0.051,0.,0.051,0.05,0.,0.05,0.05,0.,0.05,0.,0.,0.,0.,0.,0.,0.,0.,0.
960,0.051,0.,0.051,0.05,0.,0.05,0.048,0.,0.048,0.048,0.,0.048,0.,0.,0.,0.,0.,0.,0.,0.,0.
964,0.053,0.,0.053,0.053,0.,0.053,0.05,0.,0.05,0.053,0.,0.053,0.,0.,0.,0.,0.,0.,0.,0.,0.
968,0.051,0.,0.051,0.053,0.,0.053,0.05,0.,0.05,0.05,0.,0.05,0.001,0.001,0.,0.,0.,0.,0.,0.,0.
972,0.052,0.,0.052,0.053,0.,0.053,0.051,0.,0.051,0.051,0.,0.051,0.,0.,0.,0.,0.,0.,0.,0.,0.
976,0.053,0.,0.053,0.051,0.,0.051,0.055,0.003,0.051,0.053,0.,0.053,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
980,0.054,0.,0.054,0.052,0.,0.052,0.054,0.,0.054,0.053,0.,0.053,0.,0.,0.,0.,0.,0.,0.,0.,0.
984,0.055,0.,0.055,0.058,0.,0.056,0.053,0.,0.053,0.055,0.,0.055,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
988,0.054,0.,0.054,0.057,0.,0.057,0.054,0.,0.054,0.053,0.,0.053,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
992,0.057,0.,0.057,0.053,0.,0.053,0.056,0.,0.055,0.053,0.,0.053,0.,0.,0.,0.,0.,0.,0.,0.,0.
996,0.052,0.,0.052,0.056,0.,0.056,0.053,0.,0.053,0.052,0.,0.052,0.,0.,0.,0.,0.,0.,0.,0.,0.
1000,0.056,0.,0.056,0.054,0.003,0.05,0.053,0.,0.053,0.055,0.,0.055,0.,0.,0.,0.,0.,0.,0.,0.,0.
1100,0.069,0.,0.069,0.068,0.,0.068,0.068,0.,0.068,0.067,0.,0.067,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
1200,0.087,0.,0.087,0.084,0.,0.084,0.08,0.,0.08,0.079,0.,0.079,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
1300,0.098,0.,0.098,0.098,0.,0.098,0.097,0.,0.097,0.099,0.,0.099,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
1400,0.114,0.,0.114,0.114,0.,0.114,0.107,0.,0.107,0.105,0.,0.105,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
1500,0.124,0.,0.124,0.119,0.,0.119,0.136,0.,0.136,0.13,0.,0.13,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
1600,0.143,0.,0.143,0.154,0.,0.154,0.145,0.,0.145,0.148,0.,0.148,0.001,0.,0.001,0.001,0.,0.,0.001,0.,0.001
1700,0.157,0.,0.157,0.164,0.,0.164,0.172,0.,0.172,0.158,0.,0.158,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
1800,0.178,0.,0.178,0.188,0.,0.188,0.18,0.,0.18,0.18,0.,0.18,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
1900,0.205,0.003,0.201,0.198,0.,0.198,0.201,0.,0.201,0.189,0.,0.189,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2000,0.214,0.,0.214,0.214,0.,0.214,0.222,0.,0.222,0.217,0.,0.217,0.001,0.001,0.,0.001,0.001,0.,0.001,0.001,0.
2100,0.237,0.,0.237,0.234,0.,0.234,0.229,0.,0.229,0.228,0.,0.228,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2200,0.249,0.,0.249,0.246,0.,0.246,0.258,0.,0.258,0.248,0.,0.248,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2300,0.27,0.003,0.266,0.277,0.,0.277,0.267,0.004,0.263,0.274,0.,0.274,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2400,0.298,0.,0.298,0.308,0.,0.308,0.311,0.,0.311,0.309,0.,0.309,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2500,0.326,0.003,0.322,0.321,0.,0.321,0.336,0.,0.336,0.331,0.,0.331,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2600,0.359,0.,0.359,0.357,0.,0.357,0.354,0.,0.354,0.347,0.,0.347,0.002,0.,0.002,0.001,0.,0.001,0.002,0.,0.002
2700,0.36,0.,0.36,0.37,0.,0.37,0.369,0.,0.369,0.373,0.,0.373,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2800,0.392,0.,0.392,0.39,0.,0.39,0.393,0.,0.393,0.383,0.,0.383,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2900,0.422,0.,0.422,0.428,0.,0.428,0.418,0.,0.418,0.429,0.,0.429,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3000,0.464,0.,0.464,0.465,0.,0.465,0.464,0.,0.464,0.443,0.,0.443,0.001,0.,0.001,0.001,0.,0.001,0.002,0.,0.002
3100,0.483,0.,0.483,0.483,0.,0.483,0.493,0.,0.493,0.491,0.,0.491,0.002,0.,0.002,0.002,0.,0.002,0.001,0.,0.001
3200,0.504,0.,0.504,0.488,0.,0.488,0.511,0.003,0.507,0.515,0.,0.515,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
3300,0.55,0.,0.55,0.529,0.,0.529,0.528,0.,0.528,0.522,0.,0.522,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3400,0.572,0.,0.572,0.557,0.,0.557,0.543,0.,0.543,0.566,0.,0.566,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
3500,0.579,0.,0.579,0.578,0.,0.578,0.568,0.,0.568,0.573,0.,0.573,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
3600,0.617,0.,0.617,0.608,0.,0.608,0.601,0.,0.601,0.604,0.,0.604,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
3700,0.636,0.003,0.632,0.641,0.,0.641,0.62,0.,0.62,0.622,0.,0.622,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
3800,0.696,0.,0.696,0.664,0.,0.664,0.668,0.,0.668,0.658,0.,0.658,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
3900,0.716,0.,0.716,0.697,0.,0.696,0.687,0.,0.687,0.698,0.,0.698,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4000,0.743,0.003,0.739,0.718,0.,0.718,0.741,0.,0.741,0.736,0.,0.736,0.002,0.,0.002,0.002,0.,0.002,0.001,0.,0.001
4100,0.795,0.,0.795,0.79,0.,0.79,0.753,0.,0.753,0.744,0.,0.744,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4200,0.801,0.,0.801,0.793,0.,0.793,0.818,0.,0.818,0.821,0.,0.821,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4300,0.828,0.,0.828,0.816,0.,0.816,0.829,0.,0.829,0.849,0.,0.849,0.01,0.,0.01,0.002,0.,0.002,0.002,0.,0.002
4400,0.884,0.,0.884,0.854,0.,0.854,0.886,0.,0.886,0.874,0.,0.874,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4500,0.909,0.,0.909,0.906,0.,0.906,0.928,0.,0.928,0.917,0.,0.917,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4600,0.969,0.,0.969,0.926,0.,0.926,0.915,0.,0.915,0.929,0.,0.929,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4700,0.975,0.,0.975,0.965,0.,0.965,0.964,0.,0.964,0.993,0.,0.993,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4800,1.017,0.,1.017,1.044,0.,1.044,1.008,0.,1.008,1.007,0.,1.007,0.003,0.,0.003,0.002,0.,0.002,0.002,0.,0.002
4900,1.069,0.,1.069,1.047,0.,1.047,1.062,0.003,1.058,1.045,0.,1.045,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
5000,1.104,0.003,1.1,1.075,0.,1.075,1.096,0.,1.096,1.068,0.,1.068,0.003,0.,0.003,0.002,0.,0.002,0.002,0.,0.002
5500,1.307,0.004,1.302,1.288,0.,1.288,1.311,0.,1.311,1.291,0.,1.291,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
6000,1.561,0.,1.561,1.543,0.,1.543,1.518,0.,1.518,1.513,0.,1.513,0.003,0.,0.003,0.003,0.,0.003,0.002,0.,0.002
6500,1.745,0.,1.744,1.76,0.,1.76,1.684,0.,1.684,1.704,0.,1.704,0.003,0.,0.003,0.002,0.,0.002,0.002,0.,0.002
7000,1.965,0.003,1.961,1.982,0.,1.982,1.96,0.,1.96,1.948,0.,1.948,0.003,0.,0.003,0.003,0.,0.003,0.003,0.,0.003
7500,2.26,0.,2.26,2.264,0.,2.264,2.227,0.,2.227,2.22,0.,2.22,0.003,0.,0.003,0.004,0.,0.004,0.005,0.,0.005
8000,2.489,0.,2.489,2.535,0.,2.535,2.504,0.,2.504,2.57,0.,2.57,0.004,0.,0.004,0.003,0.,0.003,0.003,0.,0.003
8500,2.786,0.,2.785,2.767,0.,2.766,2.796,0.,2.796,2.861,0.,2.861,0.004,0.,0.004,0.003,0.,0.003,0.003,0.,0.003
9000,3.06,0.,3.06,3.08,0.003,3.075,3.096,0.,3.095,3.09,0.,3.089,0.004,0.,0.004,0.003,0.,0.003,0.004,0.,0.004
9500,3.518,0.,3.518,3.541,0.003,3.537,3.452,0.,3.452,3.472,0.,3.472,0.004,0.,0.004,0.004,0.,0.004,0.004,0.,0.004
10000,3.801,0.004,3.797,3.893,0.004,3.889,3.774,0.004,3.77,3.769,0.,3.769,0.004,0.,0.004,0.004,0.,0.004,0.004,0.,0.004
