param-n,abstract+autorewrite-regression-quadratic-real,abstract+autorewrite-regression-quadratic-sys,abstract+autorewrite-regression-quadratic-user,abstract+rewrite!-regression-quadratic-real,abstract+rewrite!-regression-quadratic-sys,abstract+rewrite!-regression-quadratic-user,autorewrite-noop-regression-linear-real,autorewrite-noop-regression-linear-sys,autorewrite-noop-regression-linear-user,autorewrite-regression-quadratic-real,autorewrite-regression-quadratic-sys,autorewrite-regression-quadratic-user,close-abstract+autorewrite-regression-quadratic-real,close-abstract+autorewrite-regression-quadratic-sys,close-abstract+autorewrite-regression-quadratic-user,close-abstract+rewrite!-regression-quadratic-real,close-abstract+rewrite!-regression-quadratic-sys,close-abstract+rewrite!-regression-quadratic-user,rewrite!-regression-quadratic-real,rewrite!-regression-quadratic-sys,rewrite!-regression-quadratic-user,rewrite?-noop-regression-linear-real,rewrite?-noop-regression-linear-sys,rewrite?-noop-regression-linear-user
16,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.,0.004,0.,0.004,0.002,0.,0.002,0.002,0.,0.002,0.004,0.,0.004,0.,0.,0.
17,0.007,0.,0.007,0.008,0.,0.008,0.,0.,0.,0.005,0.,0.005,0.002,0.,0.002,0.002,0.,0.002,0.004,0.,0.004,0.,0.,0.
18,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.,0.005,0.,0.005,0.002,0.,0.002,0.002,0.,0.002,0.005,0.,0.005,0.,0.,0.
19,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.,0.006,0.,0.006,0.003,0.,0.003,0.003,0.,0.003,0.005,0.,0.005,0.,0.,0.
20,0.021,0.,0.021,0.01,0.,0.01,0.,0.,0.,0.006,0.,0.006,0.013,0.,0.013,0.003,0.,0.003,0.006,0.,0.006,0.,0.,0.
21,0.011,0.,0.011,0.021,0.,0.021,0.,0.,0.,0.007,0.,0.007,0.003,0.,0.003,0.003,0.,0.003,0.017,0.,0.017,0.,0.,0.
22,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.,0.007,0.,0.007,0.004,0.,0.004,0.004,0.,0.004,0.007,0.,0.007,0.,0.,0.
23,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.004,0.,0.004,0.007,0.,0.007,0.,0.,0.
24,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.,0.009,0.,0.009,0.004,0.,0.004,0.004,0.,0.004,0.008,0.,0.008,0.,0.,0.
25,0.026,0.,0.026,0.026,0.,0.026,0.,0.,0.,0.02,0.,0.02,0.005,0.,0.005,0.005,0.,0.005,0.009,0.,0.009,0.011,0.,0.011
26,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.,0.01,0.,0.01,0.005,0.,0.005,0.005,0.,0.005,0.009,0.,0.009,0.,0.,0.
27,0.017,0.,0.017,0.017,0.,0.017,0.,0.,0.,0.01,0.,0.01,0.006,0.,0.006,0.005,0.,0.005,0.01,0.,0.01,0.,0.,0.
28,0.02,0.,0.02,0.018,0.,0.018,0.,0.,0.,0.013,0.,0.013,0.006,0.,0.006,0.006,0.,0.006,0.011,0.,0.011,0.,0.,0.
29,0.019,0.,0.019,0.019,0.,0.019,0.,0.,0.,0.012,0.,0.012,0.006,0.,0.006,0.006,0.,0.006,0.011,0.,0.011,0.,0.,0.
30,0.02,0.,0.02,0.02,0.,0.02,0.,0.,0.,0.012,0.,0.012,0.007,0.,0.007,0.007,0.,0.007,0.012,0.,0.012,0.,0.,0.
31,0.038,0.,0.038,0.038,0.,0.038,0.,0.,0.,0.029,0.,0.029,0.008,0.,0.008,0.024,0.,0.024,0.013,0.,0.013,0.,0.,0.
32,0.023,0.,0.023,0.024,0.,0.024,0.,0.,0.,0.013,0.,0.013,0.008,0.,0.008,0.008,0.,0.008,0.014,0.,0.014,0.,0.,0.
33,0.111,0.,0.111,0.025,0.,0.025,0.,0.,0.,0.101,0.,0.101,0.009,0.,0.009,0.009,0.,0.009,0.014,0.,0.014,0.,0.,0.
34,0.026,0.,0.026,0.116,0.,0.116,0.,0.,0.,0.015,0.,0.015,0.009,0.,0.009,0.01,0.,0.01,0.105,0.,0.105,0.,0.,0.
35,0.029,0.,0.029,0.028,0.,0.028,0.,0.,0.,0.016,0.,0.016,0.011,0.,0.011,0.01,0.,0.01,0.016,0.,0.016,0.,0.,0.
36,0.028,0.,0.028,0.031,0.,0.031,0.,0.,0.,0.016,0.,0.016,0.01,0.,0.01,0.011,0.,0.011,0.019,0.,0.018,0.,0.,0.
37,0.05,0.,0.05,0.03,0.,0.03,0.,0.,0.,0.018,0.,0.018,0.031,0.,0.031,0.011,0.,0.011,0.017,0.,0.017,0.,0.,0.
38,0.032,0.,0.032,0.048,0.,0.048,0.,0.,0.,0.019,0.,0.019,0.012,0.,0.012,0.012,0.,0.012,0.035,0.,0.035,0.,0.,0.
39,0.035,0.,0.035,0.033,0.,0.033,0.,0.,0.,0.022,0.,0.022,0.012,0.,0.012,0.013,0.,0.013,0.019,0.,0.019,0.,0.,0.
40,0.035,0.,0.035,0.034,0.,0.034,0.,0.,0.,0.02,0.,0.02,0.013,0.,0.013,0.013,0.,0.013,0.02,0.,0.02,0.,0.,0.
41,0.035,0.,0.035,0.035,0.,0.035,0.,0.,0.,0.021,0.,0.021,0.012,0.,0.012,0.013,0.,0.013,0.021,0.,0.021,0.,0.,0.
42,0.038,0.,0.038,0.036,0.,0.036,0.,0.,0.,0.024,0.,0.024,0.013,0.,0.013,0.013,0.,0.013,0.022,0.,0.022,0.,0.,0.
43,0.039,0.,0.039,0.039,0.,0.039,0.,0.,0.,0.023,0.,0.023,0.014,0.,0.014,0.014,0.,0.014,0.024,0.,0.024,0.,0.,0.
44,0.052,0.,0.052,0.052,0.,0.052,0.,0.,0.,0.036,0.,0.036,0.014,0.,0.014,0.014,0.,0.014,0.036,0.,0.036,0.,0.,0.
45,0.044,0.,0.044,0.042,0.,0.042,0.,0.,0.,0.027,0.,0.027,0.015,0.,0.015,0.016,0.,0.016,0.024,0.,0.024,0.,0.,0.
46,0.062,0.,0.062,0.043,0.,0.043,0.,0.,0.,0.044,0.,0.044,0.017,0.,0.017,0.016,0.,0.016,0.026,0.,0.026,0.,0.,0.
47,0.136,0.,0.136,0.062,0.,0.062,0.,0.,0.,0.027,0.,0.027,0.107,0.,0.107,0.018,0.,0.018,0.042,0.,0.042,0.,0.,0.
48,0.049,0.,0.049,0.137,0.,0.137,0.,0.,0.,0.028,0.,0.028,0.019,0.,0.019,0.019,0.,0.019,0.116,0.,0.116,0.,0.,0.
49,0.052,0.,0.052,0.052,0.,0.052,0.,0.,0.,0.03,0.,0.03,0.02,0.,0.02,0.019,0.,0.019,0.031,0.,0.031,0.,0.,0.
50,0.049,0.,0.049,0.049,0.,0.049,0.,0.,0.,0.03,0.,0.029,0.018,0.,0.018,0.018,0.,0.018,0.029,0.,0.029,0.,0.,0.
51,0.075,0.,0.075,0.073,0.,0.073,0.,0.,0.,0.052,0.,0.052,0.021,0.,0.021,0.021,0.,0.021,0.05,0.,0.05,0.,0.,0.
52,0.056,0.,0.056,0.056,0.,0.056,0.,0.,0.,0.033,0.,0.033,0.022,0.,0.022,0.021,0.,0.021,0.033,0.,0.033,0.,0.,0.
53,0.056,0.,0.056,0.056,0.,0.056,0.,0.,0.,0.034,0.,0.034,0.02,0.,0.02,0.021,0.,0.021,0.033,0.,0.033,0.,0.,0.
54,0.059,0.,0.059,0.06,0.,0.06,0.,0.,0.,0.036,0.,0.036,0.021,0.,0.021,0.021,0.,0.021,0.037,0.,0.037,0.,0.,0.
55,0.072,0.,0.072,0.071,0.,0.071,0.,0.,0.,0.047,0.,0.047,0.022,0.,0.022,0.022,0.,0.022,0.047,0.,0.047,0.,0.,0.
56,0.081,0.003,0.078,0.064,0.,0.064,0.,0.,0.,0.037,0.,0.037,0.042,0.003,0.038,0.023,0.,0.023,0.039,0.,0.039,0.,0.,0.
57,0.16,0.,0.16,0.082,0.,0.082,0.,0.,0.,0.038,0.,0.038,0.12,0.,0.12,0.026,0.,0.026,0.054,0.,0.054,0.,0.,0.
58,0.071,0.,0.071,0.16,0.,0.16,0.,0.,0.,0.042,0.,0.042,0.027,0.,0.027,0.029,0.,0.029,0.129,0.,0.129,0.,0.,0.
59,0.089,0.,0.089,0.092,0.,0.092,0.,0.,0.,0.059,0.,0.059,0.028,0.,0.028,0.028,0.,0.028,0.062,0.,0.062,0.,0.,0.
60,0.073,0.,0.073,0.075,0.,0.075,0.,0.,0.,0.043,0.,0.043,0.027,0.,0.027,0.029,0.,0.029,0.044,0.,0.044,0.,0.,0.
61,0.075,0.,0.075,0.074,0.,0.074,0.,0.,0.,0.047,0.,0.046,0.026,0.,0.026,0.028,0.,0.028,0.044,0.,0.044,0.,0.,0.
62,0.076,0.,0.076,0.075,0.,0.075,0.,0.,0.,0.046,0.,0.046,0.028,0.,0.028,0.028,0.,0.028,0.045,0.,0.045,0.,0.,0.
63,0.078,0.,0.078,0.079,0.,0.079,0.,0.,0.,0.048,0.,0.048,0.029,0.,0.029,0.028,0.,0.028,0.049,0.,0.049,0.,0.,0.
64,0.082,0.,0.082,0.08,0.,0.08,0.,0.,0.,0.051,0.,0.051,0.029,0.,0.029,0.03,0.,0.03,0.048,0.,0.048,0.,0.,0.
65,0.084,0.,0.084,0.082,0.,0.082,0.,0.,0.,0.05,0.,0.05,0.032,0.,0.032,0.031,0.,0.031,0.049,0.,0.049,0.,0.,0.
66,0.085,0.,0.085,0.086,0.,0.086,0.,0.,0.,0.052,0.,0.052,0.031,0.,0.031,0.032,0.,0.032,0.052,0.,0.052,0.,0.,0.
67,0.088,0.,0.088,0.091,0.,0.091,0.,0.,0.,0.052,0.,0.052,0.034,0.,0.034,0.034,0.,0.034,0.055,0.,0.055,0.,0.,0.
68,0.092,0.,0.092,0.091,0.,0.091,0.,0.,0.,0.056,0.,0.056,0.034,0.,0.034,0.033,0.,0.033,0.056,0.,0.056,0.,0.,0.
69,0.094,0.,0.094,0.095,0.,0.095,0.,0.,0.,0.057,0.,0.057,0.035,0.,0.035,0.037,0.,0.037,0.057,0.,0.057,0.,0.,0.
70,0.099,0.,0.099,0.096,0.,0.096,0.,0.,0.,0.061,0.,0.061,0.035,0.,0.035,0.037,0.,0.037,0.057,0.,0.057,0.,0.,0.
71,0.1,0.,0.1,0.098,0.,0.098,0.,0.,0.,0.06,0.,0.06,0.038,0.,0.038,0.037,0.,0.037,0.059,0.,0.059,0.,0.,0.
72,0.102,0.,0.102,0.101,0.,0.101,0.,0.,0.,0.06,0.,0.06,0.039,0.,0.039,0.038,0.,0.038,0.061,0.,0.061,0.,0.,0.
73,0.105,0.,0.105,0.103,0.,0.103,0.,0.,0.,0.062,0.,0.062,0.041,0.,0.041,0.039,0.,0.039,0.062,0.,0.062,0.,0.,0.
74,0.108,0.,0.108,0.106,0.,0.106,0.,0.,0.,0.064,0.,0.064,0.042,0.,0.042,0.04,0.,0.04,0.064,0.,0.064,0.,0.,0.
75,0.11,0.,0.11,0.108,0.,0.108,0.001,0.,0.001,0.065,0.,0.065,0.043,0.,0.043,0.041,0.,0.041,0.065,0.,0.065,0.,0.,0.
76,0.113,0.002,0.11,0.111,0.,0.111,0.001,0.,0.,0.067,0.002,0.065,0.044,0.,0.044,0.042,0.,0.042,0.067,0.,0.067,0.,0.,0.
77,0.116,0.,0.116,0.116,0.,0.116,0.001,0.,0.,0.068,0.,0.068,0.045,0.,0.045,0.043,0.,0.043,0.07,0.,0.07,0.001,0.,0.001
78,0.12,0.,0.12,0.117,0.,0.117,0.001,0.,0.001,0.07,0.,0.07,0.047,0.,0.047,0.044,0.,0.044,0.071,0.,0.071,0.,0.,0.
79,0.123,0.,0.123,0.12,0.,0.12,0.001,0.,0.001,0.073,0.,0.073,0.047,0.,0.047,0.046,0.,0.046,0.071,0.,0.071,0.001,0.,0.001
80,0.126,0.,0.126,0.125,0.,0.125,0.001,0.,0.001,0.078,0.,0.078,0.046,0.,0.046,0.05,0.,0.05,0.072,0.,0.072,0.001,0.,0.001
81,0.132,0.,0.132,0.126,0.,0.126,0.001,0.,0.001,0.08,0.,0.08,0.049,0.,0.049,0.049,0.,0.049,0.075,0.,0.075,0.001,0.,0.001
82,0.133,0.003,0.129,0.135,0.,0.135,0.001,0.,0.001,0.08,0.003,0.076,0.05,0.,0.05,0.051,0.,0.051,0.082,0.,0.082,0.001,0.,0.001
83,0.133,0.,0.133,0.135,0.,0.135,0.001,0.,0.001,0.081,0.,0.081,0.05,0.,0.05,0.052,0.,0.052,0.081,0.,0.081,0.001,0.,0.001
84,0.137,0.,0.137,0.136,0.,0.136,0.001,0.,0.001,0.081,0.,0.081,0.053,0.,0.053,0.052,0.,0.052,0.082,0.,0.082,0.001,0.,0.001
85,0.142,0.,0.142,0.142,0.003,0.139,0.001,0.,0.001,0.088,0.,0.088,0.052,0.,0.052,0.056,0.003,0.053,0.083,0.,0.083,0.001,0.,0.001
86,0.148,0.,0.148,0.145,0.,0.145,0.001,0.,0.001,0.089,0.,0.089,0.056,0.,0.056,0.055,0.,0.055,0.087,0.,0.087,0.001,0.,0.001
87,0.147,0.,0.147,0.149,0.,0.149,0.001,0.,0.001,0.088,0.,0.088,0.057,0.,0.057,0.058,0.,0.058,0.089,0.,0.089,0.001,0.,0.001
88,0.152,0.,0.152,0.15,0.,0.15,0.001,0.,0.001,0.092,0.,0.092,0.057,0.,0.057,0.058,0.,0.058,0.089,0.,0.089,0.001,0.,0.001
89,0.161,0.,0.161,0.156,0.,0.156,0.001,0.,0.001,0.093,0.,0.093,0.065,0.,0.065,0.06,0.,0.06,0.093,0.,0.093,0.001,0.,0.001
90,0.178,0.,0.178,0.168,0.,0.168,0.001,0.,0.001,0.101,0.,0.101,0.074,0.,0.074,0.069,0.,0.069,0.096,0.,0.096,0.001,0.,0.001
91,0.169,0.,0.169,0.173,0.,0.173,0.001,0.,0.001,0.098,0.,0.098,0.068,0.,0.068,0.067,0.,0.067,0.103,0.,0.103,0.001,0.,0.001
92,0.181,0.,0.181,0.171,0.,0.171,0.001,0.,0.001,0.103,0.,0.103,0.075,0.,0.075,0.068,0.,0.068,0.101,0.,0.101,0.001,0.,0.001
93,0.18,0.,0.18,0.179,0.,0.179,0.001,0.,0.001,0.103,0.,0.103,0.074,0.,0.074,0.071,0.,0.071,0.105,0.,0.105,0.001,0.,0.001
94,0.186,0.,0.186,0.186,0.,0.186,0.001,0.,0.001,0.106,0.,0.105,0.078,0.,0.078,0.079,0.,0.079,0.104,0.,0.104,0.001,0.,0.001
95,0.184,0.,0.183,0.187,0.,0.187,0.001,0.,0.001,0.105,0.,0.105,0.075,0.,0.075,0.075,0.,0.075,0.109,0.,0.109,0.001,0.,0.001
96,0.195,0.,0.195,0.195,0.003,0.191,0.001,0.,0.001,0.11,0.,0.11,0.082,0.,0.082,0.082,0.,0.082,0.11,0.003,0.106,0.001,0.,0.001
97,0.199,0.,0.199,0.191,0.003,0.187,0.001,0.,0.001,0.113,0.,0.113,0.083,0.,0.083,0.078,0.,0.078,0.11,0.003,0.106,0.001,0.,0.001
98,0.197,0.003,0.193,0.204,0.,0.203,0.001,0.,0.001,0.113,0.,0.113,0.081,0.003,0.077,0.078,0.,0.078,0.123,0.,0.123,0.001,0.,0.001
99,0.206,0.,0.206,0.203,0.004,0.199,0.001,0.,0.001,0.117,0.,0.117,0.086,0.,0.086,0.086,0.,0.086,0.114,0.003,0.11,0.001,0.,0.001
100,0.206,0.,0.206,0.202,0.003,0.198,0.001,0.,0.001,0.13,0.,0.13,0.074,0.,0.074,0.07,0.,0.07,0.13,0.003,0.126,0.001,0.,0.001
110,0.25,0.003,0.246,0.248,0.,0.248,0.001,0.,0.001,0.141,0.003,0.137,0.106,0.,0.106,0.103,0.,0.103,0.141,0.,0.141,0.001,0.,0.001
120,0.303,0.,0.303,0.3,0.,0.3,0.001,0.,0.001,0.174,0.,0.174,0.126,0.,0.126,0.121,0.,0.121,0.176,0.,0.176,0.001,0.,0.001
130,0.35,0.,0.35,0.362,0.011,0.35,0.001,0.,0.001,0.205,0.,0.205,0.141,0.,0.141,0.149,0.007,0.141,0.21,0.003,0.206,0.001,0.,0.001
140,0.38,0.,0.38,0.392,0.004,0.388,0.001,0.,0.001,0.229,0.,0.229,0.147,0.,0.147,0.154,0.003,0.15,0.234,0.,0.234,0.002,0.,0.002
150,0.559,0.,0.559,0.559,0.,0.559,0.002,0.,0.002,0.376,0.,0.376,0.18,0.,0.18,0.177,0.,0.177,0.379,0.,0.379,0.002,0.,0.001
160,0.503,0.003,0.499,0.506,0.,0.506,0.002,0.,0.002,0.304,0.003,0.3,0.195,0.,0.195,0.198,0.,0.198,0.304,0.,0.304,0.002,0.,0.002
170,0.57,0.,0.57,0.573,0.003,0.569,0.002,0.,0.002,0.343,0.,0.343,0.223,0.,0.223,0.223,0.,0.223,0.345,0.003,0.342,0.002,0.,0.002
180,0.634,0.,0.634,0.64,0.,0.64,0.002,0.,0.002,0.383,0.,0.383,0.246,0.,0.246,0.25,0.,0.25,0.386,0.,0.385,0.002,0.,0.002
190,0.753,0.003,0.749,0.753,0.,0.753,0.002,0.,0.002,0.43,0.,0.43,0.318,0.003,0.314,0.313,0.,0.313,0.436,0.,0.435,0.003,0.,0.003
200,1.049,0.,1.049,1.056,0.003,1.052,0.003,0.,0.003,0.602,0.,0.601,0.443,0.,0.443,0.448,0.,0.448,0.605,0.003,0.601,0.002,0.,0.002
210,0.944,0.007,0.936,0.944,0.,0.944,0.003,0.,0.003,0.551,0.003,0.547,0.387,0.003,0.383,0.389,0.,0.389,0.55,0.,0.55,0.003,0.,0.003
220,1.007,0.015,0.991,1.039,0.015,1.023,0.003,0.,0.003,0.614,0.007,0.606,0.387,0.007,0.379,0.416,0.004,0.412,0.617,0.011,0.605,0.003,0.,0.003
230,1.054,0.011,1.042,1.052,0.008,1.044,0.003,0.,0.003,0.644,0.008,0.636,0.405,0.003,0.401,0.405,0.,0.405,0.642,0.007,0.634,0.003,0.,0.003
240,1.152,0.,1.152,1.157,0.,1.157,0.003,0.,0.003,0.706,0.,0.706,0.44,0.,0.44,0.441,0.,0.441,0.71,0.,0.709,0.004,0.,0.004
250,1.288,0.003,1.285,1.294,0.007,1.286,0.004,0.,0.004,0.765,0.,0.765,0.518,0.003,0.514,0.511,0.007,0.503,0.777,0.,0.777,0.004,0.,0.004
260,1.44,0.,1.44,1.433,0.,1.433,0.004,0.,0.004,0.842,0.,0.842,0.592,0.,0.592,0.591,0.,0.591,0.836,0.,0.836,0.004,0.,0.004
270,1.573,0.,1.573,1.572,0.,1.571,0.006,0.,0.006,0.934,0.,0.934,0.63,0.,0.63,0.633,0.,0.632,0.932,0.,0.932,0.004,0.,0.004
280,1.576,0.011,1.564,1.594,0.,1.594,0.007,0.004,0.003,0.968,0.003,0.964,0.599,0.003,0.595,0.597,0.,0.597,0.99,0.,0.99,0.004,0.,0.004
290,1.719,0.003,1.715,1.774,0.,1.774,0.005,0.,0.005,1.048,0.003,1.044,0.664,0.,0.664,0.71,0.,0.71,1.056,0.,1.056,0.005,0.,0.005
300,1.882,0.011,1.869,1.902,0.003,1.898,0.005,0.,0.005,1.167,0.007,1.159,0.708,0.003,0.704,0.706,0.,0.706,1.185,0.003,1.181,0.005,0.,0.005
310,2.087,0.,2.087,2.077,0.,2.076,0.005,0.,0.005,1.254,0.,1.254,0.825,0.,0.825,0.807,0.,0.806,1.262,0.,1.262,0.005,0.,0.005
320,2.103,0.,2.103,2.098,0.,2.098,0.005,0.,0.005,1.302,0.,1.302,0.792,0.,0.792,0.786,0.,0.786,1.304,0.,1.304,0.005,0.,0.005
330,2.317,0.,2.317,2.335,0.,2.335,0.006,0.,0.006,1.383,0.,1.383,0.926,0.,0.926,0.934,0.,0.934,1.392,0.,1.392,0.006,0.,0.006
340,2.431,0.,2.43,2.456,0.,2.456,0.006,0.,0.006,1.54,0.,1.54,0.881,0.,0.881,0.897,0.,0.897,1.551,0.,1.551,0.006,0.,0.006
350,2.583,0.007,2.575,2.585,0.015,2.569,0.006,0.,0.006,1.577,0.,1.577,0.998,0.007,0.99,1.012,0.008,1.004,1.563,0.007,1.555,0.006,0.,0.006
360,2.716,0.,2.716,2.722,0.011,2.71,0.007,0.,0.007,1.705,0.,1.705,1.002,0.,1.001,1.003,0.003,0.999,1.71,0.007,1.702,0.006,0.,0.006
370,2.94,0.,2.94,2.945,0.,2.945,0.007,0.,0.007,1.848,0.,1.848,1.082,0.,1.082,1.106,0.,1.106,1.83,0.,1.83,0.007,0.,0.007
380,3.065,0.007,3.057,3.053,0.,3.053,0.01,0.,0.01,1.927,0.003,1.923,1.126,0.004,1.122,1.118,0.,1.118,1.926,0.,1.926,0.007,0.,0.007
390,3.466,0.004,3.461,3.303,0.003,3.299,0.008,0.,0.008,2.284,0.004,2.28,1.171,0.,1.171,1.219,0.,1.219,2.074,0.003,2.069,0.008,0.,0.008
400,3.365,0.019,3.344,3.379,0.011,3.366,0.008,0.,0.008,2.146,0.012,2.134,1.209,0.007,1.201,1.188,0.007,1.18,2.18,0.003,2.176,0.009,0.,0.009
