param-n,autorewrite-noop-regression-quadratic-real,autorewrite-noop-regression-quadratic-sys,autorewrite-noop-regression-quadratic-user,try-rewrite!-noop-regression-quadratic-real,try-rewrite!-noop-regression-quadratic-sys,try-rewrite!-noop-regression-quadratic-user,try-rewrite-noop-regression-quadratic-real,try-rewrite-noop-regression-quadratic-sys,try-rewrite-noop-regression-quadratic-user,try-rewrite?-noop-regression-quadratic-real,try-rewrite?-noop-regression-quadratic-sys,try-rewrite?-noop-regression-quadratic-user,try-ssr-rewrite!-noop-regression-linear-real,try-ssr-rewrite!-noop-regression-linear-sys,try-ssr-rewrite!-noop-regression-linear-user,try-ssr-rewrite-noop-regression-linear-real,try-ssr-rewrite-noop-regression-linear-sys,try-ssr-rewrite-noop-regression-linear-user,try-ssr-rewrite?-noop-regression-linear-real,try-ssr-rewrite?-noop-regression-linear-sys,try-ssr-rewrite?-noop-regression-linear-user
700,0.02,0.,0.02,0.02,0.,0.02,0.021,0.,0.021,0.02,0.,0.02,0.,0.,0.,0.,0.,0.,0.,0.,0.
704,0.02,0.,0.02,0.02,0.,0.02,0.019,0.,0.019,0.02,0.,0.02,0.,0.,0.,0.,0.,0.,0.,0.,0.
708,0.019,0.,0.019,0.021,0.,0.021,0.02,0.,0.02,0.021,0.,0.021,0.,0.,0.,0.,0.,0.,0.,0.,0.
712,0.02,0.,0.02,0.021,0.,0.021,0.02,0.,0.02,0.021,0.,0.021,0.,0.,0.,0.,0.,0.,0.,0.,0.
716,0.02,0.,0.02,0.02,0.,0.02,0.02,0.,0.02,0.02,0.,0.02,0.,0.,0.,0.,0.,0.,0.,0.,0.
720,0.022,0.,0.022,0.02,0.,0.02,0.021,0.,0.021,0.021,0.,0.021,0.,0.,0.,0.,0.,0.,0.,0.,0.
724,0.022,0.,0.022,0.021,0.,0.021,0.022,0.,0.022,0.021,0.,0.021,0.,0.,0.,0.,0.,0.,0.,0.,0.
728,0.022,0.,0.022,0.021,0.,0.021,0.022,0.,0.022,0.021,0.,0.021,0.,0.,0.,0.,0.,0.,0.,0.,0.
732,0.022,0.,0.022,0.021,0.,0.021,0.021,0.,0.021,0.022,0.,0.022,0.,0.,0.,0.,0.,0.,0.,0.,0.
736,0.022,0.,0.022,0.023,0.,0.023,0.021,0.,0.021,0.022,0.,0.022,0.,0.,0.,0.,0.,0.,0.,0.,0.
740,0.022,0.,0.022,0.023,0.,0.023,0.022,0.,0.022,0.023,0.,0.023,0.,0.,0.,0.,0.,0.,0.,0.,0.
744,0.022,0.,0.022,0.023,0.,0.023,0.022,0.,0.022,0.023,0.,0.023,0.,0.,0.,0.,0.,0.,0.,0.,0.
748,0.022,0.,0.022,0.023,0.,0.023,0.022,0.,0.022,0.022,0.,0.022,0.,0.,0.,0.,0.,0.,0.,0.,0.
752,0.021,0.,0.021,0.023,0.,0.023,0.022,0.,0.022,0.023,0.,0.023,0.,0.,0.,0.,0.,0.,0.,0.,0.
756,0.022,0.,0.022,0.023,0.,0.023,0.022,0.,0.022,0.023,0.,0.023,0.,0.,0.,0.,0.,0.,0.,0.,0.
760,0.022,0.,0.022,0.024,0.,0.024,0.022,0.,0.022,0.023,0.,0.023,0.,0.,0.,0.,0.,0.,0.,0.,0.
764,0.022,0.,0.022,0.023,0.,0.023,0.022,0.,0.022,0.024,0.,0.024,0.,0.,0.,0.,0.,0.,0.,0.,0.
768,0.023,0.,0.023,0.023,0.,0.023,0.023,0.,0.023,0.024,0.,0.024,0.,0.,0.,0.,0.,0.,0.,0.,0.
772,0.023,0.,0.023,0.024,0.,0.024,0.024,0.,0.024,0.025,0.,0.025,0.,0.,0.,0.,0.,0.,0.,0.,0.
776,0.024,0.,0.024,0.025,0.,0.025,0.024,0.,0.024,0.025,0.,0.025,0.,0.,0.,0.,0.,0.,0.,0.,0.
780,0.025,0.,0.025,0.024,0.,0.024,0.025,0.,0.025,0.024,0.,0.024,0.,0.,0.,0.,0.,0.,0.,0.,0.
784,0.024,0.,0.024,0.024,0.,0.024,0.025,0.,0.025,0.024,0.,0.024,0.,0.,0.,0.,0.,0.,0.,0.,0.
788,0.024,0.,0.024,0.024,0.,0.024,0.024,0.,0.024,0.024,0.,0.024,0.,0.,0.,0.,0.,0.,0.,0.,0.
792,0.025,0.,0.025,0.025,0.,0.025,0.024,0.,0.024,0.025,0.,0.025,0.,0.,0.,0.,0.,0.,0.,0.,0.
796,0.024,0.,0.024,0.025,0.,0.025,0.024,0.,0.024,0.026,0.,0.026,0.,0.,0.,0.,0.,0.,0.,0.,0.
800,0.025,0.,0.025,0.026,0.,0.026,0.025,0.,0.025,0.026,0.,0.026,0.,0.,0.,0.,0.,0.,0.,0.,0.
804,0.026,0.,0.026,0.025,0.,0.025,0.026,0.,0.026,0.025,0.,0.025,0.,0.,0.,0.,0.,0.,0.,0.,0.
808,0.026,0.,0.026,0.025,0.,0.025,0.026,0.,0.026,0.026,0.,0.026,0.,0.,0.,0.,0.,0.,0.,0.,0.
812,0.026,0.,0.026,0.027,0.,0.027,0.026,0.,0.026,0.027,0.,0.027,0.,0.,0.,0.,0.,0.,0.,0.,0.
816,0.026,0.,0.026,0.027,0.,0.027,0.025,0.,0.025,0.027,0.,0.027,0.,0.,0.,0.,0.,0.,0.,0.,0.
820,0.027,0.,0.027,0.026,0.,0.026,0.028,0.,0.028,0.026,0.,0.026,0.,0.,0.,0.,0.,0.,0.,0.,0.
824,0.027,0.,0.027,0.026,0.,0.026,0.027,0.,0.027,0.027,0.,0.027,0.,0.,0.,0.,0.,0.,0.,0.,0.
828,0.026,0.,0.026,0.027,0.,0.027,0.026,0.,0.026,0.028,0.,0.028,0.,0.,0.,0.,0.,0.,0.,0.,0.
832,0.027,0.,0.027,0.026,0.,0.026,0.028,0.,0.028,0.026,0.,0.026,0.,0.,0.,0.,0.,0.,0.,0.,0.
836,0.027,0.,0.027,0.028,0.,0.028,0.027,0.,0.027,0.027,0.,0.027,0.,0.,0.,0.,0.,0.,0.,0.,0.
840,0.027,0.,0.027,0.026,0.,0.026,0.027,0.,0.027,0.027,0.,0.027,0.,0.,0.,0.,0.,0.,0.,0.,0.
844,0.028,0.,0.028,0.028,0.,0.028,0.028,0.,0.028,0.027,0.,0.027,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
848,0.027,0.,0.027,0.028,0.,0.028,0.028,0.,0.028,0.029,0.,0.029,0.,0.,0.,0.,0.,0.,0.,0.,0.
852,0.029,0.,0.029,0.028,0.,0.028,0.029,0.,0.029,0.027,0.,0.027,0.,0.,0.,0.,0.,0.,0.,0.,0.
856,0.028,0.,0.028,0.029,0.,0.029,0.028,0.,0.028,0.029,0.,0.029,0.,0.,0.,0.,0.,0.,0.,0.,0.
860,0.029,0.,0.029,0.029,0.,0.029,0.029,0.,0.029,0.028,0.,0.028,0.,0.,0.,0.,0.,0.,0.,0.,0.
864,0.03,0.,0.03,0.029,0.,0.029,0.029,0.,0.029,0.029,0.,0.029,0.,0.,0.,0.,0.,0.,0.,0.,0.
868,0.028,0.,0.028,0.029,0.,0.029,0.029,0.,0.029,0.028,0.,0.028,0.,0.,0.,0.,0.,0.,0.,0.,0.
872,0.029,0.,0.029,0.03,0.,0.03,0.028,0.,0.028,0.029,0.,0.029,0.,0.,0.,0.,0.,0.,0.,0.,0.
876,0.03,0.,0.03,0.029,0.,0.029,0.031,0.,0.031,0.031,0.,0.03,0.,0.,0.,0.,0.,0.,0.,0.,0.
880,0.03,0.,0.03,0.03,0.,0.03,0.031,0.,0.031,0.03,0.,0.03,0.,0.,0.,0.,0.,0.,0.,0.,0.
884,0.03,0.,0.03,0.031,0.,0.031,0.029,0.,0.029,0.03,0.,0.03,0.,0.,0.,0.,0.,0.,0.,0.,0.
888,0.03,0.,0.03,0.03,0.,0.03,0.031,0.003,0.027,0.03,0.,0.03,0.,0.,0.,0.,0.,0.,0.,0.,0.
892,0.03,0.,0.03,0.031,0.,0.031,0.03,0.,0.03,0.031,0.,0.031,0.,0.,0.,0.,0.,0.,0.,0.,0.
896,0.031,0.,0.031,0.031,0.,0.031,0.032,0.,0.032,0.03,0.,0.03,0.,0.,0.,0.,0.,0.,0.,0.,0.
900,0.03,0.,0.03,0.03,0.,0.03,0.032,0.,0.032,0.031,0.,0.031,0.,0.,0.,0.,0.,0.,0.,0.,0.
904,0.03,0.,0.03,0.031,0.,0.031,0.032,0.,0.032,0.031,0.,0.031,0.,0.,0.,0.,0.,0.,0.,0.,0.
908,0.032,0.,0.032,0.033,0.,0.033,0.031,0.,0.031,0.032,0.,0.032,0.,0.,0.,0.,0.,0.,0.,0.,0.
912,0.031,0.,0.031,0.032,0.,0.032,0.032,0.,0.032,0.033,0.,0.033,0.,0.,0.,0.,0.,0.,0.,0.,0.
916,0.032,0.,0.032,0.032,0.,0.032,0.032,0.,0.032,0.031,0.,0.031,0.,0.,0.,0.,0.,0.,0.,0.,0.
920,0.031,0.,0.031,0.033,0.,0.033,0.033,0.,0.033,0.032,0.,0.032,0.,0.,0.,0.,0.,0.,0.,0.,0.
924,0.033,0.,0.033,0.033,0.,0.033,0.032,0.,0.032,0.033,0.,0.033,0.,0.,0.,0.,0.,0.,0.,0.,0.
928,0.032,0.,0.032,0.033,0.,0.033,0.032,0.,0.032,0.033,0.,0.033,0.,0.,0.,0.,0.,0.,0.,0.,0.
932,0.032,0.,0.032,0.032,0.,0.032,0.034,0.,0.034,0.034,0.,0.034,0.,0.,0.,0.,0.,0.,0.,0.,0.
936,0.033,0.,0.033,0.033,0.,0.033,0.034,0.,0.034,0.034,0.,0.034,0.,0.,0.,0.,0.,0.,0.,0.,0.
940,0.033,0.,0.033,0.034,0.,0.033,0.034,0.,0.034,0.035,0.,0.035,0.,0.,0.,0.,0.,0.,0.,0.,0.
944,0.033,0.,0.033,0.034,0.,0.034,0.034,0.,0.034,0.034,0.,0.034,0.,0.,0.,0.,0.,0.,0.,0.,0.
948,0.033,0.,0.033,0.034,0.,0.034,0.034,0.,0.034,0.033,0.,0.033,0.,0.,0.,0.,0.,0.,0.,0.,0.
952,0.034,0.,0.034,0.035,0.,0.035,0.035,0.,0.035,0.034,0.,0.034,0.,0.,0.,0.,0.,0.,0.,0.,0.
956,0.034,0.,0.034,0.034,0.,0.034,0.034,0.,0.034,0.034,0.,0.034,0.,0.,0.,0.,0.,0.,0.,0.,0.
960,0.034,0.,0.034,0.035,0.,0.035,0.035,0.,0.035,0.035,0.,0.035,0.,0.,0.,0.,0.,0.,0.,0.,0.
964,0.035,0.,0.035,0.035,0.,0.035,0.035,0.,0.035,0.034,0.,0.034,0.,0.,0.,0.,0.,0.,0.,0.,0.
968,0.035,0.,0.035,0.035,0.,0.035,0.036,0.,0.036,0.035,0.,0.035,0.,0.,0.,0.,0.,0.,0.,0.,0.
972,0.035,0.,0.035,0.035,0.,0.035,0.036,0.,0.036,0.036,0.,0.036,0.,0.,0.,0.,0.,0.,0.,0.,0.
976,0.035,0.,0.035,0.036,0.,0.036,0.036,0.,0.036,0.036,0.,0.036,0.,0.,0.,0.,0.,0.,0.,0.,0.
980,0.035,0.,0.035,0.035,0.,0.035,0.036,0.,0.036,0.036,0.,0.036,0.,0.,0.,0.,0.,0.,0.,0.,0.
984,0.037,0.003,0.033,0.036,0.,0.036,0.036,0.,0.036,0.036,0.,0.036,0.,0.,0.,0.,0.,0.,0.,0.,0.
988,0.036,0.,0.036,0.037,0.,0.037,0.036,0.,0.036,0.037,0.,0.037,0.,0.,0.,0.,0.,0.,0.,0.,0.
992,0.037,0.,0.037,0.037,0.,0.037,0.037,0.,0.037,0.037,0.,0.037,0.,0.,0.,0.,0.,0.,0.,0.,0.
996,0.037,0.,0.037,0.038,0.,0.038,0.037,0.,0.037,0.037,0.,0.037,0.,0.,0.,0.,0.,0.,0.,0.,0.
1000,0.037,0.,0.037,0.037,0.,0.037,0.038,0.,0.038,0.038,0.,0.038,0.,0.,0.,0.,0.,0.,0.,0.,0.
1100,0.045,0.004,0.041,0.045,0.,0.045,0.044,0.,0.044,0.043,0.,0.043,0.,0.,0.,0.,0.,0.,0.,0.,0.
1200,0.051,0.,0.051,0.051,0.,0.051,0.051,0.,0.051,0.051,0.,0.051,0.,0.,0.,0.,0.,0.,0.,0.,0.
1300,0.06,0.,0.06,0.059,0.,0.059,0.058,0.,0.058,0.059,0.,0.059,0.,0.,0.,0.,0.,0.,0.,0.,0.
1400,0.067,0.,0.067,0.067,0.,0.067,0.067,0.,0.067,0.067,0.,0.067,0.,0.,0.,0.,0.,0.,0.,0.,0.
1500,0.077,0.,0.077,0.077,0.,0.077,0.077,0.,0.077,0.076,0.,0.076,0.,0.,0.,0.,0.,0.,0.,0.,0.
1600,0.087,0.,0.087,0.085,0.,0.085,0.086,0.,0.086,0.086,0.,0.086,0.,0.,0.,0.,0.,0.,0.,0.,0.
1700,0.097,0.,0.097,0.098,0.,0.098,0.096,0.,0.096,0.095,0.,0.095,0.,0.,0.,0.,0.,0.,0.,0.,0.
1800,0.108,0.,0.108,0.107,0.,0.107,0.107,0.,0.107,0.108,0.,0.108,0.,0.,0.,0.,0.,0.,0.,0.,0.
1900,0.118,0.,0.118,0.119,0.,0.119,0.119,0.,0.119,0.119,0.,0.119,0.,0.,0.,0.,0.,0.,0.,0.,0.
2000,0.132,0.,0.132,0.13,0.,0.13,0.127,0.,0.127,0.129,0.,0.129,0.,0.,0.,0.,0.,0.,0.,0.,0.
2100,0.143,0.,0.143,0.142,0.,0.142,0.142,0.,0.142,0.141,0.,0.141,0.,0.,0.,0.,0.,0.,0.,0.,0.
2200,0.159,0.,0.159,0.154,0.,0.154,0.156,0.,0.156,0.155,0.,0.155,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
2300,0.171,0.,0.171,0.167,0.,0.167,0.168,0.,0.168,0.168,0.,0.168,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2400,0.189,0.,0.189,0.182,0.,0.182,0.182,0.,0.182,0.181,0.,0.181,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2500,0.199,0.,0.198,0.197,0.,0.197,0.196,0.,0.196,0.196,0.,0.196,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2600,0.212,0.,0.212,0.212,0.,0.212,0.211,0.,0.211,0.21,0.,0.21,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2700,0.228,0.,0.228,0.226,0.,0.226,0.225,0.,0.225,0.226,0.003,0.222,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2800,0.246,0.,0.246,0.243,0.,0.243,0.244,0.,0.243,0.243,0.,0.243,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2900,0.261,0.,0.261,0.261,0.,0.261,0.261,0.,0.261,0.261,0.,0.261,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3000,0.281,0.,0.281,0.279,0.,0.279,0.279,0.,0.279,0.278,0.,0.278,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3100,0.298,0.,0.298,0.295,0.,0.295,0.292,0.,0.292,0.29,0.,0.29,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3200,0.317,0.,0.317,0.313,0.,0.313,0.315,0.,0.315,0.316,0.,0.316,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3300,0.335,0.,0.335,0.332,0.,0.332,0.333,0.,0.333,0.334,0.,0.334,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3400,0.357,0.,0.357,0.354,0.,0.354,0.351,0.,0.351,0.354,0.,0.354,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3500,0.377,0.,0.377,0.374,0.,0.374,0.374,0.,0.374,0.373,0.,0.373,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3600,0.395,0.,0.395,0.39,0.,0.39,0.393,0.,0.393,0.389,0.,0.389,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3700,0.419,0.,0.419,0.414,0.,0.414,0.409,0.,0.409,0.411,0.,0.411,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3800,0.44,0.,0.44,0.435,0.,0.435,0.432,0.,0.432,0.434,0.,0.434,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3900,0.459,0.,0.459,0.459,0.,0.459,0.459,0.,0.459,0.457,0.,0.457,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
4000,0.483,0.,0.483,0.481,0.,0.481,0.481,0.,0.481,0.48,0.,0.48,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
4100,0.508,0.,0.508,0.504,0.,0.504,0.501,0.,0.501,0.5,0.,0.5,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
4200,0.533,0.,0.533,0.525,0.,0.525,0.526,0.,0.526,0.527,0.,0.527,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
4300,0.554,0.,0.554,0.55,0.,0.55,0.551,0.,0.551,0.553,0.,0.553,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
4400,0.582,0.,0.582,0.577,0.,0.577,0.576,0.,0.576,0.576,0.,0.576,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
4500,0.603,0.,0.603,0.602,0.,0.602,0.598,0.,0.598,0.603,0.,0.603,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
4600,0.636,0.,0.636,0.626,0.,0.626,0.628,0.003,0.624,0.627,0.,0.627,0.002,0.,0.002,0.001,0.,0.001,0.002,0.,0.002
4700,0.662,0.,0.662,0.658,0.,0.658,0.659,0.,0.659,0.657,0.,0.657,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4800,0.693,0.,0.692,0.697,0.008,0.686,0.687,0.,0.687,0.691,0.,0.691,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4900,0.719,0.,0.719,0.709,0.,0.709,0.705,0.,0.705,0.709,0.,0.709,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
5000,0.739,0.,0.739,0.736,0.,0.736,0.735,0.,0.735,0.741,0.,0.741,0.002,0.,0.002,0.002,0.,0.002,0.001,0.,0.001
5500,0.906,0.,0.906,0.895,0.,0.895,0.897,0.,0.897,0.896,0.,0.895,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
6000,1.074,0.,1.074,1.067,0.,1.067,1.06,0.,1.06,1.063,0.,1.063,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
6500,1.26,0.003,1.256,1.254,0.,1.254,1.247,0.,1.247,1.255,0.,1.255,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
7000,1.459,0.,1.459,1.455,0.,1.454,1.454,0.,1.454,1.461,0.,1.461,0.003,0.,0.003,0.002,0.,0.002,0.003,0.,0.003
7500,1.693,0.,1.692,1.675,0.,1.675,1.687,0.,1.687,1.681,0.,1.681,0.003,0.,0.003,0.003,0.,0.003,0.003,0.,0.003
8000,1.913,0.,1.912,1.906,0.,1.906,1.905,0.,1.905,1.909,0.,1.909,0.003,0.,0.003,0.003,0.,0.003,0.003,0.,0.003
8500,2.177,0.003,2.173,2.172,0.,2.172,2.158,0.,2.158,2.16,0.,2.159,0.003,0.,0.003,0.003,0.,0.003,0.003,0.,0.003
9000,2.439,0.,2.438,2.413,0.,2.413,2.421,0.,2.421,2.426,0.,2.426,0.003,0.,0.003,0.003,0.,0.003,0.003,0.,0.003
9500,2.75,0.,2.747,2.708,0.,2.708,2.696,0.,2.695,2.697,0.,2.696,0.004,0.,0.004,0.004,0.,0.004,0.004,0.,0.004
10000,2.995,0.,2.995,2.984,0.,2.983,2.991,0.,2.99,2.983,0.,2.983,0.004,0.,0.004,0.004,0.,0.004,0.004,0.,0.004
