param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
34,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
35,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
36,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
37,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
38,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
39,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
40,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
41,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
42,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
43,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
44,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
45,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
46,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
47,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
48,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
49,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
50,0.004,0.001,0.003,0.004,0.001,0.003,0.,0.,0.
51,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
52,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
53,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
54,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
55,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
56,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
57,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
58,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
59,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
60,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
61,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
62,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
63,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
64,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
65,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
66,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
67,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
68,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
69,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
70,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
71,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
72,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
73,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
74,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
75,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
76,0.006,0.,0.006,0.005,0.,0.005,0.,0.,0.
77,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
78,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
79,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
80,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
81,0.007,0.,0.006,0.007,0.,0.006,0.,0.,0.
82,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
83,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
84,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
85,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
86,0.066,0.,0.066,0.066,0.,0.066,0.,0.,0.
87,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
88,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
89,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
90,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
91,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
92,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
93,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
94,0.039,0.,0.039,0.039,0.,0.039,0.,0.,0.
95,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
96,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
97,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
98,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
99,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
100,0.01,0.003,0.006,0.01,0.003,0.006,0.001,0.,0.001
110,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
120,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
130,0.027,0.,0.027,0.027,0.,0.027,0.001,0.,0.001
140,0.013,0.,0.013,0.013,0.,0.013,0.001,0.,0.001
150,0.06,0.004,0.055,0.06,0.004,0.055,0.001,0.,0.001
160,0.019,0.,0.019,0.019,0.,0.019,0.004,0.,0.004
170,0.018,0.,0.018,0.018,0.,0.018,0.001,0.,0.001
180,0.02,0.,0.02,0.02,0.,0.02,0.001,0.,0.001
190,0.021,0.,0.021,0.021,0.,0.021,0.001,0.,0.001
200,0.023,0.,0.023,0.023,0.,0.023,0.001,0.,0.001
210,0.029,0.,0.028,0.029,0.,0.028,0.001,0.,0.001
220,0.026,0.,0.026,0.026,0.,0.026,0.001,0.,0.001
230,0.034,0.,0.034,0.034,0.,0.034,0.001,0.,0.001
240,0.035,0.,0.035,0.035,0.,0.035,0.001,0.,0.001
250,0.05,0.,0.05,0.05,0.,0.05,0.002,0.,0.002
260,0.035,0.,0.035,0.035,0.,0.035,0.002,0.,0.002
270,0.046,0.,0.046,0.046,0.,0.046,0.002,0.,0.002
280,0.041,0.,0.041,0.041,0.,0.041,0.002,0.,0.002
290,0.047,0.,0.047,0.047,0.,0.047,0.002,0.,0.002
300,0.05,0.,0.05,0.05,0.,0.05,0.002,0.,0.002
310,0.118,0.,0.118,0.118,0.,0.118,0.002,0.,0.002
320,0.056,0.,0.056,0.056,0.,0.056,0.002,0.,0.002
330,0.084,0.,0.084,0.084,0.,0.084,0.002,0.,0.002
340,0.062,0.,0.062,0.062,0.,0.062,0.002,0.,0.002
350,0.058,0.,0.058,0.058,0.,0.058,0.003,0.,0.003
360,0.069,0.,0.069,0.069,0.,0.069,0.003,0.,0.003
370,0.068,0.001,0.067,0.068,0.001,0.067,0.003,0.,0.003
380,0.073,0.,0.073,0.073,0.,0.073,0.003,0.,0.003
390,0.077,0.,0.077,0.077,0.,0.077,0.003,0.,0.003
400,0.077,0.,0.077,0.077,0.,0.077,0.003,0.,0.003
410,0.083,0.,0.083,0.083,0.,0.083,0.003,0.,0.003
420,0.092,0.,0.092,0.092,0.,0.092,0.01,0.,0.01
430,0.085,0.,0.085,0.085,0.,0.085,0.003,0.,0.003
440,0.092,0.,0.092,0.092,0.,0.092,0.003,0.,0.003
450,0.093,0.,0.093,0.093,0.,0.093,0.003,0.,0.003
460,0.107,0.,0.107,0.107,0.,0.107,0.011,0.,0.011
470,0.106,0.001,0.105,0.106,0.001,0.105,0.003,0.,0.003
480,0.124,0.,0.124,0.124,0.,0.124,0.003,0.,0.003
490,0.128,0.,0.128,0.128,0.,0.128,0.012,0.,0.012
500,0.12,0.,0.12,0.12,0.,0.12,0.004,0.,0.004
510,0.118,0.,0.118,0.118,0.,0.118,0.004,0.,0.004
520,0.125,0.,0.125,0.125,0.,0.125,0.004,0.,0.004
530,0.132,0.,0.132,0.132,0.,0.132,0.004,0.,0.004
540,0.14,0.,0.14,0.14,0.,0.14,0.004,0.,0.004
550,0.146,0.,0.146,0.146,0.,0.146,0.004,0.,0.004
560,0.15,0.,0.15,0.15,0.,0.15,0.005,0.,0.005
570,0.152,0.,0.152,0.152,0.,0.152,0.004,0.,0.004
580,0.154,0.,0.154,0.154,0.,0.154,0.005,0.,0.005
590,0.161,0.,0.161,0.161,0.,0.161,0.005,0.,0.005
600,0.174,0.,0.174,0.174,0.,0.174,0.004,0.,0.004
610,0.183,0.001,0.181,0.183,0.001,0.181,0.004,0.,0.004
620,0.175,0.,0.174,0.175,0.,0.174,0.005,0.,0.005
630,0.173,0.001,0.172,0.173,0.001,0.172,0.005,0.,0.005
640,0.177,0.,0.177,0.177,0.,0.177,0.005,0.,0.005
650,0.188,0.,0.187,0.188,0.,0.187,0.005,0.,0.005
660,0.2,0.,0.2,0.2,0.,0.2,0.01,0.,0.01
670,0.197,0.,0.197,0.197,0.,0.197,0.005,0.,0.005
680,0.205,0.,0.205,0.205,0.,0.205,0.005,0.,0.005
690,0.212,0.,0.212,0.212,0.,0.212,0.005,0.,0.005
700,0.215,0.,0.215,0.215,0.,0.215,0.006,0.,0.006
710,0.238,0.,0.238,0.238,0.,0.238,0.006,0.,0.006
720,0.231,0.,0.231,0.231,0.,0.231,0.005,0.,0.005
730,0.261,0.,0.261,0.261,0.,0.261,0.005,0.,0.005
740,0.244,0.001,0.242,0.244,0.001,0.242,0.006,0.,0.006
750,0.261,0.,0.261,0.261,0.,0.261,0.006,0.,0.006
760,0.269,0.,0.269,0.269,0.,0.269,0.019,0.,0.019
770,0.269,0.,0.268,0.269,0.,0.268,0.006,0.,0.006
780,0.265,0.,0.264,0.265,0.,0.264,0.006,0.,0.006
790,0.267,0.,0.267,0.267,0.,0.267,0.006,0.,0.006
800,0.276,0.002,0.274,0.276,0.002,0.274,0.006,0.,0.006
810,0.283,0.001,0.282,0.283,0.,0.282,0.007,0.,0.007
820,0.295,0.,0.295,0.295,0.,0.295,0.006,0.,0.006
830,0.295,0.,0.295,0.295,0.,0.295,0.01,0.,0.01
840,0.3,0.,0.3,0.3,0.,0.3,0.007,0.,0.007
850,0.327,0.,0.327,0.327,0.,0.327,0.006,0.,0.006
860,0.336,0.,0.336,0.336,0.,0.336,0.007,0.,0.007
870,0.348,0.,0.348,0.348,0.,0.348,0.007,0.,0.007
880,0.359,0.,0.359,0.359,0.,0.359,0.007,0.,0.007
890,0.356,0.,0.356,0.356,0.,0.356,0.007,0.,0.007
900,0.358,0.,0.358,0.358,0.,0.358,0.007,0.,0.007
910,0.357,0.,0.357,0.357,0.,0.357,0.008,0.,0.008
920,0.353,0.,0.353,0.353,0.,0.353,0.008,0.,0.008
930,0.367,0.,0.367,0.367,0.,0.367,0.007,0.,0.007
940,0.373,0.,0.373,0.373,0.,0.373,0.007,0.,0.007
950,0.376,0.,0.376,0.376,0.,0.376,0.008,0.,0.008
960,0.412,0.,0.412,0.412,0.,0.412,0.008,0.,0.008
970,0.447,0.,0.447,0.447,0.,0.447,0.007,0.,0.007
980,0.43,0.,0.43,0.43,0.,0.43,0.008,0.,0.008
990,0.422,0.,0.422,0.422,0.,0.422,0.012,0.,0.012
1000,0.438,0.,0.437,0.438,0.,0.437,0.008,0.,0.008
1100,0.501,0.,0.501,0.501,0.,0.501,0.009,0.,0.009
1200,0.601,0.,0.601,0.601,0.,0.6,0.01,0.,0.01
1300,0.691,0.,0.691,0.691,0.,0.691,0.014,0.,0.014
1400,0.813,0.,0.813,0.813,0.,0.813,0.017,0.,0.017
1500,0.959,0.,0.959,0.959,0.,0.959,0.015,0.,0.015
1600,1.085,0.,1.085,1.085,0.,1.085,0.013,0.,0.013
1700,1.186,0.,1.186,1.186,0.,1.186,0.014,0.,0.014
1800,1.297,0.,1.297,1.297,0.,1.297,0.015,0.,0.015
1900,1.418,0.,1.417,1.418,0.,1.417,0.018,0.,0.018
2000,1.68,0.,1.68,1.68,0.,1.68,0.021,0.,0.021
3000,3.688,0.001,3.686,3.688,0.001,3.686,0.027,0.001,0.026
4000,6.336,0.002,6.333,6.336,0.002,6.333,0.036,0.,0.036
5000,10.196,0.002,10.193,10.196,0.002,10.193,0.047,0.,0.046
