param-n,pattern-regression-linear-real,pattern-regression-linear-sys,pattern-regression-linear-user
92,0.001,0.,0.001
93,0.001,0.,0.001
94,0.001,0.,0.001
95,0.001,0.,0.001
96,0.001,0.,0.001
97,0.001,0.,0.001
98,0.001,0.,0.001
99,0.001,0.,0.001
100,0.001,0.,0.001
101,0.001,0.,0.001
102,0.001,0.,0.001
103,0.001,0.,0.001
104,0.001,0.,0.001
105,0.001,0.,0.001
106,0.001,0.,0.001
107,0.001,0.,0.001
108,0.001,0.,0.001
109,0.002,0.,0.002
110,0.001,0.,0.001
111,0.001,0.,0.001
112,0.001,0.,0.001
113,0.001,0.,0.001
114,0.001,0.,0.001
115,0.001,0.,0.001
116,0.001,0.,0.001
117,0.001,0.,0.001
118,0.001,0.,0.001
119,0.001,0.,0.001
120,0.001,0.,0.001
121,0.006,0.,0.005
122,0.001,0.,0.001
123,0.001,0.,0.001
124,0.001,0.,0.001
125,0.001,0.,0.001
126,0.001,0.,0.001
127,0.001,0.,0.001
128,0.001,0.,0.001
129,0.001,0.,0.001
130,0.001,0.,0.001
131,0.001,0.,0.001
132,0.002,0.,0.002
133,0.001,0.,0.001
134,0.001,0.,0.001
135,0.001,0.,0.001
136,0.001,0.,0.001
137,0.001,0.,0.001
138,0.001,0.,0.001
139,0.001,0.,0.001
140,0.001,0.,0.001
141,0.001,0.,0.001
142,0.001,0.,0.001
143,0.008,0.,0.008
144,0.001,0.,0.001
145,0.001,0.,0.001
146,0.001,0.,0.001
147,0.001,0.,0.001
148,0.001,0.,0.001
149,0.001,0.,0.001
150,0.001,0.,0.001
151,0.001,0.,0.001
152,0.001,0.,0.001
153,0.001,0.,0.001
154,0.001,0.,0.001
155,0.001,0.,0.001
156,0.001,0.,0.001
157,0.001,0.,0.001
158,0.001,0.,0.001
159,0.001,0.,0.001
160,0.001,0.,0.001
161,0.001,0.,0.001
162,0.002,0.,0.002
163,0.001,0.,0.001
164,0.001,0.,0.001
165,0.002,0.,0.002
166,0.002,0.002,0.
167,0.002,0.,0.001
168,0.002,0.,0.001
169,0.002,0.,0.002
170,0.002,0.,0.002
171,0.062,0.,0.062
172,0.002,0.,0.002
173,0.002,0.,0.002
174,0.002,0.,0.002
175,0.002,0.,0.002
176,0.002,0.,0.002
177,0.002,0.,0.002
178,0.002,0.,0.002
179,0.002,0.,0.002
180,0.002,0.,0.002
181,0.002,0.,0.002
182,0.002,0.,0.002
183,0.002,0.,0.002
184,0.002,0.,0.002
185,0.002,0.,0.002
186,0.002,0.,0.002
187,0.034,0.,0.034
188,0.002,0.,0.002
189,0.002,0.,0.002
190,0.002,0.,0.002
191,0.002,0.,0.002
192,0.002,0.,0.002
193,0.002,0.,0.002
194,0.002,0.,0.002
195,0.003,0.,0.003
196,0.002,0.,0.002
197,0.002,0.,0.002
198,0.002,0.,0.002
199,0.002,0.,0.002
200,0.002,0.,0.002
201,0.002,0.,0.002
202,0.014,0.,0.014
203,0.002,0.,0.002
204,0.002,0.,0.002
205,0.002,0.,0.002
206,0.002,0.,0.002
207,0.002,0.,0.002
208,0.002,0.,0.002
209,0.002,0.,0.002
210,0.002,0.,0.002
211,0.002,0.,0.002
212,0.002,0.,0.002
213,0.002,0.,0.002
214,0.002,0.,0.002
215,0.002,0.,0.002
216,0.002,0.,0.002
217,0.002,0.,0.002
218,0.002,0.,0.002
219,0.002,0.,0.002
220,0.002,0.,0.002
221,0.002,0.,0.002
222,0.002,0.,0.002
223,0.003,0.,0.003
224,0.002,0.,0.002
225,0.002,0.,0.002
226,0.002,0.,0.002
227,0.002,0.,0.002
228,0.002,0.,0.002
229,0.002,0.,0.002
230,0.006,0.,0.006
231,0.002,0.,0.002
232,0.002,0.,0.002
233,0.002,0.,0.002
234,0.002,0.,0.002
235,0.002,0.,0.002
236,0.003,0.,0.003
237,0.002,0.,0.002
238,0.002,0.,0.002
239,0.002,0.,0.002
240,0.002,0.,0.002
241,0.002,0.,0.002
242,0.002,0.,0.002
243,0.002,0.,0.002
244,0.002,0.,0.002
245,0.002,0.,0.002
246,0.002,0.,0.002
247,0.002,0.,0.002
248,0.002,0.,0.002
249,0.002,0.,0.002
250,0.002,0.,0.002
251,0.003,0.,0.003
252,0.003,0.,0.003
253,0.003,0.,0.003
254,0.003,0.,0.003
255,0.003,0.002,0.
256,0.003,0.,0.003
257,0.003,0.,0.003
258,0.003,0.,0.003
259,0.003,0.,0.003
260,0.064,0.,0.064
261,0.003,0.,0.003
262,0.003,0.,0.003
263,0.003,0.,0.003
264,0.003,0.,0.003
265,0.003,0.,0.003
266,0.003,0.,0.003
267,0.003,0.,0.003
268,0.003,0.,0.003
269,0.003,0.,0.003
270,0.003,0.,0.003
271,0.003,0.,0.003
272,0.035,0.,0.035
273,0.003,0.,0.003
274,0.003,0.,0.003
275,0.003,0.,0.003
276,0.003,0.,0.003
277,0.003,0.,0.003
278,0.003,0.,0.003
279,0.003,0.,0.003
280,0.003,0.,0.003
281,0.003,0.,0.003
282,0.003,0.,0.003
283,0.003,0.,0.003
284,0.003,0.,0.003
285,0.003,0.,0.003
286,0.003,0.,0.003
287,0.003,0.,0.003
288,0.004,0.,0.004
289,0.003,0.,0.003
290,0.003,0.,0.003
291,0.003,0.,0.003
292,0.003,0.,0.003
293,0.003,0.,0.003
294,0.003,0.,0.003
295,0.003,0.,0.003
296,0.003,0.,0.003
297,0.003,0.,0.003
298,0.004,0.,0.004
299,0.003,0.,0.003
300,0.003,0.,0.003
301,0.003,0.,0.003
302,0.003,0.,0.003
303,0.003,0.,0.003
304,0.003,0.,0.003
305,0.003,0.,0.003
306,0.003,0.,0.003
307,0.003,0.,0.003
308,0.004,0.,0.004
309,0.003,0.,0.003
310,0.003,0.,0.003
311,0.003,0.,0.003
312,0.003,0.,0.003
313,0.003,0.,0.003
314,0.003,0.,0.003
315,0.003,0.,0.003
316,0.003,0.,0.003
317,0.003,0.,0.003
318,0.004,0.,0.004
319,0.003,0.,0.003
320,0.003,0.,0.003
321,0.003,0.,0.003
322,0.003,0.,0.003
323,0.003,0.,0.003
324,0.003,0.,0.003
325,0.003,0.,0.003
326,0.003,0.,0.003
327,0.004,0.,0.004
328,0.003,0.,0.003
329,0.003,0.,0.003
330,0.003,0.,0.003
331,0.003,0.,0.003
332,0.004,0.,0.004
333,0.003,0.,0.003
334,0.003,0.,0.003
335,0.003,0.,0.003
336,0.005,0.,0.005
337,0.003,0.,0.003
338,0.003,0.,0.003
339,0.004,0.,0.004
340,0.004,0.,0.004
341,0.004,0.,0.004
342,0.004,0.,0.004
343,0.004,0.,0.004
344,0.004,0.,0.004
345,0.004,0.,0.004
346,0.004,0.,0.004
347,0.004,0.,0.004
348,0.004,0.,0.004
349,0.004,0.,0.004
350,0.004,0.,0.004
351,0.004,0.,0.004
352,0.004,0.,0.004
353,0.004,0.,0.004
354,0.004,0.,0.004
355,0.004,0.,0.004
356,0.004,0.,0.004
357,0.004,0.,0.004
358,0.004,0.,0.004
359,0.004,0.,0.004
360,0.004,0.,0.004
361,0.004,0.,0.004
362,0.004,0.,0.004
363,0.004,0.,0.004
364,0.004,0.,0.004
365,0.004,0.,0.004
366,0.004,0.,0.004
367,0.004,0.,0.004
368,0.004,0.,0.004
369,0.004,0.,0.004
370,0.004,0.,0.004
371,0.004,0.,0.004
372,0.004,0.,0.004
373,0.004,0.,0.004
374,0.004,0.,0.004
375,0.004,0.,0.004
376,0.004,0.,0.004
377,0.004,0.,0.004
378,0.004,0.,0.004
379,0.005,0.,0.005
380,0.004,0.,0.004
381,0.004,0.,0.004
382,0.004,0.,0.004
383,0.004,0.,0.004
384,0.004,0.,0.004
385,0.004,0.,0.004
386,0.004,0.,0.004
387,0.005,0.,0.005
388,0.004,0.,0.004
389,0.004,0.,0.004
390,0.004,0.,0.004
391,0.004,0.,0.004
392,0.004,0.,0.004
393,0.004,0.,0.004
394,0.004,0.,0.004
395,0.005,0.003,0.001
396,0.004,0.,0.004
397,0.004,0.,0.004
398,0.004,0.,0.004
399,0.004,0.,0.004
400,0.004,0.,0.004
401,0.004,0.,0.004
402,0.005,0.,0.005
403,0.004,0.,0.004
404,0.005,0.,0.005
405,0.004,0.,0.004
406,0.004,0.,0.004
407,0.004,0.,0.004
408,0.004,0.,0.004
409,0.004,0.,0.004
410,0.005,0.,0.005
411,0.004,0.,0.004
412,0.004,0.,0.004
413,0.004,0.,0.004
414,0.004,0.,0.004
415,0.004,0.,0.004
416,0.004,0.,0.004
417,0.005,0.,0.005
418,0.004,0.,0.004
419,0.004,0.,0.004
420,0.004,0.,0.004
421,0.005,0.,0.005
422,0.005,0.,0.005
423,0.004,0.,0.004
424,0.004,0.,0.004
425,0.005,0.,0.005
426,0.004,0.,0.004
427,0.005,0.,0.005
428,0.005,0.,0.005
429,0.005,0.,0.005
430,0.005,0.,0.005
431,0.005,0.,0.005
432,0.005,0.,0.005
433,0.005,0.,0.005
434,0.005,0.,0.005
435,0.005,0.,0.005
436,0.005,0.,0.005
437,0.005,0.,0.005
438,0.005,0.,0.005
439,0.005,0.,0.005
440,0.005,0.,0.005
441,0.005,0.,0.005
442,0.005,0.,0.005
443,0.005,0.,0.005
444,0.005,0.,0.005
445,0.005,0.,0.005
446,0.006,0.,0.006
447,0.005,0.,0.005
448,0.005,0.,0.005
449,0.005,0.,0.005
450,0.005,0.,0.005
451,0.005,0.,0.005
452,0.005,0.,0.005
453,0.005,0.,0.005
454,0.005,0.,0.005
455,0.005,0.,0.005
456,0.005,0.,0.005
457,0.005,0.,0.005
458,0.005,0.,0.005
459,0.006,0.,0.006
460,0.005,0.,0.005
461,0.005,0.,0.005
462,0.005,0.,0.005
463,0.005,0.,0.005
464,0.005,0.,0.005
465,0.005,0.,0.005
466,0.006,0.,0.006
467,0.005,0.,0.005
468,0.005,0.,0.005
469,0.005,0.,0.005
470,0.005,0.,0.005
471,0.005,0.,0.005
472,0.005,0.,0.005
473,0.006,0.,0.006
474,0.005,0.,0.005
475,0.005,0.,0.005
476,0.005,0.,0.005
477,0.005,0.,0.005
478,0.005,0.,0.005
479,0.006,0.,0.006
480,0.005,0.,0.005
481,0.005,0.,0.005
482,0.005,0.,0.005
483,0.005,0.,0.005
484,0.005,0.,0.005
485,0.005,0.,0.005
486,0.005,0.,0.005
487,0.005,0.,0.005
488,0.005,0.,0.005
489,0.005,0.,0.005
490,0.005,0.,0.005
491,0.005,0.,0.005
492,0.006,0.,0.006
493,0.005,0.,0.005
494,0.005,0.,0.005
495,0.006,0.,0.006
496,0.005,0.,0.005
497,0.006,0.,0.005
498,0.006,0.,0.006
499,0.005,0.,0.005
500,0.005,0.,0.005
600,0.01,0.001,0.009
800,0.053,0.,0.053
1000,0.011,0.,0.011
1200,0.027,0.,0.027
1400,0.018,0.,0.018
1600,0.019,0.,0.019
1800,0.023,0.,0.023
2000,0.029,0.,0.029
2200,0.036,0.,0.036
2400,0.03,0.,0.03
2600,0.091,0.,0.091
2800,0.068,0.,0.068
3000,0.05,0.,0.05
3200,0.045,0.,0.045
3400,0.053,0.,0.053
3600,0.061,0.,0.061
3800,0.124,0.,0.124
4000,0.087,0.,0.087
4200,0.071,0.,0.071
4400,0.068,0.003,0.064
4600,0.073,0.,0.073
4800,0.075,0.,0.075
5000,0.085,0.,0.085
5200,0.091,0.,0.091
5400,0.115,0.,0.115
5600,0.096,0.,0.096
5800,0.096,0.003,0.093
6000,0.087,0.,0.087
6200,0.085,0.,0.085
6400,0.093,0.,0.093
6600,0.097,0.,0.097
6800,0.101,0.,0.101
7000,0.105,0.,0.105
7200,0.113,0.,0.113
7400,0.124,0.,0.124
7600,0.134,0.,0.134
7800,0.143,0.,0.143
8000,0.147,0.,0.147
8200,0.144,0.,0.143
8400,0.142,0.,0.142
8600,0.151,0.,0.151
8800,0.153,0.,0.153
9000,0.171,0.,0.171
9200,0.17,0.,0.17
9400,0.177,0.,0.177
9600,0.178,0.,0.178
9800,0.182,0.,0.182
10000,0.185,0.,0.185
10200,0.187,0.,0.187
10400,0.193,0.,0.193
10600,0.193,0.,0.193
10800,0.203,0.,0.203
11000,0.206,0.,0.206
11200,0.21,0.,0.21
11400,0.216,0.,0.216
11600,0.219,0.,0.219
11800,0.224,0.,0.224
12000,0.214,0.,0.214
12200,0.207,0.,0.207
12400,0.197,0.,0.197
12600,0.213,0.,0.213
12800,0.197,0.,0.197
13000,0.213,0.,0.213
13200,0.217,0.,0.217
13400,0.228,0.,0.228
13600,0.228,0.,0.228
13800,0.239,0.,0.239
14000,0.243,0.,0.243
14200,0.249,0.,0.249
14400,0.267,0.,0.267
14600,0.281,0.,0.281
14800,0.298,0.,0.298
15000,0.309,0.,0.309
15200,0.321,0.,0.321
15400,0.337,0.,0.337
15600,0.352,0.,0.352
15800,0.374,0.,0.374
16000,0.389,0.,0.389
16200,0.422,0.,0.422
16400,0.405,0.,0.405
16600,0.392,0.,0.392
16800,0.384,0.,0.384
17000,0.372,0.,0.372
17200,0.356,0.,0.356
17400,0.361,0.,0.361
17600,0.357,0.,0.357
17800,0.358,0.,0.358
18000,0.366,0.,0.366
18200,0.368,0.,0.368
18400,0.378,0.,0.378
18600,0.386,0.,0.386
18800,0.398,0.,0.398
19000,0.402,0.,0.402
19200,0.416,0.,0.415
19400,0.421,0.,0.421
19600,0.443,0.,0.443
19800,0.494,0.,0.494
20000,0.491,0.,0.491
