param-n,abstract+rewrite-strat-bottomup-real,abstract+rewrite-strat-bottomup-sys,abstract+rewrite-strat-bottomup-user,abstract+rewrite-strat-topdown-real,abstract+rewrite-strat-topdown-sys,abstract+rewrite-strat-topdown-user,close-abstract+rewrite-strat-bottomup-real,close-abstract+rewrite-strat-bottomup-sys,close-abstract+rewrite-strat-bottomup-user,close-abstract+rewrite-strat-topdown-real,close-abstract+rewrite-strat-topdown-sys,close-abstract+rewrite-strat-topdown-user,rewrite-strat-bottomup-real,rewrite-strat-bottomup-sys,rewrite-strat-bottomup-user,rewrite-strat-bottomup-noop-real,rewrite-strat-bottomup-noop-sys,rewrite-strat-bottomup-noop-user,rewrite-strat-topdown-real,rewrite-strat-topdown-sys,rewrite-strat-topdown-user,rewrite-strat-topdown-noop-real,rewrite-strat-topdown-noop-sys,rewrite-strat-topdown-noop-user
13,0.004,0.,0.004,0.041,0.002,0.039,0.,0.,0.,0.,0.,0.,0.003,0.,0.003,0.,0.,0.,0.04,0.001,0.038,0.,0.,0.
14,0.005,0.,0.005,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.004,0.,0.004,0.,0.,0.,0.002,0.,0.002,0.,0.,0.
15,0.005,0.,0.005,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.004,0.,0.004,0.,0.,0.,0.002,0.,0.002,0.,0.,0.
16,0.006,0.,0.006,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.005,0.,0.005,0.,0.,0.,0.002,0.,0.002,0.,0.,0.
17,0.02,0.,0.02,0.003,0.,0.003,0.001,0.,0.001,0.,0.,0.,0.019,0.,0.019,0.,0.,0.,0.002,0.,0.002,0.,0.,0.
18,0.007,0.,0.007,0.004,0.,0.004,0.001,0.,0.001,0.,0.,0.,0.006,0.,0.006,0.,0.,0.,0.002,0.,0.002,0.,0.,0.
19,0.008,0.,0.008,0.004,0.,0.004,0.001,0.,0.001,0.,0.,0.,0.006,0.,0.006,0.,0.,0.,0.003,0.,0.003,0.,0.,0.
20,0.009,0.,0.009,0.017,0.,0.017,0.001,0.,0.001,0.001,0.,0.001,0.007,0.,0.007,0.,0.,0.,0.003,0.,0.003,0.013,0.,0.013
21,0.01,0.,0.01,0.005,0.,0.005,0.001,0.,0.001,0.001,0.,0.001,0.008,0.,0.008,0.,0.,0.,0.003,0.,0.003,0.,0.,0.
22,0.01,0.,0.01,0.005,0.,0.005,0.001,0.,0.001,0.001,0.,0.001,0.008,0.,0.008,0.,0.,0.,0.003,0.,0.003,0.,0.,0.
23,0.01,0.,0.01,0.005,0.,0.005,0.001,0.,0.001,0.001,0.,0.001,0.008,0.,0.008,0.,0.,0.,0.004,0.,0.004,0.,0.,0.
24,0.011,0.,0.011,0.006,0.,0.006,0.001,0.,0.001,0.001,0.,0.001,0.009,0.,0.009,0.,0.,0.,0.004,0.,0.004,0.,0.,0.
25,0.012,0.,0.012,0.007,0.,0.007,0.002,0.,0.002,0.001,0.,0.001,0.01,0.,0.01,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
26,0.014,0.,0.014,0.006,0.,0.006,0.002,0.,0.002,0.001,0.,0.001,0.011,0.,0.011,0.,0.,0.,0.004,0.,0.004,0.,0.,0.
27,0.014,0.,0.014,0.007,0.,0.007,0.002,0.,0.002,0.001,0.,0.001,0.011,0.,0.011,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
28,0.019,0.,0.019,0.007,0.,0.007,0.006,0.,0.006,0.001,0.,0.001,0.012,0.,0.012,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
29,0.015,0.,0.015,0.008,0.,0.008,0.002,0.,0.002,0.001,0.,0.001,0.012,0.,0.012,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
30,0.017,0.,0.017,0.008,0.,0.008,0.003,0.,0.003,0.001,0.,0.001,0.013,0.,0.013,0.,0.,0.,0.006,0.,0.006,0.,0.,0.
31,0.017,0.,0.017,0.008,0.,0.008,0.002,0.,0.002,0.002,0.,0.002,0.014,0.,0.014,0.,0.,0.,0.006,0.,0.006,0.,0.,0.
32,0.025,0.,0.025,0.009,0.,0.009,0.002,0.,0.002,0.002,0.,0.002,0.021,0.,0.021,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
33,0.019,0.,0.019,0.009,0.,0.009,0.003,0.,0.003,0.002,0.,0.002,0.015,0.,0.015,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
34,0.02,0.,0.02,0.014,0.,0.014,0.003,0.,0.003,0.006,0.,0.006,0.016,0.,0.016,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
35,0.022,0.,0.022,0.011,0.,0.011,0.003,0.,0.003,0.002,0.,0.002,0.017,0.,0.017,0.001,0.,0.001,0.008,0.,0.008,0.,0.,0.
36,0.022,0.,0.022,0.011,0.,0.011,0.003,0.,0.003,0.002,0.,0.002,0.018,0.,0.018,0.,0.,0.,0.008,0.,0.008,0.,0.,0.
37,0.083,0.,0.083,0.012,0.,0.012,0.004,0.,0.004,0.002,0.,0.002,0.079,0.,0.079,0.,0.,0.,0.008,0.,0.008,0.,0.,0.
38,0.025,0.,0.025,0.012,0.,0.012,0.004,0.,0.004,0.002,0.,0.002,0.02,0.,0.02,0.,0.,0.,0.008,0.,0.008,0.,0.,0.
39,0.055,0.,0.055,0.019,0.,0.018,0.004,0.,0.004,0.003,0.,0.002,0.05,0.,0.05,0.,0.,0.,0.016,0.,0.016,0.,0.,0.
40,0.028,0.,0.028,0.013,0.,0.013,0.006,0.,0.006,0.003,0.,0.003,0.021,0.,0.021,0.,0.,0.,0.009,0.,0.009,0.,0.,0.
41,0.028,0.,0.028,0.014,0.,0.014,0.004,0.,0.004,0.003,0.,0.003,0.022,0.,0.022,0.,0.,0.,0.01,0.,0.01,0.,0.,0.
42,0.043,0.,0.043,0.014,0.,0.014,0.004,0.,0.004,0.003,0.,0.003,0.037,0.,0.037,0.,0.,0.,0.01,0.,0.01,0.,0.,0.
43,0.029,0.,0.029,0.016,0.,0.016,0.005,0.,0.005,0.003,0.,0.003,0.023,0.,0.023,0.,0.,0.,0.011,0.,0.011,0.,0.,0.
44,0.033,0.,0.031,0.075,0.,0.075,0.005,0.,0.005,0.063,0.,0.063,0.027,0.,0.025,0.,0.,0.,0.011,0.,0.011,0.,0.,0.
45,0.032,0.,0.032,0.016,0.,0.016,0.005,0.,0.005,0.004,0.,0.004,0.026,0.,0.026,0.,0.,0.,0.011,0.,0.011,0.,0.,0.
46,0.038,0.,0.038,0.017,0.,0.017,0.006,0.,0.006,0.004,0.,0.004,0.032,0.,0.032,0.,0.,0.,0.012,0.,0.012,0.,0.,0.
47,0.042,0.,0.042,0.017,0.,0.017,0.012,0.,0.012,0.004,0.,0.004,0.028,0.,0.028,0.,0.,0.,0.012,0.,0.012,0.,0.,0.
48,0.036,0.,0.036,0.048,0.,0.048,0.006,0.,0.006,0.004,0.,0.004,0.029,0.,0.029,0.,0.,0.,0.043,0.,0.043,0.,0.,0.
49,0.039,0.,0.039,0.02,0.,0.02,0.006,0.,0.006,0.004,0.,0.004,0.032,0.,0.032,0.,0.,0.,0.014,0.,0.014,0.,0.,0.
50,0.087,0.01,0.076,0.068,0.009,0.058,0.006,0.,0.006,0.046,0.002,0.043,0.08,0.01,0.069,0.,0.,0.,0.021,0.006,0.014,0.,0.,0.
51,0.101,0.,0.101,0.034,0.,0.034,0.006,0.,0.006,0.018,0.,0.018,0.093,0.,0.093,0.,0.,0.,0.014,0.,0.014,0.,0.,0.
52,0.071,0.001,0.069,0.021,0.,0.021,0.037,0.,0.037,0.005,0.,0.005,0.033,0.,0.032,0.,0.,0.,0.015,0.,0.015,0.,0.,0.
53,0.044,0.,0.044,0.022,0.,0.022,0.007,0.,0.007,0.005,0.,0.005,0.036,0.,0.036,0.,0.,0.,0.017,0.,0.017,0.,0.,0.
54,0.059,0.,0.059,0.022,0.,0.022,0.008,0.,0.008,0.005,0.,0.005,0.05,0.,0.05,0.,0.,0.,0.016,0.,0.016,0.,0.,0.
55,0.046,0.,0.046,0.024,0.,0.024,0.008,0.,0.008,0.005,0.,0.005,0.037,0.,0.037,0.,0.,0.,0.017,0.,0.017,0.,0.,0.
56,0.05,0.,0.05,0.031,0.,0.031,0.008,0.,0.008,0.005,0.,0.005,0.04,0.,0.04,0.,0.,0.,0.024,0.,0.024,0.,0.,0.
57,0.051,0.,0.051,0.027,0.,0.027,0.008,0.,0.008,0.005,0.,0.005,0.042,0.,0.042,0.,0.,0.,0.02,0.,0.02,0.,0.,0.
58,0.052,0.,0.052,0.034,0.,0.034,0.01,0.,0.01,0.006,0.,0.006,0.041,0.,0.041,0.,0.,0.,0.027,0.,0.027,0.,0.,0.
59,0.052,0.,0.052,0.027,0.,0.027,0.009,0.,0.009,0.006,0.,0.006,0.041,0.,0.041,0.,0.,0.,0.019,0.,0.019,0.,0.,0.
60,0.053,0.,0.053,0.03,0.,0.03,0.009,0.,0.009,0.006,0.,0.006,0.043,0.,0.043,0.,0.,0.,0.022,0.,0.022,0.,0.,0.
61,0.056,0.,0.056,0.09,0.,0.09,0.01,0.,0.01,0.006,0.,0.006,0.045,0.,0.045,0.,0.,0.,0.082,0.,0.082,0.,0.,0.
62,0.06,0.,0.059,0.03,0.,0.03,0.011,0.,0.011,0.006,0.,0.006,0.048,0.,0.047,0.,0.,0.,0.022,0.,0.022,0.,0.,0.
63,0.06,0.,0.06,0.061,0.,0.061,0.01,0.,0.01,0.007,0.,0.007,0.048,0.,0.048,0.,0.,0.,0.053,0.,0.053,0.,0.,0.
64,0.063,0.,0.062,0.032,0.,0.032,0.01,0.,0.01,0.008,0.,0.008,0.052,0.,0.051,0.,0.,0.,0.023,0.,0.023,0.,0.,0.
65,0.065,0.,0.065,0.046,0.,0.046,0.01,0.,0.01,0.007,0.,0.007,0.053,0.,0.053,0.,0.,0.,0.037,0.,0.037,0.,0.,0.
66,0.067,0.001,0.065,0.033,0.,0.033,0.01,0.,0.01,0.007,0.,0.007,0.055,0.001,0.054,0.,0.,0.,0.025,0.,0.025,0.,0.,0.
67,0.068,0.001,0.067,0.034,0.,0.034,0.011,0.,0.011,0.008,0.,0.008,0.056,0.,0.055,0.,0.,0.,0.024,0.,0.024,0.001,0.,0.001
68,0.072,0.,0.072,0.034,0.,0.034,0.012,0.,0.012,0.008,0.,0.008,0.058,0.,0.058,0.,0.,0.,0.025,0.,0.025,0.,0.,0.
69,0.072,0.,0.072,0.035,0.,0.035,0.013,0.,0.013,0.008,0.,0.008,0.058,0.,0.058,0.,0.,0.,0.026,0.,0.026,0.,0.,0.
70,0.07,0.,0.07,0.036,0.,0.036,0.012,0.,0.012,0.009,0.,0.009,0.057,0.,0.057,0.,0.,0.,0.026,0.,0.026,0.,0.,0.
71,0.071,0.,0.071,0.037,0.,0.037,0.013,0.,0.013,0.008,0.,0.008,0.057,0.,0.057,0.,0.,0.,0.027,0.,0.027,0.,0.,0.
72,0.075,0.,0.075,0.038,0.,0.038,0.014,0.,0.014,0.009,0.,0.009,0.059,0.,0.059,0.,0.,0.,0.028,0.,0.028,0.,0.,0.
73,0.08,0.,0.08,0.04,0.,0.04,0.013,0.,0.013,0.009,0.,0.009,0.066,0.,0.066,0.,0.,0.,0.03,0.,0.03,0.,0.,0.
74,0.082,0.,0.081,0.04,0.,0.04,0.016,0.,0.016,0.009,0.,0.009,0.064,0.,0.063,0.,0.,0.,0.03,0.,0.03,0.,0.,0.
75,0.081,0.,0.081,0.04,0.,0.04,0.013,0.,0.013,0.009,0.,0.009,0.066,0.,0.066,0.,0.,0.,0.029,0.,0.029,0.,0.,0.
76,0.102,0.,0.102,0.043,0.,0.043,0.022,0.,0.022,0.01,0.,0.01,0.079,0.,0.079,0.,0.,0.,0.031,0.,0.031,0.,0.,0.
77,0.083,0.,0.083,0.044,0.,0.044,0.016,0.,0.016,0.01,0.,0.01,0.066,0.,0.066,0.,0.,0.,0.033,0.,0.033,0.,0.,0.
78,0.09,0.,0.089,0.046,0.,0.046,0.014,0.,0.014,0.012,0.,0.012,0.074,0.,0.073,0.,0.,0.,0.032,0.,0.032,0.,0.,0.
79,0.099,0.,0.099,0.045,0.,0.045,0.015,0.,0.015,0.011,0.,0.011,0.083,0.,0.083,0.,0.,0.,0.032,0.,0.032,0.,0.,0.
80,0.09,0.,0.09,0.046,0.,0.046,0.017,0.,0.017,0.011,0.,0.011,0.071,0.,0.071,0.,0.,0.,0.034,0.,0.034,0.,0.,0.
81,0.101,0.,0.101,0.047,0.,0.047,0.021,0.,0.021,0.011,0.,0.011,0.078,0.,0.078,0.,0.,0.,0.034,0.,0.034,0.,0.,0.
82,0.1,0.,0.099,0.048,0.,0.048,0.018,0.,0.018,0.012,0.,0.011,0.081,0.,0.08,0.,0.,0.,0.035,0.,0.035,0.,0.,0.
83,0.102,0.,0.102,0.055,0.,0.055,0.02,0.,0.02,0.013,0.,0.013,0.08,0.,0.08,0.,0.,0.,0.041,0.,0.041,0.,0.,0.
84,0.112,0.,0.112,0.053,0.,0.053,0.017,0.,0.017,0.012,0.,0.012,0.094,0.,0.094,0.,0.,0.,0.04,0.,0.04,0.,0.,0.
85,0.118,0.,0.117,0.055,0.,0.055,0.021,0.,0.021,0.012,0.,0.012,0.096,0.,0.095,0.,0.,0.,0.041,0.,0.041,0.,0.,0.
86,0.112,0.,0.111,0.057,0.,0.057,0.022,0.,0.022,0.012,0.,0.012,0.089,0.,0.088,0.,0.,0.,0.043,0.,0.043,0.,0.,0.
87,0.107,0.,0.107,0.058,0.,0.058,0.02,0.,0.02,0.013,0.,0.013,0.085,0.,0.085,0.,0.,0.,0.044,0.,0.044,0.,0.,0.
88,0.122,0.,0.122,0.059,0.,0.059,0.021,0.,0.021,0.013,0.,0.013,0.1,0.,0.1,0.,0.,0.,0.045,0.,0.045,0.,0.,0.
89,0.116,0.,0.116,0.061,0.,0.061,0.022,0.,0.022,0.013,0.,0.013,0.093,0.,0.093,0.,0.,0.,0.046,0.,0.046,0.,0.,0.
90,0.125,0.,0.125,0.061,0.,0.061,0.025,0.,0.025,0.013,0.,0.013,0.099,0.,0.099,0.,0.,0.,0.046,0.,0.046,0.,0.,0.
91,0.118,0.,0.117,0.064,0.,0.064,0.02,0.,0.02,0.016,0.,0.016,0.097,0.,0.096,0.,0.,0.,0.046,0.,0.046,0.,0.,0.
92,0.124,0.,0.123,0.06,0.,0.06,0.022,0.,0.021,0.015,0.,0.015,0.1,0.,0.1,0.,0.,0.,0.043,0.,0.043,0.,0.,0.
93,0.123,0.,0.123,0.068,0.,0.068,0.023,0.,0.023,0.016,0.,0.016,0.098,0.,0.098,0.,0.,0.,0.051,0.,0.051,0.,0.,0.
94,0.127,0.001,0.126,0.068,0.,0.067,0.022,0.,0.022,0.015,0.,0.014,0.103,0.,0.102,0.,0.,0.,0.051,0.,0.051,0.,0.,0.
95,0.133,0.,0.133,0.073,0.,0.072,0.024,0.,0.024,0.019,0.,0.019,0.108,0.,0.108,0.,0.,0.,0.053,0.,0.053,0.,0.,0.
96,0.139,0.,0.138,0.072,0.,0.072,0.024,0.,0.024,0.02,0.,0.02,0.113,0.,0.112,0.,0.,0.,0.05,0.,0.05,0.,0.,0.
97,0.136,0.,0.136,0.077,0.,0.076,0.025,0.,0.025,0.018,0.,0.017,0.109,0.,0.109,0.,0.,0.,0.057,0.,0.057,0.,0.,0.
98,0.137,0.,0.136,0.07,0.,0.07,0.026,0.,0.026,0.018,0.,0.018,0.109,0.,0.109,0.,0.,0.,0.051,0.,0.051,0.,0.,0.
99,0.137,0.,0.137,0.079,0.,0.079,0.027,0.,0.027,0.021,0.,0.021,0.108,0.,0.108,0.,0.,0.,0.056,0.,0.056,0.,0.,0.
100,0.151,0.,0.15,0.083,0.,0.082,0.026,0.,0.025,0.018,0.,0.018,0.124,0.,0.124,0.,0.,0.,0.064,0.,0.064,0.,0.,0.
110,0.168,0.,0.168,0.094,0.,0.093,0.034,0.,0.034,0.028,0.,0.027,0.132,0.,0.132,0.,0.,0.,0.065,0.,0.065,0.,0.,0.
120,0.216,0.,0.215,0.119,0.,0.119,0.046,0.,0.046,0.03,0.,0.03,0.168,0.,0.167,0.,0.,0.,0.086,0.,0.086,0.,0.,0.
130,0.257,0.,0.257,0.128,0.,0.127,0.052,0.,0.052,0.035,0.,0.035,0.202,0.,0.202,0.,0.,0.,0.092,0.,0.091,0.,0.,0.
140,0.305,0.001,0.303,0.15,0.001,0.148,0.06,0.,0.06,0.038,0.,0.037,0.242,0.001,0.24,0.,0.,0.,0.11,0.001,0.109,0.,0.,0.
150,0.426,0.004,0.422,0.17,0.,0.17,0.059,0.,0.058,0.045,0.,0.045,0.366,0.003,0.362,0.,0.,0.,0.123,0.,0.123,0.,0.,0.
160,0.368,0.003,0.365,0.199,0.,0.199,0.064,0.,0.064,0.048,0.,0.048,0.302,0.002,0.299,0.,0.,0.,0.149,0.,0.149,0.,0.,0.
170,0.395,0.001,0.393,0.212,0.,0.211,0.071,0.,0.071,0.055,0.,0.054,0.321,0.001,0.319,0.,0.,0.,0.155,0.,0.154,0.,0.,0.
180,0.459,0.003,0.456,0.236,0.002,0.234,0.084,0.,0.084,0.062,0.,0.062,0.373,0.002,0.37,0.,0.,0.,0.172,0.001,0.17,0.,0.,0.
190,0.554,0.,0.554,0.263,0.002,0.261,0.104,0.,0.104,0.068,0.,0.068,0.448,0.,0.448,0.,0.,0.,0.192,0.001,0.19,0.,0.,0.
200,0.671,0.,0.67,0.397,0.002,0.394,0.108,0.,0.107,0.073,0.,0.072,0.561,0.,0.561,0.,0.,0.,0.322,0.001,0.32,0.001,0.,0.001
210,0.711,0.,0.711,0.303,0.,0.303,0.125,0.,0.125,0.08,0.,0.08,0.583,0.,0.583,0.001,0.,0.001,0.22,0.,0.22,0.001,0.,0.001
220,0.655,0.,0.654,0.36,0.,0.36,0.119,0.,0.118,0.098,0.,0.098,0.534,0.,0.534,0.001,0.,0.001,0.259,0.,0.259,0.001,0.,0.001
230,0.804,0.,0.804,0.395,0.003,0.391,0.144,0.,0.144,0.104,0.,0.104,0.657,0.,0.657,0.001,0.,0.001,0.289,0.003,0.285,0.001,0.,0.001
240,0.801,0.005,0.795,0.446,0.005,0.44,0.146,0.,0.146,0.102,0.,0.102,0.652,0.005,0.647,0.001,0.,0.,0.341,0.005,0.335,0.001,0.,0.001
250,0.95,0.004,0.946,0.578,0.004,0.573,0.167,0.001,0.166,0.129,0.,0.128,0.781,0.002,0.778,0.001,0.,0.001,0.446,0.004,0.442,0.001,0.,0.001
260,0.941,0.,0.94,0.509,0.001,0.507,0.18,0.,0.18,0.115,0.,0.115,0.758,0.,0.758,0.001,0.,0.001,0.391,0.001,0.389,0.001,0.,0.001
270,1.085,0.,1.085,0.546,0.,0.546,0.18,0.,0.18,0.139,0.,0.139,0.881,0.,0.881,0.022,0.,0.022,0.4,0.,0.4,0.005,0.,0.005
280,1.121,0.,1.121,0.594,0.001,0.593,0.211,0.,0.211,0.145,0.,0.145,0.907,0.,0.907,0.001,0.,0.001,0.447,0.,0.446,0.001,0.,0.001
290,1.159,0.002,1.156,0.599,0.,0.598,0.205,0.,0.205,0.15,0.,0.15,0.951,0.002,0.949,0.001,0.,0.,0.447,0.,0.446,0.001,0.,0.001
300,1.352,0.009,1.342,0.719,0.,0.719,0.233,0.001,0.232,0.158,0.,0.158,1.116,0.008,1.107,0.001,0.,0.001,0.558,0.,0.558,0.001,0.,0.001
310,1.434,0.001,1.433,0.681,0.,0.681,0.245,0.,0.245,0.18,0.,0.18,1.186,0.,1.185,0.001,0.,0.001,0.497,0.,0.497,0.001,0.,0.001
320,1.467,0.004,1.461,0.77,0.,0.77,0.267,0.,0.267,0.194,0.,0.194,1.196,0.004,1.191,0.001,0.,0.001,0.573,0.,0.573,0.001,0.,0.001
330,1.526,0.,1.526,0.761,0.,0.76,0.267,0.,0.267,0.186,0.,0.186,1.257,0.,1.257,0.001,0.,0.001,0.572,0.,0.571,0.001,0.,0.001
340,1.726,0.,1.725,0.828,0.001,0.827,0.282,0.,0.282,0.211,0.,0.211,1.44,0.,1.44,0.001,0.,0.001,0.613,0.,0.612,0.001,0.,0.001
350,1.787,0.011,1.775,0.948,0.003,0.944,0.328,0.,0.328,0.232,0.,0.231,1.456,0.011,1.444,0.001,0.,0.001,0.71,0.002,0.707,0.005,0.,0.005
360,1.872,0.,1.871,1.027,0.006,1.019,0.32,0.,0.32,0.238,0.002,0.235,1.549,0.,1.548,0.001,0.,0.001,0.785,0.003,0.782,0.001,0.,0.
370,2.007,0.,2.007,1.071,0.,1.071,0.338,0.,0.338,0.262,0.,0.262,1.665,0.,1.665,0.001,0.,0.001,0.806,0.,0.806,0.001,0.,0.001
380,2.076,0.,2.075,1.045,0.005,1.039,0.361,0.,0.361,0.259,0.001,0.257,1.71,0.,1.71,0.002,0.,0.002,0.783,0.003,0.779,0.001,0.,0.001
390,2.186,0.,2.185,1.127,0.001,1.126,0.38,0.,0.38,0.277,0.001,0.276,1.802,0.,1.8,0.002,0.,0.002,0.846,0.,0.846,0.001,0.,0.001
400,2.316,0.001,2.314,1.147,0.011,1.136,0.422,0.,0.422,0.275,0.,0.275,1.891,0.,1.89,0.001,0.,0.001,0.869,0.01,0.858,0.001,0.,0.001
