param-n,abstract+rewrite-strat-bottomup-real,abstract+rewrite-strat-bottomup-sys,abstract+rewrite-strat-bottomup-user,abstract+rewrite-strat-topdown-real,abstract+rewrite-strat-topdown-sys,abstract+rewrite-strat-topdown-user,close-abstract+rewrite-strat-bottomup-real,close-abstract+rewrite-strat-bottomup-sys,close-abstract+rewrite-strat-bottomup-user,close-abstract+rewrite-strat-topdown-real,close-abstract+rewrite-strat-topdown-sys,close-abstract+rewrite-strat-topdown-user,rewrite-strat-bottomup-real,rewrite-strat-bottomup-sys,rewrite-strat-bottomup-user,rewrite-strat-bottomup-noop-real,rewrite-strat-bottomup-noop-sys,rewrite-strat-bottomup-noop-user,rewrite-strat-topdown-real,rewrite-strat-topdown-sys,rewrite-strat-topdown-user,rewrite-strat-topdown-noop-real,rewrite-strat-topdown-noop-sys,rewrite-strat-topdown-noop-user
18,0.03,0.003,0.026,0.011,0.,0.011,0.005,0.,0.005,0.003,0.,0.003,0.024,0.003,0.021,0.,0.,0.,0.006,0.,0.006,0.,0.,0.
19,0.021,0.,0.021,0.013,0.,0.013,0.005,0.,0.005,0.004,0.,0.004,0.015,0.,0.015,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
20,0.022,0.,0.022,0.013,0.,0.013,0.005,0.,0.005,0.005,0.,0.005,0.016,0.,0.016,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
21,0.025,0.,0.025,0.013,0.,0.013,0.006,0.,0.006,0.004,0.,0.004,0.018,0.,0.018,0.,0.,0.,0.008,0.,0.008,0.,0.,0.
22,0.041,0.,0.041,0.028,0.,0.028,0.006,0.,0.006,0.005,0.,0.005,0.033,0.,0.033,0.,0.,0.,0.021,0.,0.021,0.,0.,0.
23,0.027,0.,0.027,0.016,0.002,0.013,0.007,0.,0.007,0.006,0.002,0.004,0.019,0.,0.019,0.,0.,0.,0.009,0.,0.009,0.,0.,0.
24,0.031,0.,0.031,0.016,0.,0.016,0.008,0.,0.008,0.006,0.,0.006,0.022,0.,0.022,0.,0.,0.,0.009,0.,0.009,0.,0.,0.
25,0.032,0.,0.032,0.022,0.,0.022,0.01,0.,0.01,0.008,0.,0.008,0.021,0.,0.021,0.,0.,0.,0.012,0.,0.012,0.,0.,0.
26,0.033,0.,0.033,0.02,0.,0.02,0.009,0.,0.009,0.007,0.,0.007,0.022,0.,0.022,0.,0.,0.,0.011,0.,0.011,0.,0.,0.
27,0.037,0.,0.037,0.035,0.,0.035,0.009,0.,0.009,0.007,0.,0.007,0.027,0.,0.027,0.,0.,0.,0.026,0.,0.026,0.,0.,0.
28,0.055,0.,0.055,0.023,0.,0.023,0.01,0.,0.01,0.008,0.,0.008,0.044,0.,0.044,0.,0.,0.,0.013,0.,0.013,0.,0.,0.
29,0.043,0.,0.043,0.027,0.,0.027,0.013,0.,0.013,0.009,0.,0.009,0.029,0.,0.029,0.,0.,0.,0.016,0.,0.016,0.,0.,0.
30,0.134,0.,0.134,0.025,0.,0.025,0.014,0.,0.014,0.009,0.,0.009,0.119,0.,0.119,0.,0.,0.,0.014,0.,0.014,0.,0.,0.
31,0.045,0.,0.045,0.027,0.,0.027,0.014,0.,0.014,0.01,0.,0.01,0.03,0.,0.03,0.,0.,0.,0.015,0.,0.015,0.,0.,0.
32,0.052,0.,0.052,0.029,0.,0.029,0.015,0.,0.015,0.011,0.,0.011,0.036,0.,0.036,0.,0.,0.,0.016,0.,0.016,0.,0.,0.
33,0.053,0.,0.053,0.035,0.,0.035,0.016,0.,0.016,0.011,0.,0.011,0.035,0.,0.035,0.,0.,0.,0.022,0.,0.022,0.,0.,0.
34,0.077,0.002,0.074,0.051,0.,0.051,0.017,0.,0.017,0.013,0.,0.013,0.058,0.002,0.056,0.,0.,0.,0.037,0.,0.037,0.,0.,0.
35,0.059,0.003,0.055,0.035,0.,0.035,0.02,0.003,0.016,0.015,0.,0.015,0.037,0.,0.037,0.,0.,0.,0.018,0.,0.018,0.,0.,0.
36,0.059,0.,0.059,0.131,0.,0.131,0.018,0.,0.018,0.112,0.,0.112,0.039,0.,0.039,0.,0.,0.,0.018,0.,0.018,0.,0.,0.
37,0.058,0.,0.058,0.036,0.,0.036,0.017,0.,0.017,0.014,0.,0.014,0.039,0.,0.039,0.,0.,0.,0.02,0.,0.02,0.,0.,0.
38,0.07,0.,0.07,0.038,0.,0.038,0.021,0.,0.021,0.016,0.,0.016,0.047,0.,0.047,0.,0.,0.,0.02,0.,0.02,0.,0.,0.
39,0.069,0.,0.069,0.04,0.,0.04,0.022,0.,0.022,0.016,0.,0.016,0.045,0.,0.045,0.,0.,0.,0.022,0.,0.022,0.,0.,0.
40,0.085,0.,0.085,0.051,0.,0.051,0.022,0.,0.022,0.019,0.,0.019,0.061,0.,0.061,0.,0.,0.,0.031,0.,0.031,0.,0.,0.
41,0.074,0.,0.074,0.072,0.,0.072,0.023,0.,0.023,0.02,0.,0.02,0.05,0.,0.05,0.,0.,0.,0.05,0.,0.05,0.,0.,0.
42,0.076,0.,0.076,0.052,0.,0.052,0.024,0.,0.024,0.024,0.,0.024,0.05,0.,0.05,0.,0.,0.,0.026,0.,0.026,0.,0.,0.
43,0.104,0.,0.104,0.046,0.,0.046,0.028,0.,0.028,0.019,0.,0.019,0.074,0.,0.074,0.,0.,0.,0.025,0.,0.025,0.,0.,0.
44,0.181,0.,0.181,0.048,0.,0.048,0.027,0.,0.027,0.021,0.,0.021,0.152,0.,0.152,0.,0.,0.,0.026,0.,0.026,0.,0.,0.
45,0.091,0.,0.091,0.048,0.,0.048,0.03,0.,0.03,0.02,0.,0.02,0.059,0.,0.059,0.,0.,0.,0.026,0.,0.026,0.,0.,0.
46,0.115,0.,0.115,0.054,0.,0.054,0.031,0.,0.031,0.024,0.,0.024,0.082,0.,0.082,0.,0.,0.,0.028,0.,0.028,0.,0.,0.
47,0.097,0.,0.097,0.053,0.,0.053,0.032,0.,0.032,0.022,0.,0.022,0.063,0.,0.063,0.,0.,0.,0.03,0.,0.03,0.,0.,0.
48,0.103,0.,0.103,0.071,0.,0.071,0.032,0.,0.032,0.023,0.,0.023,0.069,0.,0.069,0.,0.,0.,0.046,0.,0.046,0.,0.,0.
49,0.106,0.,0.106,0.06,0.,0.06,0.031,0.,0.031,0.025,0.,0.025,0.073,0.,0.073,0.,0.,0.,0.033,0.,0.033,0.,0.,0.
50,0.105,0.,0.105,0.06,0.,0.06,0.033,0.,0.033,0.025,0.,0.025,0.07,0.,0.07,0.,0.,0.,0.033,0.,0.033,0.,0.,0.
51,0.124,0.,0.124,0.061,0.,0.061,0.036,0.,0.036,0.025,0.,0.025,0.086,0.,0.086,0.,0.,0.,0.034,0.,0.034,0.,0.,0.
52,0.113,0.,0.113,0.083,0.,0.083,0.037,0.,0.037,0.027,0.,0.027,0.074,0.,0.074,0.,0.,0.,0.054,0.,0.054,0.,0.,0.
53,0.226,0.,0.226,0.167,0.,0.167,0.13,0.,0.13,0.03,0.,0.03,0.094,0.,0.094,0.,0.,0.,0.037,0.,0.037,0.098,0.,0.098
54,0.121,0.,0.121,0.076,0.,0.076,0.041,0.,0.041,0.033,0.,0.033,0.078,0.,0.078,0.,0.,0.,0.041,0.,0.041,0.,0.,0.
55,0.151,0.,0.151,0.077,0.,0.076,0.045,0.,0.045,0.034,0.,0.034,0.104,0.,0.104,0.,0.,0.,0.04,0.,0.04,0.001,0.,0.001
56,0.136,0.,0.136,0.102,0.,0.102,0.046,0.,0.046,0.033,0.,0.033,0.088,0.,0.088,0.,0.,0.,0.067,0.,0.067,0.,0.,0.
57,0.138,0.003,0.134,0.082,0.,0.082,0.045,0.003,0.042,0.035,0.,0.035,0.088,0.,0.088,0.002,0.,0.002,0.045,0.,0.045,0.,0.,0.
58,0.14,0.,0.14,0.083,0.,0.083,0.044,0.,0.044,0.035,0.,0.035,0.094,0.,0.094,0.,0.,0.,0.046,0.,0.046,0.,0.,0.
59,0.147,0.,0.147,0.085,0.,0.085,0.049,0.,0.049,0.035,0.,0.035,0.095,0.,0.095,0.001,0.,0.001,0.048,0.,0.048,0.,0.,0.
60,0.153,0.,0.153,0.101,0.,0.101,0.051,0.,0.051,0.036,0.,0.036,0.1,0.,0.1,0.001,0.,0.001,0.063,0.,0.063,0.,0.,0.
61,0.149,0.,0.149,0.092,0.,0.092,0.05,0.,0.05,0.036,0.,0.036,0.097,0.,0.097,0.,0.,0.,0.054,0.,0.054,0.,0.,0.
62,0.154,0.,0.154,0.119,0.,0.119,0.052,0.,0.052,0.042,0.,0.042,0.1,0.,0.1,0.,0.,0.,0.075,0.,0.075,0.001,0.,0.001
63,0.161,0.,0.161,0.198,0.,0.198,0.051,0.,0.051,0.044,0.,0.044,0.107,0.,0.107,0.,0.,0.,0.152,0.,0.152,0.,0.,0.
64,0.166,0.,0.166,0.101,0.,0.101,0.056,0.,0.056,0.043,0.,0.043,0.107,0.,0.107,0.,0.,0.,0.056,0.,0.056,0.,0.,0.
65,0.177,0.,0.177,0.125,0.,0.125,0.06,0.,0.06,0.043,0.,0.043,0.114,0.,0.114,0.001,0.,0.001,0.079,0.,0.079,0.001,0.,0.001
66,0.183,0.,0.183,0.101,0.,0.101,0.061,0.,0.061,0.045,0.,0.045,0.12,0.,0.12,0.,0.,0.,0.054,0.,0.054,0.001,0.,0.001
67,0.183,0.,0.183,0.104,0.,0.104,0.06,0.,0.06,0.044,0.,0.044,0.121,0.,0.121,0.,0.,0.,0.057,0.,0.057,0.001,0.,0.001
68,0.198,0.,0.198,0.105,0.,0.105,0.064,0.,0.064,0.045,0.,0.045,0.132,0.,0.132,0.001,0.,0.001,0.058,0.,0.058,0.,0.,0.
69,0.202,0.003,0.198,0.12,0.,0.12,0.065,0.003,0.061,0.047,0.,0.047,0.135,0.,0.135,0.001,0.,0.001,0.07,0.,0.07,0.001,0.,0.001
70,0.203,0.,0.203,0.116,0.,0.116,0.066,0.,0.066,0.05,0.,0.05,0.134,0.,0.134,0.001,0.,0.001,0.064,0.,0.064,0.,0.,0.
71,0.214,0.,0.214,0.115,0.,0.115,0.07,0.,0.07,0.05,0.,0.05,0.142,0.,0.141,0.,0.,0.,0.062,0.,0.062,0.001,0.,0.001
72,0.22,0.004,0.216,0.128,0.,0.127,0.069,0.,0.069,0.051,0.,0.051,0.149,0.004,0.145,0.001,0.,0.001,0.073,0.,0.073,0.001,0.,0.001
73,0.219,0.,0.219,0.122,0.,0.122,0.073,0.,0.073,0.053,0.,0.053,0.143,0.,0.143,0.001,0.,0.001,0.067,0.,0.067,0.001,0.,0.001
74,0.235,0.,0.235,0.127,0.,0.127,0.08,0.,0.08,0.055,0.,0.055,0.153,0.,0.153,0.001,0.,0.001,0.069,0.,0.069,0.001,0.,0.001
75,0.224,0.,0.224,0.134,0.,0.134,0.077,0.,0.077,0.054,0.,0.054,0.144,0.,0.144,0.001,0.,0.001,0.077,0.,0.077,0.001,0.,0.001
76,0.227,0.,0.227,0.131,0.,0.131,0.076,0.,0.076,0.056,0.,0.056,0.148,0.,0.148,0.001,0.,0.001,0.072,0.,0.072,0.001,0.,0.001
77,0.242,0.,0.242,0.146,0.,0.146,0.082,0.,0.082,0.059,0.,0.059,0.157,0.,0.157,0.001,0.,0.001,0.084,0.,0.084,0.001,0.,0.001
78,0.251,0.003,0.247,0.133,0.,0.133,0.092,0.,0.092,0.061,0.,0.061,0.156,0.003,0.152,0.001,0.,0.001,0.069,0.,0.069,0.001,0.,0.001
79,0.271,0.,0.271,0.139,0.,0.139,0.1,0.,0.1,0.06,0.,0.06,0.167,0.,0.167,0.001,0.,0.001,0.076,0.,0.076,0.001,0.,0.001
80,0.281,0.,0.281,0.152,0.,0.152,0.098,0.,0.098,0.065,0.,0.065,0.18,0.,0.18,0.001,0.,0.001,0.084,0.,0.084,0.001,0.,0.001
81,0.285,0.,0.285,0.152,0.,0.152,0.112,0.,0.112,0.066,0.,0.066,0.171,0.,0.17,0.001,0.,0.001,0.083,0.,0.083,0.001,0.,0.001
82,0.281,0.,0.281,0.16,0.,0.16,0.1,0.,0.1,0.071,0.,0.071,0.179,0.,0.179,0.001,0.,0.001,0.086,0.,0.086,0.001,0.,0.001
83,0.294,0.003,0.29,0.159,0.,0.159,0.104,0.,0.104,0.069,0.,0.069,0.187,0.003,0.183,0.001,0.,0.001,0.086,0.,0.086,0.001,0.,0.001
84,0.289,0.,0.289,0.162,0.,0.162,0.103,0.,0.103,0.068,0.,0.068,0.183,0.,0.183,0.001,0.,0.001,0.092,0.,0.092,0.001,0.,0.001
85,0.319,0.,0.317,0.157,0.,0.157,0.123,0.,0.123,0.068,0.,0.068,0.192,0.,0.191,0.001,0.,0.001,0.086,0.,0.086,0.001,0.,0.001
86,0.315,0.,0.315,0.167,0.,0.167,0.119,0.,0.119,0.071,0.,0.071,0.193,0.,0.193,0.001,0.,0.001,0.093,0.,0.093,0.001,0.,0.001
87,0.321,0.,0.321,0.179,0.,0.179,0.111,0.,0.111,0.076,0.,0.076,0.207,0.,0.207,0.001,0.,0.001,0.099,0.,0.099,0.001,0.,0.001
88,0.34,0.003,0.336,0.193,0.,0.193,0.132,0.,0.132,0.079,0.,0.079,0.204,0.003,0.2,0.001,0.,0.001,0.108,0.,0.108,0.001,0.,0.001
89,0.358,0.,0.358,0.199,0.,0.199,0.127,0.,0.127,0.094,0.,0.094,0.225,0.,0.225,0.003,0.,0.003,0.101,0.,0.101,0.001,0.,0.001
90,0.325,0.,0.325,0.189,0.,0.189,0.12,0.,0.12,0.083,0.,0.083,0.202,0.,0.202,0.001,0.,0.001,0.103,0.,0.103,0.001,0.,0.001
91,0.357,0.,0.357,0.19,0.001,0.189,0.132,0.,0.132,0.081,0.,0.081,0.221,0.,0.221,0.001,0.,0.001,0.106,0.001,0.105,0.001,0.,0.001
92,0.353,0.003,0.349,0.209,0.,0.209,0.132,0.003,0.128,0.094,0.,0.094,0.218,0.,0.218,0.001,0.,0.001,0.112,0.,0.112,0.001,0.,0.001
93,0.339,0.,0.339,0.208,0.,0.208,0.128,0.,0.128,0.09,0.,0.09,0.209,0.,0.209,0.001,0.,0.001,0.115,0.,0.115,0.001,0.,0.001
94,0.36,0.,0.36,0.227,0.,0.227,0.13,0.,0.13,0.091,0.,0.091,0.227,0.,0.227,0.001,0.,0.001,0.132,0.,0.132,0.001,0.,0.001
95,0.363,0.,0.363,0.238,0.,0.238,0.131,0.,0.131,0.105,0.,0.105,0.229,0.,0.229,0.001,0.,0.001,0.129,0.,0.129,0.001,0.,0.001
96,0.355,0.,0.355,0.219,0.,0.219,0.124,0.,0.124,0.101,0.,0.101,0.223,0.,0.223,0.006,0.,0.006,0.115,0.,0.115,0.001,0.,0.001
97,0.365,0.,0.365,0.254,0.,0.254,0.134,0.,0.134,0.126,0.,0.126,0.228,0.,0.228,0.001,0.,0.001,0.125,0.,0.125,0.001,0.,0.001
98,0.374,0.003,0.37,0.221,0.,0.221,0.128,0.003,0.125,0.095,0.,0.095,0.242,0.,0.242,0.001,0.,0.001,0.122,0.,0.122,0.001,0.,0.001
99,0.384,0.,0.383,0.227,0.,0.227,0.139,0.,0.139,0.097,0.,0.097,0.24,0.,0.24,0.001,0.,0.001,0.127,0.,0.127,0.001,0.,0.001
100,0.429,0.007,0.421,0.239,0.,0.239,0.159,0.,0.159,0.104,0.,0.104,0.268,0.007,0.26,0.001,0.,0.001,0.132,0.,0.132,0.001,0.,0.001
110,0.444,0.003,0.44,0.279,0.,0.279,0.154,0.,0.154,0.125,0.,0.125,0.287,0.003,0.283,0.001,0.,0.001,0.151,0.,0.151,0.001,0.,0.001
120,0.545,0.,0.545,0.367,0.,0.367,0.19,0.,0.19,0.167,0.,0.167,0.351,0.,0.351,0.002,0.,0.002,0.196,0.,0.196,0.002,0.,0.002
130,0.655,0.,0.655,0.413,0.003,0.409,0.226,0.,0.226,0.205,0.003,0.202,0.424,0.,0.424,0.002,0.,0.002,0.204,0.,0.204,0.002,0.,0.002
140,0.86,0.003,0.856,0.473,0.003,0.469,0.327,0.003,0.323,0.215,0.003,0.211,0.526,0.,0.526,0.005,0.,0.005,0.253,0.,0.253,0.002,0.,0.002
150,0.987,0.,0.986,0.653,0.,0.653,0.326,0.,0.326,0.259,0.,0.259,0.656,0.,0.656,0.002,0.,0.002,0.389,0.,0.389,0.002,0.,0.002
160,1.08,0.004,1.076,0.621,0.004,0.617,0.406,0.,0.406,0.273,0.,0.273,0.669,0.003,0.665,0.002,0.,0.002,0.343,0.004,0.339,0.003,0.,0.003
170,1.145,0.003,1.141,0.683,0.003,0.679,0.406,0.003,0.402,0.294,0.003,0.29,0.734,0.,0.734,0.003,0.,0.003,0.383,0.,0.383,0.003,0.,0.003
180,1.225,0.008,1.217,0.747,0.003,0.743,0.424,0.003,0.42,0.322,0.,0.322,0.796,0.004,0.792,0.003,0.,0.003,0.419,0.003,0.415,0.003,0.,0.003
190,1.447,0.003,1.443,0.858,0.,0.858,0.523,0.003,0.52,0.37,0.,0.37,0.918,0.,0.918,0.003,0.,0.003,0.482,0.,0.482,0.003,0.,0.003
200,1.842,0.,1.842,1.102,0.006,1.095,0.574,0.,0.574,0.432,0.006,0.426,1.262,0.,1.262,0.004,0.,0.004,0.566,0.,0.566,0.004,0.,0.004
210,1.828,0.,1.827,1.173,0.003,1.169,0.65,0.,0.65,0.521,0.,0.521,1.17,0.,1.17,0.004,0.,0.004,0.644,0.003,0.64,0.004,0.,0.004
220,1.842,0.007,1.834,1.162,0.007,1.154,0.621,0.,0.621,0.483,0.003,0.479,1.214,0.007,1.206,0.004,0.,0.004,0.671,0.003,0.667,0.005,0.,0.005
230,2.066,0.007,2.058,1.339,0.,1.339,0.702,0.,0.702,0.547,0.,0.547,1.357,0.007,1.349,0.005,0.,0.005,0.763,0.,0.763,0.026,0.,0.026
240,2.315,0.,2.315,1.471,0.,1.471,0.825,0.,0.825,0.612,0.,0.612,1.482,0.,1.482,0.005,0.,0.005,0.85,0.,0.85,0.006,0.,0.006
250,2.551,0.011,2.539,1.826,0.012,1.814,0.823,0.003,0.819,0.811,0.004,0.807,1.72,0.007,1.713,0.006,0.,0.006,1.007,0.007,0.998,0.006,0.,0.006
260,2.629,0.,2.629,1.617,0.015,1.601,0.88,0.,0.88,0.629,0.003,0.625,1.738,0.,1.738,0.009,0.,0.009,0.979,0.011,0.967,0.007,0.,0.007
270,2.886,0.023,2.862,1.829,0.007,1.821,1.009,0.004,1.005,0.697,0.,0.697,1.868,0.019,1.848,0.006,0.,0.006,1.121,0.007,1.113,0.008,0.,0.008
280,3.13,0.,3.13,1.97,0.,1.97,1.014,0.,1.014,0.864,0.,0.864,2.106,0.,2.105,0.007,0.,0.007,1.095,0.,1.095,0.008,0.,0.008
290,3.638,0.003,3.631,2.043,0.,2.043,1.26,0.003,1.253,0.803,0.,0.802,2.368,0.,2.367,0.008,0.,0.008,1.23,0.,1.23,0.007,0.,0.007
300,3.712,0.028,3.684,2.071,0.019,2.052,1.133,0.004,1.129,0.84,0.007,0.832,2.57,0.023,2.546,0.007,0.,0.007,1.221,0.011,1.209,0.008,0.,0.008
310,3.927,0.016,3.911,2.517,0.,2.517,1.264,0.012,1.251,1.023,0.,1.023,2.646,0.003,2.642,0.014,0.,0.014,1.483,0.,1.483,0.009,0.,0.009
320,4.297,0.015,4.281,2.573,0.003,2.569,1.338,0.011,1.326,0.989,0.003,0.985,2.948,0.003,2.943,0.008,0.,0.008,1.56,0.,1.559,0.021,0.,0.021
330,4.936,0.024,4.911,2.713,0.011,2.701,1.546,0.011,1.534,1.119,0.,1.119,3.376,0.012,3.363,0.011,0.,0.011,1.581,0.011,1.569,0.01,0.,0.01
340,4.711,0.,4.71,2.995,0.,2.995,1.501,0.,1.501,1.102,0.,1.102,3.197,0.,3.196,0.01,0.,0.01,1.878,0.,1.878,0.012,0.,0.012
350,5.145,0.02,5.124,3.085,0.003,3.081,1.542,0.,1.542,1.263,0.,1.262,3.59,0.019,3.57,0.01,0.,0.01,1.808,0.003,1.804,0.012,0.,0.012
360,5.43,0.004,5.425,3.412,0.004,3.408,1.63,0.,1.63,1.4,0.,1.4,3.786,0.004,3.782,0.01,0.,0.01,1.997,0.003,1.992,0.012,0.,0.012
370,5.976,0.,5.975,3.47,0.003,3.466,1.917,0.,1.917,1.253,0.,1.253,4.045,0.,4.045,0.01,0.,0.01,2.199,0.003,2.195,0.013,0.,0.013
380,6.34,0.,6.339,3.809,0.,3.808,2.052,0.,2.052,1.409,0.,1.409,4.273,0.,4.272,0.012,0.,0.012,2.383,0.,2.383,0.013,0.,0.013
390,6.487,0.003,6.483,4.369,0.015,4.352,1.965,0.,1.965,1.609,0.011,1.597,4.507,0.003,4.502,0.011,0.,0.011,2.741,0.003,2.737,0.015,0.,0.015
400,6.692,0.007,6.68,4.028,0.039,3.988,1.982,0.,1.982,1.493,0.016,1.477,4.689,0.007,4.677,0.019,0.,0.019,2.519,0.023,2.495,0.014,0.,0.014
