param-n,abstract+autorewrite-regression-quadratic-real,abstract+autorewrite-regression-quadratic-sys,abstract+autorewrite-regression-quadratic-user,abstract+rewrite!-regression-quadratic-real,abstract+rewrite!-regression-quadratic-sys,abstract+rewrite!-regression-quadratic-user,autorewrite-noop-regression-linear-real,autorewrite-noop-regression-linear-sys,autorewrite-noop-regression-linear-user,autorewrite-regression-quadratic-real,autorewrite-regression-quadratic-sys,autorewrite-regression-quadratic-user,close-abstract+autorewrite-regression-quadratic-real,close-abstract+autorewrite-regression-quadratic-sys,close-abstract+autorewrite-regression-quadratic-user,close-abstract+rewrite!-regression-quadratic-real,close-abstract+rewrite!-regression-quadratic-sys,close-abstract+rewrite!-regression-quadratic-user,rewrite!-regression-quadratic-real,rewrite!-regression-quadratic-sys,rewrite!-regression-quadratic-user,rewrite?-noop-regression-linear-real,rewrite?-noop-regression-linear-sys,rewrite?-noop-regression-linear-user
35,0.018,0.,0.018,0.017,0.,0.017,0.,0.,0.,0.011,0.,0.011,0.006,0.,0.006,0.006,0.,0.006,0.01,0.,0.01,0.,0.,0.
36,0.019,0.,0.019,0.019,0.,0.019,0.,0.,0.,0.012,0.,0.012,0.006,0.,0.006,0.007,0.,0.007,0.011,0.,0.011,0.,0.,0.
37,0.019,0.,0.019,0.019,0.,0.019,0.,0.,0.,0.012,0.,0.012,0.006,0.,0.006,0.006,0.,0.006,0.012,0.,0.012,0.,0.,0.
38,0.022,0.,0.022,0.021,0.,0.021,0.,0.,0.,0.014,0.,0.014,0.007,0.,0.007,0.007,0.,0.007,0.012,0.,0.012,0.001,0.,0.001
39,0.022,0.,0.022,0.021,0.,0.021,0.,0.,0.,0.013,0.,0.013,0.008,0.,0.008,0.007,0.,0.007,0.013,0.,0.013,0.,0.,0.
40,0.022,0.,0.022,0.022,0.,0.022,0.,0.,0.,0.014,0.,0.014,0.007,0.,0.007,0.007,0.,0.007,0.014,0.,0.014,0.,0.,0.
41,0.025,0.,0.025,0.025,0.,0.025,0.,0.,0.,0.016,0.,0.016,0.008,0.,0.008,0.01,0.,0.01,0.014,0.,0.014,0.,0.,0.
42,0.025,0.,0.025,0.029,0.,0.029,0.,0.,0.,0.015,0.,0.015,0.009,0.,0.009,0.008,0.,0.008,0.02,0.,0.02,0.,0.,0.
43,0.025,0.,0.025,0.025,0.,0.025,0.,0.,0.,0.016,0.,0.016,0.008,0.,0.008,0.008,0.,0.008,0.016,0.,0.016,0.,0.,0.
44,0.028,0.,0.028,0.028,0.,0.028,0.,0.,0.,0.018,0.,0.018,0.009,0.,0.009,0.009,0.,0.009,0.018,0.,0.018,0.,0.,0.
45,0.028,0.,0.028,0.028,0.,0.028,0.,0.,0.,0.018,0.,0.018,0.009,0.,0.009,0.01,0.,0.01,0.017,0.,0.017,0.,0.,0.
46,0.031,0.,0.031,0.028,0.,0.028,0.,0.,0.,0.018,0.,0.018,0.01,0.,0.01,0.01,0.,0.01,0.017,0.,0.017,0.,0.,0.
47,0.031,0.,0.031,0.031,0.,0.031,0.,0.,0.,0.019,0.,0.019,0.011,0.,0.011,0.01,0.,0.01,0.019,0.,0.019,0.,0.,0.
48,0.033,0.,0.032,0.032,0.,0.032,0.,0.,0.,0.019,0.,0.019,0.012,0.,0.012,0.01,0.,0.01,0.02,0.,0.02,0.,0.,0.
49,0.032,0.,0.032,0.034,0.,0.034,0.,0.,0.,0.02,0.,0.02,0.011,0.,0.011,0.011,0.,0.011,0.022,0.,0.022,0.,0.,0.
50,0.081,0.006,0.075,0.08,0.009,0.071,0.,0.,0.,0.069,0.006,0.063,0.011,0.,0.011,0.011,0.,0.011,0.068,0.008,0.06,0.,0.,0.
51,0.035,0.,0.035,0.036,0.,0.036,0.,0.,0.,0.022,0.,0.022,0.012,0.,0.012,0.012,0.,0.012,0.023,0.,0.023,0.,0.,0.
52,0.036,0.,0.036,0.037,0.,0.037,0.,0.,0.,0.022,0.,0.022,0.013,0.,0.013,0.012,0.,0.012,0.023,0.,0.023,0.,0.,0.
53,0.038,0.,0.038,0.037,0.,0.037,0.,0.,0.,0.023,0.,0.023,0.014,0.,0.014,0.013,0.,0.013,0.023,0.,0.023,0.,0.,0.
54,0.04,0.,0.04,0.039,0.,0.039,0.,0.,0.,0.024,0.,0.024,0.014,0.,0.014,0.013,0.,0.013,0.025,0.,0.025,0.,0.,0.
55,0.041,0.,0.041,0.04,0.,0.039,0.,0.,0.,0.026,0.,0.026,0.014,0.,0.014,0.014,0.,0.014,0.025,0.,0.024,0.,0.,0.
56,0.043,0.,0.043,0.043,0.,0.043,0.,0.,0.,0.027,0.,0.027,0.014,0.,0.014,0.015,0.,0.015,0.027,0.,0.027,0.,0.,0.
57,0.046,0.,0.046,0.044,0.,0.044,0.,0.,0.,0.029,0.,0.029,0.015,0.,0.015,0.016,0.,0.016,0.026,0.,0.026,0.,0.,0.
58,0.045,0.,0.045,0.045,0.,0.045,0.,0.,0.,0.028,0.,0.028,0.016,0.,0.016,0.015,0.,0.015,0.028,0.,0.028,0.,0.,0.
59,0.047,0.,0.047,0.047,0.,0.047,0.,0.,0.,0.029,0.,0.029,0.016,0.,0.016,0.016,0.,0.016,0.03,0.,0.03,0.,0.,0.
60,0.05,0.,0.05,0.048,0.,0.048,0.,0.,0.,0.032,0.,0.032,0.017,0.,0.017,0.017,0.,0.017,0.029,0.,0.029,0.,0.,0.
61,0.051,0.,0.05,0.049,0.,0.049,0.,0.,0.,0.031,0.,0.03,0.019,0.,0.019,0.017,0.,0.017,0.031,0.,0.031,0.,0.,0.
62,0.051,0.,0.051,0.053,0.,0.053,0.,0.,0.,0.032,0.,0.032,0.017,0.,0.017,0.018,0.,0.018,0.033,0.,0.033,0.,0.,0.
63,0.055,0.,0.055,0.052,0.,0.052,0.,0.,0.,0.035,0.,0.035,0.019,0.,0.019,0.018,0.,0.018,0.033,0.,0.033,0.,0.,0.
64,0.055,0.,0.055,0.055,0.,0.055,0.,0.,0.,0.034,0.,0.034,0.019,0.,0.019,0.02,0.,0.02,0.033,0.,0.033,0.,0.,0.
65,0.057,0.001,0.056,0.055,0.,0.054,0.,0.,0.,0.035,0.,0.034,0.021,0.,0.021,0.019,0.,0.019,0.035,0.,0.034,0.,0.,0.
66,0.059,0.,0.059,0.059,0.,0.059,0.,0.,0.,0.037,0.,0.037,0.021,0.,0.021,0.021,0.,0.021,0.037,0.,0.037,0.,0.,0.
67,0.062,0.,0.062,0.06,0.,0.06,0.,0.,0.,0.04,0.,0.04,0.021,0.,0.021,0.021,0.,0.021,0.038,0.,0.038,0.,0.,0.
68,0.064,0.,0.064,0.06,0.,0.059,0.,0.,0.,0.04,0.,0.04,0.022,0.,0.022,0.021,0.,0.02,0.037,0.,0.037,0.,0.,0.
69,0.065,0.,0.064,0.063,0.,0.063,0.,0.,0.,0.04,0.,0.04,0.024,0.,0.023,0.023,0.,0.023,0.038,0.,0.038,0.,0.,0.
70,0.065,0.,0.065,0.066,0.,0.066,0.,0.,0.,0.04,0.,0.04,0.023,0.,0.023,0.024,0.,0.024,0.039,0.,0.039,0.,0.,0.
71,0.066,0.,0.066,0.069,0.,0.069,0.,0.,0.,0.041,0.,0.041,0.023,0.,0.023,0.026,0.,0.026,0.041,0.,0.041,0.,0.,0.
72,0.068,0.,0.068,0.071,0.,0.07,0.,0.,0.,0.042,0.,0.042,0.024,0.,0.024,0.027,0.,0.027,0.042,0.,0.041,0.,0.,0.
73,0.072,0.,0.072,0.073,0.001,0.072,0.,0.,0.,0.045,0.,0.045,0.025,0.,0.025,0.028,0.,0.028,0.043,0.001,0.042,0.,0.,0.
74,0.072,0.,0.072,0.075,0.,0.075,0.,0.,0.,0.045,0.,0.045,0.025,0.,0.025,0.028,0.,0.028,0.045,0.,0.045,0.,0.,0.
75,0.074,0.,0.074,0.076,0.,0.076,0.,0.,0.,0.047,0.,0.047,0.026,0.,0.026,0.029,0.,0.029,0.045,0.,0.045,0.,0.,0.
76,0.076,0.,0.075,0.077,0.,0.077,0.,0.,0.,0.047,0.,0.046,0.027,0.,0.027,0.029,0.,0.029,0.046,0.,0.046,0.,0.,0.
77,0.078,0.,0.078,0.078,0.,0.078,0.,0.,0.,0.048,0.,0.048,0.028,0.,0.028,0.029,0.,0.029,0.047,0.,0.047,0.,0.,0.
78,0.081,0.,0.081,0.08,0.,0.08,0.,0.,0.,0.05,0.,0.05,0.03,0.,0.03,0.03,0.,0.03,0.049,0.,0.049,0.,0.,0.
79,0.085,0.,0.085,0.081,0.,0.081,0.,0.,0.,0.055,0.,0.055,0.028,0.,0.028,0.029,0.,0.029,0.051,0.,0.051,0.,0.,0.
80,0.093,0.,0.093,0.083,0.,0.083,0.,0.,0.,0.058,0.,0.058,0.033,0.,0.033,0.03,0.,0.03,0.051,0.,0.051,0.,0.,0.
81,0.088,0.,0.087,0.087,0.,0.087,0.,0.,0.,0.053,0.,0.052,0.033,0.,0.033,0.029,0.,0.029,0.053,0.,0.053,0.,0.,0.
82,0.09,0.,0.09,0.095,0.,0.095,0.,0.,0.,0.055,0.,0.055,0.032,0.,0.032,0.034,0.,0.034,0.059,0.,0.059,0.,0.,0.
83,0.09,0.,0.09,0.092,0.,0.092,0.,0.,0.,0.055,0.,0.055,0.033,0.,0.033,0.034,0.,0.034,0.056,0.,0.056,0.,0.,0.
84,0.1,0.,0.1,0.092,0.,0.092,0.,0.,0.,0.06,0.,0.06,0.037,0.,0.037,0.033,0.,0.033,0.057,0.,0.057,0.,0.,0.
85,0.096,0.,0.096,0.101,0.,0.101,0.,0.,0.,0.06,0.,0.06,0.033,0.,0.033,0.038,0.,0.038,0.061,0.,0.061,0.,0.,0.
86,0.096,0.,0.096,0.099,0.,0.099,0.,0.,0.,0.059,0.,0.059,0.035,0.,0.035,0.038,0.,0.038,0.059,0.,0.059,0.,0.,0.
87,0.106,0.,0.105,0.099,0.,0.099,0.,0.,0.,0.064,0.,0.063,0.039,0.,0.039,0.036,0.,0.036,0.061,0.,0.061,0.,0.,0.
88,0.101,0.,0.101,0.106,0.,0.106,0.,0.,0.,0.063,0.,0.063,0.036,0.,0.036,0.039,0.,0.039,0.065,0.,0.065,0.,0.,0.
89,0.112,0.,0.112,0.103,0.,0.103,0.,0.,0.,0.067,0.,0.067,0.043,0.,0.043,0.036,0.,0.036,0.065,0.,0.065,0.,0.,0.
90,0.107,0.,0.107,0.103,0.,0.103,0.,0.,0.,0.067,0.,0.067,0.038,0.,0.038,0.036,0.,0.036,0.065,0.,0.065,0.,0.,0.
91,0.111,0.,0.11,0.105,0.,0.105,0.,0.,0.,0.069,0.,0.068,0.04,0.,0.04,0.037,0.,0.037,0.066,0.,0.066,0.,0.,0.
92,0.108,0.,0.108,0.108,0.,0.108,0.,0.,0.,0.068,0.,0.068,0.038,0.,0.038,0.037,0.,0.037,0.069,0.,0.069,0.,0.,0.
93,0.111,0.001,0.109,0.11,0.,0.11,0.,0.,0.,0.071,0.,0.071,0.038,0.,0.037,0.039,0.,0.039,0.069,0.,0.069,0.,0.,0.
94,0.112,0.,0.112,0.112,0.,0.111,0.,0.,0.,0.07,0.,0.07,0.04,0.,0.04,0.039,0.,0.039,0.071,0.,0.07,0.,0.,0.
95,0.116,0.,0.116,0.114,0.,0.113,0.,0.,0.,0.073,0.,0.073,0.041,0.,0.041,0.041,0.,0.04,0.071,0.,0.071,0.,0.,0.
96,0.119,0.,0.119,0.117,0.,0.117,0.,0.,0.,0.075,0.,0.075,0.041,0.,0.041,0.041,0.,0.041,0.074,0.,0.074,0.,0.,0.
97,0.119,0.,0.119,0.119,0.,0.119,0.,0.,0.,0.075,0.,0.075,0.042,0.,0.042,0.041,0.,0.041,0.076,0.,0.076,0.,0.,0.
98,0.124,0.,0.124,0.122,0.,0.122,0.,0.,0.,0.079,0.,0.079,0.043,0.,0.043,0.042,0.,0.042,0.077,0.,0.077,0.,0.,0.
99,0.128,0.,0.128,0.125,0.,0.124,0.,0.,0.,0.082,0.,0.082,0.044,0.,0.044,0.044,0.,0.043,0.078,0.,0.078,0.,0.,0.
100,0.138,0.,0.138,0.135,0.,0.135,0.,0.,0.,0.085,0.,0.085,0.052,0.,0.052,0.05,0.,0.05,0.083,0.,0.083,0.,0.,0.
110,0.156,0.,0.156,0.154,0.,0.154,0.001,0.,0.001,0.098,0.,0.098,0.055,0.,0.055,0.055,0.,0.055,0.096,0.,0.096,0.001,0.,0.001
120,0.185,0.,0.185,0.183,0.002,0.18,0.001,0.,0.001,0.117,0.,0.117,0.065,0.,0.065,0.064,0.,0.064,0.117,0.001,0.115,0.001,0.,0.
130,0.216,0.001,0.215,0.215,0.001,0.214,0.001,0.,0.001,0.138,0.,0.137,0.076,0.,0.076,0.074,0.,0.074,0.138,0.,0.137,0.001,0.,0.001
140,0.252,0.002,0.249,0.253,0.,0.252,0.001,0.,0.001,0.162,0.001,0.16,0.088,0.001,0.087,0.091,0.,0.091,0.16,0.,0.159,0.001,0.,0.001
150,0.307,0.,0.306,0.31,0.,0.309,0.001,0.,0.001,0.192,0.,0.192,0.113,0.,0.112,0.111,0.,0.111,0.196,0.,0.195,0.001,0.,0.001
160,0.359,0.,0.359,0.354,0.001,0.353,0.001,0.,0.001,0.225,0.,0.225,0.131,0.,0.131,0.124,0.,0.124,0.227,0.,0.226,0.001,0.,0.001
170,0.404,0.001,0.402,0.405,0.002,0.402,0.001,0.,0.001,0.256,0.,0.255,0.145,0.,0.144,0.142,0.,0.142,0.26,0.002,0.257,0.001,0.,0.001
180,0.46,0.,0.46,0.453,0.,0.453,0.002,0.,0.002,0.294,0.,0.294,0.162,0.,0.162,0.161,0.,0.161,0.289,0.,0.289,0.002,0.,0.002
190,0.491,0.,0.49,0.493,0.,0.491,0.002,0.,0.002,0.32,0.,0.32,0.167,0.,0.166,0.163,0.,0.163,0.326,0.,0.325,0.002,0.,0.002
200,0.551,0.002,0.549,0.551,0.001,0.549,0.002,0.,0.002,0.355,0.,0.354,0.192,0.,0.191,0.191,0.,0.191,0.357,0.001,0.355,0.002,0.,0.002
210,0.585,0.001,0.584,0.586,0.002,0.583,0.002,0.,0.002,0.382,0.,0.381,0.199,0.,0.199,0.195,0.,0.194,0.387,0.002,0.384,0.002,0.,0.002
220,0.659,0.,0.658,0.651,0.003,0.648,0.002,0.,0.002,0.438,0.,0.437,0.216,0.,0.216,0.215,0.001,0.214,0.431,0.001,0.429,0.002,0.,0.002
230,0.718,0.001,0.717,0.718,0.,0.718,0.003,0.,0.003,0.479,0.001,0.478,0.234,0.,0.234,0.233,0.,0.233,0.479,0.,0.479,0.004,0.,0.004
240,0.82,0.,0.82,0.818,0.,0.818,0.003,0.,0.003,0.536,0.,0.536,0.279,0.,0.279,0.279,0.,0.279,0.534,0.,0.534,0.003,0.,0.003
250,0.856,0.003,0.852,0.85,0.002,0.847,0.003,0.,0.003,0.58,0.002,0.577,0.273,0.,0.272,0.272,0.,0.272,0.574,0.002,0.571,0.003,0.,0.003
260,0.993,0.,0.992,0.987,0.,0.987,0.003,0.,0.003,0.662,0.,0.662,0.325,0.,0.325,0.331,0.,0.331,0.651,0.,0.651,0.003,0.,0.003
270,1.,0.,0.999,1.012,0.,1.012,0.003,0.,0.003,0.668,0.,0.668,0.326,0.,0.326,0.327,0.,0.327,0.68,0.,0.68,0.003,0.,0.003
280,1.061,0.,1.061,1.059,0.,1.059,0.003,0.,0.003,0.708,0.,0.708,0.348,0.,0.348,0.344,0.,0.344,0.71,0.,0.71,0.003,0.,0.003
290,1.225,0.,1.225,1.189,0.,1.189,0.004,0.,0.004,0.809,0.,0.808,0.411,0.,0.411,0.406,0.,0.406,0.777,0.,0.777,0.004,0.,0.004
300,1.24,0.002,1.237,1.227,0.002,1.224,0.004,0.,0.004,0.823,0.001,0.821,0.411,0.,0.41,0.399,0.001,0.398,0.823,0.001,0.821,0.004,0.,0.004
310,1.359,0.001,1.357,1.377,0.001,1.375,0.005,0.,0.005,0.931,0.,0.931,0.42,0.001,0.418,0.439,0.001,0.437,0.932,0.,0.932,0.004,0.,0.004
320,1.419,0.001,1.418,1.437,0.004,1.432,0.005,0.,0.005,0.956,0.001,0.955,0.456,0.,0.456,0.457,0.,0.456,0.973,0.003,0.969,0.004,0.,0.004
330,1.532,0.,1.531,1.531,0.,1.531,0.004,0.,0.004,1.023,0.,1.023,0.503,0.,0.502,0.502,0.,0.502,1.022,0.,1.022,0.004,0.,0.004
340,1.731,0.,1.731,1.704,0.,1.704,0.005,0.,0.005,1.164,0.,1.164,0.56,0.,0.56,0.562,0.,0.562,1.135,0.,1.135,0.005,0.,0.005
350,1.786,0.003,1.783,1.798,0.001,1.796,0.005,0.,0.005,1.224,0.001,1.222,0.555,0.001,0.554,0.543,0.,0.542,1.248,0.,1.247,0.005,0.,0.005
360,1.832,0.,1.831,1.855,0.,1.855,0.005,0.,0.005,1.249,0.,1.249,0.575,0.,0.575,0.574,0.,0.574,1.273,0.,1.273,0.005,0.,0.005
370,2.03,0.,2.03,2.006,0.,2.006,0.006,0.,0.006,1.359,0.,1.359,0.663,0.,0.663,0.66,0.,0.66,1.339,0.,1.339,0.005,0.,0.005
380,2.137,0.,2.137,2.115,0.,2.114,0.006,0.,0.006,1.48,0.,1.48,0.65,0.,0.65,0.644,0.,0.644,1.463,0.,1.462,0.005,0.,0.005
390,2.271,0.,2.271,2.215,0.,2.215,0.006,0.,0.006,1.555,0.,1.555,0.707,0.,0.707,0.708,0.,0.708,1.498,0.,1.498,0.006,0.,0.006
400,2.319,0.003,2.314,2.364,0.005,2.358,0.006,0.,0.006,1.577,0.003,1.573,0.734,0.,0.733,0.726,0.,0.725,1.63,0.004,1.625,0.006,0.,0.006
