param-n,pattern-regression-linear-real,pattern-regression-linear-sys,pattern-regression-linear-user
91,0.001,0.,0.001
92,0.001,0.,0.001
93,0.001,0.,0.001
94,0.001,0.,0.001
95,0.001,0.,0.001
96,0.001,0.,0.001
97,0.001,0.,0.001
98,0.001,0.,0.001
99,0.001,0.,0.001
100,0.001,0.,0.001
101,0.001,0.,0.001
102,0.001,0.,0.001
103,0.001,0.,0.001
104,0.001,0.,0.001
105,0.001,0.,0.001
106,0.001,0.,0.001
107,0.001,0.,0.001
108,0.001,0.,0.001
109,0.001,0.,0.001
110,0.001,0.,0.001
111,0.001,0.,0.001
112,0.001,0.,0.001
113,0.001,0.,0.001
114,0.001,0.,0.001
115,0.001,0.,0.001
116,0.001,0.,0.001
117,0.001,0.,0.001
118,0.001,0.,0.001
119,0.001,0.,0.001
120,0.002,0.,0.002
121,0.001,0.,0.001
122,0.001,0.,0.001
123,0.001,0.,0.001
124,0.001,0.,0.001
125,0.001,0.,0.001
126,0.001,0.,0.001
127,0.001,0.,0.001
128,0.001,0.,0.001
129,0.001,0.,0.001
130,0.001,0.,0.001
131,0.001,0.,0.001
132,0.001,0.,0.001
133,0.001,0.,0.001
134,0.001,0.,0.001
135,0.002,0.,0.002
136,0.001,0.,0.001
137,0.001,0.,0.001
138,0.001,0.,0.001
139,0.001,0.,0.001
140,0.001,0.,0.001
141,0.001,0.,0.001
142,0.001,0.,0.001
143,0.001,0.,0.001
144,0.001,0.,0.001
145,0.001,0.,0.001
146,0.001,0.,0.001
147,0.001,0.,0.001
148,0.002,0.,0.002
149,0.001,0.,0.001
150,0.001,0.,0.001
151,0.001,0.,0.001
152,0.001,0.,0.001
153,0.001,0.,0.001
154,0.001,0.,0.001
155,0.001,0.,0.001
156,0.001,0.,0.001
157,0.001,0.,0.001
158,0.001,0.,0.001
159,0.002,0.,0.002
160,0.001,0.,0.001
161,0.001,0.,0.001
162,0.001,0.,0.001
163,0.002,0.,0.002
164,0.002,0.,0.002
165,0.002,0.,0.002
166,0.002,0.,0.002
167,0.002,0.,0.002
168,0.002,0.,0.002
169,0.002,0.,0.002
170,0.002,0.,0.002
171,0.002,0.,0.002
172,0.002,0.,0.002
173,0.002,0.,0.002
174,0.002,0.,0.002
175,0.002,0.,0.002
176,0.002,0.,0.002
177,0.002,0.,0.002
178,0.002,0.,0.002
179,0.002,0.,0.002
180,0.002,0.,0.002
181,0.002,0.,0.002
182,0.002,0.,0.002
183,0.002,0.,0.002
184,0.002,0.,0.002
185,0.002,0.,0.002
186,0.002,0.,0.002
187,0.002,0.,0.002
188,0.002,0.,0.002
189,0.002,0.,0.002
190,0.002,0.,0.002
191,0.002,0.,0.002
192,0.002,0.,0.002
193,0.003,0.,0.003
194,0.002,0.,0.002
195,0.002,0.,0.002
196,0.002,0.,0.002
197,0.002,0.,0.002
198,0.002,0.,0.002
199,0.002,0.,0.002
200,0.002,0.,0.002
201,0.002,0.,0.002
202,0.002,0.,0.002
203,0.003,0.,0.003
204,0.002,0.,0.002
205,0.002,0.,0.002
206,0.002,0.,0.002
207,0.002,0.,0.002
208,0.002,0.,0.002
209,0.002,0.,0.002
210,0.002,0.,0.002
211,0.002,0.,0.002
212,0.004,0.,0.004
213,0.002,0.,0.002
214,0.002,0.,0.002
215,0.002,0.,0.002
216,0.002,0.,0.002
217,0.002,0.,0.002
218,0.002,0.,0.002
219,0.002,0.,0.002
220,0.002,0.,0.002
221,0.003,0.,0.003
222,0.002,0.,0.002
223,0.002,0.,0.002
224,0.002,0.,0.002
225,0.002,0.,0.002
226,0.002,0.,0.002
227,0.002,0.,0.002
228,0.002,0.,0.002
229,0.002,0.,0.002
230,0.004,0.,0.004
231,0.002,0.,0.002
232,0.002,0.,0.002
233,0.002,0.,0.002
234,0.002,0.,0.002
235,0.002,0.,0.002
236,0.002,0.,0.002
237,0.002,0.,0.002
238,0.003,0.,0.003
239,0.002,0.,0.002
240,0.002,0.,0.002
241,0.002,0.,0.002
242,0.002,0.,0.002
243,0.002,0.,0.002
244,0.002,0.,0.002
245,0.003,0.,0.003
246,0.004,0.,0.004
247,0.003,0.,0.003
248,0.003,0.,0.003
249,0.003,0.,0.003
250,0.003,0.,0.003
251,0.003,0.,0.003
252,0.003,0.,0.003
253,0.003,0.,0.003
254,0.003,0.,0.003
255,0.003,0.,0.003
256,0.003,0.,0.003
257,0.003,0.,0.003
258,0.003,0.,0.003
259,0.003,0.,0.003
260,0.003,0.,0.003
261,0.003,0.,0.003
262,0.004,0.,0.004
263,0.003,0.,0.003
264,0.003,0.,0.003
265,0.003,0.,0.003
266,0.003,0.,0.003
267,0.003,0.,0.003
268,0.003,0.,0.003
269,0.003,0.,0.003
270,0.003,0.,0.003
271,0.003,0.,0.003
272,0.003,0.,0.003
273,0.003,0.,0.003
274,0.003,0.,0.003
275,0.003,0.,0.003
276,0.003,0.,0.003
277,0.003,0.,0.003
278,0.003,0.,0.003
279,0.003,0.,0.003
280,0.003,0.,0.003
281,0.003,0.,0.003
282,0.003,0.,0.003
283,0.003,0.,0.003
284,0.003,0.,0.003
285,0.003,0.,0.003
286,0.003,0.,0.003
287,0.003,0.,0.003
288,0.003,0.,0.003
289,0.003,0.,0.003
290,0.003,0.,0.003
291,0.003,0.,0.003
292,0.003,0.,0.003
293,0.003,0.,0.003
294,0.003,0.,0.003
295,0.003,0.,0.003
296,0.003,0.,0.003
297,0.004,0.,0.004
298,0.003,0.,0.003
299,0.003,0.,0.003
300,0.003,0.,0.003
301,0.003,0.,0.003
302,0.003,0.,0.003
303,0.003,0.,0.003
304,0.004,0.,0.004
305,0.003,0.,0.003
306,0.003,0.,0.003
307,0.003,0.,0.003
308,0.003,0.,0.003
309,0.003,0.,0.003
310,0.004,0.,0.004
311,0.003,0.,0.003
312,0.003,0.,0.003
313,0.003,0.,0.003
314,0.003,0.,0.003
315,0.003,0.,0.003
316,0.003,0.,0.003
317,0.004,0.,0.004
318,0.003,0.,0.003
319,0.003,0.,0.003
320,0.003,0.,0.003
321,0.003,0.,0.003
322,0.003,0.,0.003
323,0.004,0.,0.004
324,0.003,0.,0.003
325,0.003,0.,0.003
326,0.003,0.,0.003
327,0.003,0.,0.003
328,0.003,0.,0.003
329,0.005,0.,0.005
330,0.003,0.,0.003
331,0.003,0.,0.003
332,0.004,0.,0.004
333,0.004,0.,0.004
334,0.004,0.,0.004
335,0.004,0.,0.004
336,0.004,0.,0.004
337,0.004,0.,0.004
338,0.004,0.,0.004
339,0.004,0.,0.004
340,0.004,0.,0.004
341,0.006,0.,0.006
342,0.004,0.,0.004
343,0.004,0.,0.004
344,0.004,0.,0.004
345,0.004,0.,0.004
346,0.004,0.,0.004
347,0.004,0.,0.004
348,0.004,0.,0.004
349,0.004,0.,0.004
350,0.004,0.,0.004
351,0.004,0.,0.004
352,0.005,0.,0.005
353,0.004,0.,0.004
354,0.004,0.,0.004
355,0.004,0.,0.004
356,0.004,0.,0.004
357,0.004,0.,0.004
358,0.004,0.,0.004
359,0.004,0.,0.004
360,0.004,0.,0.004
361,0.004,0.,0.004
362,0.004,0.,0.004
363,0.004,0.,0.004
364,0.004,0.,0.004
365,0.004,0.,0.004
366,0.004,0.,0.004
367,0.004,0.,0.004
368,0.004,0.,0.004
369,0.005,0.,0.005
370,0.004,0.,0.004
371,0.004,0.,0.004
372,0.004,0.,0.004
373,0.004,0.,0.004
374,0.006,0.,0.006
375,0.004,0.,0.004
376,0.004,0.,0.004
377,0.004,0.,0.004
378,0.004,0.,0.004
379,0.004,0.,0.004
380,0.005,0.,0.005
381,0.004,0.,0.004
382,0.004,0.,0.004
383,0.004,0.,0.004
384,0.004,0.,0.004
385,0.005,0.,0.005
386,0.004,0.,0.004
387,0.004,0.,0.004
388,0.004,0.,0.004
389,0.004,0.,0.004
390,0.005,0.,0.005
391,0.004,0.,0.004
392,0.004,0.,0.004
393,0.004,0.,0.004
394,0.004,0.,0.004
395,0.005,0.,0.005
396,0.004,0.,0.004
397,0.004,0.,0.004
398,0.004,0.,0.004
399,0.004,0.,0.004
400,0.005,0.,0.005
401,0.004,0.,0.004
402,0.004,0.,0.004
403,0.004,0.,0.004
404,0.004,0.,0.004
405,0.006,0.,0.006
406,0.004,0.,0.004
407,0.004,0.,0.004
408,0.004,0.,0.004
409,0.005,0.,0.005
410,0.005,0.,0.005
411,0.004,0.,0.004
412,0.004,0.,0.004
413,0.005,0.,0.005
414,0.004,0.,0.004
415,0.006,0.,0.006
416,0.005,0.,0.005
417,0.005,0.,0.005
418,0.005,0.,0.005
419,0.005,0.,0.005
420,0.006,0.,0.006
421,0.005,0.,0.005
422,0.005,0.,0.005
423,0.005,0.,0.005
424,0.005,0.,0.005
425,0.005,0.,0.005
426,0.005,0.,0.005
427,0.005,0.,0.005
428,0.005,0.,0.005
429,0.005,0.,0.005
430,0.005,0.,0.005
431,0.005,0.,0.005
432,0.005,0.,0.005
433,0.005,0.,0.005
434,0.006,0.,0.006
435,0.005,0.,0.005
436,0.005,0.,0.005
437,0.005,0.,0.005
438,0.005,0.,0.005
439,0.005,0.,0.005
440,0.005,0.,0.005
441,0.005,0.,0.005
442,0.005,0.,0.005
443,0.006,0.,0.006
444,0.005,0.,0.005
445,0.005,0.,0.005
446,0.005,0.,0.005
447,0.005,0.,0.005
448,0.005,0.,0.005
449,0.005,0.,0.005
450,0.005,0.,0.005
451,0.005,0.,0.005
452,0.007,0.,0.007
453,0.005,0.,0.005
454,0.005,0.,0.005
455,0.005,0.,0.005
456,0.005,0.,0.005
457,0.005,0.,0.005
458,0.005,0.,0.005
459,0.005,0.,0.005
460,0.005,0.,0.005
461,0.005,0.,0.005
462,0.005,0.,0.005
463,0.005,0.,0.005
464,0.005,0.,0.005
465,0.006,0.,0.006
466,0.005,0.,0.005
467,0.005,0.,0.005
468,0.005,0.,0.005
469,0.005,0.,0.005
470,0.005,0.,0.005
471,0.005,0.,0.005
472,0.005,0.,0.005
473,0.005,0.,0.005
474,0.006,0.,0.006
475,0.005,0.,0.005
476,0.005,0.,0.005
477,0.005,0.,0.005
478,0.007,0.,0.007
479,0.005,0.,0.005
480,0.005,0.,0.005
481,0.005,0.,0.005
482,0.006,0.,0.006
483,0.005,0.,0.005
484,0.005,0.,0.005
485,0.005,0.,0.005
486,0.007,0.,0.007
487,0.005,0.,0.005
488,0.005,0.,0.005
489,0.005,0.,0.005
490,0.005,0.,0.005
491,0.005,0.,0.005
492,0.005,0.,0.005
493,0.005,0.,0.005
494,0.005,0.,0.005
495,0.007,0.,0.007
496,0.005,0.,0.005
497,0.005,0.,0.005
498,0.005,0.,0.005
499,0.006,0.,0.006
500,0.006,0.,0.006
600,0.055,0.003,0.051
800,0.009,0.,0.009
1000,0.012,0.003,0.008
1200,0.016,0.,0.016
1400,0.019,0.,0.019
1600,0.019,0.,0.019
1800,0.022,0.,0.022
2000,0.027,0.,0.027
2200,0.029,0.,0.029
2400,0.032,0.,0.032
2600,0.038,0.,0.038
2800,0.039,0.,0.039
3000,0.051,0.,0.051
3200,0.056,0.,0.056
3400,0.054,0.,0.054
3600,0.062,0.,0.062
3800,0.057,0.,0.057
4000,0.057,0.,0.057
4200,0.06,0.,0.06
4400,0.064,0.,0.064
4600,0.073,0.,0.073
4800,0.07,0.,0.07
5000,0.075,0.,0.075
5200,0.075,0.,0.075
5400,0.083,0.,0.083
5600,0.091,0.,0.091
5800,0.088,0.,0.088
6000,0.084,0.,0.084
6200,0.087,0.,0.087
6400,0.092,0.,0.092
6600,0.095,0.,0.095
6800,0.097,0.,0.097
7000,0.103,0.,0.103
7200,0.123,0.,0.123
7400,0.126,0.,0.126
7600,0.13,0.,0.13
7800,0.133,0.,0.133
8000,0.134,0.,0.134
8200,0.133,0.,0.133
8400,0.131,0.,0.131
8600,0.132,0.,0.132
8800,0.134,0.,0.134
9000,0.132,0.,0.132
9200,0.134,0.,0.134
9400,0.133,0.,0.133
9600,0.151,0.,0.151
9800,0.161,0.,0.161
10000,0.168,0.,0.168
10200,0.177,0.004,0.173
10400,0.186,0.,0.186
10600,0.193,0.,0.193
10800,0.203,0.,0.203
11000,0.2,0.,0.2
11200,0.203,0.,0.203
11400,0.201,0.,0.201
11600,0.201,0.,0.201
11800,0.2,0.,0.2
12000,0.23,0.,0.23
12200,0.233,0.,0.233
12400,0.241,0.,0.241
12600,0.249,0.,0.249
12800,0.253,0.,0.253
13000,0.263,0.,0.263
13200,0.27,0.,0.27
13400,0.282,0.,0.282
13600,0.289,0.,0.289
13800,0.293,0.,0.293
14000,0.298,0.,0.298
14200,0.312,0.,0.312
14400,0.324,0.,0.324
14600,0.337,0.,0.337
14800,0.348,0.,0.348
15000,0.354,0.,0.354
15200,0.365,0.,0.365
15400,0.369,0.,0.369
15600,0.376,0.,0.376
15800,0.378,0.,0.378
16000,0.381,0.003,0.377
16200,0.382,0.,0.382
16400,0.369,0.,0.369
16600,0.366,0.,0.366
16800,0.393,0.,0.393
17000,0.397,0.,0.397
17200,0.39,0.,0.39
17400,0.373,0.,0.372
17600,0.356,0.,0.356
17800,0.34,0.,0.34
18000,0.343,0.,0.343
18200,0.338,0.,0.338
18400,0.337,0.,0.337
18600,0.338,0.,0.338
18800,0.345,0.,0.345
19000,0.348,0.,0.348
19200,0.359,0.,0.359
19400,0.362,0.,0.362
19600,0.377,0.,0.377
19800,0.379,0.,0.379
20000,0.396,0.,0.396
