param-n,abstract+rewrite-strat-bottomup-real,abstract+rewrite-strat-bottomup-sys,abstract+rewrite-strat-bottomup-user,abstract+rewrite-strat-topdown-real,abstract+rewrite-strat-topdown-sys,abstract+rewrite-strat-topdown-user,close-abstract+rewrite-strat-bottomup-real,close-abstract+rewrite-strat-bottomup-sys,close-abstract+rewrite-strat-bottomup-user,close-abstract+rewrite-strat-topdown-real,close-abstract+rewrite-strat-topdown-sys,close-abstract+rewrite-strat-topdown-user,rewrite-strat-bottomup-real,rewrite-strat-bottomup-sys,rewrite-strat-bottomup-user,rewrite-strat-bottomup-noop-real,rewrite-strat-bottomup-noop-sys,rewrite-strat-bottomup-noop-user,rewrite-strat-topdown-real,rewrite-strat-topdown-sys,rewrite-strat-topdown-user,rewrite-strat-topdown-noop-real,rewrite-strat-topdown-noop-sys,rewrite-strat-topdown-noop-user
41,0.027,0.,0.027,0.017,0.,0.017,0.004,0.,0.004,0.003,0.,0.003,0.021,0.,0.021,0.,0.,0.,0.013,0.,0.013,0.,0.,0.
42,0.027,0.,0.027,0.015,0.,0.015,0.004,0.,0.004,0.003,0.,0.003,0.022,0.,0.022,0.,0.,0.,0.011,0.,0.011,0.,0.,0.
43,0.028,0.,0.028,0.017,0.,0.017,0.004,0.,0.004,0.003,0.,0.003,0.022,0.,0.022,0.,0.,0.,0.013,0.,0.013,0.,0.,0.
44,0.03,0.,0.03,0.017,0.,0.017,0.005,0.,0.005,0.003,0.,0.003,0.024,0.,0.024,0.,0.,0.,0.012,0.,0.012,0.,0.,0.
45,0.031,0.,0.031,0.021,0.,0.021,0.005,0.,0.005,0.004,0.,0.004,0.025,0.,0.025,0.,0.,0.,0.013,0.,0.013,0.003,0.,0.003
46,0.033,0.,0.033,0.018,0.,0.018,0.007,0.,0.007,0.004,0.,0.004,0.025,0.,0.025,0.,0.,0.,0.013,0.,0.013,0.,0.,0.
47,0.032,0.,0.031,0.02,0.,0.02,0.005,0.,0.005,0.004,0.,0.004,0.026,0.,0.026,0.,0.,0.,0.015,0.,0.015,0.,0.,0.
48,0.034,0.,0.034,0.02,0.,0.02,0.005,0.,0.005,0.004,0.,0.004,0.027,0.,0.027,0.,0.,0.,0.015,0.,0.015,0.,0.,0.
49,0.037,0.,0.037,0.023,0.,0.023,0.006,0.,0.006,0.004,0.,0.004,0.03,0.,0.03,0.,0.,0.,0.018,0.,0.018,0.,0.,0.
50,0.081,0.015,0.066,0.027,0.005,0.021,0.042,0.005,0.037,0.005,0.,0.005,0.038,0.009,0.028,0.,0.,0.,0.02,0.005,0.014,0.,0.,0.
51,0.038,0.,0.038,0.022,0.,0.022,0.006,0.,0.006,0.005,0.,0.005,0.03,0.,0.03,0.,0.,0.,0.016,0.,0.016,0.,0.,0.
52,0.041,0.,0.041,0.023,0.,0.022,0.006,0.,0.006,0.005,0.,0.004,0.033,0.,0.033,0.,0.,0.,0.017,0.,0.017,0.,0.,0.
53,0.041,0.,0.04,0.024,0.,0.024,0.007,0.,0.007,0.005,0.,0.005,0.033,0.,0.032,0.,0.,0.,0.018,0.,0.018,0.,0.,0.
54,0.044,0.,0.044,0.024,0.,0.024,0.007,0.,0.007,0.005,0.,0.005,0.035,0.,0.035,0.,0.,0.,0.018,0.,0.018,0.,0.,0.
55,0.043,0.,0.042,0.025,0.,0.025,0.007,0.,0.007,0.005,0.,0.005,0.034,0.,0.033,0.,0.,0.,0.019,0.,0.019,0.,0.,0.
56,0.046,0.,0.046,0.026,0.,0.026,0.008,0.,0.008,0.005,0.,0.005,0.036,0.,0.036,0.,0.,0.,0.02,0.,0.02,0.,0.,0.
57,0.048,0.,0.048,0.028,0.,0.028,0.008,0.,0.008,0.006,0.,0.006,0.039,0.,0.039,0.,0.,0.,0.021,0.,0.021,0.,0.,0.
58,0.047,0.,0.047,0.027,0.,0.027,0.008,0.,0.008,0.006,0.,0.006,0.038,0.,0.038,0.,0.,0.,0.02,0.,0.02,0.,0.,0.
59,0.051,0.,0.051,0.03,0.,0.03,0.008,0.,0.008,0.006,0.,0.006,0.042,0.,0.042,0.,0.,0.,0.023,0.,0.023,0.,0.,0.
60,0.052,0.,0.052,0.03,0.,0.03,0.01,0.,0.01,0.006,0.,0.006,0.041,0.,0.041,0.,0.,0.,0.023,0.,0.023,0.,0.,0.
61,0.054,0.,0.054,0.034,0.,0.034,0.009,0.,0.009,0.006,0.,0.006,0.044,0.,0.044,0.,0.,0.,0.026,0.,0.026,0.,0.,0.
62,0.058,0.,0.058,0.033,0.,0.033,0.009,0.,0.009,0.006,0.,0.006,0.047,0.,0.047,0.,0.,0.,0.025,0.,0.025,0.,0.,0.
63,0.057,0.,0.057,0.035,0.,0.035,0.011,0.,0.011,0.01,0.,0.01,0.045,0.,0.045,0.,0.,0.,0.023,0.,0.023,0.,0.,0.
64,0.058,0.,0.058,0.033,0.,0.033,0.009,0.,0.009,0.007,0.,0.007,0.047,0.,0.047,0.,0.,0.,0.024,0.,0.024,0.,0.,0.
65,0.063,0.,0.063,0.037,0.,0.037,0.012,0.,0.012,0.01,0.,0.01,0.049,0.,0.049,0.,0.,0.,0.025,0.,0.025,0.,0.,0.
66,0.064,0.,0.064,0.034,0.,0.034,0.011,0.,0.011,0.007,0.,0.007,0.052,0.,0.052,0.,0.,0.,0.026,0.,0.026,0.,0.,0.
67,0.062,0.,0.062,0.036,0.,0.036,0.01,0.,0.01,0.008,0.,0.008,0.05,0.,0.05,0.,0.,0.,0.027,0.,0.027,0.,0.,0.
68,0.064,0.,0.064,0.039,0.,0.038,0.011,0.,0.011,0.01,0.,0.009,0.052,0.,0.052,0.,0.,0.,0.028,0.,0.028,0.,0.,0.
69,0.067,0.,0.067,0.04,0.,0.04,0.011,0.,0.011,0.01,0.,0.01,0.055,0.,0.055,0.,0.,0.,0.028,0.,0.028,0.,0.,0.
70,0.074,0.,0.074,0.04,0.,0.04,0.011,0.,0.011,0.01,0.,0.01,0.061,0.,0.061,0.,0.,0.,0.029,0.,0.029,0.,0.,0.
71,0.075,0.,0.075,0.042,0.,0.042,0.013,0.,0.013,0.009,0.,0.009,0.061,0.,0.061,0.,0.,0.,0.032,0.,0.032,0.,0.,0.
72,0.074,0.,0.074,0.042,0.001,0.041,0.012,0.,0.012,0.008,0.,0.008,0.06,0.,0.06,0.,0.,0.,0.032,0.,0.031,0.,0.,0.
73,0.073,0.,0.072,0.045,0.,0.045,0.013,0.,0.013,0.009,0.,0.009,0.058,0.,0.058,0.,0.,0.,0.035,0.,0.035,0.,0.,0.
74,0.076,0.,0.076,0.044,0.,0.044,0.014,0.,0.014,0.009,0.,0.009,0.06,0.,0.06,0.,0.,0.,0.033,0.,0.033,0.,0.,0.
75,0.079,0.,0.079,0.047,0.,0.047,0.013,0.,0.013,0.01,0.,0.01,0.064,0.,0.064,0.,0.,0.,0.035,0.,0.035,0.,0.,0.
76,0.077,0.,0.077,0.049,0.,0.049,0.013,0.,0.013,0.01,0.,0.01,0.063,0.,0.063,0.,0.,0.,0.037,0.,0.037,0.,0.,0.
77,0.079,0.,0.079,0.049,0.,0.048,0.014,0.,0.014,0.01,0.,0.01,0.064,0.,0.064,0.,0.,0.,0.037,0.,0.036,0.,0.,0.
78,0.082,0.,0.082,0.055,0.,0.054,0.014,0.,0.014,0.014,0.,0.013,0.066,0.,0.066,0.,0.,0.,0.04,0.,0.04,0.,0.,0.
79,0.084,0.,0.083,0.053,0.,0.052,0.015,0.,0.014,0.01,0.,0.01,0.067,0.,0.067,0.,0.,0.,0.041,0.,0.041,0.,0.,0.
80,0.09,0.001,0.089,0.05,0.,0.05,0.016,0.,0.015,0.01,0.,0.01,0.073,0.,0.073,0.,0.,0.,0.038,0.,0.038,0.,0.,0.
81,0.094,0.001,0.093,0.057,0.,0.057,0.015,0.,0.015,0.013,0.,0.013,0.078,0.,0.077,0.,0.,0.,0.042,0.,0.042,0.,0.,0.
82,0.099,0.,0.099,0.057,0.,0.057,0.016,0.,0.016,0.011,0.,0.011,0.081,0.,0.081,0.,0.,0.,0.044,0.,0.044,0.,0.,0.
83,0.105,0.,0.104,0.054,0.,0.054,0.021,0.,0.021,0.012,0.,0.012,0.082,0.,0.081,0.,0.,0.,0.041,0.,0.041,0.,0.,0.
84,0.095,0.,0.095,0.056,0.,0.056,0.016,0.,0.016,0.011,0.,0.011,0.077,0.,0.077,0.,0.,0.,0.043,0.,0.043,0.,0.,0.
85,0.097,0.,0.097,0.063,0.,0.063,0.018,0.,0.018,0.015,0.,0.015,0.077,0.,0.077,0.,0.,0.,0.047,0.,0.047,0.,0.,0.
86,0.102,0.,0.102,0.062,0.,0.062,0.017,0.,0.017,0.012,0.,0.012,0.084,0.,0.084,0.,0.,0.,0.048,0.,0.048,0.,0.,0.
87,0.103,0.,0.103,0.061,0.,0.061,0.018,0.,0.018,0.012,0.,0.012,0.084,0.,0.084,0.,0.,0.,0.047,0.,0.047,0.,0.,0.
88,0.103,0.,0.103,0.061,0.,0.061,0.018,0.,0.018,0.014,0.,0.014,0.084,0.,0.084,0.,0.,0.,0.045,0.,0.045,0.,0.,0.
89,0.109,0.,0.108,0.064,0.001,0.063,0.018,0.,0.018,0.013,0.,0.013,0.089,0.,0.088,0.,0.,0.,0.049,0.001,0.048,0.,0.,0.
90,0.11,0.,0.109,0.07,0.,0.07,0.019,0.,0.019,0.013,0.,0.013,0.089,0.,0.088,0.,0.,0.,0.055,0.,0.055,0.,0.,0.
91,0.112,0.,0.112,0.073,0.001,0.071,0.02,0.,0.02,0.013,0.,0.013,0.09,0.,0.09,0.,0.,0.,0.058,0.001,0.056,0.,0.,0.
92,0.117,0.,0.117,0.072,0.,0.071,0.02,0.,0.02,0.015,0.,0.015,0.095,0.,0.095,0.,0.,0.,0.054,0.,0.054,0.,0.,0.
93,0.117,0.,0.116,0.068,0.001,0.067,0.022,0.,0.021,0.016,0.,0.016,0.093,0.,0.093,0.,0.,0.,0.05,0.,0.049,0.,0.,0.
94,0.12,0.,0.12,0.07,0.,0.07,0.021,0.,0.021,0.016,0.,0.016,0.098,0.,0.098,0.,0.,0.,0.051,0.,0.051,0.,0.,0.
95,0.122,0.,0.121,0.071,0.,0.071,0.022,0.,0.021,0.016,0.,0.016,0.097,0.,0.097,0.,0.,0.,0.053,0.,0.053,0.,0.,0.
96,0.128,0.,0.128,0.074,0.,0.074,0.025,0.,0.025,0.017,0.,0.017,0.101,0.,0.101,0.,0.,0.,0.054,0.,0.054,0.,0.,0.
97,0.14,0.,0.14,0.076,0.,0.076,0.028,0.,0.028,0.018,0.,0.018,0.11,0.,0.11,0.,0.,0.,0.056,0.,0.056,0.,0.,0.
98,0.131,0.,0.131,0.075,0.,0.075,0.022,0.,0.022,0.017,0.,0.017,0.105,0.,0.105,0.003,0.,0.003,0.056,0.,0.056,0.,0.,0.
99,0.14,0.,0.139,0.076,0.,0.076,0.023,0.,0.023,0.017,0.,0.017,0.116,0.,0.115,0.,0.,0.,0.057,0.,0.057,0.,0.,0.
100,0.132,0.001,0.131,0.115,0.001,0.113,0.024,0.,0.024,0.016,0.,0.016,0.107,0.,0.106,0.,0.,0.,0.097,0.001,0.095,0.,0.,0.
110,0.166,0.,0.166,0.097,0.,0.096,0.027,0.,0.027,0.019,0.,0.019,0.137,0.,0.137,0.,0.,0.,0.076,0.,0.075,0.,0.,0.
120,0.202,0.,0.202,0.119,0.001,0.118,0.034,0.,0.034,0.023,0.,0.023,0.165,0.,0.165,0.,0.,0.,0.093,0.,0.092,0.001,0.,0.001
130,0.244,0.,0.243,0.133,0.,0.133,0.043,0.,0.042,0.029,0.,0.029,0.198,0.,0.198,0.001,0.,0.001,0.102,0.,0.102,0.001,0.,0.001
140,0.272,0.001,0.271,0.154,0.,0.153,0.049,0.,0.049,0.034,0.,0.034,0.221,0.,0.22,0.001,0.,0.001,0.117,0.,0.116,0.001,0.,0.001
150,0.353,0.002,0.351,0.197,0.,0.197,0.078,0.,0.078,0.049,0.,0.049,0.273,0.001,0.271,0.001,0.,0.001,0.146,0.,0.146,0.001,0.,0.001
160,0.345,0.001,0.343,0.213,0.,0.213,0.065,0.,0.064,0.056,0.,0.056,0.277,0.,0.276,0.001,0.,0.001,0.154,0.,0.154,0.001,0.,0.001
170,0.406,0.002,0.404,0.252,0.,0.252,0.072,0.,0.071,0.061,0.,0.061,0.331,0.,0.33,0.001,0.,0.001,0.187,0.,0.187,0.001,0.,0.001
180,0.436,0.,0.435,0.275,0.002,0.272,0.074,0.,0.074,0.057,0.001,0.055,0.359,0.,0.358,0.001,0.,0.001,0.215,0.,0.214,0.001,0.,0.001
190,0.527,0.,0.527,0.306,0.003,0.302,0.108,0.,0.108,0.064,0.002,0.061,0.416,0.,0.416,0.001,0.,0.001,0.238,0.001,0.237,0.001,0.,0.001
200,0.565,0.002,0.562,0.342,0.001,0.34,0.096,0.,0.095,0.072,0.,0.072,0.466,0.001,0.464,0.001,0.,0.001,0.267,0.001,0.265,0.002,0.,0.002
210,0.608,0.,0.607,0.368,0.002,0.366,0.109,0.,0.109,0.083,0.001,0.081,0.495,0.,0.495,0.002,0.,0.001,0.281,0.,0.281,0.002,0.,0.002
220,0.678,0.,0.678,0.429,0.,0.429,0.117,0.,0.117,0.097,0.,0.097,0.557,0.,0.557,0.002,0.,0.002,0.325,0.,0.325,0.005,0.,0.005
230,0.751,0.,0.749,0.487,0.,0.487,0.148,0.,0.148,0.086,0.,0.086,0.599,0.,0.597,0.002,0.,0.002,0.397,0.,0.397,0.002,0.,0.002
240,0.857,0.001,0.855,0.475,0.,0.475,0.14,0.,0.139,0.098,0.,0.097,0.708,0.,0.707,0.007,0.,0.007,0.373,0.,0.373,0.002,0.,0.002
250,0.867,0.007,0.86,0.519,0.004,0.514,0.146,0.001,0.145,0.109,0.,0.108,0.718,0.005,0.712,0.002,0.,0.002,0.407,0.003,0.403,0.002,0.,0.002
260,0.953,0.,0.952,0.558,0.,0.557,0.163,0.,0.163,0.117,0.,0.117,0.786,0.,0.785,0.002,0.,0.002,0.435,0.,0.435,0.004,0.,0.003
270,1.102,0.,1.102,0.649,0.,0.649,0.17,0.,0.17,0.141,0.,0.141,0.924,0.,0.924,0.006,0.,0.006,0.503,0.,0.503,0.003,0.,0.003
280,1.278,0.008,1.269,0.654,0.,0.653,0.299,0.,0.298,0.145,0.,0.144,0.974,0.007,0.966,0.003,0.,0.003,0.504,0.,0.504,0.003,0.,0.003
290,1.254,0.,1.253,0.702,0.002,0.7,0.201,0.,0.201,0.143,0.,0.143,1.048,0.,1.047,0.003,0.,0.003,0.554,0.002,0.552,0.003,0.,0.003
300,1.363,0.008,1.354,0.824,0.009,0.815,0.21,0.003,0.207,0.154,0.,0.153,1.148,0.004,1.143,0.003,0.,0.003,0.664,0.007,0.656,0.003,0.,0.003
310,1.399,0.,1.399,0.827,0.,0.827,0.217,0.,0.217,0.183,0.,0.183,1.176,0.,1.176,0.003,0.,0.003,0.638,0.,0.638,0.004,0.,0.004
320,1.577,0.,1.577,0.901,0.002,0.898,0.249,0.,0.249,0.176,0.,0.175,1.322,0.,1.322,0.004,0.,0.004,0.719,0.001,0.717,0.004,0.,0.004
330,1.657,0.,1.656,0.926,0.002,0.924,0.286,0.,0.286,0.187,0.,0.187,1.366,0.,1.366,0.004,0.,0.003,0.734,0.001,0.732,0.004,0.,0.004
340,1.739,0.007,1.731,1.066,0.002,1.063,0.272,0.001,0.271,0.191,0.001,0.189,1.459,0.006,1.452,0.006,0.,0.006,0.867,0.,0.867,0.004,0.,0.004
350,1.885,0.,1.884,1.029,0.003,1.025,0.32,0.,0.32,0.197,0.,0.197,1.559,0.,1.558,0.004,0.,0.004,0.825,0.003,0.821,0.005,0.,0.005
360,2.046,0.005,2.04,1.126,0.003,1.121,0.339,0.,0.339,0.23,0.,0.23,1.701,0.005,1.694,0.004,0.,0.004,0.889,0.002,0.884,0.005,0.,0.005
370,2.104,0.,2.104,1.221,0.,1.221,0.323,0.,0.323,0.266,0.,0.266,1.773,0.,1.773,0.007,0.,0.007,0.948,0.,0.948,0.005,0.,0.005
380,2.228,0.,2.228,1.29,0.,1.29,0.358,0.,0.358,0.255,0.,0.255,1.863,0.,1.863,0.005,0.,0.005,1.028,0.,1.028,0.005,0.,0.005
390,2.503,0.,2.502,1.418,0.,1.418,0.5,0.,0.5,0.286,0.,0.286,1.995,0.,1.995,0.005,0.,0.005,1.124,0.,1.124,0.005,0.,0.005
400,2.508,0.017,2.49,1.483,0.002,1.48,0.365,0.,0.364,0.273,0.,0.273,2.136,0.016,2.119,0.005,0.,0.005,1.203,0.002,1.2,0.006,0.,0.006
