param-n,abstract+autorewrite-regression-quadratic-real,abstract+autorewrite-regression-quadratic-sys,abstract+autorewrite-regression-quadratic-user,abstract+rewrite!-regression-quadratic-real,abstract+rewrite!-regression-quadratic-sys,abstract+rewrite!-regression-quadratic-user,autorewrite-noop-regression-linear-real,autorewrite-noop-regression-linear-sys,autorewrite-noop-regression-linear-user,autorewrite-regression-quadratic-real,autorewrite-regression-quadratic-sys,autorewrite-regression-quadratic-user,close-abstract+autorewrite-regression-quadratic-real,close-abstract+autorewrite-regression-quadratic-sys,close-abstract+autorewrite-regression-quadratic-user,close-abstract+rewrite!-regression-quadratic-real,close-abstract+rewrite!-regression-quadratic-sys,close-abstract+rewrite!-regression-quadratic-user,rewrite!-regression-quadratic-real,rewrite!-regression-quadratic-sys,rewrite!-regression-quadratic-user,rewrite?-noop-regression-linear-real,rewrite?-noop-regression-linear-sys,rewrite?-noop-regression-linear-user
35,0.013,0.,0.013,0.014,0.,0.014,0.,0.,0.,0.009,0.,0.009,0.002,0.,0.002,0.002,0.,0.002,0.011,0.,0.011,0.,0.,0.
36,0.014,0.,0.014,0.013,0.,0.013,0.,0.,0.,0.01,0.,0.01,0.003,0.,0.003,0.002,0.,0.002,0.01,0.,0.01,0.,0.,0.
37,0.015,0.,0.015,0.014,0.,0.013,0.,0.,0.,0.011,0.,0.011,0.003,0.,0.003,0.003,0.,0.002,0.01,0.,0.01,0.,0.,0.
38,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.,0.011,0.,0.011,0.003,0.,0.003,0.003,0.,0.003,0.011,0.,0.011,0.,0.,0.
39,0.018,0.,0.018,0.015,0.,0.015,0.,0.,0.,0.011,0.,0.011,0.005,0.,0.005,0.003,0.,0.003,0.011,0.,0.011,0.,0.,0.
40,0.016,0.,0.016,0.017,0.,0.017,0.,0.,0.,0.012,0.,0.012,0.003,0.,0.003,0.003,0.,0.003,0.013,0.,0.013,0.,0.,0.
41,0.018,0.,0.018,0.017,0.,0.017,0.,0.,0.,0.013,0.,0.013,0.004,0.,0.004,0.003,0.,0.003,0.012,0.,0.012,0.,0.,0.
42,0.018,0.,0.018,0.018,0.,0.018,0.,0.,0.,0.013,0.,0.013,0.003,0.,0.003,0.003,0.,0.003,0.013,0.,0.013,0.,0.,0.
43,0.02,0.,0.02,0.018,0.,0.018,0.,0.,0.,0.014,0.,0.014,0.005,0.,0.005,0.004,0.,0.004,0.013,0.,0.013,0.,0.,0.
44,0.019,0.,0.019,0.021,0.,0.021,0.,0.,0.,0.014,0.,0.014,0.004,0.,0.004,0.004,0.,0.004,0.016,0.,0.016,0.,0.,0.
45,0.021,0.,0.021,0.02,0.,0.02,0.,0.,0.,0.016,0.,0.016,0.004,0.,0.004,0.004,0.,0.004,0.014,0.,0.014,0.,0.,0.
46,0.02,0.,0.02,0.021,0.,0.021,0.,0.,0.,0.015,0.,0.015,0.004,0.,0.004,0.004,0.,0.004,0.016,0.,0.016,0.,0.,0.
47,0.024,0.,0.024,0.021,0.,0.021,0.,0.,0.,0.018,0.,0.018,0.004,0.,0.004,0.004,0.,0.004,0.016,0.,0.016,0.,0.,0.
48,0.022,0.,0.022,0.022,0.,0.022,0.,0.,0.,0.016,0.,0.016,0.004,0.,0.004,0.004,0.,0.004,0.016,0.,0.016,0.,0.,0.
49,0.023,0.,0.023,0.024,0.,0.024,0.,0.,0.,0.017,0.,0.017,0.005,0.,0.005,0.005,0.,0.005,0.018,0.,0.018,0.,0.,0.
50,0.031,0.008,0.023,0.031,0.008,0.023,0.,0.,0.,0.023,0.005,0.017,0.006,0.002,0.004,0.006,0.001,0.005,0.023,0.006,0.017,0.,0.,0.
51,0.026,0.,0.026,0.024,0.,0.024,0.,0.,0.,0.019,0.,0.019,0.005,0.,0.005,0.005,0.,0.005,0.018,0.,0.018,0.,0.,0.
52,0.027,0.,0.027,0.028,0.,0.028,0.,0.,0.,0.019,0.,0.019,0.006,0.,0.006,0.005,0.,0.005,0.021,0.,0.021,0.,0.,0.
53,0.027,0.,0.027,0.027,0.,0.026,0.,0.,0.,0.02,0.,0.02,0.006,0.,0.006,0.005,0.,0.005,0.02,0.,0.02,0.,0.,0.
54,0.029,0.,0.029,0.029,0.,0.029,0.,0.,0.,0.022,0.,0.022,0.006,0.,0.006,0.006,0.,0.006,0.022,0.,0.022,0.,0.,0.
55,0.029,0.,0.029,0.029,0.,0.029,0.,0.,0.,0.022,0.,0.022,0.006,0.,0.006,0.006,0.,0.006,0.021,0.,0.021,0.,0.,0.
56,0.032,0.,0.032,0.029,0.,0.029,0.,0.,0.,0.024,0.,0.024,0.006,0.,0.006,0.006,0.,0.006,0.022,0.,0.022,0.,0.,0.
57,0.031,0.,0.031,0.032,0.,0.032,0.,0.,0.,0.023,0.,0.023,0.007,0.,0.007,0.006,0.,0.006,0.024,0.,0.024,0.,0.,0.
58,0.033,0.,0.033,0.032,0.,0.032,0.,0.,0.,0.024,0.,0.024,0.008,0.,0.008,0.007,0.,0.007,0.024,0.,0.024,0.,0.,0.
59,0.033,0.,0.033,0.034,0.,0.034,0.,0.,0.,0.025,0.,0.025,0.007,0.,0.007,0.007,0.,0.007,0.026,0.,0.026,0.,0.,0.
60,0.035,0.,0.035,0.034,0.,0.033,0.,0.,0.,0.026,0.,0.026,0.007,0.,0.007,0.007,0.,0.007,0.026,0.,0.025,0.,0.,0.
61,0.036,0.,0.036,0.037,0.,0.037,0.,0.,0.,0.027,0.,0.027,0.008,0.,0.008,0.007,0.,0.007,0.028,0.,0.028,0.,0.,0.
62,0.037,0.,0.037,0.038,0.,0.038,0.,0.,0.,0.028,0.,0.028,0.008,0.,0.008,0.007,0.,0.007,0.029,0.,0.029,0.,0.,0.
63,0.038,0.,0.038,0.039,0.,0.039,0.,0.,0.,0.029,0.,0.029,0.008,0.,0.008,0.008,0.,0.008,0.029,0.,0.029,0.,0.,0.
64,0.039,0.,0.039,0.039,0.,0.039,0.,0.,0.,0.029,0.,0.029,0.008,0.,0.008,0.008,0.,0.008,0.029,0.,0.029,0.,0.,0.
65,0.042,0.,0.041,0.041,0.,0.041,0.,0.,0.,0.031,0.,0.031,0.009,0.,0.009,0.008,0.,0.008,0.031,0.,0.031,0.,0.,0.
66,0.042,0.,0.042,0.04,0.,0.04,0.,0.,0.,0.031,0.,0.031,0.01,0.,0.01,0.009,0.,0.008,0.03,0.,0.03,0.,0.,0.
67,0.043,0.,0.043,0.043,0.,0.043,0.,0.,0.,0.033,0.,0.033,0.008,0.,0.008,0.009,0.,0.009,0.033,0.,0.033,0.,0.,0.
68,0.046,0.,0.046,0.042,0.,0.042,0.,0.,0.,0.035,0.,0.035,0.009,0.,0.009,0.009,0.,0.009,0.032,0.,0.032,0.,0.,0.
69,0.045,0.,0.045,0.046,0.,0.045,0.,0.,0.,0.034,0.,0.034,0.009,0.,0.009,0.011,0.,0.01,0.034,0.,0.034,0.,0.,0.
70,0.048,0.,0.048,0.046,0.,0.046,0.,0.,0.,0.036,0.,0.036,0.011,0.,0.011,0.01,0.,0.01,0.035,0.,0.035,0.,0.,0.
71,0.048,0.,0.048,0.047,0.,0.046,0.002,0.,0.002,0.035,0.,0.035,0.01,0.,0.01,0.01,0.,0.01,0.036,0.,0.035,0.,0.,0.
72,0.049,0.,0.049,0.05,0.,0.05,0.,0.,0.,0.038,0.,0.038,0.01,0.,0.01,0.011,0.,0.011,0.037,0.,0.037,0.,0.,0.
73,0.052,0.,0.052,0.05,0.,0.05,0.,0.,0.,0.04,0.,0.04,0.01,0.,0.01,0.011,0.,0.011,0.038,0.,0.038,0.,0.,0.
74,0.05,0.,0.05,0.05,0.,0.05,0.,0.,0.,0.038,0.,0.038,0.011,0.,0.011,0.011,0.,0.011,0.038,0.,0.038,0.,0.,0.
75,0.053,0.,0.053,0.054,0.,0.054,0.,0.,0.,0.04,0.,0.04,0.011,0.,0.011,0.012,0.,0.012,0.041,0.,0.041,0.,0.,0.
76,0.057,0.,0.057,0.055,0.,0.055,0.,0.,0.,0.043,0.,0.043,0.012,0.,0.012,0.011,0.,0.011,0.042,0.,0.042,0.,0.,0.
77,0.057,0.,0.057,0.056,0.,0.055,0.,0.,0.,0.043,0.,0.043,0.012,0.,0.012,0.014,0.,0.014,0.041,0.,0.04,0.,0.,0.
78,0.058,0.,0.057,0.056,0.,0.056,0.,0.,0.,0.043,0.,0.042,0.013,0.,0.013,0.012,0.,0.012,0.043,0.,0.043,0.,0.,0.
79,0.058,0.,0.058,0.06,0.,0.06,0.,0.,0.,0.045,0.,0.045,0.012,0.,0.012,0.013,0.,0.013,0.045,0.,0.045,0.,0.,0.
80,0.063,0.,0.062,0.061,0.,0.061,0.,0.,0.,0.049,0.,0.048,0.012,0.,0.012,0.013,0.,0.013,0.046,0.,0.046,0.,0.,0.
81,0.064,0.,0.064,0.061,0.,0.061,0.,0.,0.,0.049,0.,0.049,0.014,0.,0.014,0.013,0.,0.013,0.045,0.,0.045,0.001,0.,0.001
82,0.064,0.,0.064,0.064,0.,0.064,0.,0.,0.,0.049,0.,0.049,0.013,0.,0.013,0.016,0.,0.016,0.047,0.,0.047,0.,0.,0.
83,0.064,0.,0.064,0.063,0.,0.063,0.,0.,0.,0.049,0.,0.049,0.013,0.,0.013,0.013,0.,0.013,0.048,0.,0.048,0.,0.,0.
84,0.066,0.,0.066,0.07,0.,0.07,0.,0.,0.,0.049,0.,0.049,0.016,0.,0.016,0.014,0.,0.014,0.054,0.,0.054,0.,0.,0.
85,0.069,0.,0.068,0.07,0.,0.07,0.,0.,0.,0.051,0.,0.05,0.017,0.,0.017,0.015,0.,0.015,0.053,0.,0.053,0.,0.,0.
86,0.068,0.,0.068,0.07,0.,0.07,0.,0.,0.,0.052,0.,0.052,0.014,0.,0.014,0.015,0.,0.015,0.053,0.,0.053,0.,0.,0.
87,0.073,0.,0.072,0.072,0.,0.072,0.,0.,0.,0.057,0.,0.056,0.014,0.,0.014,0.016,0.,0.016,0.054,0.,0.054,0.,0.,0.
88,0.075,0.,0.075,0.073,0.,0.073,0.,0.,0.,0.058,0.,0.058,0.015,0.,0.015,0.015,0.,0.015,0.056,0.,0.056,0.,0.,0.
89,0.079,0.,0.078,0.072,0.,0.072,0.,0.,0.,0.062,0.,0.061,0.015,0.,0.015,0.016,0.,0.016,0.054,0.,0.054,0.,0.,0.
90,0.08,0.001,0.079,0.074,0.,0.074,0.,0.,0.,0.063,0.,0.062,0.015,0.,0.015,0.016,0.,0.016,0.056,0.,0.056,0.,0.,0.
91,0.081,0.,0.081,0.075,0.,0.075,0.,0.,0.,0.063,0.,0.063,0.016,0.,0.016,0.016,0.,0.016,0.057,0.,0.057,0.,0.,0.
92,0.082,0.,0.082,0.077,0.,0.077,0.,0.,0.,0.064,0.,0.064,0.016,0.,0.016,0.017,0.,0.017,0.058,0.,0.058,0.,0.,0.
93,0.082,0.,0.082,0.081,0.,0.081,0.,0.,0.,0.064,0.,0.064,0.016,0.,0.016,0.018,0.,0.018,0.061,0.,0.061,0.,0.,0.
94,0.08,0.,0.08,0.083,0.,0.082,0.,0.,0.,0.062,0.,0.062,0.017,0.,0.017,0.018,0.,0.017,0.063,0.,0.063,0.,0.,0.
95,0.083,0.,0.083,0.084,0.,0.084,0.,0.,0.,0.063,0.,0.063,0.018,0.,0.018,0.019,0.,0.019,0.064,0.,0.064,0.,0.,0.
96,0.085,0.,0.084,0.086,0.,0.086,0.,0.,0.,0.065,0.,0.064,0.018,0.,0.018,0.018,0.,0.018,0.067,0.,0.067,0.,0.,0.
97,0.086,0.,0.086,0.086,0.,0.086,0.,0.,0.,0.065,0.,0.065,0.018,0.,0.018,0.018,0.,0.018,0.066,0.,0.066,0.,0.,0.
98,0.088,0.,0.087,0.088,0.,0.088,0.,0.,0.,0.066,0.,0.066,0.02,0.,0.02,0.019,0.,0.019,0.066,0.,0.066,0.,0.,0.
99,0.092,0.,0.092,0.088,0.,0.088,0.,0.,0.,0.071,0.,0.071,0.019,0.,0.019,0.019,0.,0.019,0.067,0.,0.067,0.,0.,0.
100,0.13,0.007,0.122,0.131,0.007,0.124,0.,0.,0.,0.106,0.007,0.098,0.023,0.,0.023,0.023,0.,0.023,0.107,0.006,0.1,0.,0.,0.
110,0.113,0.,0.113,0.108,0.,0.108,0.,0.,0.,0.087,0.,0.087,0.024,0.,0.024,0.025,0.,0.025,0.081,0.,0.081,0.,0.,0.
120,0.134,0.,0.134,0.131,0.,0.131,0.001,0.,0.001,0.103,0.,0.103,0.028,0.,0.028,0.029,0.,0.029,0.1,0.,0.1,0.001,0.,0.001
130,0.157,0.,0.156,0.156,0.001,0.154,0.001,0.,0.001,0.121,0.,0.12,0.033,0.,0.033,0.034,0.,0.033,0.12,0.,0.119,0.001,0.,0.001
140,0.181,0.001,0.18,0.179,0.002,0.177,0.001,0.,0.001,0.14,0.,0.139,0.038,0.,0.038,0.039,0.001,0.038,0.138,0.,0.137,0.001,0.,0.001
150,0.217,0.,0.217,0.22,0.,0.22,0.001,0.,0.001,0.171,0.,0.171,0.044,0.,0.044,0.044,0.,0.044,0.173,0.,0.173,0.001,0.,0.001
160,0.236,0.,0.236,0.234,0.001,0.232,0.001,0.,0.001,0.184,0.,0.184,0.049,0.,0.049,0.052,0.,0.052,0.18,0.001,0.179,0.001,0.,0.
170,0.277,0.,0.276,0.269,0.001,0.268,0.001,0.,0.001,0.209,0.,0.209,0.065,0.,0.064,0.06,0.,0.059,0.206,0.,0.206,0.001,0.,0.001
180,0.316,0.001,0.314,0.335,0.001,0.333,0.001,0.,0.001,0.25,0.,0.249,0.063,0.,0.062,0.069,0.001,0.068,0.262,0.,0.261,0.001,0.,0.001
190,0.36,0.002,0.358,0.367,0.,0.366,0.001,0.,0.001,0.278,0.,0.277,0.079,0.,0.078,0.076,0.,0.076,0.287,0.,0.287,0.001,0.,0.001
200,0.404,0.,0.402,0.408,0.,0.407,0.002,0.,0.002,0.314,0.,0.313,0.087,0.,0.087,0.087,0.,0.087,0.318,0.,0.317,0.001,0.,0.001
210,0.415,0.002,0.413,0.441,0.001,0.44,0.002,0.,0.002,0.325,0.001,0.323,0.087,0.,0.087,0.086,0.,0.086,0.349,0.,0.348,0.004,0.,0.004
220,0.457,0.001,0.455,0.47,0.,0.469,0.002,0.,0.002,0.358,0.001,0.356,0.095,0.,0.095,0.101,0.,0.1,0.366,0.,0.366,0.002,0.,0.002
230,0.512,0.,0.511,0.511,0.,0.51,0.002,0.,0.002,0.404,0.,0.404,0.104,0.,0.104,0.106,0.,0.105,0.402,0.,0.402,0.002,0.,0.002
240,0.547,0.001,0.546,0.576,0.,0.576,0.002,0.,0.002,0.43,0.,0.43,0.113,0.,0.113,0.131,0.,0.131,0.441,0.,0.441,0.002,0.,0.002
250,0.615,0.001,0.613,0.623,0.002,0.62,0.002,0.,0.002,0.489,0.,0.488,0.122,0.,0.121,0.122,0.,0.121,0.497,0.001,0.495,0.002,0.,0.002
260,0.696,0.,0.696,0.699,0.,0.699,0.002,0.,0.002,0.542,0.,0.542,0.15,0.,0.15,0.148,0.,0.148,0.546,0.,0.546,0.002,0.,0.002
270,0.705,0.003,0.701,0.73,0.003,0.726,0.002,0.,0.002,0.561,0.002,0.557,0.141,0.,0.139,0.149,0.001,0.148,0.576,0.002,0.573,0.003,0.,0.003
280,0.777,0.004,0.773,0.757,0.,0.757,0.003,0.,0.003,0.614,0.003,0.61,0.159,0.,0.159,0.155,0.,0.155,0.597,0.,0.597,0.003,0.,0.003
290,0.826,0.,0.826,0.82,0.,0.819,0.003,0.,0.003,0.657,0.,0.657,0.164,0.,0.164,0.175,0.,0.175,0.639,0.,0.639,0.003,0.,0.003
300,0.886,0.,0.886,0.886,0.003,0.882,0.003,0.,0.003,0.708,0.,0.707,0.174,0.,0.174,0.173,0.,0.172,0.708,0.001,0.706,0.003,0.,0.002
310,1.009,0.,1.009,0.985,0.,0.984,0.003,0.,0.003,0.797,0.,0.797,0.207,0.,0.206,0.201,0.,0.201,0.78,0.,0.779,0.003,0.,0.003
320,0.997,0.,0.997,1.009,0.,1.008,0.003,0.,0.003,0.788,0.,0.788,0.204,0.,0.204,0.207,0.,0.207,0.797,0.,0.797,0.003,0.,0.002
330,1.052,0.,1.051,1.066,0.,1.066,0.003,0.,0.003,0.834,0.,0.834,0.213,0.,0.212,0.212,0.,0.212,0.848,0.,0.848,0.003,0.,0.003
340,1.234,0.,1.234,1.237,0.,1.237,0.004,0.,0.004,0.983,0.,0.983,0.245,0.,0.245,0.246,0.,0.246,0.985,0.,0.985,0.004,0.,0.004
350,1.296,0.001,1.294,1.307,0.004,1.302,0.004,0.,0.004,1.039,0.001,1.037,0.251,0.,0.251,0.247,0.001,0.245,1.054,0.002,1.051,0.004,0.,0.004
360,1.332,0.001,1.33,1.297,0.003,1.293,0.004,0.,0.004,1.067,0.,1.066,0.259,0.,0.258,0.259,0.,0.259,1.032,0.003,1.028,0.004,0.,0.004
370,1.43,0.,1.429,1.446,0.,1.445,0.004,0.,0.004,1.133,0.,1.133,0.291,0.,0.29,0.299,0.,0.299,1.14,0.,1.14,0.004,0.,0.004
380,1.517,0.,1.517,1.487,0.,1.487,0.005,0.,0.005,1.224,0.,1.224,0.286,0.,0.286,0.287,0.,0.287,1.194,0.,1.194,0.004,0.,0.004
390,1.587,0.,1.587,1.537,0.,1.537,0.005,0.,0.005,1.284,0.,1.284,0.296,0.,0.296,0.293,0.,0.293,1.237,0.,1.237,0.005,0.,0.005
400,1.596,0.002,1.593,1.643,0.006,1.636,0.005,0.,0.005,1.28,0.001,1.278,0.309,0.,0.308,0.319,0.001,0.317,1.318,0.004,1.313,0.005,0.,0.005
