param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
28,0.01,0.,0.01,0.002,0.,0.002,0.007,0.,0.007,0.,0.,0.
29,0.01,0.,0.01,0.003,0.,0.003,0.006,0.,0.006,0.,0.,0.
30,0.01,0.,0.01,0.003,0.,0.003,0.007,0.,0.007,0.,0.,0.
31,0.012,0.,0.012,0.004,0.,0.004,0.007,0.,0.007,0.,0.,0.
32,0.012,0.,0.012,0.003,0.,0.003,0.008,0.,0.008,0.,0.,0.
33,0.012,0.,0.012,0.004,0.,0.004,0.008,0.,0.008,0.,0.,0.
34,0.014,0.,0.014,0.004,0.,0.004,0.01,0.,0.01,0.,0.,0.
35,0.014,0.,0.014,0.004,0.,0.004,0.009,0.,0.009,0.,0.,0.
36,0.016,0.,0.016,0.004,0.,0.004,0.01,0.,0.01,0.,0.,0.
37,0.016,0.,0.016,0.005,0.,0.005,0.01,0.,0.01,0.,0.,0.
38,0.016,0.,0.016,0.005,0.,0.005,0.01,0.,0.01,0.,0.,0.
39,0.018,0.,0.018,0.005,0.,0.005,0.012,0.,0.012,0.,0.,0.
40,0.018,0.,0.018,0.005,0.,0.005,0.011,0.,0.011,0.,0.,0.
41,0.019,0.,0.019,0.006,0.,0.006,0.012,0.,0.012,0.,0.,0.
42,0.019,0.,0.019,0.006,0.,0.006,0.012,0.,0.012,0.,0.,0.
43,0.021,0.,0.021,0.006,0.,0.006,0.014,0.,0.014,0.,0.,0.
44,0.022,0.,0.022,0.007,0.,0.007,0.014,0.,0.014,0.,0.,0.
45,0.022,0.,0.022,0.007,0.,0.007,0.014,0.,0.014,0.,0.,0.
46,0.024,0.,0.024,0.007,0.,0.007,0.016,0.,0.016,0.,0.,0.
47,0.024,0.,0.024,0.008,0.,0.008,0.015,0.,0.015,0.,0.,0.
48,0.025,0.,0.025,0.008,0.,0.008,0.016,0.,0.016,0.,0.,0.
49,0.027,0.,0.027,0.008,0.,0.008,0.018,0.,0.018,0.,0.,0.
50,0.034,0.007,0.026,0.011,0.001,0.009,0.022,0.005,0.016,0.,0.,0.
51,0.028,0.,0.027,0.008,0.,0.008,0.019,0.,0.018,0.,0.,0.
52,0.031,0.,0.031,0.012,0.,0.012,0.018,0.,0.018,0.,0.,0.
53,0.031,0.,0.031,0.01,0.,0.01,0.02,0.,0.02,0.,0.,0.
54,0.031,0.,0.031,0.01,0.,0.01,0.02,0.,0.02,0.,0.,0.
55,0.034,0.,0.034,0.01,0.,0.01,0.023,0.,0.023,0.,0.,0.
56,0.033,0.,0.033,0.01,0.,0.01,0.022,0.,0.022,0.,0.,0.
57,0.035,0.,0.035,0.011,0.,0.011,0.023,0.,0.023,0.,0.,0.
58,0.036,0.,0.036,0.011,0.,0.011,0.023,0.,0.023,0.,0.,0.
59,0.038,0.,0.038,0.012,0.,0.012,0.025,0.,0.025,0.,0.,0.
60,0.038,0.,0.038,0.012,0.,0.012,0.025,0.,0.025,0.,0.,0.
61,0.04,0.,0.04,0.014,0.,0.014,0.025,0.,0.025,0.,0.,0.
62,0.043,0.,0.043,0.015,0.,0.015,0.026,0.,0.026,0.,0.,0.
63,0.043,0.,0.042,0.013,0.,0.013,0.029,0.,0.028,0.,0.,0.
64,0.047,0.,0.047,0.014,0.,0.014,0.032,0.,0.032,0.,0.,0.
65,0.045,0.,0.045,0.014,0.,0.014,0.03,0.,0.03,0.,0.,0.
66,0.047,0.,0.047,0.015,0.,0.015,0.031,0.,0.031,0.,0.,0.
67,0.05,0.,0.05,0.015,0.,0.015,0.034,0.,0.034,0.,0.,0.
68,0.053,0.,0.053,0.019,0.,0.019,0.032,0.,0.032,0.,0.,0.
69,0.05,0.,0.05,0.018,0.,0.018,0.032,0.,0.032,0.,0.,0.
70,0.054,0.,0.054,0.016,0.,0.016,0.036,0.,0.036,0.,0.,0.
71,0.054,0.,0.054,0.019,0.,0.019,0.034,0.,0.034,0.,0.,0.
72,0.054,0.,0.054,0.017,0.,0.017,0.035,0.,0.035,0.,0.,0.
73,0.06,0.,0.06,0.02,0.,0.02,0.039,0.,0.039,0.,0.,0.
74,0.061,0.,0.061,0.02,0.,0.02,0.04,0.,0.04,0.,0.,0.
75,0.062,0.,0.062,0.019,0.,0.019,0.042,0.,0.042,0.,0.,0.
76,0.061,0.,0.061,0.022,0.,0.022,0.038,0.,0.038,0.,0.,0.
77,0.064,0.,0.064,0.023,0.,0.023,0.04,0.,0.04,0.,0.,0.
78,0.067,0.,0.067,0.024,0.,0.024,0.041,0.,0.041,0.,0.,0.
79,0.065,0.,0.065,0.021,0.,0.021,0.043,0.,0.043,0.,0.,0.
80,0.072,0.,0.071,0.021,0.,0.021,0.049,0.,0.048,0.,0.,0.
81,0.075,0.,0.075,0.022,0.,0.022,0.052,0.,0.052,0.,0.,0.
82,0.075,0.,0.075,0.022,0.,0.022,0.052,0.,0.052,0.,0.,0.
83,0.077,0.,0.076,0.023,0.,0.023,0.054,0.,0.053,0.,0.,0.
84,0.078,0.,0.078,0.023,0.,0.023,0.054,0.,0.054,0.,0.,0.
85,0.075,0.,0.074,0.024,0.,0.024,0.05,0.,0.049,0.,0.,0.
86,0.078,0.,0.078,0.025,0.,0.025,0.052,0.,0.052,0.,0.,0.
87,0.078,0.,0.078,0.026,0.,0.026,0.051,0.,0.051,0.,0.,0.
88,0.079,0.,0.078,0.026,0.,0.026,0.051,0.,0.051,0.,0.,0.
89,0.08,0.,0.08,0.027,0.,0.027,0.052,0.,0.052,0.,0.,0.
90,0.083,0.,0.083,0.029,0.,0.029,0.052,0.,0.052,0.,0.,0.
91,0.085,0.,0.084,0.03,0.,0.029,0.054,0.,0.054,0.,0.,0.
92,0.089,0.,0.089,0.029,0.,0.029,0.059,0.,0.059,0.,0.,0.
93,0.088,0.,0.088,0.029,0.,0.029,0.057,0.,0.057,0.,0.,0.
94,0.09,0.,0.09,0.031,0.,0.031,0.057,0.,0.057,0.,0.,0.
95,0.094,0.,0.093,0.029,0.,0.029,0.063,0.,0.062,0.,0.,0.
96,0.096,0.,0.096,0.032,0.,0.032,0.063,0.,0.063,0.,0.,0.
97,0.096,0.,0.096,0.033,0.,0.033,0.061,0.,0.061,0.,0.,0.
98,0.102,0.,0.102,0.033,0.,0.033,0.067,0.,0.067,0.,0.,0.
99,0.115,0.,0.115,0.042,0.,0.042,0.072,0.,0.072,0.,0.,0.
100,0.138,0.002,0.135,0.037,0.,0.037,0.101,0.002,0.098,0.,0.,0.
110,0.126,0.,0.126,0.042,0.,0.042,0.083,0.,0.083,0.,0.,0.
120,0.16,0.,0.159,0.049,0.,0.048,0.109,0.,0.109,0.,0.,0.
130,0.194,0.,0.194,0.066,0.,0.066,0.126,0.,0.126,0.,0.,0.
140,0.212,0.001,0.21,0.074,0.,0.073,0.137,0.,0.136,0.,0.,0.
150,0.24,0.,0.24,0.09,0.,0.09,0.149,0.,0.149,0.,0.,0.
160,0.254,0.002,0.252,0.091,0.,0.09,0.162,0.001,0.161,0.,0.,0.
170,0.295,0.005,0.29,0.107,0.003,0.104,0.186,0.001,0.184,0.,0.,0.
180,0.33,0.001,0.328,0.115,0.,0.115,0.213,0.001,0.211,0.,0.,0.
190,0.371,0.002,0.369,0.136,0.,0.136,0.233,0.002,0.231,0.,0.,0.
200,0.427,0.,0.426,0.154,0.,0.154,0.273,0.,0.272,0.,0.,0.
210,0.479,0.,0.479,0.177,0.,0.177,0.301,0.,0.301,0.,0.,0.
220,0.483,0.,0.482,0.172,0.,0.171,0.309,0.,0.309,0.,0.,0.
230,0.526,0.,0.526,0.185,0.,0.185,0.34,0.,0.34,0.,0.,0.
240,0.599,0.,0.599,0.232,0.,0.232,0.365,0.,0.365,0.,0.,0.
250,0.606,0.002,0.603,0.214,0.,0.213,0.391,0.001,0.389,0.,0.,0.
260,0.684,0.,0.683,0.231,0.,0.231,0.451,0.,0.451,0.,0.,0.
270,0.72,0.006,0.712,0.255,0.,0.254,0.464,0.005,0.457,0.,0.,0.
280,0.814,0.,0.814,0.31,0.,0.31,0.502,0.,0.502,0.,0.,0.
290,0.84,0.,0.84,0.298,0.,0.298,0.54,0.,0.54,0.,0.,0.
300,0.929,0.006,0.922,0.339,0.001,0.337,0.588,0.004,0.583,0.,0.,0.
310,0.947,0.,0.947,0.335,0.,0.335,0.61,0.,0.61,0.,0.,0.
320,1.052,0.,1.051,0.352,0.,0.352,0.697,0.,0.697,0.,0.,0.
330,1.074,0.,1.074,0.382,0.,0.382,0.69,0.,0.69,0.,0.,0.
340,1.182,0.001,1.18,0.39,0.001,0.388,0.79,0.,0.79,0.,0.,0.
350,1.181,0.,1.181,0.428,0.,0.428,0.752,0.,0.752,0.,0.,0.
360,1.297,0.002,1.295,0.457,0.,0.457,0.838,0.001,0.836,0.,0.,0.
370,1.38,0.,1.38,0.473,0.,0.473,0.905,0.,0.905,0.,0.,0.
380,1.427,0.,1.427,0.499,0.,0.499,0.926,0.,0.926,0.,0.,0.
390,1.539,0.002,1.536,0.542,0.002,0.539,0.995,0.,0.995,0.,0.,0.
400,1.601,0.006,1.594,0.563,0.002,0.56,1.037,0.003,1.033,0.,0.,0.
