param-n,abstract-regression-cubic-real,abstract-regression-cubic-sys,abstract-regression-cubic-user,close-abstract-regression-cubic-real,close-abstract-regression-cubic-sys,close-abstract-regression-cubic-user,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
360,0.405,0.,0.404,0.34,0.,0.339,0.063,0.,0.063,0.063,0.,0.063,0.003,0.,0.003
370,0.434,0.,0.434,0.359,0.,0.359,0.074,0.,0.074,0.074,0.,0.074,0.002,0.,0.002
380,0.446,0.,0.446,0.389,0.,0.389,0.056,0.,0.056,0.056,0.,0.056,0.002,0.,0.002
390,0.483,0.,0.483,0.419,0.,0.419,0.063,0.,0.063,0.063,0.,0.063,0.002,0.,0.002
400,0.462,0.001,0.461,0.401,0.,0.4,0.061,0.,0.06,0.061,0.,0.06,0.003,0.,0.003
500,0.955,0.,0.954,0.859,0.,0.859,0.095,0.,0.095,0.095,0.,0.095,0.003,0.,0.003
600,1.598,0.001,1.596,1.472,0.001,1.47,0.124,0.,0.124,0.124,0.,0.124,0.004,0.,0.004
700,2.485,0.,2.485,2.307,0.,2.306,0.177,0.,0.177,0.177,0.,0.177,0.005,0.,0.005
800,3.395,0.001,3.393,3.168,0.,3.167,0.225,0.,0.224,0.225,0.,0.224,0.006,0.,0.006
900,4.885,0.005,4.879,4.609,0.003,4.605,0.274,0.001,0.272,0.274,0.001,0.272,0.006,0.,0.006
1000,6.986,0.002,6.982,6.653,0.001,6.65,0.332,0.001,0.331,0.332,0.001,0.331,0.007,0.,0.007
