param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
33,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
34,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
35,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
36,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
37,0.004,0.,0.003,0.004,0.,0.003,0.,0.,0.
38,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
39,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
40,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
41,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
42,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
43,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
44,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
45,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
46,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
47,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
48,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
49,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
50,0.008,0.002,0.006,0.008,0.002,0.006,0.,0.,0.
51,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
52,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
53,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
54,0.007,0.,0.007,0.006,0.,0.006,0.,0.,0.
55,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
56,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
57,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
58,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
59,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
60,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
61,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
62,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
63,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
64,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
65,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
66,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
67,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
68,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
69,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
70,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
71,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
72,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
73,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
74,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
75,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
76,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
77,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
78,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
79,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
80,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
81,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
82,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
83,0.019,0.,0.019,0.019,0.,0.019,0.005,0.,0.005
84,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
85,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
86,0.017,0.,0.016,0.017,0.,0.016,0.,0.,0.
87,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
88,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
89,0.022,0.,0.022,0.022,0.,0.022,0.,0.,0.
90,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
91,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
92,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
93,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
94,0.019,0.,0.019,0.019,0.,0.019,0.,0.,0.
95,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
96,0.017,0.,0.017,0.017,0.,0.017,0.,0.,0.
97,0.018,0.,0.017,0.018,0.,0.017,0.,0.,0.
98,0.017,0.,0.017,0.017,0.,0.017,0.,0.,0.
99,0.02,0.,0.02,0.02,0.,0.02,0.,0.,0.
100,0.06,0.002,0.057,0.06,0.002,0.057,0.,0.,0.
110,0.021,0.,0.021,0.021,0.,0.021,0.,0.,0.
120,0.028,0.,0.028,0.028,0.,0.028,0.,0.,0.
130,0.048,0.,0.048,0.048,0.,0.048,0.,0.,0.
140,0.049,0.,0.049,0.049,0.,0.049,0.,0.,0.
150,0.05,0.,0.05,0.05,0.,0.05,0.001,0.,0.001
160,0.067,0.,0.066,0.067,0.,0.066,0.001,0.,0.001
170,0.068,0.,0.067,0.068,0.,0.067,0.001,0.,0.001
180,0.07,0.,0.07,0.07,0.,0.07,0.001,0.,0.001
190,0.079,0.,0.079,0.079,0.,0.079,0.001,0.,0.001
200,0.11,0.,0.11,0.11,0.,0.11,0.001,0.,0.001
210,0.096,0.001,0.094,0.096,0.001,0.094,0.001,0.,0.001
220,0.112,0.001,0.111,0.112,0.001,0.111,0.001,0.,0.001
230,0.143,0.001,0.142,0.143,0.001,0.142,0.001,0.,0.001
240,0.151,0.001,0.15,0.151,0.001,0.15,0.001,0.,0.001
250,0.167,0.,0.167,0.167,0.,0.167,0.001,0.,0.001
260,0.167,0.,0.166,0.167,0.,0.166,0.001,0.,0.001
270,0.162,0.001,0.161,0.162,0.001,0.161,0.001,0.,0.001
280,0.173,0.002,0.17,0.173,0.002,0.17,0.001,0.,0.001
290,0.182,0.,0.182,0.182,0.,0.182,0.002,0.,0.002
300,0.213,0.002,0.21,0.213,0.002,0.21,0.002,0.,0.002
310,0.242,0.,0.242,0.242,0.,0.242,0.002,0.,0.002
320,0.258,0.002,0.255,0.258,0.002,0.255,0.002,0.,0.002
330,0.239,0.,0.238,0.239,0.,0.238,0.002,0.,0.002
340,0.254,0.,0.252,0.253,0.,0.252,0.002,0.,0.002
350,0.262,0.004,0.258,0.262,0.004,0.258,0.002,0.,0.002
360,0.298,0.,0.298,0.298,0.,0.298,0.002,0.,0.002
370,0.341,0.,0.341,0.341,0.,0.341,0.002,0.,0.002
380,0.315,0.,0.315,0.315,0.,0.315,0.002,0.,0.002
390,0.325,0.,0.325,0.325,0.,0.325,0.002,0.,0.002
400,0.409,0.003,0.405,0.409,0.003,0.405,0.002,0.,0.002
410,0.406,0.,0.405,0.406,0.,0.405,0.002,0.,0.002
420,0.398,0.,0.398,0.398,0.,0.398,0.002,0.,0.002
430,0.388,0.,0.388,0.388,0.,0.388,0.002,0.,0.002
440,0.47,0.,0.469,0.47,0.,0.469,0.003,0.,0.003
450,0.441,0.,0.441,0.441,0.,0.441,0.003,0.,0.003
460,0.459,0.,0.458,0.459,0.,0.458,0.003,0.,0.003
470,0.534,0.,0.534,0.534,0.,0.534,0.003,0.,0.003
480,0.491,0.,0.491,0.491,0.,0.491,0.003,0.,0.003
490,0.559,0.,0.559,0.559,0.,0.559,0.003,0.,0.003
500,0.543,0.002,0.54,0.543,0.002,0.54,0.003,0.,0.003
510,0.579,0.,0.579,0.579,0.,0.579,0.003,0.,0.003
520,0.604,0.,0.604,0.604,0.,0.604,0.003,0.,0.003
530,0.591,0.,0.591,0.591,0.,0.591,0.003,0.,0.003
540,0.678,0.,0.678,0.678,0.,0.678,0.003,0.,0.003
550,0.632,0.,0.632,0.632,0.,0.632,0.003,0.,0.003
560,0.723,0.,0.723,0.723,0.,0.723,0.003,0.,0.003
570,0.674,0.,0.674,0.674,0.,0.674,0.003,0.,0.003
580,0.777,0.,0.777,0.777,0.,0.777,0.004,0.,0.004
590,0.73,0.,0.73,0.73,0.,0.73,0.004,0.,0.004
600,0.835,0.002,0.832,0.835,0.002,0.832,0.004,0.,0.004
610,0.798,0.006,0.792,0.798,0.006,0.792,0.004,0.,0.004
620,0.862,0.,0.861,0.862,0.,0.861,0.004,0.,0.004
630,0.871,0.,0.871,0.871,0.,0.871,0.004,0.,0.004
640,0.892,0.,0.892,0.892,0.,0.892,0.004,0.,0.004
650,0.938,0.,0.938,0.938,0.,0.938,0.004,0.,0.004
660,0.903,0.,0.903,0.903,0.,0.903,0.004,0.,0.004
670,1.009,0.,1.009,1.009,0.,1.009,0.005,0.,0.005
680,1.006,0.001,1.005,1.006,0.001,1.005,0.004,0.,0.004
690,1.006,0.,1.006,1.006,0.,1.006,0.004,0.,0.004
700,1.084,0.,1.084,1.084,0.,1.084,0.004,0.,0.004
710,1.11,0.,1.11,1.11,0.,1.11,0.004,0.,0.004
720,1.062,0.,1.062,1.062,0.,1.062,0.004,0.,0.004
730,1.178,0.,1.178,1.178,0.,1.178,0.005,0.,0.005
740,1.199,0.002,1.196,1.199,0.002,1.196,0.005,0.,0.005
750,1.203,0.002,1.201,1.203,0.002,1.2,0.005,0.,0.005
760,1.22,0.,1.22,1.22,0.,1.22,0.005,0.,0.005
770,1.294,0.,1.294,1.294,0.,1.294,0.005,0.,0.005
780,1.439,0.,1.439,1.439,0.,1.439,0.005,0.,0.005
790,1.35,0.,1.35,1.35,0.,1.35,0.005,0.,0.005
800,1.385,0.,1.385,1.385,0.,1.385,0.006,0.,0.006
810,1.399,0.,1.399,1.399,0.,1.399,0.005,0.,0.005
820,1.415,0.,1.414,1.415,0.,1.414,0.006,0.,0.006
830,1.481,0.,1.481,1.481,0.,1.481,0.006,0.,0.006
840,1.614,0.,1.614,1.614,0.,1.614,0.005,0.,0.005
850,1.544,0.,1.544,1.544,0.,1.544,0.005,0.,0.005
860,1.573,0.,1.573,1.573,0.,1.573,0.006,0.,0.006
870,1.745,0.,1.744,1.744,0.,1.744,0.006,0.,0.006
880,1.651,0.,1.651,1.651,0.,1.651,0.006,0.,0.006
890,1.681,0.004,1.677,1.681,0.004,1.677,0.006,0.,0.006
900,1.737,0.,1.736,1.737,0.,1.736,0.006,0.,0.006
910,1.76,0.,1.76,1.76,0.,1.76,0.006,0.,0.006
920,1.894,0.,1.893,1.894,0.,1.893,0.007,0.,0.007
930,1.822,0.,1.822,1.822,0.,1.822,0.007,0.,0.007
940,1.867,0.,1.867,1.867,0.,1.867,0.006,0.,0.006
950,2.059,0.,2.059,2.059,0.,2.059,0.007,0.,0.007
960,1.932,0.,1.932,1.932,0.,1.932,0.007,0.,0.007
970,2.147,0.,2.147,2.147,0.,2.147,0.007,0.,0.007
980,2.006,0.,2.006,2.006,0.,2.006,0.006,0.,0.006
990,2.232,0.,2.232,2.232,0.,2.232,0.007,0.,0.007
1000,2.101,0.,2.101,2.101,0.,2.101,0.007,0.,0.007
1100,2.61,0.008,2.6,2.61,0.008,2.6,0.008,0.,0.008
1200,3.021,0.,3.021,3.021,0.,3.021,0.008,0.,0.008
1300,3.501,0.,3.501,3.501,0.,3.501,0.009,0.,0.009
1400,4.256,0.,4.256,4.256,0.,4.256,0.01,0.,0.01
1500,4.86,0.,4.86,4.86,0.,4.86,0.011,0.,0.011
1600,5.454,0.,5.454,5.454,0.,5.454,0.012,0.,0.012
1700,6.209,0.,6.209,6.209,0.,6.209,0.013,0.,0.012
1800,7.083,0.029,7.053,7.083,0.029,7.052,0.013,0.,0.013
1900,7.769,0.001,7.767,7.769,0.001,7.767,0.014,0.,0.014
2000,8.613,0.011,8.601,8.613,0.011,8.601,0.015,0.,0.014
3000,19.251,0.049,19.2,19.251,0.049,19.2,0.027,0.001,0.025
4000,34.854,0.098,34.753,34.854,0.098,34.753,0.034,0.,0.033
5000,57.397,0.119,57.273,57.397,0.119,57.273,0.045,0.,0.045
