param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
28,0.01,0.,0.01,0.004,0.,0.004,0.005,0.,0.005,0.,0.,0.
29,0.009,0.,0.009,0.003,0.,0.003,0.006,0.,0.006,0.,0.,0.
30,0.01,0.,0.01,0.003,0.,0.003,0.006,0.,0.006,0.,0.,0.
31,0.011,0.,0.011,0.003,0.,0.003,0.007,0.,0.007,0.,0.,0.
32,0.011,0.,0.011,0.003,0.,0.003,0.007,0.,0.007,0.,0.,0.
33,0.012,0.,0.012,0.003,0.,0.003,0.007,0.,0.007,0.,0.,0.
34,0.012,0.,0.012,0.004,0.,0.004,0.008,0.,0.008,0.,0.,0.
35,0.014,0.,0.014,0.004,0.,0.004,0.01,0.,0.009,0.,0.,0.
36,0.014,0.,0.014,0.004,0.,0.004,0.009,0.,0.009,0.,0.,0.
37,0.015,0.,0.015,0.004,0.,0.004,0.01,0.,0.01,0.,0.,0.
38,0.015,0.,0.015,0.005,0.,0.005,0.01,0.,0.01,0.,0.,0.
39,0.019,0.,0.018,0.008,0.,0.008,0.01,0.,0.01,0.,0.,0.
40,0.016,0.,0.016,0.005,0.,0.005,0.01,0.,0.01,0.,0.,0.
41,0.018,0.,0.018,0.006,0.,0.006,0.011,0.,0.011,0.,0.,0.
42,0.018,0.,0.018,0.006,0.,0.006,0.011,0.,0.011,0.,0.,0.
43,0.021,0.,0.021,0.008,0.,0.008,0.012,0.,0.012,0.,0.,0.
44,0.019,0.,0.019,0.006,0.,0.006,0.012,0.,0.012,0.,0.,0.
45,0.021,0.,0.021,0.006,0.,0.006,0.014,0.,0.014,0.,0.,0.
46,0.021,0.,0.021,0.007,0.,0.007,0.013,0.,0.013,0.,0.,0.
47,0.022,0.,0.022,0.007,0.,0.007,0.014,0.,0.014,0.,0.,0.
48,0.024,0.,0.024,0.007,0.,0.007,0.016,0.,0.016,0.,0.,0.
49,0.026,0.,0.026,0.01,0.,0.01,0.015,0.,0.015,0.,0.,0.
50,0.032,0.009,0.023,0.011,0.003,0.008,0.02,0.006,0.014,0.,0.,0.
51,0.026,0.,0.026,0.008,0.,0.008,0.016,0.,0.016,0.,0.,0.
52,0.027,0.,0.027,0.009,0.,0.009,0.018,0.,0.018,0.,0.,0.
53,0.029,0.,0.029,0.009,0.,0.009,0.019,0.,0.019,0.,0.,0.
54,0.03,0.,0.03,0.009,0.,0.009,0.018,0.,0.018,0.,0.,0.
55,0.033,0.,0.033,0.013,0.,0.013,0.019,0.,0.019,0.,0.,0.
56,0.032,0.,0.032,0.011,0.,0.011,0.02,0.,0.02,0.,0.,0.
57,0.034,0.,0.034,0.012,0.,0.012,0.02,0.,0.02,0.,0.,0.
58,0.034,0.,0.034,0.012,0.,0.012,0.021,0.,0.021,0.,0.,0.
59,0.036,0.,0.036,0.014,0.,0.014,0.021,0.,0.021,0.,0.,0.
60,0.036,0.,0.036,0.013,0.,0.013,0.022,0.,0.022,0.,0.,0.
61,0.039,0.,0.039,0.015,0.,0.015,0.023,0.,0.023,0.,0.,0.
62,0.038,0.,0.038,0.013,0.,0.013,0.024,0.,0.024,0.,0.,0.
63,0.041,0.,0.041,0.013,0.,0.013,0.027,0.,0.027,0.,0.,0.
64,0.041,0.,0.041,0.013,0.,0.013,0.027,0.,0.027,0.,0.,0.
65,0.044,0.,0.044,0.014,0.,0.014,0.03,0.,0.03,0.,0.,0.
66,0.044,0.,0.044,0.015,0.,0.015,0.028,0.,0.028,0.,0.,0.
67,0.046,0.,0.046,0.017,0.,0.017,0.028,0.,0.028,0.,0.,0.
68,0.048,0.,0.048,0.015,0.,0.015,0.032,0.,0.032,0.,0.,0.
69,0.049,0.,0.049,0.018,0.,0.018,0.03,0.,0.03,0.,0.,0.
70,0.049,0.,0.048,0.018,0.,0.017,0.03,0.,0.03,0.,0.,0.
71,0.052,0.,0.052,0.016,0.,0.016,0.034,0.,0.034,0.,0.,0.
72,0.05,0.,0.049,0.018,0.,0.018,0.031,0.,0.031,0.,0.,0.
73,0.052,0.,0.052,0.017,0.,0.017,0.034,0.,0.034,0.,0.,0.
74,0.056,0.,0.056,0.019,0.,0.019,0.036,0.,0.036,0.,0.,0.
75,0.059,0.,0.059,0.02,0.,0.02,0.038,0.,0.038,0.,0.,0.
76,0.06,0.,0.06,0.019,0.,0.019,0.04,0.,0.04,0.,0.,0.
77,0.059,0.,0.059,0.021,0.,0.021,0.037,0.,0.037,0.,0.,0.
78,0.062,0.,0.062,0.023,0.,0.023,0.038,0.,0.038,0.,0.,0.
79,0.061,0.,0.061,0.02,0.,0.02,0.04,0.,0.04,0.,0.,0.
80,0.069,0.,0.069,0.02,0.,0.02,0.048,0.,0.048,0.,0.,0.
81,0.069,0.,0.069,0.023,0.,0.023,0.044,0.,0.044,0.,0.,0.
82,0.069,0.,0.069,0.024,0.,0.024,0.044,0.,0.044,0.,0.,0.
83,0.071,0.,0.071,0.024,0.,0.024,0.046,0.,0.046,0.,0.,0.
84,0.069,0.,0.068,0.025,0.,0.024,0.043,0.,0.043,0.,0.,0.
85,0.07,0.,0.07,0.025,0.,0.025,0.043,0.,0.043,0.,0.,0.
86,0.072,0.,0.071,0.026,0.,0.025,0.045,0.,0.045,0.,0.,0.
87,0.075,0.,0.075,0.028,0.,0.028,0.046,0.,0.046,0.,0.,0.
88,0.078,0.001,0.077,0.025,0.,0.025,0.052,0.,0.051,0.,0.,0.
89,0.079,0.,0.079,0.026,0.,0.026,0.052,0.,0.052,0.,0.,0.
90,0.08,0.,0.079,0.027,0.,0.027,0.052,0.,0.051,0.,0.,0.
91,0.079,0.,0.079,0.027,0.,0.027,0.051,0.,0.051,0.,0.,0.
92,0.081,0.,0.08,0.029,0.,0.028,0.051,0.,0.051,0.,0.,0.
93,0.084,0.,0.084,0.03,0.,0.03,0.052,0.,0.052,0.,0.,0.
94,0.089,0.,0.089,0.029,0.,0.029,0.058,0.,0.058,0.,0.,0.
95,0.087,0.,0.087,0.03,0.,0.03,0.056,0.,0.056,0.,0.,0.
96,0.089,0.,0.089,0.032,0.,0.032,0.056,0.,0.056,0.,0.,0.
97,0.096,0.,0.096,0.034,0.,0.034,0.06,0.,0.06,0.,0.,0.
98,0.093,0.,0.093,0.033,0.,0.033,0.059,0.,0.059,0.,0.,0.
99,0.111,0.,0.111,0.039,0.,0.039,0.07,0.,0.07,0.,0.,0.
100,0.135,0.007,0.128,0.036,0.,0.036,0.098,0.006,0.091,0.,0.,0.
110,0.119,0.,0.119,0.041,0.,0.041,0.077,0.,0.077,0.,0.,0.
120,0.151,0.,0.15,0.048,0.,0.047,0.101,0.,0.101,0.,0.,0.
130,0.182,0.,0.182,0.065,0.,0.065,0.116,0.,0.116,0.,0.,0.
140,0.195,0.,0.194,0.072,0.,0.071,0.121,0.,0.121,0.,0.,0.
150,0.23,0.,0.23,0.086,0.,0.086,0.142,0.,0.142,0.,0.,0.
160,0.239,0.,0.239,0.086,0.,0.086,0.152,0.,0.152,0.,0.,0.
170,0.277,0.,0.277,0.103,0.,0.103,0.172,0.,0.172,0.,0.,0.
180,0.303,0.,0.303,0.111,0.,0.111,0.19,0.,0.19,0.,0.,0.
190,0.352,0.,0.352,0.135,0.,0.135,0.216,0.,0.216,0.,0.,0.
200,0.41,0.003,0.406,0.155,0.001,0.153,0.253,0.001,0.252,0.,0.,0.
210,0.447,0.,0.447,0.166,0.,0.166,0.279,0.,0.279,0.,0.,0.
220,0.455,0.004,0.45,0.167,0.001,0.165,0.283,0.002,0.28,0.,0.,0.
230,0.494,0.001,0.493,0.18,0.,0.18,0.313,0.,0.312,0.,0.,0.
240,0.574,0.,0.574,0.226,0.,0.226,0.346,0.,0.346,0.,0.,0.
250,0.571,0.002,0.568,0.213,0.002,0.211,0.358,0.,0.357,0.,0.,0.
260,0.641,0.,0.641,0.235,0.,0.235,0.404,0.,0.404,0.,0.,0.
270,0.679,0.,0.679,0.248,0.,0.248,0.429,0.,0.429,0.,0.,0.
280,0.778,0.,0.778,0.285,0.,0.285,0.492,0.,0.492,0.,0.,0.
290,0.788,0.,0.788,0.281,0.,0.281,0.502,0.,0.502,0.,0.,0.
300,0.877,0.004,0.873,0.338,0.001,0.337,0.538,0.002,0.535,0.,0.,0.
310,0.941,0.,0.941,0.345,0.,0.345,0.593,0.,0.593,0.,0.,0.
320,0.944,0.,0.944,0.345,0.,0.345,0.596,0.,0.596,0.,0.,0.
330,1.039,0.001,1.037,0.362,0.001,0.36,0.675,0.,0.675,0.,0.,0.
340,1.076,0.002,1.073,0.4,0.,0.399,0.674,0.002,0.672,0.,0.,0.
350,1.119,0.,1.119,0.42,0.,0.42,0.698,0.,0.698,0.,0.,0.
360,1.208,0.003,1.204,0.423,0.003,0.419,0.783,0.,0.783,0.,0.,0.
370,1.28,0.002,1.278,0.478,0.,0.478,0.801,0.002,0.799,0.,0.,0.
380,1.376,0.002,1.373,0.496,0.002,0.493,0.878,0.,0.878,0.,0.,0.
390,1.39,0.002,1.388,0.508,0.,0.508,0.88,0.002,0.878,0.,0.,0.
400,1.536,0.008,1.526,0.546,0.004,0.541,0.988,0.003,0.983,0.,0.,0.
