param-n,abstract-regression-cubic-real,abstract-regression-cubic-sys,abstract-regression-cubic-user,close-abstract-regression-cubic-real,close-abstract-regression-cubic-sys,close-abstract-regression-cubic-user,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
360,0.355,0.,0.355,0.293,0.,0.293,0.061,0.,0.061,0.061,0.,0.061,0.002,0.,0.002
370,0.372,0.,0.372,0.319,0.,0.319,0.052,0.,0.052,0.052,0.,0.052,0.002,0.,0.002
380,0.411,0.,0.411,0.352,0.,0.352,0.058,0.,0.058,0.058,0.,0.058,0.002,0.,0.002
390,0.433,0.,0.433,0.367,0.,0.367,0.064,0.,0.064,0.064,0.,0.064,0.002,0.,0.002
400,0.55,0.,0.55,0.478,0.,0.477,0.071,0.,0.071,0.071,0.,0.071,0.002,0.,0.002
500,1.024,0.,1.024,0.909,0.,0.909,0.114,0.,0.114,0.114,0.,0.114,0.003,0.,0.003
600,1.687,0.003,1.683,1.557,0.003,1.553,0.129,0.,0.129,0.129,0.,0.129,0.004,0.,0.004
700,2.626,0.,2.626,2.448,0.,2.448,0.177,0.,0.177,0.177,0.,0.177,0.005,0.,0.005
800,3.932,0.007,3.923,3.703,0.007,3.694,0.227,0.,0.227,0.227,0.,0.227,0.005,0.,0.005
900,5.388,0.007,5.38,5.119,0.,5.119,0.268,0.007,0.26,0.268,0.007,0.26,0.013,0.003,0.009
1000,7.347,0.,7.347,7.018,0.,7.017,0.328,0.,0.328,0.328,0.,0.328,0.011,0.,0.011
