param-n,abstract+rewrite-strat-bottomup-real,abstract+rewrite-strat-bottomup-sys,abstract+rewrite-strat-bottomup-user,abstract+rewrite-strat-topdown-real,abstract+rewrite-strat-topdown-sys,abstract+rewrite-strat-topdown-user,close-abstract+rewrite-strat-bottomup-real,close-abstract+rewrite-strat-bottomup-sys,close-abstract+rewrite-strat-bottomup-user,close-abstract+rewrite-strat-topdown-real,close-abstract+rewrite-strat-topdown-sys,close-abstract+rewrite-strat-topdown-user,rewrite-strat-bottomup-real,rewrite-strat-bottomup-sys,rewrite-strat-bottomup-user,rewrite-strat-bottomup-noop-real,rewrite-strat-bottomup-noop-sys,rewrite-strat-bottomup-noop-user,rewrite-strat-topdown-real,rewrite-strat-topdown-sys,rewrite-strat-topdown-user,rewrite-strat-topdown-noop-real,rewrite-strat-topdown-noop-sys,rewrite-strat-topdown-noop-user
23,0.01,0.,0.01,0.005,0.,0.005,0.001,0.,0.001,0.001,0.,0.001,0.008,0.,0.008,0.,0.,0.,0.004,0.,0.004,0.,0.,0.
24,0.014,0.,0.014,0.006,0.,0.006,0.001,0.,0.001,0.001,0.,0.001,0.012,0.,0.012,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
25,0.011,0.,0.011,0.006,0.,0.006,0.001,0.,0.001,0.001,0.,0.001,0.009,0.,0.009,0.,0.,0.,0.004,0.,0.004,0.,0.,0.
26,0.012,0.,0.012,0.006,0.,0.006,0.002,0.,0.002,0.001,0.,0.001,0.009,0.,0.009,0.,0.,0.,0.004,0.,0.004,0.,0.,0.
27,0.013,0.,0.012,0.007,0.,0.007,0.002,0.,0.001,0.001,0.,0.001,0.01,0.,0.01,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
28,0.013,0.,0.013,0.007,0.,0.006,0.002,0.,0.002,0.001,0.,0.,0.011,0.,0.011,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
29,0.014,0.,0.014,0.01,0.,0.01,0.002,0.,0.002,0.001,0.,0.001,0.011,0.,0.011,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
30,0.016,0.,0.016,0.008,0.,0.008,0.002,0.,0.002,0.001,0.,0.001,0.013,0.,0.013,0.,0.,0.,0.006,0.,0.006,0.,0.,0.
31,0.016,0.,0.016,0.008,0.,0.008,0.002,0.,0.002,0.001,0.,0.001,0.012,0.,0.012,0.,0.,0.,0.006,0.,0.006,0.,0.,0.
32,0.017,0.,0.017,0.009,0.,0.009,0.003,0.,0.003,0.002,0.,0.002,0.013,0.,0.013,0.,0.,0.,0.006,0.,0.006,0.,0.,0.
33,0.018,0.,0.018,0.01,0.,0.01,0.003,0.,0.003,0.002,0.,0.002,0.014,0.,0.014,0.,0.,0.,0.008,0.,0.008,0.,0.,0.
34,0.019,0.,0.019,0.01,0.,0.01,0.003,0.,0.003,0.002,0.,0.002,0.015,0.,0.015,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
35,0.021,0.,0.021,0.01,0.,0.01,0.003,0.,0.003,0.002,0.,0.002,0.017,0.,0.017,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
36,0.021,0.,0.021,0.014,0.,0.014,0.003,0.,0.003,0.002,0.,0.002,0.016,0.,0.016,0.,0.,0.,0.011,0.,0.011,0.,0.,0.
37,0.022,0.,0.022,0.012,0.,0.012,0.003,0.,0.003,0.002,0.,0.002,0.017,0.,0.017,0.,0.,0.,0.008,0.,0.008,0.,0.,0.
38,0.023,0.,0.023,0.012,0.,0.012,0.003,0.,0.003,0.002,0.,0.002,0.019,0.,0.019,0.,0.,0.,0.009,0.,0.009,0.,0.,0.
39,0.024,0.,0.024,0.013,0.,0.013,0.004,0.,0.004,0.002,0.,0.002,0.019,0.,0.019,0.,0.,0.,0.01,0.,0.01,0.,0.,0.
40,0.026,0.,0.026,0.013,0.,0.013,0.004,0.,0.004,0.003,0.,0.003,0.021,0.,0.021,0.,0.,0.,0.01,0.,0.01,0.,0.,0.
41,0.03,0.,0.03,0.018,0.,0.018,0.008,0.,0.008,0.007,0.,0.007,0.021,0.,0.021,0.,0.,0.,0.01,0.,0.01,0.,0.,0.
42,0.027,0.,0.027,0.014,0.,0.014,0.004,0.,0.004,0.003,0.,0.003,0.021,0.,0.021,0.,0.,0.,0.011,0.,0.011,0.,0.,0.
43,0.029,0.,0.029,0.015,0.,0.015,0.004,0.,0.004,0.003,0.,0.003,0.024,0.,0.023,0.,0.,0.,0.011,0.,0.011,0.,0.,0.
44,0.033,0.,0.033,0.016,0.,0.016,0.005,0.,0.005,0.003,0.,0.003,0.027,0.,0.027,0.,0.,0.,0.012,0.,0.012,0.,0.,0.
45,0.03,0.,0.03,0.017,0.,0.017,0.005,0.,0.005,0.003,0.,0.003,0.024,0.,0.024,0.,0.,0.,0.012,0.,0.012,0.,0.,0.
46,0.032,0.,0.032,0.018,0.,0.018,0.005,0.,0.005,0.003,0.,0.003,0.025,0.,0.025,0.,0.,0.,0.014,0.,0.014,0.,0.,0.
47,0.033,0.,0.033,0.018,0.,0.018,0.005,0.,0.005,0.004,0.,0.004,0.027,0.,0.027,0.,0.,0.,0.013,0.,0.013,0.,0.,0.
48,0.035,0.,0.035,0.019,0.,0.019,0.005,0.,0.005,0.004,0.,0.004,0.028,0.,0.028,0.,0.,0.,0.014,0.,0.014,0.,0.,0.
49,0.036,0.,0.036,0.02,0.,0.02,0.005,0.,0.005,0.004,0.,0.004,0.03,0.,0.03,0.,0.,0.,0.014,0.,0.014,0.,0.,0.
50,0.08,0.016,0.063,0.027,0.008,0.019,0.042,0.004,0.038,0.005,0.,0.005,0.037,0.012,0.024,0.,0.,0.,0.02,0.007,0.012,0.,0.,0.
51,0.04,0.,0.04,0.021,0.,0.021,0.006,0.,0.006,0.004,0.,0.004,0.033,0.,0.033,0.,0.,0.,0.016,0.,0.016,0.,0.,0.
52,0.043,0.,0.042,0.022,0.,0.022,0.007,0.,0.006,0.004,0.,0.004,0.035,0.,0.035,0.,0.,0.,0.017,0.,0.017,0.,0.,0.
53,0.042,0.001,0.041,0.022,0.,0.022,0.006,0.,0.006,0.004,0.,0.004,0.035,0.,0.034,0.,0.,0.,0.017,0.,0.017,0.,0.,0.
54,0.045,0.,0.045,0.025,0.,0.025,0.007,0.,0.007,0.005,0.,0.005,0.037,0.,0.037,0.,0.,0.,0.019,0.,0.019,0.,0.,0.
55,0.044,0.,0.044,0.025,0.,0.025,0.007,0.,0.007,0.005,0.,0.005,0.036,0.,0.036,0.,0.,0.,0.019,0.,0.019,0.,0.,0.
56,0.047,0.,0.047,0.025,0.,0.025,0.007,0.,0.007,0.005,0.,0.005,0.039,0.,0.039,0.,0.,0.,0.019,0.,0.019,0.,0.,0.
57,0.048,0.,0.048,0.028,0.,0.028,0.008,0.,0.008,0.005,0.,0.005,0.039,0.,0.039,0.,0.,0.,0.022,0.,0.022,0.,0.,0.
58,0.053,0.,0.053,0.028,0.,0.028,0.008,0.,0.008,0.005,0.,0.005,0.043,0.,0.043,0.,0.,0.,0.021,0.,0.021,0.,0.,0.
59,0.05,0.,0.05,0.031,0.,0.031,0.009,0.,0.009,0.006,0.,0.006,0.039,0.,0.039,0.,0.,0.,0.024,0.,0.024,0.,0.,0.
60,0.053,0.003,0.049,0.029,0.,0.029,0.008,0.,0.008,0.007,0.,0.007,0.043,0.003,0.04,0.,0.,0.,0.021,0.,0.021,0.,0.,0.
61,0.055,0.,0.055,0.029,0.,0.029,0.009,0.,0.009,0.006,0.,0.006,0.045,0.,0.045,0.,0.,0.,0.022,0.,0.022,0.,0.,0.
62,0.056,0.,0.056,0.033,0.,0.032,0.011,0.,0.011,0.006,0.,0.006,0.044,0.,0.044,0.,0.,0.,0.025,0.,0.025,0.,0.,0.
63,0.057,0.,0.057,0.032,0.,0.032,0.009,0.,0.009,0.006,0.,0.006,0.047,0.,0.047,0.,0.,0.,0.024,0.,0.024,0.,0.,0.
64,0.061,0.,0.061,0.035,0.,0.035,0.01,0.,0.01,0.006,0.,0.006,0.05,0.,0.05,0.,0.,0.,0.027,0.,0.027,0.,0.,0.
65,0.061,0.,0.061,0.033,0.,0.033,0.01,0.,0.01,0.006,0.,0.006,0.049,0.,0.049,0.,0.,0.,0.025,0.,0.025,0.,0.,0.
66,0.063,0.002,0.061,0.036,0.,0.036,0.01,0.,0.01,0.007,0.,0.007,0.051,0.001,0.049,0.,0.,0.,0.028,0.,0.028,0.,0.,0.
67,0.07,0.,0.07,0.037,0.,0.036,0.01,0.,0.01,0.007,0.,0.007,0.058,0.,0.058,0.,0.,0.,0.028,0.,0.028,0.,0.,0.
68,0.071,0.,0.071,0.04,0.,0.04,0.013,0.,0.013,0.008,0.,0.008,0.057,0.,0.057,0.,0.,0.,0.031,0.,0.031,0.,0.,0.
69,0.068,0.001,0.066,0.04,0.,0.04,0.011,0.,0.01,0.008,0.,0.008,0.056,0.,0.055,0.,0.,0.,0.031,0.,0.031,0.,0.,0.
70,0.068,0.,0.068,0.042,0.,0.042,0.012,0.,0.012,0.008,0.,0.008,0.055,0.,0.055,0.,0.,0.,0.032,0.,0.032,0.,0.,0.
71,0.075,0.001,0.074,0.041,0.,0.04,0.017,0.,0.017,0.008,0.,0.008,0.057,0.,0.056,0.,0.,0.,0.032,0.,0.031,0.,0.,0.
72,0.073,0.,0.072,0.045,0.,0.045,0.011,0.,0.011,0.008,0.,0.008,0.06,0.,0.06,0.,0.,0.,0.035,0.,0.035,0.,0.,0.
73,0.081,0.001,0.08,0.042,0.,0.042,0.012,0.,0.012,0.008,0.,0.008,0.068,0.,0.067,0.,0.,0.,0.032,0.,0.032,0.,0.,0.
74,0.083,0.,0.083,0.045,0.,0.045,0.012,0.,0.012,0.009,0.,0.009,0.069,0.,0.069,0.,0.,0.,0.034,0.,0.034,0.,0.,0.
75,0.082,0.,0.082,0.045,0.,0.045,0.012,0.,0.012,0.011,0.,0.011,0.068,0.,0.068,0.,0.,0.,0.032,0.,0.032,0.,0.,0.
76,0.082,0.,0.082,0.046,0.,0.046,0.013,0.,0.013,0.009,0.,0.009,0.068,0.,0.068,0.,0.,0.,0.035,0.,0.035,0.,0.,0.
77,0.084,0.,0.084,0.049,0.,0.049,0.013,0.,0.013,0.009,0.,0.009,0.069,0.,0.069,0.,0.,0.,0.038,0.,0.038,0.,0.,0.
78,0.087,0.,0.087,0.048,0.,0.048,0.013,0.,0.013,0.011,0.,0.011,0.072,0.,0.072,0.,0.,0.,0.035,0.,0.035,0.,0.,0.
79,0.09,0.,0.089,0.05,0.,0.05,0.014,0.,0.014,0.01,0.,0.01,0.075,0.,0.074,0.,0.,0.,0.039,0.,0.039,0.,0.,0.
80,0.09,0.,0.09,0.053,0.,0.053,0.014,0.,0.014,0.01,0.,0.01,0.075,0.,0.075,0.,0.,0.,0.041,0.,0.041,0.,0.,0.
81,0.093,0.,0.093,0.051,0.,0.051,0.015,0.,0.015,0.011,0.,0.011,0.076,0.,0.076,0.,0.,0.,0.038,0.,0.038,0.,0.,0.
82,0.099,0.001,0.097,0.052,0.,0.051,0.018,0.,0.018,0.01,0.,0.01,0.079,0.001,0.077,0.,0.,0.,0.04,0.,0.039,0.,0.,0.
83,0.095,0.,0.094,0.06,0.,0.06,0.017,0.,0.017,0.013,0.,0.013,0.077,0.,0.076,0.,0.,0.,0.045,0.,0.045,0.,0.,0.
84,0.096,0.,0.096,0.058,0.,0.058,0.017,0.,0.017,0.011,0.,0.011,0.077,0.,0.077,0.,0.,0.,0.046,0.,0.046,0.,0.,0.
85,0.099,0.,0.099,0.058,0.,0.058,0.018,0.,0.018,0.014,0.,0.014,0.08,0.,0.08,0.,0.,0.,0.043,0.,0.043,0.,0.,0.
86,0.103,0.,0.103,0.059,0.,0.059,0.016,0.,0.016,0.011,0.,0.011,0.085,0.,0.085,0.,0.,0.,0.046,0.,0.046,0.,0.,0.
87,0.111,0.,0.111,0.064,0.,0.064,0.02,0.,0.02,0.014,0.,0.014,0.089,0.,0.089,0.,0.,0.,0.048,0.,0.048,0.,0.,0.
88,0.106,0.,0.106,0.062,0.,0.062,0.017,0.,0.017,0.012,0.,0.012,0.087,0.,0.087,0.,0.,0.,0.048,0.,0.048,0.,0.,0.
89,0.129,0.,0.129,0.06,0.,0.06,0.019,0.,0.019,0.012,0.,0.012,0.108,0.,0.108,0.,0.,0.,0.046,0.,0.046,0.,0.,0.
90,0.112,0.001,0.111,0.063,0.,0.063,0.02,0.,0.019,0.014,0.,0.014,0.09,0.,0.09,0.,0.,0.,0.047,0.,0.047,0.,0.,0.
91,0.126,0.001,0.124,0.064,0.,0.064,0.024,0.,0.024,0.013,0.,0.013,0.099,0.,0.098,0.,0.,0.,0.05,0.,0.05,0.,0.,0.
92,0.121,0.,0.121,0.068,0.,0.068,0.021,0.,0.021,0.013,0.,0.013,0.099,0.,0.099,0.,0.,0.,0.053,0.,0.053,0.,0.,0.
93,0.121,0.,0.12,0.07,0.,0.07,0.019,0.,0.019,0.013,0.,0.013,0.1,0.,0.099,0.,0.,0.,0.055,0.,0.055,0.,0.,0.
94,0.14,0.,0.14,0.071,0.,0.071,0.02,0.,0.02,0.013,0.,0.013,0.118,0.,0.118,0.,0.,0.,0.053,0.,0.053,0.002,0.,0.002
95,0.126,0.,0.126,0.071,0.,0.071,0.02,0.,0.02,0.015,0.,0.015,0.104,0.,0.104,0.,0.,0.,0.054,0.,0.054,0.,0.,0.
96,0.149,0.,0.149,0.072,0.,0.072,0.022,0.,0.022,0.016,0.,0.016,0.125,0.,0.125,0.,0.,0.,0.054,0.,0.054,0.,0.,0.
97,0.13,0.,0.13,0.074,0.,0.073,0.02,0.,0.02,0.016,0.,0.015,0.108,0.,0.108,0.,0.,0.,0.055,0.,0.055,0.,0.,0.
98,0.136,0.,0.136,0.075,0.,0.075,0.023,0.,0.023,0.017,0.,0.017,0.111,0.,0.111,0.,0.,0.,0.057,0.,0.057,0.,0.,0.
99,0.135,0.,0.134,0.076,0.,0.076,0.022,0.,0.022,0.016,0.,0.016,0.111,0.,0.11,0.,0.,0.,0.058,0.,0.058,0.,0.,0.
100,0.134,0.001,0.132,0.12,0.008,0.112,0.024,0.,0.024,0.015,0.,0.015,0.109,0.001,0.107,0.,0.,0.,0.103,0.008,0.095,0.,0.,0.
110,0.168,0.,0.168,0.098,0.,0.098,0.028,0.,0.028,0.018,0.,0.018,0.138,0.,0.138,0.,0.,0.,0.077,0.,0.077,0.,0.,0.
120,0.198,0.,0.198,0.114,0.,0.114,0.031,0.,0.031,0.022,0.,0.022,0.162,0.,0.162,0.003,0.,0.003,0.09,0.,0.09,0.001,0.,0.001
130,0.251,0.,0.251,0.137,0.,0.136,0.042,0.,0.042,0.028,0.,0.028,0.206,0.,0.206,0.001,0.,0.001,0.107,0.,0.106,0.001,0.,0.001
140,0.281,0.,0.281,0.158,0.002,0.156,0.046,0.,0.046,0.034,0.,0.034,0.233,0.,0.233,0.001,0.,0.001,0.122,0.001,0.12,0.001,0.,0.001
150,0.369,0.,0.368,0.206,0.,0.206,0.065,0.,0.065,0.049,0.,0.049,0.302,0.,0.301,0.001,0.,0.001,0.155,0.,0.155,0.001,0.,0.001
160,0.393,0.,0.393,0.239,0.,0.238,0.073,0.,0.073,0.053,0.,0.053,0.317,0.,0.317,0.001,0.,0.001,0.183,0.,0.182,0.001,0.,0.001
170,0.425,0.,0.424,0.248,0.001,0.247,0.072,0.,0.072,0.051,0.,0.051,0.351,0.,0.35,0.001,0.,0.001,0.194,0.001,0.193,0.001,0.,0.001
180,0.495,0.002,0.492,0.284,0.002,0.281,0.076,0.,0.076,0.06,0.001,0.059,0.416,0.002,0.413,0.001,0.,0.001,0.221,0.001,0.219,0.001,0.,0.001
190,0.542,0.001,0.54,0.299,0.002,0.296,0.09,0.,0.09,0.065,0.,0.064,0.449,0.001,0.447,0.001,0.,0.001,0.231,0.002,0.229,0.001,0.,0.001
200,0.608,0.001,0.606,0.371,0.,0.37,0.089,0.001,0.088,0.086,0.,0.085,0.515,0.,0.514,0.002,0.,0.002,0.281,0.,0.281,0.002,0.,0.002
210,0.676,0.,0.676,0.366,0.004,0.362,0.103,0.,0.103,0.073,0.,0.072,0.564,0.,0.564,0.006,0.,0.006,0.289,0.002,0.286,0.002,0.,0.002
220,0.786,0.001,0.784,0.405,0.002,0.403,0.114,0.001,0.112,0.079,0.,0.079,0.668,0.,0.668,0.002,0.,0.002,0.323,0.002,0.321,0.002,0.,0.002
230,0.841,0.003,0.836,0.51,0.,0.51,0.121,0.,0.121,0.085,0.,0.085,0.716,0.002,0.712,0.002,0.,0.002,0.421,0.,0.421,0.002,0.,0.002
240,0.947,0.,0.946,0.483,0.,0.483,0.135,0.,0.135,0.093,0.,0.093,0.808,0.,0.807,0.002,0.,0.002,0.385,0.,0.385,0.002,0.,0.002
250,1.05,0.008,1.041,0.54,0.001,0.538,0.16,0.002,0.158,0.107,0.001,0.106,0.886,0.006,0.879,0.002,0.,0.002,0.43,0.,0.429,0.002,0.,0.002
260,1.081,0.,1.081,0.592,0.,0.592,0.156,0.,0.156,0.113,0.,0.113,0.921,0.,0.921,0.002,0.,0.002,0.474,0.,0.474,0.003,0.,0.003
270,1.256,0.,1.255,0.688,0.001,0.687,0.172,0.,0.172,0.117,0.,0.116,1.079,0.,1.078,0.003,0.,0.003,0.566,0.,0.566,0.003,0.,0.003
280,1.331,0.,1.331,0.705,0.,0.704,0.212,0.,0.212,0.13,0.,0.13,1.114,0.,1.114,0.003,0.,0.003,0.57,0.,0.569,0.003,0.,0.003
290,1.383,0.001,1.381,0.803,0.,0.803,0.198,0.001,0.196,0.156,0.,0.156,1.18,0.,1.18,0.003,0.,0.003,0.641,0.,0.641,0.003,0.,0.003
300,1.665,0.011,1.653,0.836,0.002,0.833,0.235,0.,0.235,0.172,0.,0.171,1.425,0.011,1.413,0.003,0.,0.003,0.65,0.001,0.648,0.012,0.,0.012
310,1.649,0.002,1.646,0.867,0.005,0.861,0.25,0.,0.25,0.162,0.,0.161,1.393,0.002,1.39,0.003,0.,0.003,0.699,0.004,0.694,0.004,0.,0.004
320,1.731,0.,1.731,0.922,0.003,0.919,0.235,0.,0.235,0.167,0.,0.167,1.49,0.,1.49,0.004,0.,0.004,0.749,0.002,0.746,0.004,0.,0.004
330,1.939,0.,1.939,1.027,0.,1.027,0.25,0.,0.249,0.169,0.,0.169,1.683,0.,1.683,0.004,0.,0.004,0.852,0.,0.852,0.004,0.,0.004
340,2.062,0.004,2.057,1.094,0.,1.094,0.278,0.002,0.275,0.181,0.,0.181,1.772,0.002,1.77,0.01,0.,0.01,0.908,0.,0.908,0.004,0.,0.004
350,2.134,0.,2.133,1.142,0.002,1.138,0.276,0.,0.276,0.198,0.,0.198,1.852,0.,1.851,0.004,0.,0.004,0.937,0.002,0.934,0.005,0.,0.005
360,2.399,0.006,2.393,1.267,0.,1.267,0.413,0.,0.413,0.214,0.,0.214,1.974,0.006,1.968,0.009,0.,0.009,1.046,0.,1.046,0.005,0.,0.005
370,2.467,0.,2.467,1.302,0.,1.302,0.299,0.,0.299,0.25,0.,0.25,2.161,0.,2.161,0.005,0.,0.005,1.044,0.,1.044,0.005,0.,0.005
380,2.669,0.,2.669,1.408,0.007,1.399,0.332,0.,0.332,0.243,0.001,0.241,2.33,0.,2.33,0.005,0.,0.005,1.157,0.005,1.151,0.005,0.,0.005
390,2.957,0.,2.956,1.503,0.003,1.5,0.367,0.,0.367,0.279,0.,0.279,2.582,0.,2.581,0.005,0.,0.005,1.217,0.002,1.214,0.005,0.,0.005
400,2.954,0.026,2.927,1.571,0.,1.57,0.359,0.003,0.355,0.289,0.,0.288,2.588,0.022,2.565,0.005,0.,0.005,1.274,0.,1.274,0.006,0.,0.006
