param-n,pattern-regression-linear-real,pattern-regression-linear-sys,pattern-regression-linear-user
93,0.001,0.,0.001
94,0.001,0.,0.001
95,0.001,0.,0.001
96,0.001,0.,0.001
97,0.001,0.,0.001
98,0.001,0.,0.001
99,0.001,0.,0.001
100,0.001,0.,0.001
101,0.001,0.,0.001
102,0.001,0.,0.001
103,0.001,0.,0.001
104,0.001,0.,0.001
105,0.001,0.,0.001
106,0.001,0.,0.001
107,0.002,0.,0.002
108,0.001,0.,0.001
109,0.001,0.,0.001
110,0.001,0.,0.001
111,0.001,0.,0.001
112,0.001,0.,0.001
113,0.001,0.,0.001
114,0.001,0.,0.001
115,0.001,0.,0.001
116,0.001,0.,0.001
117,0.001,0.,0.001
118,0.001,0.,0.001
119,0.001,0.,0.001
120,0.001,0.,0.001
121,0.001,0.,0.001
122,0.001,0.,0.001
123,0.004,0.,0.004
124,0.001,0.,0.001
125,0.001,0.,0.001
126,0.001,0.,0.001
127,0.001,0.,0.001
128,0.001,0.,0.001
129,0.001,0.,0.001
130,0.001,0.,0.001
131,0.001,0.,0.001
132,0.001,0.,0.001
133,0.001,0.,0.001
134,0.001,0.,0.001
135,0.001,0.,0.001
136,0.001,0.,0.001
137,0.001,0.,0.001
138,0.002,0.,0.002
139,0.001,0.,0.001
140,0.001,0.,0.001
141,0.001,0.,0.001
142,0.001,0.,0.001
143,0.001,0.,0.001
144,0.001,0.,0.001
145,0.001,0.,0.001
146,0.001,0.,0.001
147,0.001,0.,0.001
148,0.001,0.,0.001
149,0.001,0.,0.001
150,0.001,0.,0.001
151,0.003,0.,0.003
152,0.001,0.,0.001
153,0.001,0.,0.001
154,0.001,0.,0.001
155,0.001,0.,0.001
156,0.001,0.,0.001
157,0.001,0.,0.001
158,0.001,0.,0.001
159,0.001,0.,0.001
160,0.001,0.,0.001
161,0.001,0.,0.001
162,0.001,0.,0.001
163,0.002,0.,0.002
164,0.001,0.,0.001
165,0.001,0.,0.001
166,0.001,0.,0.001
167,0.001,0.,0.001
168,0.001,0.,0.001
169,0.001,0.,0.001
170,0.001,0.,0.001
171,0.001,0.,0.001
172,0.002,0.,0.002
173,0.002,0.,0.002
174,0.003,0.,0.003
175,0.001,0.,0.001
176,0.002,0.,0.002
177,0.002,0.,0.002
178,0.002,0.,0.002
179,0.002,0.,0.002
180,0.002,0.,0.002
181,0.002,0.,0.002
182,0.002,0.,0.002
183,0.002,0.,0.002
184,0.002,0.,0.002
185,0.002,0.,0.002
186,0.002,0.,0.002
187,0.002,0.,0.002
188,0.002,0.,0.002
189,0.002,0.,0.002
190,0.002,0.,0.002
191,0.002,0.,0.002
192,0.002,0.,0.002
193,0.002,0.,0.002
194,0.002,0.,0.002
195,0.003,0.,0.003
196,0.002,0.,0.002
197,0.002,0.,0.002
198,0.002,0.,0.002
199,0.002,0.,0.002
200,0.002,0.,0.002
201,0.002,0.,0.002
202,0.002,0.,0.002
203,0.002,0.,0.002
204,0.002,0.,0.002
205,0.002,0.,0.002
206,0.002,0.,0.002
207,0.002,0.,0.002
208,0.002,0.,0.002
209,0.002,0.,0.002
210,0.002,0.,0.002
211,0.002,0.,0.002
212,0.002,0.,0.002
213,0.002,0.,0.002
214,0.003,0.,0.003
215,0.002,0.,0.002
216,0.002,0.,0.002
217,0.002,0.,0.002
218,0.002,0.,0.002
219,0.002,0.,0.002
220,0.002,0.,0.002
221,0.002,0.,0.002
222,0.002,0.,0.002
223,0.003,0.,0.003
224,0.002,0.,0.002
225,0.002,0.,0.002
226,0.002,0.,0.002
227,0.002,0.,0.002
228,0.002,0.,0.002
229,0.002,0.,0.002
230,0.002,0.,0.002
231,0.004,0.,0.004
232,0.002,0.,0.002
233,0.002,0.,0.002
234,0.002,0.,0.002
235,0.002,0.,0.002
236,0.002,0.,0.002
237,0.002,0.,0.002
238,0.002,0.,0.002
239,0.002,0.,0.002
240,0.002,0.,0.002
241,0.002,0.,0.002
242,0.002,0.,0.002
243,0.002,0.,0.002
244,0.002,0.,0.002
245,0.002,0.,0.002
246,0.002,0.,0.002
247,0.002,0.,0.002
248,0.002,0.,0.002
249,0.002,0.,0.002
250,0.002,0.,0.002
251,0.002,0.,0.002
252,0.002,0.,0.002
253,0.002,0.,0.002
254,0.002,0.,0.002
255,0.003,0.,0.003
256,0.002,0.,0.002
257,0.002,0.,0.002
258,0.002,0.,0.002
259,0.002,0.,0.002
260,0.002,0.,0.002
261,0.002,0.,0.002
262,0.002,0.,0.002
263,0.004,0.,0.004
264,0.002,0.,0.002
265,0.003,0.,0.003
266,0.002,0.,0.002
267,0.003,0.,0.003
268,0.003,0.,0.003
269,0.003,0.,0.003
270,0.003,0.,0.003
271,0.003,0.,0.003
272,0.003,0.,0.003
273,0.003,0.,0.003
274,0.003,0.,0.003
275,0.003,0.,0.003
276,0.003,0.,0.003
277,0.004,0.,0.004
278,0.003,0.,0.003
279,0.003,0.,0.003
280,0.003,0.,0.003
281,0.003,0.,0.003
282,0.003,0.,0.003
283,0.003,0.,0.003
284,0.003,0.,0.003
285,0.003,0.,0.003
286,0.003,0.,0.003
287,0.003,0.,0.003
288,0.003,0.,0.003
289,0.003,0.,0.003
290,0.003,0.,0.003
291,0.005,0.,0.005
292,0.003,0.,0.003
293,0.003,0.,0.003
294,0.003,0.,0.003
295,0.003,0.,0.003
296,0.003,0.,0.003
297,0.003,0.,0.003
298,0.003,0.,0.003
299,0.003,0.,0.003
300,0.003,0.,0.003
301,0.003,0.,0.003
302,0.003,0.,0.003
303,0.003,0.,0.003
304,0.004,0.,0.004
305,0.003,0.,0.003
306,0.003,0.,0.003
307,0.003,0.,0.003
308,0.003,0.,0.003
309,0.003,0.,0.003
310,0.003,0.,0.003
311,0.003,0.,0.003
312,0.003,0.,0.003
313,0.003,0.,0.003
314,0.003,0.,0.003
315,0.003,0.,0.003
316,0.003,0.,0.003
317,0.005,0.,0.005
318,0.003,0.,0.003
319,0.003,0.,0.003
320,0.003,0.,0.003
321,0.003,0.,0.003
322,0.003,0.,0.003
323,0.004,0.,0.004
324,0.003,0.,0.003
325,0.003,0.,0.003
326,0.003,0.,0.003
327,0.003,0.,0.003
328,0.003,0.,0.003
329,0.005,0.,0.005
330,0.003,0.,0.003
331,0.003,0.,0.003
332,0.003,0.,0.003
333,0.003,0.,0.003
334,0.003,0.,0.003
335,0.004,0.,0.004
336,0.003,0.,0.003
337,0.003,0.,0.003
338,0.003,0.,0.003
339,0.003,0.,0.003
340,0.003,0.,0.003
341,0.005,0.,0.005
342,0.003,0.,0.003
343,0.003,0.,0.003
344,0.003,0.,0.003
345,0.003,0.,0.003
346,0.003,0.,0.003
347,0.004,0.,0.004
348,0.003,0.,0.003
349,0.003,0.,0.003
350,0.003,0.,0.003
351,0.004,0.,0.004
352,0.005,0.,0.005
353,0.003,0.,0.003
354,0.003,0.,0.003
355,0.003,0.,0.003
356,0.004,0.,0.004
357,0.004,0.,0.004
358,0.004,0.,0.004
359,0.004,0.,0.004
360,0.004,0.,0.004
361,0.004,0.,0.004
362,0.004,0.,0.004
363,0.004,0.,0.004
364,0.004,0.,0.004
365,0.004,0.,0.004
366,0.004,0.,0.004
367,0.004,0.,0.004
368,0.004,0.,0.004
369,0.004,0.,0.004
370,0.004,0.,0.004
371,0.004,0.,0.004
372,0.004,0.,0.004
373,0.004,0.,0.004
374,0.005,0.,0.005
375,0.004,0.,0.004
376,0.004,0.,0.004
377,0.004,0.,0.004
378,0.004,0.,0.004
379,0.004,0.,0.004
380,0.004,0.,0.004
381,0.004,0.,0.004
382,0.004,0.,0.004
383,0.004,0.,0.004
384,0.004,0.,0.004
385,0.005,0.,0.005
386,0.004,0.,0.004
387,0.004,0.,0.004
388,0.004,0.,0.004
389,0.004,0.,0.004
390,0.005,0.,0.005
391,0.004,0.,0.004
392,0.004,0.,0.004
393,0.004,0.,0.004
394,0.004,0.,0.004
395,0.006,0.,0.006
396,0.004,0.,0.004
397,0.004,0.,0.004
398,0.004,0.,0.004
399,0.004,0.,0.004
400,0.005,0.,0.005
401,0.004,0.,0.004
402,0.004,0.,0.004
403,0.004,0.,0.004
404,0.004,0.,0.004
405,0.007,0.,0.007
406,0.004,0.,0.004
407,0.004,0.,0.004
408,0.004,0.,0.004
409,0.004,0.,0.004
410,0.005,0.,0.005
411,0.004,0.,0.004
412,0.004,0.,0.004
413,0.004,0.,0.004
414,0.004,0.,0.004
415,0.006,0.,0.006
416,0.004,0.,0.004
417,0.004,0.,0.004
418,0.004,0.,0.004
419,0.005,0.,0.005
420,0.004,0.,0.004
421,0.004,0.,0.004
422,0.004,0.,0.004
423,0.004,0.,0.004
424,0.007,0.,0.007
425,0.004,0.,0.004
426,0.004,0.,0.004
427,0.004,0.,0.004
428,0.004,0.,0.004
429,0.005,0.,0.005
430,0.004,0.,0.004
431,0.004,0.,0.004
432,0.004,0.,0.004
433,0.006,0.,0.006
434,0.004,0.,0.004
435,0.004,0.,0.004
436,0.004,0.,0.004
437,0.004,0.,0.004
438,0.005,0.,0.005
439,0.004,0.,0.004
440,0.004,0.,0.004
441,0.004,0.,0.004
442,0.004,0.,0.004
443,0.004,0.,0.004
444,0.005,0.002,0.002
445,0.005,0.,0.004
446,0.004,0.,0.004
447,0.005,0.,0.005
448,0.005,0.,0.005
449,0.005,0.,0.005
450,0.005,0.,0.005
451,0.005,0.,0.005
452,0.005,0.,0.005
453,0.005,0.,0.005
454,0.005,0.,0.005
455,0.005,0.,0.005
456,0.006,0.,0.006
457,0.005,0.,0.005
458,0.005,0.,0.005
459,0.005,0.,0.005
460,0.006,0.,0.006
461,0.005,0.,0.005
462,0.005,0.,0.005
463,0.005,0.,0.005
464,0.005,0.,0.005
465,0.005,0.,0.005
466,0.005,0.,0.005
467,0.005,0.,0.005
468,0.005,0.,0.005
469,0.007,0.,0.007
470,0.005,0.,0.005
471,0.005,0.,0.005
472,0.005,0.,0.005
473,0.005,0.,0.005
474,0.005,0.,0.005
475,0.005,0.,0.005
476,0.005,0.,0.005
477,0.007,0.,0.007
478,0.005,0.,0.005
479,0.005,0.,0.005
480,0.005,0.,0.005
481,0.005,0.,0.005
482,0.005,0.,0.005
483,0.005,0.,0.005
484,0.005,0.,0.005
485,0.005,0.,0.005
486,0.006,0.,0.006
487,0.005,0.,0.005
488,0.005,0.,0.005
489,0.005,0.,0.005
490,0.005,0.,0.005
491,0.005,0.,0.005
492,0.005,0.,0.005
493,0.005,0.,0.005
494,0.006,0.,0.006
495,0.005,0.,0.005
496,0.005,0.,0.005
497,0.005,0.,0.005
498,0.006,0.,0.006
499,0.005,0.,0.005
500,0.005,0.,0.005
600,0.009,0.,0.009
800,0.05,0.003,0.046
1000,0.011,0.,0.011
1200,0.015,0.,0.015
1400,0.016,0.,0.016
1600,0.021,0.,0.021
1800,0.022,0.,0.022
2000,0.029,0.,0.029
2200,0.026,0.,0.026
2400,0.033,0.,0.033
2600,0.03,0.,0.03
2800,0.035,0.,0.035
3000,0.042,0.,0.042
3200,0.042,0.,0.042
3400,0.042,0.,0.042
3600,0.045,0.,0.045
3800,0.058,0.,0.058
4000,0.064,0.,0.064
4200,0.066,0.,0.066
4400,0.07,0.,0.07
4600,0.06,0.,0.06
4800,0.066,0.,0.066
5000,0.065,0.,0.065
5200,0.08,0.003,0.076
5400,0.084,0.,0.084
5600,0.08,0.,0.08
5800,0.083,0.,0.083
6000,0.08,0.,0.08
6200,0.082,0.,0.082
6400,0.086,0.,0.086
6600,0.089,0.,0.089
6800,0.091,0.,0.091
7000,0.095,0.,0.095
7200,0.108,0.,0.108
7400,0.111,0.,0.111
7600,0.115,0.,0.115
7800,0.118,0.,0.118
8000,0.119,0.,0.119
8200,0.121,0.003,0.117
8400,0.123,0.,0.123
8600,0.12,0.,0.12
8800,0.124,0.003,0.12
9000,0.124,0.,0.123
9200,0.126,0.,0.126
9400,0.127,0.,0.127
9600,0.141,0.,0.141
9800,0.148,0.003,0.144
10000,0.156,0.,0.156
10200,0.165,0.,0.165
10400,0.17,0.,0.17
10600,0.179,0.,0.179
10800,0.186,0.,0.186
11000,0.19,0.,0.19
11200,0.187,0.,0.187
11400,0.186,0.003,0.182
11600,0.184,0.,0.184
11800,0.204,0.,0.204
12000,0.194,0.,0.194
12200,0.203,0.,0.203
12400,0.209,0.,0.209
12600,0.215,0.,0.215
12800,0.219,0.,0.219
13000,0.226,0.,0.226
13200,0.233,0.,0.233
13400,0.238,0.,0.238
13600,0.243,0.,0.243
13800,0.247,0.,0.247
14000,0.248,0.,0.248
14200,0.261,0.,0.261
14400,0.27,0.,0.27
14600,0.277,0.,0.277
14800,0.284,0.,0.284
15000,0.288,0.,0.288
15200,0.296,0.,0.296
15400,0.307,0.,0.307
15600,0.313,0.,0.313
15800,0.319,0.,0.319
16000,0.319,0.,0.319
16200,0.324,0.,0.324
16400,0.327,0.,0.327
16600,0.372,0.,0.372
16800,0.364,0.,0.364
17000,0.364,0.,0.364
17200,0.362,0.,0.362
17400,0.353,0.,0.353
17600,0.335,0.,0.335
17800,0.32,0.,0.32
18000,0.316,0.,0.316
18200,0.31,0.,0.31
18400,0.3,0.,0.3
18600,0.306,0.,0.306
18800,0.309,0.,0.309
19000,0.317,0.,0.317
19200,0.32,0.,0.32
19400,0.327,0.,0.327
19600,0.334,0.,0.334
19800,0.338,0.,0.338
20000,0.351,0.003,0.347
