param-0-nm,param-1-n,param-2-m,param-3-input-size,param-4-output-size,param-5-num-rewrites,autorewrite-regression-cubic-real,autorewrite-regression-cubic-sys,autorewrite-regression-cubic-user,rewrite!-regression-cubic-real,rewrite!-regression-cubic-sys,rewrite!-regression-cubic-user,rewrite-strat(bottomup)-regression-cubic-real,rewrite-strat(bottomup)-regression-cubic-sys,rewrite-strat(bottomup)-regression-cubic-user,rewrite-strat(topdown)-regression-cubic-real,rewrite-strat(topdown)-regression-cubic-sys,rewrite-strat(topdown)-regression-cubic-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user,ssr-rewrite!-regression-cubic-real,ssr-rewrite!-regression-cubic-sys,ssr-rewrite!-regression-cubic-user
37,0,37,77,3,37,0.005,0.,0.005,0.006,0.,0.006,0.015,0.,0.015,0.006,0.,0.006,0.013,0.,0.013,0.008,0.,0.008
38,0,38,79,3,38,,,,,,,0.016,0.,0.016,0.005,0.002,0.002,,,,,,
39,0,39,81,3,39,,,,,,,0.016,0.,0.016,0.005,0.,0.005,,,,,,
39,1,13,85,7,39,0.004,0.,0.004,0.01,0.,0.01,0.017,0.,0.017,0.005,0.,0.005,0.012,0.,0.012,0.007,0.,0.007
40,0,40,83,3,40,0.006,0.,0.006,,,,0.017,0.,0.017,0.005,0.,0.005,0.014,0.,0.014,0.009,0.,0.009
41,0,41,85,3,41,,,,,,,0.019,0.,0.019,0.005,0.,0.005,,,,,,
42,0,42,87,3,42,,,,,,,0.018,0.,0.018,0.007,0.,0.007,,,,,,
42,1,14,91,7,42,,,,,,,0.018,0.,0.018,0.006,0.,0.006,0.013,0.,0.013,,,
42,2,6,99,15,42,0.003,0.,0.003,0.003,0.,0.003,0.018,0.,0.018,0.005,0.,0.005,0.011,0.,0.011,0.006,0.,0.006
43,0,43,89,3,43,0.006,0.,0.006,0.008,0.002,0.005,0.019,0.,0.019,0.006,0.,0.006,0.016,0.,0.016,0.011,0.,0.011
44,0,44,91,3,44,,,,,,,0.022,0.,0.022,0.006,0.,0.006,,,,,,
45,0,45,93,3,45,,,,,,,0.021,0.,0.021,0.006,0.,0.006,,,,,,
45,1,15,97,7,45,0.005,0.,0.005,0.005,0.,0.005,0.02,0.,0.02,0.006,0.,0.006,0.015,0.,0.015,0.009,0.,0.009
45,3,3,121,31,45,0.002,0.,0.002,0.003,0.,0.002,0.022,0.007,0.014,0.005,0.,0.005,0.014,0.003,0.01,0.005,0.,0.005
46,0,46,95,3,46,0.007,0.,0.007,,,,0.028,0.,0.028,0.008,0.,0.008,0.017,0.,0.017,0.011,0.,0.011
47,0,47,97,3,47,,,,,,,0.023,0.,0.023,0.007,0.,0.007,,,,,,
48,0,48,99,3,48,,,,,,,0.023,0.,0.023,0.007,0.,0.007,,,,,,
48,1,16,103,7,48,,,,,,,0.023,0.,0.023,0.006,0.,0.006,0.015,0.,0.015,,,
49,0,49,101,3,49,0.009,0.,0.009,0.048,0.008,0.04,0.024,0.,0.024,0.008,0.,0.008,0.019,0.,0.019,0.013,0.,0.013
49,2,7,113,15,49,0.004,0.,0.004,0.007,0.,0.007,0.024,0.,0.024,0.006,0.,0.006,0.014,0.,0.014,0.012,0.,0.012
50,0,50,103,3,50,,,,,,,0.025,0.,0.025,0.009,0.,0.009,,,,,,
51,0,51,105,3,51,,,,,,,0.027,0.,0.027,0.009,0.,0.009,,,,,,
51,1,17,109,7,51,0.006,0.,0.006,0.006,0.,0.006,0.026,0.,0.026,0.007,0.,0.007,0.018,0.,0.018,0.016,0.,0.016
52,0,52,107,3,52,0.008,0.,0.008,,,,0.028,0.,0.028,0.008,0.,0.008,0.021,0.,0.021,0.015,0.,0.015
53,0,53,109,3,53,,,,,,,0.028,0.,0.028,0.01,0.,0.01,,,,,,
54,0,54,111,3,54,,,,,,,0.03,0.,0.03,0.009,0.,0.009,,,,,,
54,1,18,115,7,54,,,,,,,0.028,0.,0.028,0.009,0.,0.009,0.018,0.,0.018,,,
55,0,55,113,3,55,0.009,0.,0.009,0.009,0.,0.009,0.03,0.,0.03,0.009,0.,0.009,0.023,0.,0.023,0.016,0.,0.016
56,0,56,115,3,56,,,,,,,0.032,0.,0.032,0.011,0.,0.011,,,,,,
56,2,8,127,15,56,0.005,0.,0.005,0.004,0.,0.004,0.03,0.,0.03,0.007,0.,0.007,0.016,0.,0.016,0.009,0.,0.009
57,0,57,117,3,57,,,,,,,0.032,0.,0.032,0.01,0.,0.01,,,,,,
57,1,19,121,7,57,0.007,0.,0.007,0.007,0.,0.007,0.033,0.,0.033,0.009,0.,0.009,0.02,0.,0.02,0.013,0.,0.013
58,0,58,119,3,58,0.01,0.,0.01,,,,0.035,0.,0.035,0.01,0.,0.01,0.025,0.,0.025,0.018,0.,0.018
59,0,59,121,3,59,,,,,,,0.034,0.,0.034,0.013,0.,0.013,,,,,,
60,0,60,123,3,60,,,,,,,0.036,0.,0.036,0.011,0.,0.011,,,,,,
60,1,20,127,7,60,,,,,,,0.035,0.,0.035,0.01,0.,0.01,0.022,0.,0.022,,,
60,3,4,151,31,60,0.003,0.,0.003,0.004,0.,0.004,0.068,0.012,0.056,0.008,0.,0.008,0.058,0.003,0.054,0.009,0.,0.009
61,0,61,125,3,61,0.012,0.,0.012,0.011,0.,0.011,0.038,0.,0.038,0.012,0.,0.012,0.028,0.,0.028,0.019,0.,0.019
62,0,62,127,3,62,,,,,,,0.038,0.,0.038,0.012,0.,0.012,,,,,,
62,4,2,187,63,62,0.003,0.,0.003,0.002,0.,0.002,0.03,0.,0.03,0.008,0.,0.008,0.015,0.,0.015,0.005,0.,0.005
63,0,63,129,3,63,,,,,,,0.039,0.,0.039,0.012,0.,0.012,,,,,,
63,1,21,133,7,63,0.008,0.,0.008,0.008,0.,0.008,0.041,0.,0.041,0.011,0.,0.011,0.023,0.,0.023,0.017,0.,0.017
63,2,9,141,15,63,0.005,0.,0.005,0.005,0.,0.005,0.039,0.,0.039,0.009,0.,0.009,0.02,0.,0.02,0.011,0.,0.011
63,5,1,253,127,63,0.003,0.,0.003,0.002,0.,0.002,0.024,0.,0.024,0.01,0.,0.01,0.015,0.,0.015,0.004,0.,0.004
64,0,64,131,3,64,0.012,0.,0.012,,,,0.041,0.,0.041,0.015,0.,0.015,0.029,0.,0.029,0.022,0.,0.022
65,0,65,133,3,65,,,,,,,0.042,0.,0.042,0.013,0.,0.013,,,,,,
66,0,66,135,3,66,,,,,,,0.044,0.,0.042,0.014,0.,0.014,,,,,,
66,1,22,139,7,66,,,,,,,0.05,0.,0.05,0.011,0.,0.011,0.025,0.,0.025,,,
67,0,67,137,3,67,0.014,0.,0.014,0.014,0.,0.014,0.046,0.,0.046,0.014,0.,0.014,0.032,0.,0.032,0.023,0.,0.023
68,0,68,139,3,68,,,,,,,,,,0.016,0.,0.016,,,,,,
69,0,69,141,3,69,,,,,,,,,,0.014,0.,0.014,,,,,,
69,1,23,145,7,69,0.01,0.,0.01,0.01,0.,0.01,0.049,0.,0.049,0.014,0.,0.014,0.027,0.,0.027,0.019,0.,0.019
70,0,70,143,3,70,0.014,0.,0.014,,,,,,,0.016,0.,0.016,0.034,0.,0.034,0.024,0.,0.024
70,2,10,155,15,70,0.011,0.,0.011,0.006,0.,0.006,0.047,0.,0.047,0.011,0.,0.011,0.024,0.,0.024,0.014,0.,0.014
71,0,71,145,3,71,,,,,,,,,,0.015,0.,0.015,,,,,,
72,0,72,147,3,72,,,,,,,,,,0.019,0.,0.018,,,,,,
72,1,24,151,7,72,,,,,,,,,,0.013,0.,0.013,0.029,0.,0.029,,,
73,0,73,149,3,73,0.015,0.,0.015,0.015,0.,0.015,,,,0.016,0.,0.016,0.037,0.,0.037,0.026,0.,0.026
74,0,74,151,3,74,,,,,,,0.053,0.,0.053,0.018,0.,0.018,,,,,,
75,0,75,153,3,75,,,,,,,,,,0.017,0.,0.017,,,,,,
75,1,25,157,7,75,0.011,0.,0.011,0.011,0.,0.011,,,,0.014,0.,0.014,0.032,0.,0.032,0.023,0.,0.023
75,3,5,181,31,75,0.005,0.,0.005,0.006,0.003,0.003,0.048,0.,0.048,0.011,0.,0.011,0.023,0.,0.023,0.011,0.,0.011
76,0,76,155,3,76,0.018,0.,0.018,,,,,,,0.017,0.,0.017,0.038,0.,0.038,0.029,0.,0.029
77,0,77,157,3,77,,,,,,,,,,0.02,0.,0.02,,,,,,
77,2,11,169,15,77,0.007,0.,0.007,0.007,0.,0.007,,,,0.013,0.,0.013,0.027,0.,0.027,0.015,0.,0.015
78,0,78,159,3,78,,,,,,,,,,0.018,0.,0.018,,,,,,
78,1,26,163,7,78,,,,,,,0.057,0.,0.057,0.016,0.,0.016,0.033,0.,0.033,,,
79,0,79,161,3,79,0.017,0.,0.017,0.019,0.,0.019,,,,0.023,0.,0.023,0.043,0.,0.043,0.031,0.,0.031
80,0,80,163,3,80,,,,,,,,,,0.021,0.,0.021,,,,,,
81,0,81,165,3,81,,,,,,,0.067,0.,0.067,0.019,0.,0.019,,,,,,
81,1,27,169,7,81,0.012,0.,0.012,0.013,0.,0.013,,,,0.018,0.,0.018,0.036,0.,0.036,0.026,0.,0.026
82,0,82,167,3,82,0.018,0.,0.018,,,,,,,0.023,0.,0.023,0.045,0.,0.045,0.033,0.,0.033
83,0,83,169,3,83,,,,,,,,,,0.023,0.,0.023,,,,,,
84,0,84,171,3,84,,,,,,,,,,0.021,0.,0.021,,,,,,
84,1,28,175,7,84,,,,,,,,,,0.018,0.,0.018,0.038,0.,0.038,,,
84,2,12,183,15,84,0.009,0.,0.009,0.009,0.,0.009,0.066,0.,0.066,0.016,0.,0.016,0.036,0.,0.034,0.019,0.,0.019
85,0,85,173,3,85,0.02,0.,0.02,0.02,0.,0.02,,,,0.025,0.,0.025,0.047,0.,0.047,0.036,0.,0.036
86,0,86,175,3,86,,,,,,,,,,0.023,0.,0.023,,,,,,
87,0,87,177,3,87,,,,,,,,,,0.026,0.,0.026,,,,,,
87,1,29,181,7,87,0.014,0.,0.014,0.016,0.,0.016,0.072,0.,0.072,0.02,0.,0.02,0.04,0.,0.04,0.028,0.,0.028
88,0,88,179,3,88,0.022,0.,0.022,,,,0.074,0.,0.074,0.022,0.,0.022,0.048,0.,0.048,0.038,0.,0.038
89,0,89,181,3,89,,,,,,,,,,0.024,0.,0.024,,,,,,
90,0,90,183,3,90,,,,,,,,,,0.025,0.,0.025,,,,,,
90,1,30,187,7,90,,,,,,,,,,0.02,0.,0.02,0.042,0.,0.042,,,
90,3,6,211,31,90,0.006,0.,0.006,0.008,0.,0.008,0.07,0.,0.07,0.017,0.,0.017,0.03,0.,0.03,0.051,0.007,0.044
91,0,91,185,3,91,0.023,0.,0.023,0.023,0.,0.023,,,,0.026,0.,0.026,0.054,0.,0.054,0.041,0.,0.041
91,2,13,197,15,91,0.01,0.,0.01,0.01,0.,0.01,,,,0.017,0.,0.017,0.036,0.,0.036,0.021,0.,0.021
92,0,92,187,3,92,,,,,,,,,,0.028,0.002,0.025,,,,,,
93,0,93,189,3,93,,,,,,,,,,0.025,0.,0.025,,,,,,
93,1,31,193,7,93,0.016,0.,0.016,0.016,0.,0.016,,,,0.021,0.,0.021,0.045,0.,0.045,0.034,0.,0.034
93,4,3,249,63,93,0.005,0.,0.005,0.004,0.,0.004,0.068,0.,0.068,0.016,0.,0.016,0.026,0.,0.026,0.01,0.,0.01
94,0,94,191,3,94,0.025,0.,0.025,,,,,,,0.026,0.,0.026,0.059,0.,0.059,0.045,0.,0.045
95,0,95,193,3,95,,,,,,,0.094,0.,0.094,0.027,0.,0.027,,,,,,
96,0,96,195,3,96,,,,,,,,,,0.028,0.,0.028,,,,,,
96,1,32,199,7,96,,,,,,,0.088,0.,0.088,0.023,0.,0.023,0.047,0.,0.047,,,
97,0,97,197,3,97,0.027,0.,0.027,0.027,0.,0.027,,,,0.031,0.,0.031,0.062,0.,0.062,0.046,0.,0.046
98,0,98,199,3,98,,,,,,,,,,0.03,0.,0.03,,,,,,
98,2,14,211,15,98,0.012,0.,0.012,0.011,0.,0.011,0.091,0.,0.091,0.02,0.,0.02,0.041,0.,0.041,0.024,0.,0.024
99,0,99,201,3,99,,,,,,,,,,0.033,0.,0.033,,,,,,
99,1,33,205,7,99,0.018,0.,0.018,0.019,0.,0.019,,,,0.026,0.,0.026,0.051,0.,0.051,0.036,0.,0.036
100,0,100,203,3,100,0.026,0.,0.026,,,,,,,0.032,0.,0.032,0.065,0.,0.065,0.049,0.,0.049
101,0,101,205,3,101,,,,,,,,,,0.034,0.,0.034,,,,,,
102,0,102,207,3,102,,,,,,,,,,0.032,0.,0.032,,,,,,
102,1,34,211,7,102,,,,,,,0.099,0.,0.099,0.026,0.,0.026,0.054,0.,0.054,,,
103,0,103,209,3,103,0.031,0.,0.031,0.03,0.,0.03,,,,0.035,0.,0.035,0.07,0.,0.07,0.055,0.,0.055
104,0,104,211,3,104,,,,,,,,,,0.034,0.,0.034,,,,,,
105,0,105,213,3,105,,,,,,,,,,0.037,0.,0.037,,,,,,
105,1,35,217,7,105,0.02,0.,0.02,0.021,0.,0.021,,,,0.026,0.,0.026,0.056,0.,0.056,0.041,0.,0.041
105,2,15,225,15,105,0.012,0.,0.012,0.014,0.003,0.011,,,,0.023,0.,0.023,0.047,0.,0.047,0.027,0.,0.027
105,3,7,241,31,105,0.008,0.,0.008,0.048,0.002,0.045,0.099,0.,0.099,0.018,0.,0.018,0.038,0.,0.038,0.016,0.,0.016
106,0,106,215,3,106,0.03,0.,0.03,,,,,,,0.034,0.,0.034,0.073,0.,0.073,0.056,0.,0.056
107,0,107,217,3,107,,,,,,,,,,0.038,0.,0.038,,,,,,
108,0,108,219,3,108,,,,,,,,,,0.036,0.,0.036,,,,,,
108,1,36,223,7,108,,,,,,,,,,0.028,0.,0.028,0.061,0.,0.061,,,
109,0,109,221,3,109,0.032,0.,0.032,0.035,0.,0.035,,,,0.044,0.,0.044,0.074,0.,0.074,0.056,0.,0.056
110,0,110,223,3,110,,,,,,,,,,0.038,0.,0.038,,,,,,
111,0,111,225,3,111,,,,,,,,,,0.037,0.,0.037,,,,,,
111,1,37,229,7,111,0.022,0.,0.022,0.022,0.,0.022,,,,0.029,0.,0.03,0.063,0.,0.063,0.047,0.,0.047
112,0,112,227,3,112,0.034,0.,0.034,,,,,,,0.035,0.,0.035,0.08,0.,0.08,0.062,0.,0.062
112,2,16,239,15,112,0.015,0.,0.015,0.014,0.,0.014,,,,0.026,0.,0.026,0.05,0.,0.05,0.031,0.,0.031
113,0,113,229,3,113,,,,,,,,,,0.038,0.,0.038,,,,,,
114,0,114,231,3,114,,,,,,,,,,0.042,0.,0.042,,,,,,
114,1,38,235,7,114,,,,,,,,,,0.031,0.,0.031,0.066,0.,0.066,,,
115,0,115,233,3,115,0.037,0.,0.037,0.036,0.,0.036,,,,0.038,0.,0.038,0.078,0.,0.078,0.064,0.,0.064
116,0,116,235,3,116,,,,,,,,,,0.04,0.003,0.037,,,,,,
117,0,117,237,3,117,,,,,,,,,,0.04,0.,0.04,,,,,,
117,1,39,241,7,117,0.026,0.,0.026,0.026,0.,0.026,,,,0.032,0.,0.032,0.069,0.,0.069,0.051,0.,0.051
118,0,118,239,3,118,0.036,0.,0.036,,,,,,,0.041,0.,0.041,0.081,0.,0.081,0.068,0.,0.068
119,0,119,241,3,119,,,,,,,,,,0.042,0.003,0.038,,,,,,
119,2,17,253,15,119,0.016,0.,0.016,0.017,0.,0.017,,,,0.027,0.,0.027,0.055,0.,0.055,0.035,0.,0.035
120,0,120,243,3,120,,,,,,,,,,0.041,0.,0.041,,,,,,
120,1,40,247,7,120,,,,,,,,,,0.034,0.,0.034,0.07,0.,0.07,,,
120,3,8,271,31,120,0.01,0.,0.01,0.01,0.,0.009,0.145,0.,0.145,0.024,0.,0.024,0.049,0.,0.049,0.02,0.,0.02
121,0,121,245,3,121,0.039,0.,0.039,0.042,0.,0.042,,,,0.043,0.,0.043,0.093,0.,0.093,0.07,0.,0.07
122,0,122,247,3,122,,,,,,,,,,0.044,0.,0.044,,,,,,
123,0,123,249,3,123,,,,,,,,,,0.05,0.,0.05,,,,,,
123,1,41,253,7,123,0.027,0.,0.027,0.028,0.,0.028,,,,0.038,0.,0.038,0.073,0.,0.073,0.054,0.,0.054
124,0,124,251,3,124,0.046,0.,0.046,,,,,,,0.044,0.,0.044,0.091,0.,0.091,0.073,0.,0.073
124,4,4,311,63,124,0.007,0.,0.007,0.007,0.,0.007,0.127,0.,0.127,0.021,0.,0.021,0.041,0.,0.041,0.015,0.,0.015
125,0,125,253,3,125,,,,,,,,,,0.046,0.,0.046,,,,,,
126,0,126,255,3,126,,,,,,,,,,0.049,0.004,0.045,,,,,,
126,1,42,259,7,126,,,,,,,,,,0.041,0.,0.041,0.075,0.002,0.072,,,
126,2,18,267,15,126,0.018,0.,0.018,0.017,0.,0.017,,,,0.031,0.,0.031,0.061,0.,0.061,0.038,0.,0.038
126,5,2,379,127,126,0.006,0.,0.006,0.005,0.,0.005,,,,0.021,0.,0.021,0.038,0.,0.038,0.01,0.,0.01
127,0,127,257,3,127,0.044,0.,0.044,0.043,0.,0.043,,,,0.051,0.,0.051,0.101,0.,0.101,0.077,0.,0.077
127,6,1,509,255,127,0.006,0.,0.006,0.004,0.,0.004,0.079,0.,0.079,0.025,0.,0.025,0.037,0.,0.037,0.009,0.,0.009
128,0,128,259,3,128,,,,,,,,,,0.047,0.,0.047,,,,,,
129,0,129,261,3,129,,,,,,,,,,0.049,0.,0.049,0.095,0.,0.095,,,
129,1,43,265,7,129,0.03,0.,0.03,0.031,0.,0.031,,,,0.044,0.,0.044,0.079,0.,0.079,0.062,0.,0.062
130,0,130,263,3,130,0.048,0.,0.048,,,,,,,0.052,0.,0.052,,,,0.085,0.,0.085
131,0,131,265,3,131,,,,,,,,,,0.055,0.,0.055,,,,,,
132,0,132,267,3,132,,,,,,,,,,0.055,0.,0.055,,,,,,
132,1,44,271,7,132,,,,,,,0.191,0.003,0.188,0.05,0.,0.05,,,,,,
133,0,133,269,3,133,0.045,0.,0.045,0.048,0.,0.048,,,,0.072,0.,0.072,,,,0.092,0.,0.091
133,2,19,281,15,133,0.019,0.,0.019,0.022,0.,0.022,,,,0.033,0.,0.033,0.067,0.,0.067,0.043,0.,0.043
134,0,134,271,3,134,,,,,,,,,,0.064,0.,0.064,,,,,,
135,0,135,273,3,135,,,,,,,,,,0.065,0.,0.065,,,,,,
135,1,45,277,7,135,0.033,0.,0.033,0.035,0.,0.035,,,,0.048,0.,0.048,,,,0.069,0.,0.069
135,3,9,301,31,135,0.013,0.,0.013,0.012,0.,0.012,0.173,0.004,0.169,0.03,0.,0.029,0.057,0.,0.057,0.025,0.,0.025
136,0,136,275,3,136,0.05,0.,0.05,,,,,,,0.06,0.,0.06,,,,0.09,0.,0.09
137,0,137,277,3,137,,,,,,,,,,0.054,0.,0.054,,,,,,
138,0,138,279,3,138,,,,,,,,,,0.08,0.003,0.076,,,,,,
138,1,46,283,7,138,,,,,,,,,,0.055,0.,0.055,,,,0.068,0.,0.068
139,0,139,281,3,139,0.052,0.,0.052,0.05,0.,0.05,,,,0.063,0.003,0.059,,,,,,
140,0,140,283,3,140,,,,,,,,,,0.058,0.,0.058,,,,,,
140,2,20,295,15,140,0.022,0.,0.022,0.021,0.,0.021,,,,0.037,0.,0.037,,,,0.048,0.,0.048
141,0,141,285,3,141,,,,,,,,,,0.059,0.,0.059,,,,,,
141,1,47,289,7,141,0.038,0.,0.038,0.036,0.,0.036,,,,0.048,0.,0.048,,,,,,
142,0,142,287,3,142,0.052,0.,0.052,,,,,,,0.061,0.,0.061,,,,,,
143,0,143,289,3,143,,,,,,,,,,0.062,0.003,0.058,,,,,,
144,0,144,291,3,144,,,,,,,,,,0.064,0.,0.064,,,,,,
144,1,48,295,7,144,,,,,,,,,,0.049,0.,0.049,,,,,,
145,0,145,293,3,145,0.054,0.,0.053,0.054,0.,0.054,,,,0.065,0.,0.065,,,,,,
146,0,146,295,3,146,,,,,,,,,,0.066,0.,0.066,,,,,,
