param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
34,0.002,0.002,0.,0.002,0.002,0.,0.,0.,0.
35,0.002,0.,0.001,0.002,0.,0.001,0.,0.,0.
36,0.002,0.,0.001,0.002,0.,0.001,0.,0.,0.
37,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
38,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
39,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
40,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
41,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
42,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
43,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
44,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
45,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
46,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
47,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
48,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
49,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
50,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
51,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
52,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
53,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
54,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
55,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
56,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
57,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
58,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
59,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
60,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
61,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
62,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
63,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
64,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
65,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
66,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
67,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
68,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
69,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
70,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
71,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
72,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
73,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
74,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
75,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
76,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
77,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
78,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
79,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
80,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
81,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
82,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
83,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
84,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
85,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
86,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
87,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
88,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
89,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
90,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
91,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
92,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
93,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
94,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
95,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
96,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
97,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
98,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
99,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
100,0.009,0.,0.008,0.009,0.,0.008,0.,0.,0.
110,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
120,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
130,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
140,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
150,0.015,0.007,0.008,0.015,0.007,0.008,0.001,0.,0.
160,0.014,0.,0.014,0.014,0.,0.014,0.001,0.,0.001
170,0.018,0.003,0.014,0.018,0.003,0.014,0.001,0.,0.001
180,0.017,0.,0.017,0.017,0.,0.017,0.001,0.,0.001
190,0.018,0.,0.018,0.018,0.,0.018,0.001,0.,0.001
200,0.062,0.002,0.059,0.062,0.002,0.059,0.001,0.,0.
210,0.028,0.,0.028,0.028,0.,0.028,0.001,0.,0.001
220,0.023,0.,0.023,0.023,0.,0.023,0.001,0.,0.001
230,0.027,0.,0.027,0.027,0.,0.027,0.001,0.,0.001
240,0.026,0.,0.026,0.026,0.,0.026,0.001,0.,0.001
250,0.026,0.,0.026,0.026,0.,0.026,0.001,0.,0.001
260,0.035,0.,0.035,0.035,0.,0.035,0.002,0.,0.002
270,0.035,0.,0.035,0.035,0.,0.035,0.006,0.,0.006
280,0.033,0.,0.033,0.033,0.,0.033,0.002,0.,0.002
290,0.043,0.,0.043,0.043,0.,0.043,0.002,0.,0.002
300,0.04,0.,0.04,0.04,0.,0.04,0.001,0.,0.001
310,0.045,0.,0.045,0.045,0.,0.045,0.002,0.,0.002
320,0.041,0.,0.041,0.041,0.,0.041,0.002,0.,0.002
330,0.053,0.,0.053,0.053,0.,0.053,0.002,0.,0.002
340,0.051,0.,0.051,0.051,0.,0.051,0.002,0.,0.002
350,0.056,0.,0.056,0.056,0.,0.056,0.002,0.,0.002
360,0.064,0.,0.064,0.064,0.,0.064,0.002,0.,0.002
370,0.059,0.,0.059,0.059,0.,0.059,0.009,0.,0.009
380,0.055,0.,0.055,0.055,0.,0.055,0.002,0.,0.002
390,0.068,0.,0.068,0.068,0.,0.068,0.003,0.,0.003
400,0.066,0.,0.066,0.066,0.,0.066,0.002,0.,0.002
410,0.065,0.,0.065,0.065,0.,0.065,0.003,0.,0.003
420,0.069,0.,0.069,0.069,0.,0.069,0.003,0.,0.003
430,0.071,0.,0.071,0.071,0.,0.071,0.003,0.,0.003
440,0.078,0.003,0.074,0.078,0.003,0.074,0.01,0.003,0.006
450,0.087,0.,0.087,0.087,0.,0.087,0.003,0.,0.003
460,0.084,0.,0.084,0.084,0.,0.084,0.002,0.,0.002
470,0.09,0.,0.09,0.09,0.,0.09,0.003,0.,0.003
480,0.087,0.,0.087,0.087,0.,0.087,0.003,0.,0.003
490,0.093,0.,0.093,0.093,0.,0.093,0.013,0.,0.013
500,0.088,0.,0.088,0.088,0.,0.088,0.004,0.,0.004
510,0.098,0.,0.098,0.098,0.,0.098,0.003,0.,0.003
520,0.104,0.,0.104,0.104,0.,0.104,0.004,0.,0.004
530,0.098,0.,0.098,0.098,0.,0.098,0.004,0.,0.004
540,0.105,0.003,0.101,0.105,0.003,0.101,0.004,0.,0.004
550,0.114,0.003,0.111,0.114,0.003,0.111,0.003,0.,0.003
560,0.109,0.,0.109,0.109,0.,0.109,0.004,0.,0.004
570,0.112,0.,0.112,0.112,0.,0.112,0.004,0.,0.004
580,0.118,0.004,0.114,0.118,0.004,0.114,0.004,0.,0.004
590,0.124,0.,0.124,0.124,0.,0.124,0.003,0.,0.003
600,0.138,0.,0.138,0.138,0.,0.138,0.004,0.,0.004
610,0.133,0.,0.133,0.133,0.,0.133,0.004,0.,0.004
620,0.16,0.,0.16,0.16,0.,0.16,0.004,0.,0.004
630,0.168,0.,0.168,0.167,0.,0.167,0.004,0.,0.004
640,0.173,0.,0.173,0.173,0.,0.173,0.004,0.,0.004
650,0.168,0.,0.168,0.168,0.,0.168,0.016,0.,0.016
660,0.148,0.,0.148,0.148,0.,0.148,0.005,0.,0.005
670,0.148,0.,0.148,0.148,0.,0.148,0.005,0.,0.005
680,0.152,0.,0.152,0.152,0.,0.152,0.005,0.,0.005
690,0.156,0.,0.156,0.156,0.,0.156,0.005,0.,0.005
700,0.159,0.,0.159,0.159,0.,0.159,0.005,0.,0.005
710,0.164,0.,0.164,0.164,0.,0.164,0.005,0.,0.005
720,0.175,0.003,0.171,0.175,0.003,0.171,0.015,0.003,0.011
730,0.185,0.,0.185,0.184,0.,0.184,0.004,0.,0.004
740,0.193,0.,0.193,0.193,0.,0.193,0.004,0.,0.004
750,0.197,0.,0.197,0.197,0.,0.197,0.005,0.,0.005
760,0.199,0.,0.199,0.199,0.,0.199,0.005,0.,0.005
770,0.203,0.,0.203,0.203,0.,0.203,0.005,0.,0.005
780,0.223,0.,0.223,0.223,0.,0.223,0.005,0.,0.005
790,0.266,0.,0.266,0.266,0.,0.266,0.03,0.,0.03
800,0.234,0.,0.234,0.234,0.,0.234,0.005,0.,0.005
810,0.227,0.,0.227,0.227,0.,0.227,0.013,0.,0.013
820,0.24,0.,0.24,0.24,0.,0.24,0.006,0.,0.006
830,0.233,0.,0.233,0.233,0.,0.233,0.006,0.,0.006
840,0.229,0.,0.229,0.229,0.,0.229,0.006,0.,0.006
850,0.24,0.,0.24,0.24,0.,0.24,0.005,0.,0.005
860,0.254,0.,0.254,0.254,0.,0.254,0.006,0.,0.006
870,0.25,0.,0.25,0.25,0.,0.25,0.013,0.,0.013
880,0.258,0.,0.258,0.258,0.,0.258,0.006,0.,0.006
890,0.259,0.,0.259,0.259,0.,0.259,0.006,0.,0.006
900,0.267,0.,0.267,0.267,0.,0.267,0.006,0.,0.006
910,0.284,0.,0.284,0.284,0.,0.284,0.006,0.,0.006
920,0.334,0.003,0.33,0.334,0.003,0.33,0.006,0.,0.006
930,0.293,0.,0.293,0.293,0.,0.293,0.006,0.,0.006
940,0.314,0.,0.314,0.314,0.,0.314,0.006,0.,0.006
950,0.297,0.,0.297,0.297,0.,0.297,0.012,0.,0.012
960,0.302,0.,0.302,0.302,0.,0.302,0.006,0.,0.006
970,0.307,0.,0.307,0.307,0.,0.307,0.007,0.,0.007
980,0.312,0.,0.312,0.312,0.,0.312,0.007,0.,0.007
990,0.318,0.,0.318,0.318,0.,0.318,0.007,0.,0.007
1000,0.327,0.,0.327,0.326,0.,0.326,0.007,0.,0.007
1100,0.434,0.,0.434,0.434,0.,0.434,0.008,0.,0.008
1200,0.52,0.,0.52,0.52,0.,0.52,0.02,0.,0.02
1300,0.534,0.,0.534,0.534,0.,0.534,0.009,0.,0.009
1400,0.605,0.,0.605,0.605,0.,0.605,0.01,0.,0.01
1500,0.694,0.,0.694,0.694,0.,0.694,0.01,0.,0.01
1600,0.78,0.,0.78,0.78,0.,0.78,0.011,0.,0.011
1700,0.938,0.,0.938,0.938,0.,0.938,0.011,0.,0.011
1800,1.026,0.,1.026,1.026,0.,1.026,0.014,0.,0.014
1900,1.088,0.,1.088,1.088,0.,1.088,0.013,0.,0.013
2000,1.202,0.,1.202,1.202,0.,1.201,0.014,0.,0.014
3000,2.798,0.,2.798,2.798,0.,2.798,0.023,0.,0.023
4000,4.671,0.,4.671,4.671,0.,4.671,0.032,0.,0.032
5000,7.495,0.,7.493,7.495,0.,7.493,0.046,0.,0.046
