param-n,pattern-regression-linear-real,pattern-regression-linear-sys,pattern-regression-linear-user
88,0.001,0.,0.001
89,0.001,0.,0.001
90,0.001,0.,0.001
91,0.001,0.,0.001
92,0.017,0.,0.017
93,0.001,0.,0.001
94,0.001,0.,0.001
95,0.001,0.,0.001
96,0.001,0.,0.001
97,0.002,0.,0.002
98,0.001,0.,0.001
99,0.002,0.,0.002
100,0.002,0.,0.002
101,0.002,0.,0.002
102,0.002,0.,0.002
103,0.002,0.,0.002
104,0.001,0.,0.001
105,0.002,0.,0.002
106,0.002,0.,0.002
107,0.001,0.,0.001
108,0.002,0.,0.002
109,0.002,0.,0.002
110,0.002,0.,0.002
111,0.002,0.,0.002
112,0.002,0.,0.002
113,0.002,0.,0.002
114,0.001,0.,0.001
115,0.002,0.,0.002
116,0.001,0.,0.001
117,0.002,0.,0.002
118,0.002,0.,0.002
119,0.002,0.,0.002
120,0.002,0.,0.002
121,0.002,0.,0.002
122,0.002,0.,0.002
123,0.002,0.,0.002
124,0.002,0.,0.002
125,0.002,0.,0.002
126,0.002,0.,0.002
127,0.002,0.,0.002
128,0.002,0.,0.002
129,0.002,0.,0.002
130,0.002,0.,0.002
131,0.002,0.,0.002
132,0.002,0.,0.002
133,0.002,0.,0.002
134,0.002,0.,0.002
135,0.002,0.,0.002
136,0.003,0.,0.003
137,0.002,0.,0.002
138,0.002,0.,0.002
139,0.002,0.,0.002
140,0.002,0.,0.002
141,0.002,0.,0.002
142,0.002,0.,0.002
143,0.002,0.,0.002
144,0.002,0.,0.002
145,0.002,0.,0.002
146,0.002,0.,0.002
147,0.003,0.,0.003
148,0.014,0.,0.014
149,0.002,0.,0.002
150,0.002,0.,0.002
151,0.003,0.,0.003
152,0.003,0.,0.003
153,0.003,0.,0.003
154,0.003,0.,0.003
155,0.003,0.,0.003
156,0.003,0.,0.003
157,0.003,0.,0.003
158,0.003,0.,0.003
159,0.004,0.,0.004
160,0.003,0.,0.003
161,0.003,0.,0.003
162,0.003,0.,0.003
163,0.003,0.,0.003
164,0.003,0.,0.003
165,0.003,0.,0.003
166,0.003,0.,0.003
167,0.003,0.,0.003
168,0.003,0.,0.003
169,0.003,0.,0.003
170,0.019,0.003,0.015
171,0.003,0.,0.003
172,0.003,0.,0.003
173,0.003,0.,0.003
174,0.003,0.,0.003
175,0.003,0.,0.003
176,0.003,0.,0.003
177,0.003,0.,0.003
178,0.003,0.,0.003
179,0.003,0.,0.003
180,0.087,0.,0.087
181,0.003,0.,0.003
182,0.003,0.,0.003
183,0.003,0.,0.003
184,0.003,0.,0.003
185,0.003,0.,0.003
186,0.003,0.,0.003
187,0.003,0.,0.003
188,0.003,0.,0.003
189,0.004,0.,0.004
190,0.004,0.,0.004
191,0.003,0.,0.003
192,0.003,0.,0.003
193,0.003,0.,0.003
194,0.004,0.,0.004
195,0.003,0.,0.003
196,0.003,0.,0.003
197,0.003,0.,0.003
198,0.023,0.,0.023
199,0.004,0.,0.004
200,0.003,0.,0.003
201,0.003,0.,0.003
202,0.003,0.,0.003
203,0.004,0.,0.004
204,0.003,0.,0.003
205,0.004,0.,0.004
206,0.004,0.,0.004
207,0.004,0.,0.004
208,0.003,0.,0.003
209,0.004,0.,0.004
210,0.003,0.,0.003
211,0.004,0.,0.004
212,0.003,0.,0.003
213,0.003,0.,0.003
214,0.003,0.,0.003
215,0.003,0.,0.003
216,0.003,0.,0.003
217,0.003,0.,0.003
218,0.004,0.,0.004
219,0.004,0.,0.004
220,0.004,0.,0.004
221,0.003,0.,0.003
222,0.004,0.,0.004
223,0.004,0.,0.004
224,0.004,0.,0.004
225,0.004,0.,0.004
226,0.004,0.,0.004
227,0.004,0.,0.004
228,0.004,0.,0.004
229,0.004,0.,0.004
230,0.004,0.,0.004
231,0.01,0.,0.01
232,0.004,0.,0.004
233,0.004,0.,0.004
234,0.004,0.,0.004
235,0.004,0.,0.004
236,0.004,0.,0.004
237,0.004,0.,0.004
238,0.006,0.,0.006
239,0.004,0.,0.004
240,0.004,0.002,0.001
241,0.004,0.,0.004
242,0.004,0.,0.004
243,0.004,0.,0.004
244,0.004,0.,0.004
245,0.004,0.,0.004
246,0.004,0.,0.004
247,0.004,0.,0.004
248,0.004,0.,0.004
249,0.004,0.,0.004
250,0.005,0.,0.005
251,0.004,0.,0.004
252,0.004,0.,0.004
253,0.005,0.,0.005
254,0.004,0.,0.004
255,0.004,0.,0.004
256,0.005,0.,0.005
257,0.005,0.,0.005
258,0.004,0.,0.004
259,0.004,0.,0.004
260,0.005,0.,0.005
261,0.004,0.,0.004
262,0.004,0.,0.004
263,0.005,0.,0.005
264,0.004,0.,0.004
265,0.004,0.,0.004
266,0.004,0.,0.004
267,0.004,0.,0.004
268,0.005,0.,0.005
269,0.004,0.,0.004
270,0.004,0.,0.004
271,0.005,0.,0.005
272,0.005,0.,0.005
273,0.005,0.,0.005
274,0.005,0.,0.005
275,0.004,0.,0.004
276,0.005,0.,0.005
277,0.005,0.,0.005
278,0.005,0.,0.005
279,0.005,0.,0.005
280,0.005,0.,0.005
281,0.005,0.,0.005
282,0.005,0.,0.005
283,0.004,0.,0.004
284,0.005,0.,0.005
285,0.005,0.,0.005
286,0.005,0.,0.005
287,0.005,0.,0.005
288,0.005,0.,0.005
289,0.005,0.,0.005
290,0.005,0.,0.005
291,0.006,0.,0.006
292,0.007,0.003,0.003
293,0.005,0.,0.005
294,0.005,0.,0.005
295,0.005,0.,0.005
296,0.005,0.,0.005
297,0.005,0.,0.005
298,0.006,0.,0.006
299,0.005,0.,0.005
300,0.006,0.,0.006
301,0.006,0.,0.006
302,0.005,0.,0.005
303,0.006,0.,0.006
304,0.007,0.,0.007
305,0.006,0.,0.006
306,0.006,0.,0.006
307,0.006,0.,0.006
308,0.006,0.,0.006
309,0.006,0.,0.006
310,0.007,0.,0.007
311,0.006,0.,0.006
312,0.006,0.,0.006
313,0.005,0.,0.005
314,0.006,0.,0.006
315,0.006,0.,0.006
316,0.006,0.,0.006
317,0.006,0.,0.006
318,0.006,0.,0.006
319,0.006,0.,0.006
320,0.006,0.,0.006
321,0.006,0.,0.006
322,0.006,0.,0.006
323,0.006,0.,0.006
324,0.006,0.,0.006
325,0.006,0.,0.006
326,0.006,0.,0.006
327,0.007,0.,0.007
328,0.006,0.,0.006
329,0.006,0.,0.006
330,0.006,0.,0.006
331,0.006,0.,0.006
332,0.007,0.,0.007
333,0.006,0.,0.006
334,0.007,0.,0.007
335,0.006,0.,0.006
336,0.006,0.,0.006
337,0.006,0.,0.006
338,0.006,0.,0.006
339,0.006,0.,0.006
340,0.006,0.,0.006
341,0.006,0.,0.006
342,0.006,0.,0.006
343,0.007,0.,0.007
344,0.006,0.,0.006
345,0.006,0.,0.006
346,0.006,0.,0.006
347,0.006,0.,0.006
348,0.007,0.,0.007
349,0.006,0.,0.006
350,0.007,0.,0.007
351,0.006,0.,0.006
352,0.007,0.,0.007
353,0.007,0.,0.007
354,0.007,0.,0.007
355,0.007,0.,0.007
356,0.007,0.,0.007
357,0.006,0.,0.006
358,0.008,0.,0.008
359,0.007,0.,0.007
360,0.006,0.,0.006
361,0.006,0.,0.006
362,0.006,0.,0.006
363,0.007,0.,0.007
364,0.007,0.,0.007
365,0.007,0.,0.007
366,0.007,0.,0.007
367,0.007,0.,0.007
368,0.008,0.,0.008
369,0.007,0.,0.007
370,0.007,0.,0.007
371,0.007,0.,0.007
372,0.006,0.,0.006
373,0.007,0.,0.007
374,0.007,0.,0.007
375,0.007,0.,0.007
376,0.007,0.,0.007
377,0.007,0.,0.007
378,0.008,0.,0.008
379,0.007,0.,0.007
380,0.007,0.,0.007
381,0.007,0.,0.007
382,0.007,0.,0.007
383,0.007,0.,0.007
384,0.007,0.,0.007
385,0.007,0.,0.007
386,0.007,0.,0.007
387,0.009,0.003,0.005
388,0.007,0.,0.007
389,0.007,0.,0.007
390,0.007,0.,0.007
391,0.007,0.,0.007
392,0.008,0.,0.008
393,0.007,0.,0.007
394,0.007,0.,0.007
395,0.008,0.,0.008
396,0.009,0.,0.009
397,0.007,0.,0.007
398,0.007,0.,0.007
399,0.007,0.,0.007
400,0.007,0.,0.007
401,0.009,0.,0.009
402,0.007,0.,0.007
403,0.007,0.,0.007
404,0.007,0.,0.007
405,0.009,0.,0.009
406,0.008,0.,0.008
407,0.007,0.,0.007
408,0.008,0.,0.008
409,0.008,0.,0.008
410,0.009,0.,0.009
411,0.008,0.,0.008
412,0.008,0.,0.008
413,0.008,0.,0.008
414,0.01,0.,0.01
415,0.007,0.,0.007
416,0.008,0.,0.008
417,0.008,0.,0.008
418,0.008,0.,0.008
419,0.008,0.,0.008
420,0.008,0.,0.008
421,0.008,0.,0.008
422,0.008,0.,0.008
423,0.009,0.,0.009
424,0.007,0.,0.007
425,0.008,0.,0.008
426,0.008,0.,0.008
427,0.009,0.,0.009
428,0.007,0.,0.007
429,0.008,0.,0.008
430,0.008,0.,0.008
431,0.008,0.,0.008
432,0.008,0.,0.008
433,0.008,0.,0.008
434,0.008,0.,0.008
435,0.007,0.,0.007
436,0.008,0.,0.008
437,0.008,0.,0.008
438,0.008,0.,0.008
439,0.007,0.,0.007
440,0.009,0.,0.009
441,0.008,0.,0.008
442,0.008,0.,0.008
443,0.009,0.,0.009
444,0.009,0.,0.009
445,0.009,0.,0.009
446,0.008,0.,0.008
447,0.008,0.,0.008
448,0.009,0.,0.009
449,0.008,0.,0.008
450,0.008,0.,0.008
451,0.008,0.,0.008
452,0.009,0.,0.009
453,0.008,0.,0.008
454,0.009,0.,0.009
455,0.008,0.,0.008
456,0.012,0.,0.012
457,0.008,0.,0.008
458,0.009,0.,0.009
459,0.008,0.,0.008
460,0.008,0.,0.008
461,0.008,0.,0.008
462,0.009,0.,0.009
463,0.008,0.,0.008
464,0.008,0.,0.008
465,0.008,0.,0.008
466,0.008,0.,0.008
467,0.008,0.,0.008
468,0.008,0.,0.008
469,0.008,0.,0.008
470,0.008,0.,0.008
471,0.009,0.,0.009
472,0.008,0.,0.008
473,0.008,0.,0.008
474,0.008,0.,0.008
475,0.009,0.,0.009
476,0.008,0.,0.008
477,0.009,0.,0.009
478,0.008,0.,0.008
479,0.01,0.,0.01
480,0.008,0.,0.008
481,0.008,0.,0.008
482,0.008,0.,0.008
483,0.01,0.,0.01
484,0.009,0.,0.009
485,0.009,0.,0.009
486,0.009,0.,0.009
487,0.01,0.,0.01
488,0.009,0.,0.009
489,0.009,0.,0.009
490,0.009,0.,0.009
491,0.008,0.,0.008
492,0.009,0.,0.009
493,0.009,0.,0.009
494,0.011,0.,0.011
495,0.01,0.,0.01
496,0.01,0.,0.01
497,0.01,0.,0.01
498,0.01,0.,0.01
499,0.009,0.,0.009
500,0.009,0.,0.009
600,0.021,0.,0.021
800,0.014,0.,0.014
1000,0.098,0.,0.098
1200,0.021,0.,0.021
1400,0.025,0.,0.025
1600,0.047,0.003,0.043
1800,0.037,0.,0.037
2000,0.039,0.,0.039
2200,0.045,0.,0.045
2400,0.061,0.,0.061
2600,0.068,0.003,0.065
2800,0.137,0.,0.137
3000,0.079,0.,0.079
3200,0.064,0.003,0.06
3400,0.083,0.,0.083
3600,0.104,0.,0.104
3800,0.137,0.,0.137
4000,0.108,0.007,0.101
4200,0.116,0.,0.116
4400,0.104,0.,0.104
4600,0.108,0.,0.108
4800,0.1,0.,0.1
5000,0.109,0.007,0.101
5200,0.132,0.011,0.12
5400,0.126,0.011,0.114
5600,0.135,0.,0.135
5800,0.132,0.,0.132
6000,0.12,0.,0.12
6200,0.124,0.,0.124
6400,0.154,0.,0.154
6600,0.148,0.,0.148
6800,0.143,0.,0.143
7000,0.151,0.,0.151
7200,0.141,0.,0.141
7400,0.146,0.,0.146
7600,0.159,0.,0.159
7800,0.163,0.,0.163
8000,0.17,0.,0.17
8200,0.173,0.,0.173
8400,0.184,0.,0.184
8600,0.193,0.,0.193
8800,0.204,0.,0.204
9000,0.22,0.,0.22
9200,0.229,0.,0.229
9400,0.232,0.,0.232
9600,0.242,0.,0.242
9800,0.236,0.,0.236
10000,0.255,0.,0.255
10200,0.258,0.,0.258
10400,0.268,0.,0.268
10600,0.292,0.,0.292
10800,0.302,0.,0.302
11000,0.307,0.,0.307
11200,0.318,0.,0.318
11400,0.313,0.,0.313
11600,0.313,0.,0.313
11800,0.319,0.003,0.316
12000,0.323,0.,0.323
12200,0.325,0.,0.325
12400,0.342,0.,0.341
12600,0.331,0.,0.331
12800,0.352,0.,0.352
13000,0.355,0.,0.355
13200,0.363,0.,0.363
13400,0.377,0.,0.377
13600,0.379,0.,0.379
13800,0.373,0.,0.373
14000,0.375,0.,0.375
14200,0.375,0.,0.375
14400,0.37,0.,0.37
14600,0.353,0.,0.353
14800,0.369,0.,0.369
15000,0.361,0.,0.361
15200,0.343,0.,0.343
15400,0.369,0.,0.369
15600,0.366,0.,0.366
15800,0.371,0.,0.371
16000,0.376,0.,0.376
16200,0.392,0.,0.392
16400,0.389,0.,0.389
16600,0.399,0.,0.399
16800,0.429,0.,0.429
17000,0.44,0.,0.44
17200,0.442,0.,0.442
17400,0.461,0.,0.461
17600,0.48,0.,0.48
17800,0.508,0.,0.508
18000,0.517,0.,0.517
18200,0.539,0.,0.539
18400,0.599,0.,0.599
18600,0.566,0.,0.566
18800,0.597,0.,0.597
19000,0.585,0.,0.585
19200,0.593,0.,0.593
19400,0.592,0.,0.592
19600,0.584,0.,0.584
19800,0.613,0.,0.613
20000,0.598,0.,0.598
