param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
28,0.021,0.,0.021,0.011,0.,0.011,0.008,0.,0.008,0.,0.,0.
29,0.021,0.,0.021,0.012,0.,0.012,0.008,0.,0.008,0.,0.,0.
30,0.023,0.,0.023,0.012,0.,0.012,0.01,0.,0.01,0.,0.,0.
31,0.023,0.,0.023,0.011,0.,0.011,0.01,0.,0.01,0.,0.,0.
32,0.025,0.,0.025,0.013,0.,0.013,0.011,0.,0.011,0.,0.,0.
33,0.027,0.,0.027,0.014,0.,0.014,0.012,0.,0.012,0.,0.,0.
34,0.028,0.,0.028,0.015,0.,0.015,0.012,0.,0.012,0.,0.,0.
35,0.042,0.,0.042,0.016,0.,0.016,0.025,0.,0.025,0.,0.,0.
36,0.034,0.,0.034,0.018,0.,0.018,0.014,0.,0.014,0.,0.,0.
37,0.034,0.,0.034,0.019,0.,0.019,0.014,0.,0.014,0.,0.,0.
38,0.052,0.,0.052,0.02,0.,0.02,0.031,0.,0.031,0.,0.,0.
39,0.12,0.,0.12,0.103,0.,0.103,0.016,0.,0.016,0.,0.,0.
40,0.04,0.,0.04,0.023,0.,0.023,0.016,0.,0.016,0.,0.,0.
41,0.044,0.,0.044,0.025,0.,0.025,0.018,0.,0.018,0.,0.,0.
42,0.068,0.,0.068,0.026,0.,0.026,0.04,0.,0.04,0.,0.,0.
43,0.05,0.,0.05,0.027,0.,0.027,0.022,0.,0.022,0.,0.,0.
44,0.05,0.,0.05,0.028,0.,0.028,0.021,0.,0.021,0.,0.,0.
45,0.051,0.,0.051,0.028,0.,0.028,0.022,0.,0.022,0.,0.,0.
46,0.065,0.,0.065,0.043,0.,0.043,0.021,0.,0.021,0.,0.,0.
47,0.06,0.,0.06,0.034,0.,0.034,0.025,0.,0.025,0.,0.,0.
48,0.075,0.,0.075,0.049,0.,0.049,0.025,0.,0.025,0.,0.,0.
49,0.062,0.,0.062,0.034,0.,0.034,0.027,0.,0.027,0.,0.,0.
50,0.073,0.004,0.069,0.036,0.,0.036,0.037,0.004,0.033,0.,0.,0.
51,0.067,0.,0.067,0.036,0.,0.036,0.029,0.,0.029,0.,0.,0.
52,0.074,0.,0.074,0.04,0.,0.04,0.032,0.,0.032,0.,0.,0.
53,0.075,0.,0.075,0.044,0.,0.044,0.029,0.,0.029,0.,0.,0.
54,0.073,0.,0.073,0.043,0.,0.043,0.029,0.,0.029,0.,0.,0.
55,0.079,0.,0.079,0.044,0.,0.044,0.034,0.,0.034,0.,0.,0.
56,0.081,0.,0.081,0.047,0.,0.047,0.032,0.,0.032,0.,0.,0.
57,0.082,0.,0.082,0.045,0.,0.045,0.036,0.,0.036,0.,0.,0.
58,0.089,0.,0.089,0.049,0.,0.049,0.038,0.,0.038,0.,0.,0.
59,0.086,0.,0.086,0.049,0.,0.049,0.035,0.,0.035,0.,0.,0.
60,0.097,0.,0.097,0.059,0.,0.059,0.038,0.,0.038,0.,0.,0.
61,0.104,0.,0.104,0.062,0.,0.062,0.041,0.,0.041,0.,0.,0.
62,0.106,0.,0.106,0.059,0.,0.059,0.046,0.,0.046,0.,0.,0.
63,0.108,0.,0.108,0.062,0.,0.062,0.045,0.,0.045,0.,0.,0.
64,0.111,0.,0.111,0.066,0.,0.066,0.044,0.,0.044,0.,0.,0.
65,0.113,0.,0.113,0.066,0.,0.066,0.046,0.,0.046,0.,0.,0.
66,0.119,0.003,0.115,0.069,0.003,0.065,0.049,0.,0.049,0.,0.,0.
67,0.114,0.,0.114,0.066,0.,0.066,0.047,0.,0.047,0.,0.,0.
68,0.117,0.,0.117,0.07,0.,0.07,0.046,0.,0.046,0.,0.,0.
69,0.125,0.,0.125,0.073,0.,0.073,0.05,0.,0.05,0.,0.,0.
70,0.126,0.,0.126,0.074,0.,0.074,0.051,0.,0.051,0.,0.,0.
71,0.136,0.003,0.132,0.081,0.,0.081,0.053,0.002,0.05,0.,0.,0.
72,0.136,0.,0.136,0.08,0.,0.08,0.055,0.,0.055,0.,0.,0.
73,0.139,0.003,0.135,0.084,0.,0.084,0.054,0.003,0.05,0.,0.,0.
74,0.14,0.,0.14,0.085,0.,0.085,0.054,0.,0.054,0.,0.,0.
75,0.138,0.,0.138,0.083,0.,0.083,0.053,0.,0.053,0.,0.,0.
76,0.16,0.,0.16,0.098,0.,0.098,0.061,0.,0.061,0.,0.,0.
77,0.156,0.,0.156,0.092,0.,0.092,0.062,0.,0.062,0.,0.,0.
78,0.154,0.,0.154,0.091,0.,0.091,0.061,0.,0.061,0.,0.,0.
79,0.163,0.,0.163,0.098,0.,0.098,0.063,0.,0.063,0.,0.,0.
80,0.17,0.,0.17,0.1,0.,0.1,0.068,0.,0.068,0.,0.,0.
81,0.171,0.,0.171,0.105,0.,0.104,0.065,0.,0.065,0.,0.,0.
82,0.164,0.,0.164,0.093,0.,0.093,0.07,0.,0.07,0.,0.,0.
83,0.164,0.,0.164,0.096,0.,0.096,0.066,0.,0.066,0.,0.,0.
84,0.173,0.,0.173,0.098,0.,0.098,0.074,0.,0.074,0.,0.,0.
85,0.172,0.,0.172,0.101,0.,0.101,0.069,0.,0.069,0.,0.,0.
86,0.176,0.003,0.172,0.101,0.003,0.097,0.073,0.,0.073,0.,0.,0.
87,0.182,0.004,0.178,0.101,0.,0.101,0.08,0.004,0.076,0.,0.,0.
88,0.189,0.003,0.185,0.113,0.003,0.109,0.074,0.,0.074,0.,0.,0.
89,0.19,0.,0.19,0.108,0.,0.108,0.08,0.,0.08,0.,0.,0.
90,0.199,0.,0.199,0.113,0.,0.113,0.085,0.,0.085,0.,0.,0.
91,0.211,0.,0.211,0.126,0.,0.126,0.083,0.,0.083,0.,0.,0.
92,0.209,0.,0.209,0.122,0.,0.122,0.085,0.,0.085,0.,0.,0.
93,0.209,0.,0.209,0.123,0.,0.123,0.085,0.,0.085,0.,0.,0.
94,0.215,0.,0.215,0.124,0.,0.124,0.089,0.,0.089,0.,0.,0.
95,0.242,0.,0.242,0.144,0.,0.144,0.097,0.,0.097,0.,0.,0.
96,0.269,0.003,0.265,0.162,0.,0.162,0.105,0.003,0.101,0.,0.,0.
97,0.266,0.008,0.258,0.158,0.,0.158,0.106,0.007,0.098,0.,0.,0.
98,0.264,0.007,0.256,0.156,0.,0.156,0.106,0.007,0.098,0.,0.,0.
99,0.264,0.,0.264,0.156,0.,0.156,0.106,0.,0.106,0.,0.,0.
100,0.339,0.003,0.335,0.165,0.,0.165,0.174,0.003,0.17,0.,0.,0.
110,0.325,0.003,0.321,0.187,0.003,0.183,0.136,0.,0.136,0.,0.,0.
120,0.388,0.,0.387,0.239,0.,0.239,0.147,0.,0.147,0.,0.,0.
130,0.446,0.003,0.442,0.26,0.003,0.256,0.184,0.,0.184,0.,0.,0.
140,0.488,0.,0.488,0.285,0.,0.285,0.201,0.,0.201,0.,0.,0.
150,0.663,0.,0.663,0.422,0.,0.422,0.239,0.,0.239,0.,0.,0.
160,0.614,0.011,0.602,0.359,0.003,0.355,0.252,0.007,0.244,0.,0.,0.
170,0.694,0.,0.694,0.401,0.,0.401,0.291,0.,0.291,0.,0.,0.
180,0.786,0.,0.786,0.47,0.,0.47,0.315,0.,0.315,0.,0.,0.
190,0.941,0.,0.94,0.574,0.,0.574,0.364,0.,0.364,0.,0.,0.
200,1.096,0.007,1.088,0.627,0.,0.627,0.468,0.007,0.46,0.,0.,0.
210,1.076,0.,1.076,0.614,0.,0.614,0.461,0.,0.461,0.,0.,0.
220,1.156,0.007,1.148,0.672,0.004,0.668,0.482,0.003,0.478,0.,0.,0.
230,1.241,0.,1.241,0.726,0.,0.726,0.513,0.,0.513,0.,0.,0.
240,1.499,0.,1.498,0.907,0.,0.907,0.589,0.,0.589,0.,0.,0.
250,1.499,0.015,1.484,0.889,0.007,0.881,0.609,0.007,0.601,0.,0.,0.
260,1.645,0.,1.645,0.949,0.,0.949,0.694,0.,0.694,0.,0.,0.
270,1.871,0.,1.871,1.126,0.,1.126,0.743,0.,0.743,0.,0.,0.
280,2.004,0.,2.004,1.164,0.,1.164,0.838,0.,0.838,0.,0.,0.
290,2.033,0.,2.032,1.179,0.,1.178,0.852,0.,0.852,0.,0.,0.
300,2.258,0.015,2.242,1.379,0.007,1.371,0.877,0.007,0.869,0.,0.,0.
310,2.566,0.,2.566,1.565,0.,1.564,0.999,0.,0.999,0.,0.,0.
320,2.542,0.007,2.533,1.476,0.,1.476,1.062,0.007,1.054,0.,0.,0.
330,2.811,0.,2.811,1.698,0.,1.698,1.111,0.,1.111,0.,0.,0.
340,2.803,0.,2.803,1.631,0.,1.631,1.169,0.,1.169,0.,0.,0.
350,3.048,0.015,3.028,1.843,0.,1.843,1.204,0.015,1.184,0.,0.,0.
360,3.214,0.,3.214,1.858,0.,1.858,1.353,0.,1.353,0.,0.,0.
370,3.572,0.003,3.568,2.166,0.003,2.161,1.404,0.,1.404,0.,0.,0.
380,3.826,0.007,3.818,2.19,0.007,2.182,1.634,0.,1.633,0.,0.,0.
390,4.146,0.016,4.129,2.49,0.003,2.485,1.653,0.012,1.641,0.,0.,0.
400,3.833,0.015,3.816,2.198,0.,2.197,1.633,0.015,1.617,0.,0.,0.
