param-n,abstract-regression-cubic-real,abstract-regression-cubic-sys,abstract-regression-cubic-user,close-abstract-regression-cubic-real,close-abstract-regression-cubic-sys,close-abstract-regression-cubic-user,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
350,0.413,0.,0.412,0.338,0.,0.338,0.074,0.,0.073,0.074,0.,0.073,0.002,0.,0.002
360,0.41,0.,0.41,0.34,0.,0.34,0.069,0.,0.069,0.069,0.,0.069,0.002,0.,0.002
370,0.439,0.001,0.437,0.366,0.,0.365,0.072,0.001,0.07,0.072,0.001,0.07,0.003,0.001,0.002
380,0.469,0.,0.468,0.394,0.,0.394,0.074,0.,0.073,0.074,0.,0.073,0.004,0.,0.003
390,0.494,0.,0.494,0.419,0.,0.419,0.075,0.,0.075,0.075,0.,0.075,0.003,0.,0.003
400,0.496,0.001,0.494,0.404,0.,0.403,0.091,0.001,0.09,0.091,0.001,0.09,0.003,0.,0.003
500,1.023,0.007,1.015,0.886,0.,0.885,0.135,0.007,0.128,0.135,0.007,0.128,0.003,0.,0.003
600,1.769,0.003,1.765,1.504,0.002,1.501,0.264,0.,0.263,0.264,0.,0.263,0.004,0.,0.004
700,2.61,0.005,2.603,2.36,0.001,2.357,0.249,0.004,0.245,0.249,0.004,0.245,0.005,0.,0.005
800,3.838,0.001,3.836,3.477,0.,3.476,0.359,0.,0.359,0.359,0.,0.359,0.006,0.,0.006
900,5.338,0.003,5.334,4.918,0.,4.918,0.418,0.003,0.415,0.418,0.003,0.415,0.007,0.,0.007
1000,7.168,0.001,7.166,6.621,0.001,6.619,0.545,0.,0.545,0.545,0.,0.545,0.007,0.,0.007
