param-0-nm,param-1-n,param-2-m,param-3-input-size,param-4-output-size,param-5-num-rewrites,autorewrite-regression-cubic-real,autorewrite-regression-cubic-sys,autorewrite-regression-cubic-user,rewrite!-regression-cubic-real,rewrite!-regression-cubic-sys,rewrite!-regression-cubic-user,rewrite-strat(bottomup)-regression-cubic-real,rewrite-strat(bottomup)-regression-cubic-sys,rewrite-strat(bottomup)-regression-cubic-user,rewrite-strat(topdown)-regression-cubic-real,rewrite-strat(topdown)-regression-cubic-sys,rewrite-strat(topdown)-regression-cubic-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user,ssr-rewrite!-regression-cubic-real,ssr-rewrite!-regression-cubic-sys,ssr-rewrite!-regression-cubic-user
147,0,147,297,3,147,,,,,,,,,,0.08,0.,0.08,,,,,,
147,1,49,301,7,147,0.047,0.,0.047,0.052,0.,0.052,,,,0.063,0.,0.063,,,,,,
147,2,21,309,15,147,0.03,0.,0.03,0.032,0.,0.032,,,,0.053,0.,0.053,,,,,,
148,0,148,299,3,148,0.077,0.,0.077,,,,,,,0.083,0.,0.082,,,,,,
149,0,149,301,3,149,,,,,,,,,,0.082,0.,0.082,,,,,,
150,0,150,303,3,150,,,,,,,,,,0.088,0.,0.087,,,,,,
150,1,50,307,7,150,,,,,,,,,,0.065,0.,0.065,,,,,,
150,3,10,331,31,150,0.019,0.,0.019,0.02,0.,0.02,0.204,0.,0.203,0.046,0.,0.046,0.09,0.,0.09,0.036,0.,0.036
151,0,151,305,3,151,0.079,0.,0.079,0.083,0.,0.083,,,,0.086,0.,0.086,,,,,,
152,0,152,307,3,152,,,,,,,,,,0.087,0.,0.087,,,,,,
153,0,153,309,3,153,,,,,,,,,,0.086,0.,0.086,,,,,,
153,1,51,313,7,153,0.05,0.,0.05,0.055,0.,0.055,,,,0.075,0.,0.075,,,,,,
154,0,154,311,3,154,0.081,0.,0.081,,,,,,,0.086,0.,0.086,,,,,,
154,2,22,323,15,154,0.032,0.,0.032,0.033,0.,0.033,,,,0.061,0.,0.061,,,,,,
155,0,155,313,3,155,,,,,,,,,,0.088,0.,0.087,,,,,,
155,4,5,373,63,155,0.014,0.,0.014,0.013,0.,0.013,0.2,0.,0.2,0.04,0.,0.04,0.078,0.,0.078,0.027,0.,0.027
156,0,156,315,3,156,,,,,,,,,,0.089,0.,0.089,,,,,,
156,1,52,319,7,156,,,,,,,,,,0.081,0.,0.081,,,,,,
157,0,157,317,3,157,0.086,0.,0.085,0.086,0.,0.086,,,,0.092,0.,0.092,,,,,,
158,0,158,319,3,158,,,,,,,,,,0.101,0.,0.101,,,,,,
159,0,159,321,3,159,,,,,,,,,,0.107,0.,0.107,,,,,,
159,1,53,325,7,159,0.054,0.,0.054,0.055,0.,0.055,,,,0.086,0.,0.086,,,,,,
160,0,160,323,3,160,0.081,0.,0.081,,,,,,,0.102,0.,0.102,,,,,,
161,0,161,325,3,161,,,,,,,,,,0.103,0.,0.103,0.175,0.,0.174,,,
161,2,23,337,15,161,0.035,0.,0.035,0.037,0.,0.037,,,,0.063,0.,0.063,,,,,,
162,0,162,327,3,162,,,,,,,,,,0.106,0.,0.106,,,,,,
162,1,54,331,7,162,,,,,,,,,,0.089,0.,0.089,,,,,,
163,0,163,329,3,163,0.085,0.,0.084,0.093,0.,0.093,,,,0.117,0.,0.117,,,,,,
164,0,164,331,3,164,,,,,,,,,,0.116,0.,0.116,,,,,,
165,0,165,333,3,165,,,,,,,,,,0.11,0.,0.11,,,,,,
165,1,55,337,7,165,0.058,0.,0.058,0.06,0.,0.06,,,,0.092,0.,0.092,,,,,,
165,3,11,361,31,165,0.023,0.,0.023,0.024,0.,0.024,0.236,0.,0.235,0.051,0.,0.051,0.1,0.,0.1,0.044,0.,0.044
166,0,166,335,3,166,0.091,0.,0.091,,,,,,,0.101,0.,0.101,,,,,,
167,0,167,337,3,167,,,,,,,,,,0.114,0.,0.114,,,,,,
168,0,168,339,3,168,,,,,,,,,,0.107,0.,0.107,,,,,,
168,1,56,343,7,168,,,,,,,,,,0.095,0.,0.095,,,,,,
168,2,24,351,15,168,0.039,0.,0.039,0.039,0.,0.039,,,,0.066,0.,0.066,,,,,,
169,0,169,341,3,169,0.087,0.,0.087,0.094,0.,0.093,,,,0.108,0.,0.108,,,,,,
170,0,170,343,3,170,0.093,0.,0.093,,,,,,,,,,,,,0.18,0.,0.18
171,0,171,345,3,171,,,,0.1,0.,0.1,,,,,,,,,,,,
171,1,57,349,7,171,0.07,0.,0.07,0.066,0.,0.066,,,,0.088,0.,0.088,0.175,0.,0.174,0.124,0.,0.124
175,2,25,365,15,175,0.045,0.,0.045,0.042,0.,0.042,,,,0.077,0.,0.077,0.15,0.,0.15,,,
180,3,12,391,31,180,0.027,0.,0.027,0.029,0.,0.029,0.283,0.,0.282,0.062,0.,0.062,0.121,0.,0.12,0.051,0.,0.051
182,2,26,379,15,182,,,,,,,,,,,,,,,,0.091,0.,0.091
186,4,6,435,63,186,0.018,0.,0.018,0.025,0.,0.025,,,,0.052,0.,0.052,,,,0.037,0.,0.037
189,5,3,505,127,189,0.013,0.,0.013,0.012,0.,0.012,,,,0.048,0.,0.048,0.094,0.,0.093,0.025,0.,0.025
193,0,193,389,3,193,,,,,,,,,,,,,0.241,0.,0.241,,,
195,3,13,421,31,195,,,,0.033,0.,0.033,0.337,0.001,0.336,,,,0.134,0.,0.134,0.059,0.,0.059
197,0,197,397,3,197,,,,,,,,,,0.139,0.,0.139,,,,,,
199,0,199,401,3,199,0.122,0.,0.122,,,,,,,,,,,,,,,
200,0,200,403,3,200,,,,0.127,0.,0.126,,,,,,,,,,,,
204,0,204,411,3,204,,,,,,,,,,,,,,,,0.247,0.,0.247
204,1,68,415,7,204,,,,,,,,,,0.125,0.,0.125,,,,0.173,0.,0.173
207,1,69,421,7,207,0.098,0.,0.098,,,,,,,,,,,,,,,
210,2,30,435,15,210,,,,,,,,,,0.111,0.,0.111,,,,,,
210,3,14,451,31,210,,,,0.039,0.,0.038,0.378,0.,0.377,,,,0.162,0.,0.162,0.07,0.,0.07
213,1,71,433,7,213,,,,,,,,,,,,,0.253,0.,0.252,,,
216,1,72,439,7,216,,,,0.101,0.001,0.099,,,,,,,,,,,,
217,2,31,449,15,217,0.061,0.,0.061,,,,,,,,,,0.213,0.,0.213,,,
217,4,7,497,63,217,,,,,,,0.379,0.,0.378,0.067,0.,0.067,0.128,0.,0.128,0.049,0.,0.049
224,2,32,463,15,224,,,,,,,,,,,,,,,,0.132,0.,0.132
225,0,225,453,3,225,,,,,,,,,,0.184,0.,0.184,0.32,0.,0.319,,,
225,3,15,481,31,225,,,,0.042,0.001,0.041,0.456,0.,0.455,0.097,0.,0.097,0.178,0.,0.178,0.079,0.,0.079
228,0,228,459,3,228,0.157,0.001,0.155,,,,,,,,,,,,,,,
229,0,229,461,3,229,,,,0.166,0.002,0.164,,,,,,,,,,,,
231,2,33,477,15,231,,,,0.072,0.,0.072,,,,,,,,,,,,
237,1,79,481,7,237,,,,,,,,,,0.17,0.,0.17,,,,0.231,0.001,0.23
238,0,238,479,3,238,,,,,,,,,,,,,,,,0.322,0.,0.322
240,3,16,511,31,240,0.044,0.,0.044,0.048,0.,0.047,0.538,0.004,0.534,,,,0.204,0.,0.203,0.087,0.,0.087
243,1,81,493,7,243,0.13,0.,0.13,,,,,,,,,,,,,,,
245,2,35,505,15,245,,,,,,,,,,0.151,0.,0.151,,,,,,
248,4,8,559,63,248,0.028,0.,0.028,,,,,,,0.084,0.,0.084,,,,0.058,0.,0.058
252,5,4,631,127,252,0.02,0.,0.02,0.022,0.,0.022,,,,0.075,0.,0.075,0.142,0.,0.142,0.039,0.,0.039
253,0,253,509,3,253,,,,,,,,,,0.228,0.,0.228,,,,,,
254,6,2,763,255,254,0.016,0.,0.016,0.013,0.,0.013,,,,0.08,0.,0.08,0.132,0.,0.132,0.027,0.,0.027
255,1,85,517,7,255,,,,,,,,,,,,,0.365,0.002,0.363,,,
255,3,17,541,31,255,,,,0.051,0.,0.051,0.572,0.,0.571,,,,0.222,0.,0.222,0.098,0.,0.098
255,7,1,1021,511,255,0.016,0.,0.016,0.011,0.,0.011,0.296,0.,0.296,0.085,0.,0.085,0.126,0.,0.125,0.02,0.,0.02
257,0,257,517,3,257,0.201,0.,0.201,,,,,,,,,,0.419,0.,0.419,,,
258,0,258,519,3,258,,,,0.207,0.,0.207,,,,,,,,,,,,
259,2,37,533,15,259,0.089,0.,0.089,,,,,,,,,,0.306,0.,0.306,,,
261,1,87,529,7,261,,,,0.15,0.,0.149,,,,,,,,,,,,
266,2,38,547,15,266,,,,,,,,,,,,,,,,0.184,0.,0.184
270,1,90,547,7,270,,,,,,,,,,0.212,0.,0.212,,,,0.297,0.,0.297
270,3,18,571,31,270,,,,0.059,0.,0.058,,,,0.128,0.,0.127,0.244,0.001,0.243,0.116,0.,0.116
279,1,93,565,7,279,0.169,0.002,0.166,,,,,,,,,,,,,,,
279,4,9,621,63,279,,,,0.037,0.,0.037,,,,0.105,0.,0.105,0.203,0.,0.203,,,
280,2,40,575,15,280,,,,,,,,,,0.188,0.,0.188,,,,,,
281,0,281,565,3,281,,,,,,,,,,0.299,0.,0.299,,,,,,
283,0,283,569,3,283,0.298,0.007,0.291,,,,,,,,,,,,,,,
285,3,19,601,31,285,,,,0.066,0.,0.066,,,,,,,0.26,0.,0.259,0.126,0.,0.126
286,0,286,575,3,286,0.248,0.,0.248,,,,,,,,,,,,,,,
287,0,287,577,3,287,,,,0.256,0.,0.255,,,,,,,,,,,,
287,2,41,589,15,287,,,,0.108,0.,0.107,,,,,,,,,,,,
288,0,288,579,3,288,,,,,,,,,,0.386,0.011,0.374,,,,,,
300,3,20,631,31,300,0.065,0.,0.065,0.072,0.,0.072,,,,,,,0.283,0.,0.283,0.14,0.,0.14
301,2,43,617,15,301,0.118,0.,0.118,,,,,,,,,,,,,,,
303,1,101,613,7,303,,,,,,,,,,0.253,0.,0.253,,,,,,
306,1,102,619,7,306,,,,0.204,0.,0.203,,,,,,,,,,,,
309,0,309,621,3,309,,,,,,,,,,0.369,0.,0.369,,,,,,
310,4,10,683,63,310,0.046,0.,0.046,0.052,0.,0.052,,,,0.123,0.001,0.121,,,,,,
315,0,315,633,3,315,0.314,0.001,0.313,,,,,,,,,,,,,,,
315,1,105,637,7,315,0.219,0.002,0.217,,,,,,,,,,,,,,,
315,2,45,645,15,315,,,,,,,,,,0.232,0.,0.232,,,,,,
315,3,21,661,31,315,,,,0.078,0.,0.078,,,,0.161,0.002,0.158,0.312,0.,0.312,0.153,0.,0.153
315,5,5,757,127,315,0.028,0.,0.028,0.029,0.,0.029,,,,0.112,0.,0.112,,,,0.057,0.,0.057
316,0,316,635,3,316,,,,0.306,0.,0.305,,,,,,,,,,,,
330,3,22,691,31,330,,,,0.085,0.,0.084,,,,,,,0.337,0.,0.336,0.165,0.,0.164
336,1,112,679,7,336,,,,,,,,,,0.315,0.,0.315,,,,,,
337,0,337,677,3,337,,,,,,,,,,0.425,0.,0.425,,,,,,
341,4,11,745,63,341,0.05,0.,0.05,,,,,,,0.162,0.,0.162,,,,,,
342,0,342,687,3,342,,,,0.377,0.004,0.372,,,,,,,,,,,,
343,2,49,701,15,343,0.149,0.001,0.147,0.152,0.,0.152,,,,0.289,0.,0.289,,,,,,
345,3,23,721,31,345,,,,0.097,0.,0.097,,,,,,,0.373,0.,0.373,0.18,0.,0.18
350,2,50,715,15,350,,,,,,,,,,0.287,0.,0.287,,,,,,
357,2,51,729,15,357,,,,,,,,,,0.315,0.,0.315,,,,,,
360,3,24,751,31,360,,,,0.106,0.,0.106,,,,,,,0.422,0.001,0.421,0.202,0.002,0.2
364,2,52,743,15,364,,,,,,,,,,0.282,0.,0.282,,,,,,
371,2,53,757,15,371,,,,,,,,,,0.293,0.,0.293,,,,,,
372,4,12,807,63,372,0.06,0.,0.06,0.069,0.,0.069,,,,,,,,,,,,
375,3,25,781,31,375,,,,0.112,0.,0.112,,,,,,,0.453,0.001,0.452,0.22,0.,0.219
378,2,54,771,15,378,,,,,,,,,,0.325,0.,0.325,,,,,,
378,5,6,883,127,378,0.039,0.,0.039,,,,,,,0.146,0.,0.146,,,,0.079,0.,0.079
381,6,3,1017,255,381,,,,0.032,0.,0.032,,,,,,,0.234,0.,0.234,0.051,0.,0.051
385,0,385,773,3,385,,,,,,,,,,,,,0.87,0.004,0.865,,,
385,2,55,785,15,385,,,,,,,,,,0.354,0.,0.353,0.624,0.,0.624,,,
390,3,26,811,31,390,,,,0.118,0.,0.118,,,,,,,0.477,0.001,0.476,0.233,0.001,0.23
392,2,56,799,15,392,,,,,,,,,,0.353,0.,0.353,,,,,,
399,2,57,813,15,399,,,,,,,,,,0.344,0.,0.344,,,,,,
403,4,13,869,63,403,0.069,0.,0.069,,,,,,,,,,0.39,0.,0.39,,,
405,3,27,841,31,405,,,,0.135,0.,0.134,,,,,,,,,,0.241,0.,0.241
406,2,58,827,15,406,,,,,,,,,,0.381,0.007,0.373,,,,,,
413,2,59,841,15,413,,,,,,,,,,0.354,0.001,0.352,,,,,,
420,2,60,855,15,420,,,,,,,,,,0.518,0.,0.518,,,,,,
420,3,28,871,31,420,,,,0.146,0.,0.145,,,,,,,,,,0.258,0.,0.257
427,0,427,857,3,427,,,,0.556,0.005,0.551,,,,,,,,,,,,
427,2,61,869,15,427,0.226,0.,0.225,0.23,0.,0.23,,,,0.42,0.,0.419,,,,,,
434,2,62,883,15,434,,,,,,,,,,0.412,0.,0.412,,,,,,
434,4,14,931,63,434,0.081,0.,0.081,0.093,0.,0.093,,,,0.286,0.,0.286,,,,0.174,0.,0.174
435,3,29,901,31,435,,,,0.149,0.,0.148,,,,,,,,,,0.278,0.,0.277
441,2,63,897,15,441,,,,,,,,,,0.393,0.,0.393,,,,,,
441,5,7,1009,127,441,0.051,0.,0.051,,,,,,,0.194,0.,0.194,,,,,,
448,2,64,911,15,448,,,,,,,,,,0.408,0.,0.408,,,,,,
450,3,30,931,31,450,,,,0.151,0.,0.15,,,,,,,,,,0.32,0.,0.32
455,2,65,925,15,455,,,,,,,,,,0.463,0.,0.463,,,,,,
462,2,66,939,15,462,,,,,,,,,,0.535,0.,0.535,,,,,,
465,3,31,961,31,465,,,,0.158,0.,0.157,,,,,,,,,,0.338,0.,0.338
465,4,15,993,63,465,0.092,0.,0.092,,,,,,,,,,,,,,,
469,2,67,953,15,469,,,,,,,,,,0.495,0.002,0.492,,,,,,
476,2,68,967,15,476,,,,,,,,,,0.592,0.003,0.589,,,,,,
480,3,32,991,31,480,,,,0.17,0.,0.17,,,,,,,,,,0.369,0.,0.368
483,2,69,981,15,483,,,,,,,,,,0.525,0.001,0.523,,,,,,
490,2,70,995,15,490,,,,,,,,,,0.508,0.,0.508,,,,,,
495,3,33,1021,31,495,,,,0.181,0.,0.181,,,,,,,,,,0.394,0.,0.393
496,4,16,1055,63,496,0.106,0.,0.106,0.11,0.,0.11,,,,,,,,,,0.221,0.,0.22
497,2,71,1009,15,497,,,,,,,,,,0.527,0.,0.526,,,,,,
504,2,72,1023,15,504,,,,,,,,,,0.51,0.,0.51,,,,,,
504,5,8,1135,127,504,0.066,0.,0.066,,,,,,,0.239,0.,0.239,,,,,,
505,0,505,1013,3,505,,,,,,,,,,0.914,0.,0.914,,,,,,
508,0,508,1019,3,508,0.762,0.001,0.76,,,,,,,,,,,,,,,
508,6,4,1271,255,508,,,,0.042,0.,0.042,,,,,,,0.379,0.,0.378,,,
510,3,34,1051,31,510,,,,0.195,0.,0.194,,,,,,,,,,0.397,0.,0.396
511,2,73,1037,15,511,,,,0.337,0.,0.337,,,,,,,1.,0.,1.,,,
511,8,1,2045,1023,511,0.034,0.,0.034,0.025,0.,0.025,,,,0.234,0.,0.233,0.361,0.,0.361,0.047,0.,0.047
512,0,512,1027,3,512,,,,0.785,0.,0.783,,,,,,,,,,,,
513,0,513,1029,3,513,,,,,,,,,,,,,1.524,0.,1.523,,,
525,3,35,1081,31,525,,,,0.205,0.,0.205,,,,,,,,,,0.418,0.001,0.416
527,4,17,1117,63,527,0.118,0.,0.118,0.125,0.,0.125,,,,0.337,0.001,0.335,,,,,,
540,3,36,1111,31,540,,,,0.226,0.002,0.224,,,,,,,,,,0.442,0.,0.441
541,0,541,1085,3,541,,,,,,,,,,,,,,,,1.594,0.,1.594
555,3,37,1141,31,555,,,,0.243,0.,0.243,,,,,,,,,,,,
558,4,18,1179,63,558,,,,0.135,0.,0.135,,,,,,,,,,,,
565,0,565,1133,3,565,0.989,0.002,0.986,,,,,,,,,,,,,,,
567,5,9,1261,127,567,,,,,,,,,,,,,0.56,0.,0.56,0.184,0.,0.184
570,3,38,1171,31,570,,,,0.262,0.,0.261,,,,,,,,,,,,
575,0,575,1153,3,575,,,,,,,,,,1.191,0.005,1.185,,,,,,
589,4,19,1241,63,589,0.141,0.,0.141,0.154,0.,0.154,,,,0.395,0.,0.394,,,,,,
590,0,590,1183,3,590,,,,,,,,,,1.292,0.001,1.289,,,,,,
593,0,593,1189,3,593,1.08,0.,1.08,,,,,,,,,,,,,,,
620,4,20,1303,63,620,,,,0.175,0.,0.175,,,,,,,,,,,,
651,4,21,1365,63,651,0.174,0.,0.174,0.181,0.,0.181,,,,0.462,0.002,0.46,,,,,,
674,0,674,1351,3,674,,,,,,,,,,1.683,0.009,1.673,,,,,,
677,0,677,1357,3,677,1.319,0.,1.318,,,,,,,,,,,,,,,
682,4,22,1427,63,682,,,,0.195,0.,0.195,,,,,,,,,,,,
683,0,683,1369,3,683,,,,1.389,0.,1.388,,,,,,,,,,,,
693,5,11,1513,127,693,0.119,0.,0.119,0.117,0.,0.117,,,,0.418,0.,0.418,,,,,,
769,0,769,1541,3,769,,,,,,,,,,,,,3.301,0.004,3.295,,,
811,0,811,1625,3,811,,,,,,,,,,,,,,,,3.438,0.,3.438
819,5,13,1765,127,819,,,,,,,,,,,,,1.084,0.,1.083,0.355,0.,0.355
1008,5,16,2143,127,1008,0.238,0.,0.238,0.243,0.,0.243,,,,0.866,0.,0.865,,,,,,
1011,0,1011,2025,3,1011,,,,,,,,,,3.885,0.029,3.855,,,,,,
1016,0,1016,2035,3,1016,2.988,0.005,2.982,,,,,,,,,,,,,,,
1023,9,1,4093,2047,1023,0.083,0.,0.083,0.055,0.001,0.053,,,,0.682,0.,0.682,0.951,0.001,0.95,0.099,0.,0.098
1024,0,1024,2051,3,1024,,,,3.145,0.,3.145,,,,,,,,,,,,
1025,0,1025,2053,3,1025,,,,,,,,,,,,,5.837,0.,5.837,,,
1071,5,17,2269,127,1071,,,,,,,,,,,,,,,,0.585,0.,0.584
1081,0,1081,2165,3,1081,,,,,,,,,,,,,,,,6.125,0.005,6.118
1323,5,21,2773,127,1323,0.426,0.,0.426,0.405,0.002,0.402,,,,1.275,0.,1.275,,,,,,
1365,0,1365,2733,3,1365,,,,5.52,0.005,5.513,,,,,,,,,,,,
