param-n,abstract+autorewrite-regression-quadratic-real,abstract+autorewrite-regression-quadratic-sys,abstract+autorewrite-regression-quadratic-user,abstract+rewrite!-regression-quadratic-real,abstract+rewrite!-regression-quadratic-sys,abstract+rewrite!-regression-quadratic-user,autorewrite-noop-regression-linear-real,autorewrite-noop-regression-linear-sys,autorewrite-noop-regression-linear-user,autorewrite-regression-quadratic-real,autorewrite-regression-quadratic-sys,autorewrite-regression-quadratic-user,close-abstract+autorewrite-regression-quadratic-real,close-abstract+autorewrite-regression-quadratic-sys,close-abstract+autorewrite-regression-quadratic-user,close-abstract+rewrite!-regression-quadratic-real,close-abstract+rewrite!-regression-quadratic-sys,close-abstract+rewrite!-regression-quadratic-user,rewrite!-regression-quadratic-real,rewrite!-regression-quadratic-sys,rewrite!-regression-quadratic-user,rewrite?-noop-regression-linear-real,rewrite?-noop-regression-linear-sys,rewrite?-noop-regression-linear-user
35,0.018,0.,0.018,0.019,0.,0.019,0.,0.,0.,0.011,0.,0.011,0.006,0.,0.006,0.006,0.,0.006,0.012,0.,0.012,0.,0.,0.
36,0.02,0.,0.02,0.019,0.,0.019,0.,0.,0.,0.012,0.,0.012,0.006,0.,0.006,0.006,0.,0.006,0.011,0.,0.011,0.,0.,0.
37,0.02,0.,0.02,0.019,0.,0.019,0.,0.,0.,0.012,0.,0.012,0.007,0.,0.007,0.007,0.,0.007,0.012,0.,0.012,0.,0.,0.
38,0.023,0.,0.023,0.021,0.,0.021,0.,0.,0.,0.015,0.,0.015,0.007,0.,0.007,0.008,0.,0.008,0.012,0.,0.012,0.,0.,0.
39,0.022,0.,0.022,0.022,0.,0.022,0.,0.,0.,0.013,0.,0.013,0.008,0.,0.008,0.007,0.,0.007,0.013,0.,0.013,0.,0.,0.
40,0.022,0.,0.022,0.024,0.,0.024,0.,0.,0.,0.014,0.,0.014,0.008,0.,0.008,0.008,0.,0.008,0.015,0.,0.015,0.,0.,0.
41,0.025,0.,0.025,0.026,0.,0.026,0.,0.,0.,0.015,0.,0.015,0.008,0.,0.008,0.01,0.,0.01,0.014,0.,0.014,0.,0.,0.
42,0.025,0.,0.025,0.025,0.,0.025,0.,0.,0.,0.015,0.,0.015,0.009,0.,0.009,0.009,0.,0.009,0.015,0.,0.015,0.,0.,0.
43,0.026,0.,0.026,0.027,0.,0.027,0.,0.,0.,0.016,0.,0.016,0.009,0.,0.009,0.009,0.,0.009,0.016,0.,0.016,0.,0.,0.
44,0.029,0.,0.029,0.029,0.,0.029,0.,0.,0.,0.018,0.,0.018,0.009,0.,0.009,0.009,0.,0.009,0.016,0.,0.016,0.002,0.,0.002
45,0.029,0.,0.029,0.029,0.,0.029,0.,0.,0.,0.018,0.,0.018,0.01,0.,0.01,0.01,0.,0.01,0.017,0.,0.017,0.,0.,0.
46,0.03,0.,0.03,0.029,0.,0.029,0.,0.,0.,0.018,0.,0.018,0.011,0.,0.011,0.01,0.,0.01,0.018,0.,0.018,0.,0.,0.
47,0.031,0.,0.031,0.031,0.,0.031,0.,0.,0.,0.018,0.,0.018,0.011,0.,0.011,0.011,0.,0.011,0.019,0.,0.019,0.,0.,0.
48,0.034,0.,0.034,0.032,0.,0.032,0.,0.,0.,0.019,0.,0.019,0.014,0.,0.014,0.011,0.,0.011,0.02,0.,0.02,0.,0.,0.
49,0.033,0.,0.033,0.034,0.,0.034,0.,0.,0.,0.02,0.,0.02,0.012,0.,0.012,0.012,0.,0.012,0.021,0.,0.021,0.,0.,0.
50,0.078,0.011,0.067,0.077,0.005,0.072,0.,0.,0.,0.065,0.01,0.054,0.012,0.,0.012,0.011,0.,0.011,0.065,0.005,0.06,0.,0.,0.
51,0.037,0.,0.037,0.036,0.,0.036,0.,0.,0.,0.022,0.,0.022,0.013,0.,0.013,0.013,0.,0.013,0.022,0.,0.022,0.,0.,0.
52,0.037,0.,0.037,0.039,0.,0.039,0.,0.,0.,0.022,0.,0.022,0.014,0.,0.014,0.013,0.,0.013,0.024,0.,0.024,0.,0.,0.
53,0.038,0.,0.038,0.039,0.,0.039,0.,0.,0.,0.023,0.,0.023,0.014,0.,0.014,0.014,0.,0.014,0.024,0.,0.024,0.,0.,0.
54,0.04,0.,0.04,0.041,0.,0.041,0.,0.,0.,0.023,0.,0.023,0.015,0.,0.015,0.014,0.,0.014,0.025,0.,0.025,0.,0.,0.
55,0.042,0.,0.042,0.041,0.,0.041,0.,0.,0.,0.026,0.,0.026,0.014,0.,0.014,0.015,0.,0.015,0.025,0.,0.025,0.,0.,0.
56,0.043,0.,0.043,0.044,0.,0.044,0.,0.,0.,0.026,0.,0.026,0.015,0.,0.015,0.016,0.,0.016,0.027,0.,0.027,0.,0.,0.
57,0.045,0.,0.045,0.045,0.,0.045,0.,0.,0.,0.028,0.,0.028,0.016,0.,0.016,0.017,0.,0.017,0.026,0.,0.026,0.,0.,0.
58,0.046,0.,0.046,0.046,0.,0.046,0.,0.,0.,0.028,0.,0.028,0.017,0.,0.017,0.016,0.,0.016,0.028,0.,0.028,0.,0.,0.
59,0.048,0.,0.048,0.049,0.,0.049,0.,0.,0.,0.029,0.,0.029,0.017,0.,0.017,0.017,0.,0.017,0.03,0.,0.03,0.,0.,0.
60,0.05,0.,0.05,0.049,0.,0.049,0.,0.,0.,0.031,0.,0.031,0.017,0.,0.017,0.018,0.,0.018,0.029,0.,0.029,0.,0.,0.
61,0.05,0.,0.05,0.051,0.,0.05,0.,0.,0.,0.03,0.,0.03,0.018,0.,0.018,0.018,0.,0.018,0.031,0.,0.03,0.,0.,0.
62,0.053,0.,0.053,0.054,0.,0.054,0.,0.,0.,0.033,0.,0.033,0.018,0.,0.018,0.02,0.,0.02,0.033,0.,0.033,0.,0.,0.
63,0.056,0.,0.056,0.054,0.,0.053,0.,0.,0.,0.034,0.,0.034,0.02,0.,0.02,0.019,0.,0.019,0.033,0.,0.033,0.,0.,0.
64,0.056,0.,0.056,0.057,0.,0.057,0.,0.,0.,0.034,0.,0.034,0.02,0.,0.02,0.021,0.,0.021,0.034,0.,0.034,0.,0.,0.
65,0.058,0.,0.058,0.058,0.,0.057,0.,0.,0.,0.034,0.,0.034,0.022,0.,0.022,0.02,0.,0.02,0.035,0.,0.035,0.,0.,0.
66,0.06,0.001,0.058,0.062,0.,0.062,0.,0.,0.,0.035,0.,0.035,0.023,0.001,0.021,0.022,0.,0.022,0.038,0.,0.038,0.,0.,0.
67,0.06,0.,0.06,0.063,0.,0.063,0.,0.,0.,0.037,0.,0.037,0.022,0.,0.022,0.023,0.,0.023,0.038,0.,0.038,0.,0.,0.
68,0.065,0.,0.065,0.062,0.,0.062,0.,0.,0.,0.041,0.,0.041,0.022,0.,0.022,0.022,0.,0.022,0.038,0.,0.038,0.,0.,0.
69,0.069,0.,0.069,0.064,0.,0.064,0.,0.,0.,0.041,0.,0.041,0.026,0.,0.026,0.023,0.,0.023,0.039,0.,0.039,0.,0.,0.
70,0.068,0.,0.067,0.066,0.,0.066,0.,0.,0.,0.041,0.,0.041,0.025,0.,0.024,0.025,0.,0.025,0.039,0.,0.039,0.,0.,0.
71,0.069,0.,0.069,0.069,0.,0.069,0.,0.,0.,0.042,0.,0.042,0.025,0.,0.025,0.026,0.,0.026,0.041,0.,0.041,0.,0.,0.
72,0.07,0.,0.07,0.071,0.,0.071,0.,0.,0.,0.042,0.,0.042,0.026,0.,0.026,0.027,0.,0.027,0.042,0.,0.042,0.,0.,0.
73,0.072,0.,0.072,0.073,0.,0.073,0.,0.,0.,0.043,0.,0.043,0.027,0.,0.027,0.028,0.,0.028,0.043,0.,0.043,0.,0.,0.
74,0.073,0.,0.073,0.075,0.,0.075,0.,0.,0.,0.044,0.,0.044,0.027,0.,0.027,0.029,0.,0.029,0.044,0.,0.044,0.,0.,0.
75,0.075,0.,0.075,0.076,0.,0.076,0.,0.,0.,0.045,0.,0.045,0.028,0.,0.028,0.029,0.,0.029,0.045,0.,0.045,0.,0.,0.
76,0.077,0.,0.077,0.078,0.,0.078,0.,0.,0.,0.047,0.,0.047,0.029,0.,0.029,0.03,0.,0.03,0.046,0.,0.046,0.,0.,0.
77,0.08,0.,0.08,0.08,0.,0.08,0.,0.,0.,0.049,0.,0.049,0.029,0.,0.029,0.029,0.,0.029,0.049,0.,0.049,0.,0.,0.
78,0.083,0.,0.083,0.081,0.,0.081,0.,0.,0.,0.052,0.,0.052,0.029,0.,0.029,0.03,0.,0.03,0.049,0.,0.049,0.,0.,0.
79,0.09,0.,0.09,0.083,0.,0.083,0.,0.,0.,0.055,0.,0.055,0.033,0.,0.033,0.031,0.,0.031,0.05,0.,0.05,0.,0.,0.
80,0.086,0.,0.086,0.087,0.,0.087,0.,0.,0.,0.051,0.,0.051,0.033,0.,0.033,0.032,0.,0.032,0.053,0.,0.053,0.,0.,0.
81,0.087,0.,0.087,0.093,0.,0.093,0.,0.,0.,0.054,0.,0.054,0.032,0.,0.032,0.035,0.,0.035,0.056,0.,0.056,0.,0.,0.
82,0.088,0.,0.087,0.093,0.,0.093,0.,0.,0.,0.053,0.,0.053,0.033,0.,0.033,0.035,0.,0.035,0.056,0.,0.056,0.,0.,0.
83,0.1,0.,0.1,0.092,0.,0.092,0.,0.,0.,0.06,0.,0.06,0.038,0.,0.038,0.034,0.,0.034,0.056,0.,0.056,0.,0.,0.
84,0.094,0.,0.094,0.095,0.,0.095,0.,0.,0.,0.056,0.,0.056,0.036,0.,0.036,0.036,0.,0.036,0.057,0.,0.057,0.,0.,0.
85,0.096,0.,0.096,0.102,0.,0.101,0.,0.,0.,0.058,0.,0.058,0.036,0.,0.036,0.039,0.,0.039,0.062,0.,0.061,0.,0.,0.
86,0.104,0.,0.104,0.099,0.,0.098,0.,0.,0.,0.063,0.,0.063,0.039,0.,0.039,0.036,0.,0.035,0.061,0.,0.061,0.,0.,0.
87,0.102,0.,0.102,0.107,0.,0.107,0.,0.,0.,0.063,0.,0.063,0.036,0.,0.036,0.042,0.,0.042,0.064,0.,0.064,0.,0.,0.
88,0.102,0.,0.101,0.105,0.,0.105,0.,0.,0.,0.061,0.,0.061,0.038,0.,0.038,0.04,0.,0.04,0.062,0.,0.062,0.,0.,0.
89,0.108,0.,0.108,0.106,0.,0.105,0.,0.,0.,0.067,0.,0.067,0.039,0.,0.039,0.04,0.,0.04,0.064,0.,0.063,0.,0.,0.
90,0.104,0.,0.104,0.112,0.,0.112,0.,0.,0.,0.064,0.,0.064,0.038,0.,0.038,0.04,0.,0.04,0.069,0.,0.069,0.,0.,0.
91,0.109,0.,0.109,0.109,0.,0.109,0.,0.,0.,0.068,0.,0.068,0.038,0.,0.038,0.04,0.,0.04,0.067,0.,0.067,0.,0.,0.
92,0.109,0.,0.109,0.113,0.,0.113,0.,0.,0.,0.067,0.,0.067,0.041,0.,0.041,0.041,0.,0.041,0.07,0.,0.07,0.,0.,0.
93,0.111,0.,0.111,0.116,0.,0.116,0.,0.,0.,0.069,0.,0.069,0.04,0.,0.04,0.042,0.,0.042,0.072,0.,0.072,0.,0.,0.
94,0.115,0.,0.115,0.116,0.,0.116,0.,0.,0.,0.072,0.,0.072,0.041,0.,0.041,0.042,0.,0.042,0.071,0.,0.071,0.,0.,0.
95,0.115,0.,0.115,0.12,0.,0.119,0.,0.,0.,0.071,0.,0.071,0.042,0.,0.042,0.043,0.,0.042,0.075,0.,0.075,0.,0.,0.
96,0.121,0.,0.12,0.121,0.001,0.12,0.,0.,0.,0.076,0.,0.075,0.043,0.,0.043,0.043,0.,0.043,0.073,0.,0.073,0.003,0.,0.002
97,0.122,0.,0.121,0.123,0.,0.123,0.001,0.,0.001,0.076,0.,0.075,0.044,0.,0.044,0.045,0.,0.044,0.077,0.,0.077,0.,0.,0.
98,0.125,0.,0.125,0.128,0.,0.128,0.,0.,0.,0.078,0.,0.078,0.045,0.,0.045,0.046,0.,0.046,0.079,0.,0.079,0.,0.,0.
99,0.125,0.,0.124,0.128,0.,0.128,0.001,0.,0.001,0.077,0.,0.077,0.046,0.,0.045,0.046,0.,0.046,0.079,0.,0.079,0.,0.,0.
100,0.138,0.,0.138,0.138,0.,0.138,0.001,0.,0.001,0.084,0.,0.084,0.052,0.,0.052,0.052,0.,0.052,0.084,0.,0.084,0.001,0.,0.001
110,0.159,0.001,0.158,0.162,0.,0.162,0.001,0.,0.001,0.099,0.,0.099,0.057,0.,0.056,0.057,0.,0.057,0.102,0.,0.102,0.001,0.,0.001
120,0.184,0.,0.184,0.191,0.,0.191,0.001,0.,0.001,0.114,0.,0.114,0.068,0.,0.068,0.069,0.,0.069,0.12,0.,0.12,0.001,0.,0.001
130,0.218,0.001,0.217,0.224,0.,0.224,0.001,0.,0.001,0.136,0.,0.135,0.079,0.,0.079,0.081,0.,0.081,0.141,0.,0.141,0.001,0.,0.001
140,0.269,0.,0.269,0.268,0.,0.268,0.001,0.,0.001,0.161,0.,0.161,0.105,0.,0.105,0.103,0.,0.103,0.163,0.,0.163,0.001,0.,0.001
150,0.316,0.001,0.314,0.316,0.,0.315,0.001,0.,0.001,0.196,0.,0.195,0.117,0.,0.116,0.117,0.,0.116,0.197,0.,0.197,0.001,0.,0.001
160,0.352,0.,0.352,0.365,0.,0.365,0.001,0.,0.001,0.218,0.,0.218,0.131,0.,0.131,0.133,0.,0.133,0.229,0.,0.228,0.001,0.,0.001
170,0.401,0.,0.4,0.408,0.,0.408,0.001,0.,0.001,0.25,0.,0.25,0.148,0.,0.147,0.152,0.,0.152,0.253,0.,0.253,0.001,0.,0.001
180,0.459,0.002,0.457,0.46,0.,0.459,0.002,0.,0.002,0.289,0.,0.288,0.166,0.,0.165,0.169,0.,0.169,0.286,0.,0.285,0.003,0.,0.003
190,0.495,0.001,0.493,0.491,0.002,0.488,0.002,0.,0.002,0.322,0.001,0.32,0.169,0.,0.169,0.169,0.001,0.168,0.317,0.001,0.316,0.003,0.,0.003
200,0.558,0.003,0.554,0.565,0.001,0.563,0.002,0.,0.002,0.353,0.001,0.351,0.202,0.002,0.2,0.199,0.,0.198,0.362,0.,0.361,0.002,0.,0.002
210,0.592,0.,0.592,0.606,0.001,0.604,0.002,0.,0.002,0.379,0.,0.379,0.208,0.,0.208,0.211,0.,0.21,0.391,0.,0.39,0.002,0.,0.002
220,0.647,0.,0.647,0.664,0.,0.663,0.002,0.,0.002,0.416,0.,0.416,0.227,0.,0.227,0.228,0.,0.228,0.431,0.,0.431,0.002,0.,0.002
230,0.717,0.,0.717,0.723,0.,0.723,0.002,0.,0.002,0.452,0.,0.452,0.261,0.,0.261,0.259,0.,0.259,0.46,0.,0.46,0.002,0.,0.002
240,0.819,0.,0.819,0.83,0.,0.83,0.003,0.,0.003,0.518,0.,0.518,0.296,0.,0.296,0.294,0.,0.294,0.531,0.,0.531,0.003,0.,0.003
250,0.872,0.001,0.87,0.865,0.002,0.863,0.003,0.,0.003,0.579,0.001,0.577,0.289,0.,0.289,0.288,0.,0.288,0.573,0.001,0.571,0.003,0.,0.003
260,0.974,0.001,0.972,0.98,0.002,0.976,0.003,0.,0.003,0.635,0.,0.634,0.333,0.,0.332,0.334,0.001,0.333,0.641,0.001,0.639,0.003,0.,0.003
270,0.996,0.003,0.993,1.025,0.002,1.022,0.003,0.,0.003,0.644,0.002,0.641,0.346,0.,0.346,0.346,0.001,0.345,0.674,0.001,0.672,0.003,0.,0.003
280,1.075,0.,1.074,1.092,0.,1.092,0.003,0.,0.003,0.701,0.,0.701,0.368,0.,0.368,0.367,0.,0.367,0.719,0.,0.719,0.003,0.,0.003
290,1.239,0.,1.239,1.208,0.,1.208,0.004,0.,0.004,0.803,0.,0.803,0.43,0.,0.43,0.429,0.,0.429,0.773,0.,0.773,0.003,0.,0.003
300,1.252,0.003,1.248,1.268,0.006,1.261,0.004,0.,0.004,0.815,0.002,0.812,0.43,0.001,0.429,0.431,0.004,0.426,0.831,0.001,0.829,0.004,0.,0.004
310,1.368,0.,1.368,1.399,0.,1.398,0.004,0.,0.004,0.904,0.,0.904,0.459,0.,0.459,0.462,0.,0.461,0.931,0.,0.931,0.004,0.,0.004
320,1.443,0.,1.442,1.478,0.001,1.476,0.004,0.,0.004,0.957,0.,0.956,0.48,0.,0.48,0.483,0.001,0.482,0.988,0.,0.987,0.004,0.,0.004
330,1.595,0.,1.595,1.564,0.,1.562,0.004,0.,0.004,1.033,0.,1.033,0.556,0.,0.556,0.528,0.,0.526,1.03,0.,1.029,0.004,0.,0.004
340,1.699,0.,1.698,1.749,0.,1.749,0.005,0.,0.005,1.145,0.,1.144,0.547,0.,0.547,0.579,0.,0.579,1.163,0.,1.163,0.005,0.,0.005
350,1.828,0.006,1.821,1.834,0.003,1.83,0.005,0.,0.005,1.24,0.004,1.235,0.582,0.001,0.58,0.577,0.001,0.574,1.251,0.001,1.249,0.005,0.,0.005
360,1.909,0.,1.907,1.886,0.,1.886,0.005,0.,0.005,1.265,0.,1.265,0.636,0.001,0.635,0.614,0.,0.614,1.264,0.,1.264,0.005,0.,0.005
370,2.086,0.,2.086,2.01,0.,2.01,0.005,0.,0.005,1.42,0.,1.419,0.659,0.,0.658,0.663,0.,0.663,1.339,0.,1.339,0.005,0.,0.005
380,2.141,0.001,2.14,2.163,0.,2.162,0.006,0.,0.006,1.456,0.,1.455,0.678,0.,0.678,0.691,0.,0.691,1.464,0.,1.464,0.005,0.,0.005
390,2.324,0.,2.324,2.25,0.,2.25,0.009,0.,0.009,1.539,0.,1.539,0.774,0.,0.774,0.724,0.,0.724,1.518,0.,1.518,0.006,0.,0.006
400,2.377,0.,2.376,2.387,0.,2.385,0.006,0.,0.006,1.604,0.,1.603,0.766,0.,0.766,0.764,0.,0.764,1.615,0.,1.613,0.006,0.,0.006
