param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
33,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
34,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
35,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
36,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
37,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
38,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
39,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
40,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
41,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
42,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
43,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
44,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
45,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
46,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
47,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
48,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
49,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
50,0.005,0.001,0.004,0.005,0.001,0.004,0.,0.,0.
51,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
52,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
53,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
54,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
55,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
56,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
57,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
58,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
59,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
60,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
61,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
62,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
63,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
64,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
65,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
66,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
67,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
68,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
69,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
70,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
71,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
72,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
73,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
74,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
75,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
76,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
77,0.008,0.001,0.007,0.008,0.,0.007,0.,0.,0.
78,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
79,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
80,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
81,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
82,0.01,0.,0.01,0.01,0.,0.01,0.003,0.,0.003
83,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
84,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
85,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
86,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
87,0.01,0.,0.01,0.01,0.,0.01,0.002,0.,0.002
88,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
89,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
90,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
91,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
92,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
93,0.009,0.,0.008,0.009,0.,0.008,0.,0.,0.
94,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
95,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
96,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
97,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
98,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
99,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
100,0.012,0.,0.011,0.012,0.,0.011,0.,0.,0.
110,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
120,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
130,0.014,0.,0.014,0.014,0.,0.014,0.001,0.,0.001
140,0.015,0.,0.015,0.015,0.,0.015,0.001,0.,0.001
150,0.056,0.003,0.053,0.056,0.003,0.053,0.001,0.,0.001
160,0.019,0.,0.019,0.019,0.,0.019,0.001,0.,0.001
170,0.02,0.,0.02,0.02,0.,0.02,0.001,0.,0.001
180,0.023,0.,0.023,0.023,0.,0.023,0.001,0.,0.001
190,0.024,0.,0.024,0.024,0.,0.024,0.001,0.,0.001
200,0.025,0.,0.025,0.025,0.,0.025,0.001,0.,0.001
210,0.03,0.,0.03,0.03,0.,0.03,0.001,0.,0.001
220,0.034,0.,0.034,0.034,0.,0.034,0.001,0.,0.001
230,0.032,0.,0.032,0.032,0.,0.032,0.001,0.,0.001
240,0.037,0.,0.037,0.037,0.,0.037,0.001,0.,0.001
250,0.037,0.,0.037,0.037,0.,0.037,0.001,0.,0.001
260,0.047,0.,0.047,0.047,0.,0.047,0.002,0.,0.002
270,0.05,0.001,0.048,0.05,0.001,0.048,0.011,0.001,0.009
280,0.043,0.,0.043,0.043,0.,0.043,0.002,0.,0.002
290,0.067,0.,0.067,0.067,0.,0.067,0.002,0.,0.002
300,0.051,0.,0.051,0.051,0.,0.051,0.002,0.,0.002
310,0.054,0.,0.054,0.054,0.,0.054,0.002,0.,0.002
320,0.058,0.,0.058,0.058,0.,0.058,0.002,0.,0.002
330,0.058,0.,0.058,0.058,0.,0.058,0.002,0.,0.002
340,0.072,0.002,0.069,0.072,0.002,0.069,0.002,0.,0.002
350,0.067,0.,0.066,0.067,0.,0.066,0.002,0.,0.002
360,0.088,0.,0.088,0.088,0.,0.088,0.002,0.,0.002
370,0.078,0.,0.077,0.078,0.,0.077,0.002,0.,0.002
380,0.071,0.,0.071,0.071,0.,0.071,0.003,0.,0.003
390,0.077,0.,0.076,0.077,0.,0.076,0.003,0.,0.003
400,0.108,0.,0.107,0.108,0.,0.107,0.003,0.,0.003
410,0.088,0.,0.088,0.088,0.,0.088,0.002,0.,0.002
420,0.103,0.001,0.101,0.103,0.001,0.101,0.002,0.,0.002
430,0.094,0.,0.094,0.094,0.,0.094,0.003,0.,0.003
440,0.091,0.,0.091,0.091,0.,0.091,0.003,0.,0.003
450,0.1,0.,0.1,0.1,0.,0.1,0.003,0.,0.003
460,0.11,0.,0.11,0.11,0.,0.11,0.007,0.,0.007
470,0.115,0.001,0.114,0.115,0.,0.114,0.003,0.,0.003
480,0.112,0.,0.112,0.112,0.,0.112,0.004,0.,0.004
490,0.117,0.,0.116,0.117,0.,0.116,0.003,0.,0.003
500,0.124,0.,0.124,0.124,0.,0.124,0.004,0.,0.004
510,0.127,0.,0.127,0.127,0.,0.127,0.004,0.,0.004
520,0.13,0.,0.13,0.13,0.,0.13,0.004,0.,0.004
530,0.153,0.001,0.151,0.153,0.001,0.151,0.028,0.001,0.026
540,0.22,0.001,0.219,0.22,0.001,0.219,0.003,0.,0.003
550,0.165,0.003,0.161,0.165,0.003,0.161,0.004,0.,0.004
560,0.164,0.,0.164,0.164,0.,0.164,0.012,0.,0.012
570,0.162,0.001,0.16,0.162,0.001,0.16,0.004,0.,0.004
580,0.18,0.001,0.179,0.18,0.001,0.179,0.004,0.,0.004
590,0.191,0.,0.191,0.191,0.,0.191,0.004,0.,0.004
600,0.202,0.,0.202,0.202,0.,0.202,0.004,0.,0.004
610,0.257,0.,0.257,0.257,0.,0.257,0.004,0.,0.004
620,0.184,0.,0.184,0.184,0.,0.184,0.005,0.,0.005
630,0.202,0.003,0.198,0.202,0.003,0.198,0.004,0.,0.004
640,0.23,0.,0.23,0.23,0.,0.23,0.004,0.,0.004
650,0.214,0.,0.214,0.214,0.,0.214,0.005,0.,0.005
660,0.232,0.,0.232,0.232,0.,0.232,0.004,0.,0.004
670,0.294,0.,0.293,0.294,0.,0.293,0.005,0.,0.005
680,0.233,0.,0.233,0.233,0.,0.232,0.004,0.,0.004
690,0.24,0.,0.24,0.24,0.,0.24,0.005,0.,0.005
700,0.265,0.,0.265,0.265,0.,0.265,0.005,0.,0.005
710,0.264,0.,0.264,0.264,0.,0.264,0.022,0.,0.022
720,0.286,0.,0.286,0.286,0.,0.286,0.005,0.,0.005
730,0.318,0.,0.318,0.318,0.,0.318,0.006,0.,0.006
740,0.268,0.,0.268,0.268,0.,0.268,0.005,0.,0.005
750,0.286,0.,0.286,0.286,0.,0.286,0.005,0.,0.005
760,0.337,0.,0.337,0.337,0.,0.337,0.006,0.,0.006
770,0.342,0.,0.342,0.342,0.,0.342,0.005,0.,0.005
780,0.308,0.,0.308,0.308,0.,0.308,0.005,0.,0.005
790,0.316,0.,0.316,0.316,0.,0.316,0.006,0.,0.006
800,0.316,0.,0.316,0.316,0.,0.316,0.006,0.,0.006
810,0.429,0.,0.429,0.429,0.,0.429,0.036,0.,0.036
820,0.339,0.,0.339,0.339,0.,0.339,0.006,0.,0.006
830,0.341,0.,0.341,0.341,0.,0.341,0.006,0.,0.006
840,0.382,0.,0.381,0.382,0.,0.381,0.007,0.,0.007
850,0.421,0.,0.42,0.421,0.,0.42,0.006,0.,0.006
860,0.372,0.006,0.365,0.372,0.006,0.365,0.006,0.,0.006
870,0.575,0.,0.575,0.575,0.,0.575,0.006,0.,0.006
880,0.472,0.,0.472,0.472,0.,0.472,0.006,0.,0.006
890,0.397,0.,0.397,0.397,0.,0.397,0.006,0.,0.006
900,0.396,0.,0.396,0.396,0.,0.396,0.006,0.,0.006
910,0.413,0.,0.413,0.413,0.,0.413,0.006,0.,0.006
920,0.493,0.002,0.49,0.493,0.002,0.49,0.006,0.,0.006
930,0.429,0.009,0.42,0.429,0.009,0.42,0.007,0.,0.007
940,0.476,0.004,0.471,0.475,0.004,0.471,0.006,0.,0.006
950,0.6,0.,0.6,0.6,0.,0.599,0.007,0.,0.007
960,0.532,0.,0.532,0.532,0.,0.532,0.006,0.,0.006
970,0.441,0.,0.441,0.441,0.,0.441,0.007,0.,0.007
980,0.468,0.,0.468,0.468,0.,0.468,0.007,0.,0.007
990,0.513,0.,0.513,0.513,0.,0.513,0.007,0.,0.007
1000,0.543,0.,0.543,0.543,0.,0.543,0.007,0.,0.007
1100,0.627,0.,0.627,0.627,0.,0.627,0.009,0.,0.009
1200,0.785,0.,0.785,0.785,0.,0.785,0.008,0.,0.008
1300,0.835,0.,0.835,0.835,0.,0.835,0.01,0.,0.01
1400,1.04,0.,1.04,1.04,0.,1.04,0.03,0.,0.03
1500,1.213,0.,1.212,1.212,0.,1.212,0.012,0.,0.012
1600,1.277,0.,1.277,1.277,0.,1.277,0.03,0.,0.03
1700,1.507,0.013,1.493,1.507,0.013,1.493,0.042,0.,0.042
1800,1.674,0.007,1.667,1.674,0.007,1.667,0.046,0.,0.046
1900,2.096,0.,2.095,2.096,0.,2.095,0.015,0.,0.015
2000,2.036,0.001,2.035,2.036,0.001,2.035,0.016,0.,0.016
3000,4.747,0.018,4.728,4.747,0.018,4.728,0.026,0.,0.026
4000,9.06,0.057,9.001,9.06,0.057,9.001,0.07,0.,0.069
5000,13.883,0.067,13.814,13.883,0.067,13.814,0.05,0.,0.05
