param-n,abstract+rewrite-strat-bottomup-real,abstract+rewrite-strat-bottomup-sys,abstract+rewrite-strat-bottomup-user,abstract+rewrite-strat-topdown-real,abstract+rewrite-strat-topdown-sys,abstract+rewrite-strat-topdown-user,close-abstract+rewrite-strat-bottomup-real,close-abstract+rewrite-strat-bottomup-sys,close-abstract+rewrite-strat-bottomup-user,close-abstract+rewrite-strat-topdown-real,close-abstract+rewrite-strat-topdown-sys,close-abstract+rewrite-strat-topdown-user,rewrite-strat-bottomup-real,rewrite-strat-bottomup-sys,rewrite-strat-bottomup-user,rewrite-strat-bottomup-noop-real,rewrite-strat-bottomup-noop-sys,rewrite-strat-bottomup-noop-user,rewrite-strat-topdown-real,rewrite-strat-topdown-sys,rewrite-strat-topdown-user,rewrite-strat-topdown-noop-real,rewrite-strat-topdown-noop-sys,rewrite-strat-topdown-noop-user
11,0.008,0.,0.008,0.007,0.,0.007,0.002,0.,0.002,0.001,0.,0.001,0.006,0.,0.006,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
12,0.009,0.,0.009,0.006,0.,0.006,0.002,0.,0.002,0.001,0.,0.001,0.007,0.,0.007,0.,0.,0.,0.004,0.,0.004,0.,0.,0.
13,0.013,0.,0.013,0.006,0.,0.006,0.002,0.,0.002,0.002,0.,0.002,0.008,0.,0.008,0.,0.,0.,0.003,0.,0.003,0.,0.,0.
14,0.015,0.,0.015,0.007,0.,0.007,0.003,0.,0.003,0.002,0.,0.002,0.011,0.,0.011,0.,0.,0.,0.004,0.,0.004,0.,0.,0.
15,0.013,0.,0.013,0.008,0.,0.008,0.003,0.,0.003,0.002,0.,0.002,0.009,0.,0.009,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
16,0.015,0.,0.015,0.008,0.,0.008,0.004,0.,0.004,0.002,0.,0.002,0.011,0.,0.011,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
17,0.025,0.,0.025,0.009,0.,0.009,0.004,0.,0.004,0.003,0.,0.003,0.02,0.,0.02,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
18,0.017,0.,0.017,0.01,0.,0.01,0.004,0.,0.004,0.003,0.,0.003,0.012,0.,0.012,0.,0.,0.,0.006,0.,0.006,0.,0.,0.
19,0.018,0.,0.018,0.011,0.,0.011,0.005,0.,0.005,0.003,0.,0.003,0.013,0.,0.013,0.,0.,0.,0.006,0.,0.006,0.,0.,0.
20,0.033,0.,0.033,0.02,0.002,0.017,0.019,0.,0.019,0.004,0.,0.004,0.013,0.,0.013,0.,0.,0.,0.016,0.002,0.013,0.,0.,0.
21,0.022,0.,0.022,0.013,0.,0.013,0.005,0.,0.005,0.005,0.,0.005,0.015,0.,0.015,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
22,0.024,0.,0.024,0.014,0.,0.014,0.007,0.,0.007,0.005,0.,0.005,0.016,0.,0.016,0.,0.,0.,0.008,0.,0.008,0.,0.,0.
23,0.028,0.,0.028,0.014,0.,0.014,0.008,0.,0.008,0.005,0.,0.005,0.019,0.,0.019,0.,0.,0.,0.008,0.,0.008,0.,0.,0.
24,0.026,0.,0.026,0.028,0.,0.028,0.007,0.,0.007,0.018,0.,0.018,0.017,0.,0.017,0.,0.,0.,0.009,0.,0.009,0.,0.,0.
25,0.028,0.,0.028,0.017,0.003,0.014,0.008,0.,0.008,0.006,0.,0.006,0.019,0.,0.019,0.,0.,0.,0.01,0.002,0.007,0.,0.,0.
26,0.043,0.,0.043,0.019,0.,0.019,0.008,0.,0.008,0.007,0.,0.007,0.034,0.,0.034,0.,0.,0.,0.01,0.,0.01,0.,0.,0.
27,0.031,0.,0.031,0.019,0.,0.019,0.009,0.,0.009,0.007,0.,0.007,0.021,0.,0.021,0.,0.,0.,0.011,0.,0.011,0.,0.,0.
28,0.034,0.,0.034,0.023,0.,0.023,0.01,0.,0.01,0.008,0.,0.008,0.023,0.,0.023,0.,0.,0.,0.013,0.,0.013,0.,0.,0.
29,0.038,0.,0.038,0.021,0.,0.021,0.01,0.,0.01,0.008,0.,0.008,0.026,0.,0.026,0.,0.,0.,0.012,0.,0.012,0.,0.,0.
30,0.038,0.,0.038,0.023,0.,0.023,0.012,0.,0.012,0.009,0.,0.009,0.025,0.,0.025,0.,0.,0.,0.013,0.,0.013,0.,0.,0.
31,0.04,0.,0.04,0.038,0.,0.038,0.013,0.,0.013,0.009,0.,0.009,0.026,0.,0.026,0.,0.,0.,0.027,0.,0.027,0.,0.,0.
32,0.116,0.,0.116,0.026,0.,0.026,0.014,0.,0.014,0.01,0.,0.01,0.1,0.,0.1,0.,0.,0.,0.014,0.,0.014,0.,0.,0.
33,0.046,0.,0.046,0.03,0.,0.03,0.014,0.,0.014,0.012,0.,0.012,0.031,0.,0.031,0.,0.,0.,0.016,0.,0.016,0.,0.,0.
34,0.047,0.,0.047,0.029,0.,0.029,0.015,0.,0.015,0.011,0.,0.011,0.03,0.,0.03,0.,0.,0.,0.017,0.,0.017,0.,0.,0.
35,0.075,0.,0.075,0.031,0.,0.031,0.016,0.,0.016,0.013,0.,0.013,0.057,0.,0.057,0.,0.,0.,0.017,0.,0.017,0.,0.,0.
36,0.052,0.003,0.049,0.033,0.,0.033,0.016,0.,0.016,0.014,0.,0.014,0.034,0.003,0.031,0.,0.,0.,0.017,0.,0.017,0.,0.,0.
37,0.054,0.,0.054,0.116,0.,0.116,0.017,0.,0.017,0.096,0.,0.096,0.035,0.,0.035,0.,0.,0.,0.018,0.,0.018,0.,0.,0.
38,0.055,0.,0.055,0.038,0.,0.038,0.019,0.,0.019,0.016,0.,0.016,0.035,0.,0.035,0.,0.,0.,0.021,0.,0.021,0.,0.,0.
39,0.058,0.,0.058,0.038,0.,0.038,0.019,0.,0.019,0.016,0.,0.016,0.037,0.,0.037,0.,0.,0.,0.02,0.,0.02,0.,0.,0.
40,0.075,0.003,0.072,0.039,0.,0.039,0.021,0.,0.021,0.016,0.,0.016,0.052,0.002,0.05,0.,0.,0.,0.021,0.,0.021,0.,0.,0.
41,0.067,0.,0.067,0.063,0.,0.063,0.021,0.,0.021,0.017,0.,0.017,0.044,0.,0.044,0.,0.,0.,0.044,0.,0.044,0.,0.,0.
42,0.083,0.,0.083,0.042,0.,0.042,0.023,0.,0.023,0.018,0.,0.018,0.058,0.,0.058,0.,0.,0.,0.022,0.,0.022,0.,0.,0.
43,0.156,0.,0.156,0.047,0.,0.047,0.025,0.,0.025,0.02,0.,0.02,0.129,0.,0.129,0.,0.,0.,0.025,0.,0.025,0.,0.,0.
44,0.072,0.,0.072,0.048,0.,0.048,0.026,0.,0.026,0.019,0.,0.019,0.045,0.,0.045,0.,0.,0.,0.027,0.,0.027,0.,0.,0.
45,0.091,0.,0.091,0.053,0.003,0.05,0.026,0.,0.026,0.022,0.002,0.02,0.063,0.,0.063,0.,0.,0.,0.029,0.,0.029,0.,0.,0.
46,0.08,0.002,0.077,0.049,0.,0.049,0.028,0.,0.028,0.02,0.,0.02,0.05,0.002,0.048,0.,0.,0.,0.027,0.,0.027,0.,0.,0.
47,0.083,0.,0.082,0.062,0.,0.062,0.029,0.,0.029,0.021,0.,0.021,0.052,0.,0.052,0.,0.,0.,0.04,0.,0.04,0.,0.,0.
48,0.098,0.,0.098,0.056,0.,0.056,0.029,0.,0.029,0.023,0.,0.023,0.068,0.,0.068,0.,0.,0.,0.031,0.,0.031,0.,0.,0.
49,0.087,0.,0.087,0.07,0.,0.07,0.029,0.,0.029,0.038,0.,0.038,0.056,0.,0.056,0.,0.,0.,0.031,0.,0.031,0.,0.,0.
50,0.09,0.,0.09,0.055,0.,0.055,0.03,0.,0.03,0.025,0.,0.025,0.059,0.,0.059,0.,0.,0.,0.029,0.,0.029,0.,0.,0.
51,0.202,0.,0.201,0.136,0.,0.136,0.123,0.,0.123,0.103,0.,0.103,0.076,0.,0.076,0.,0.,0.,0.031,0.,0.031,0.,0.,0.
52,0.101,0.,0.101,0.064,0.,0.064,0.035,0.,0.035,0.027,0.,0.027,0.064,0.,0.064,0.,0.,0.,0.034,0.,0.034,0.,0.,0.
53,0.132,0.,0.132,0.088,0.,0.088,0.04,0.,0.04,0.053,0.,0.053,0.09,0.,0.09,0.,0.,0.,0.033,0.,0.033,0.,0.,0.
54,0.104,0.,0.104,0.069,0.,0.069,0.035,0.,0.035,0.031,0.,0.031,0.067,0.,0.067,0.,0.,0.,0.036,0.,0.036,0.,0.,0.
55,0.122,0.,0.122,0.068,0.,0.068,0.05,0.,0.05,0.029,0.,0.029,0.071,0.,0.071,0.,0.,0.,0.037,0.,0.037,0.,0.,0.
56,0.126,0.,0.126,0.072,0.,0.072,0.047,0.,0.047,0.032,0.,0.032,0.077,0.,0.077,0.,0.,0.,0.038,0.,0.038,0.,0.,0.
57,0.118,0.,0.118,0.086,0.,0.086,0.039,0.,0.039,0.045,0.,0.045,0.077,0.,0.077,0.,0.,0.,0.04,0.,0.04,0.,0.,0.
58,0.123,0.,0.123,0.074,0.,0.074,0.043,0.,0.043,0.033,0.,0.033,0.078,0.,0.078,0.,0.,0.,0.04,0.,0.04,0.,0.,0.
59,0.128,0.,0.128,0.092,0.,0.092,0.045,0.,0.045,0.034,0.,0.034,0.081,0.,0.081,0.,0.,0.,0.056,0.,0.056,0.,0.,0.
60,0.138,0.,0.138,0.161,0.,0.161,0.048,0.,0.048,0.037,0.,0.037,0.087,0.,0.087,0.,0.,0.,0.121,0.,0.121,0.,0.,0.
61,0.137,0.,0.137,0.114,0.,0.114,0.048,0.,0.048,0.067,0.,0.067,0.087,0.,0.087,0.,0.,0.,0.044,0.,0.044,0.,0.,0.
62,0.137,0.,0.137,0.092,0.,0.092,0.048,0.,0.048,0.042,0.,0.042,0.087,0.,0.087,0.,0.,0.,0.048,0.,0.048,0.,0.,0.
63,0.145,0.,0.145,0.089,0.,0.089,0.054,0.,0.054,0.037,0.,0.037,0.089,0.,0.088,0.,0.,0.,0.05,0.,0.05,0.,0.,0.
64,0.153,0.003,0.149,0.103,0.,0.103,0.055,0.003,0.051,0.052,0.,0.052,0.096,0.,0.096,0.,0.,0.,0.049,0.,0.049,0.,0.,0.
65,0.157,0.,0.157,0.093,0.,0.093,0.054,0.,0.054,0.04,0.,0.04,0.101,0.,0.101,0.,0.,0.,0.05,0.,0.05,0.001,0.,0.001
66,0.157,0.,0.157,0.109,0.,0.109,0.055,0.,0.055,0.041,0.,0.041,0.1,0.,0.1,0.,0.,0.,0.066,0.,0.066,0.,0.,0.
67,0.162,0.,0.162,0.099,0.,0.099,0.06,0.,0.06,0.043,0.,0.043,0.1,0.,0.1,0.,0.,0.,0.054,0.,0.054,0.,0.,0.
68,0.177,0.,0.177,0.107,0.,0.107,0.062,0.,0.062,0.044,0.,0.044,0.113,0.,0.112,0.,0.,0.,0.06,0.,0.06,0.,0.,0.
69,0.177,0.,0.177,0.113,0.,0.113,0.064,0.,0.064,0.048,0.,0.048,0.111,0.,0.111,0.,0.,0.,0.062,0.,0.062,0.,0.,0.
70,0.187,0.,0.187,0.113,0.,0.113,0.069,0.,0.069,0.05,0.,0.05,0.116,0.,0.116,0.,0.,0.,0.061,0.,0.061,0.,0.,0.
71,0.204,0.,0.204,0.112,0.,0.112,0.075,0.,0.075,0.049,0.,0.049,0.127,0.,0.127,0.,0.,0.,0.061,0.,0.061,0.001,0.,0.001
72,0.187,0.,0.187,0.112,0.,0.112,0.072,0.,0.072,0.051,0.,0.051,0.114,0.,0.114,0.,0.,0.,0.059,0.,0.059,0.,0.,0.
73,0.194,0.,0.194,0.119,0.,0.119,0.069,0.,0.069,0.053,0.,0.053,0.123,0.,0.123,0.,0.,0.,0.064,0.,0.064,0.,0.,0.
74,0.221,0.,0.221,0.117,0.003,0.113,0.088,0.,0.088,0.052,0.,0.052,0.131,0.,0.131,0.,0.,0.,0.063,0.003,0.06,0.,0.,0.
75,0.2,0.,0.2,0.122,0.003,0.118,0.075,0.,0.075,0.051,0.,0.051,0.123,0.,0.123,0.001,0.,0.001,0.068,0.003,0.064,0.,0.,0.
76,0.212,0.003,0.208,0.134,0.,0.134,0.08,0.,0.08,0.06,0.,0.06,0.129,0.003,0.125,0.,0.,0.,0.072,0.,0.072,0.001,0.,0.001
77,0.211,0.,0.211,0.135,0.,0.135,0.081,0.,0.081,0.063,0.,0.063,0.128,0.,0.128,0.,0.,0.,0.069,0.,0.069,0.001,0.,0.001
78,0.231,0.,0.231,0.135,0.,0.135,0.085,0.,0.085,0.062,0.,0.062,0.144,0.,0.144,0.,0.,0.,0.07,0.,0.07,0.001,0.,0.001
79,0.223,0.,0.223,0.135,0.,0.135,0.086,0.,0.086,0.064,0.,0.064,0.134,0.,0.134,0.001,0.,0.001,0.069,0.,0.069,0.001,0.,0.001
80,0.242,0.,0.242,0.144,0.,0.144,0.095,0.,0.095,0.067,0.,0.067,0.145,0.,0.145,0.,0.,0.,0.075,0.,0.075,0.001,0.,0.001
81,0.261,0.,0.261,0.15,0.,0.15,0.095,0.,0.095,0.068,0.,0.068,0.163,0.,0.163,0.001,0.,0.001,0.08,0.,0.08,0.001,0.,0.001
82,0.28,0.,0.28,0.163,0.,0.163,0.101,0.,0.101,0.077,0.,0.077,0.176,0.,0.176,0.001,0.,0.001,0.083,0.,0.083,0.001,0.,0.001
83,0.261,0.,0.261,0.156,0.,0.156,0.099,0.,0.099,0.072,0.,0.072,0.159,0.,0.159,0.001,0.,0.001,0.081,0.,0.081,0.001,0.,0.001
84,0.258,0.,0.258,0.168,0.,0.168,0.095,0.,0.095,0.075,0.,0.075,0.161,0.,0.161,0.001,0.,0.001,0.09,0.,0.09,0.001,0.,0.001
85,0.254,0.,0.254,0.169,0.,0.169,0.099,0.,0.099,0.072,0.,0.072,0.152,0.,0.152,0.001,0.,0.001,0.092,0.,0.092,0.003,0.,0.003
86,0.264,0.,0.263,0.18,0.,0.18,0.095,0.,0.095,0.083,0.,0.083,0.166,0.,0.166,0.001,0.,0.001,0.094,0.,0.094,0.001,0.,0.001
87,0.265,0.,0.265,0.186,0.,0.186,0.098,0.,0.098,0.084,0.,0.084,0.165,0.,0.165,0.001,0.,0.001,0.099,0.,0.099,0.001,0.,0.001
88,0.273,0.,0.273,0.173,0.,0.173,0.099,0.,0.099,0.079,0.,0.079,0.172,0.,0.172,0.001,0.,0.001,0.091,0.,0.091,0.001,0.,0.001
89,0.292,0.,0.292,0.177,0.,0.177,0.103,0.,0.103,0.08,0.,0.08,0.186,0.,0.186,0.001,0.,0.001,0.094,0.,0.094,0.001,0.,0.001
90,0.293,0.,0.293,0.21,0.,0.21,0.105,0.,0.105,0.087,0.,0.087,0.185,0.,0.185,0.001,0.,0.001,0.12,0.,0.12,0.001,0.,0.001
91,0.29,0.003,0.286,0.185,0.,0.185,0.101,0.,0.101,0.089,0.,0.089,0.187,0.003,0.183,0.001,0.,0.001,0.094,0.,0.094,0.001,0.,0.001
92,0.301,0.,0.301,0.194,0.003,0.19,0.108,0.,0.108,0.093,0.003,0.089,0.19,0.,0.19,0.001,0.,0.001,0.098,0.,0.098,0.001,0.,0.001
93,0.31,0.,0.31,0.201,0.,0.201,0.11,0.,0.11,0.095,0.,0.095,0.196,0.,0.196,0.001,0.,0.001,0.103,0.,0.103,0.001,0.,0.001
94,0.317,0.,0.317,0.201,0.003,0.197,0.117,0.,0.117,0.092,0.002,0.09,0.198,0.,0.198,0.001,0.,0.001,0.105,0.,0.105,0.001,0.001,0.
95,0.325,0.,0.325,0.222,0.,0.222,0.124,0.,0.124,0.1,0.,0.1,0.197,0.,0.197,0.001,0.,0.001,0.119,0.,0.119,0.001,0.,0.001
96,0.345,0.,0.345,0.209,0.003,0.205,0.135,0.,0.135,0.1,0.002,0.097,0.207,0.,0.207,0.001,0.,0.001,0.106,0.,0.106,0.001,0.001,0.
97,0.354,0.,0.354,0.216,0.,0.216,0.131,0.,0.131,0.1,0.,0.1,0.22,0.,0.22,0.001,0.,0.001,0.113,0.,0.113,0.001,0.,0.001
98,0.35,0.003,0.346,0.217,0.,0.217,0.135,0.,0.135,0.097,0.,0.097,0.211,0.003,0.207,0.001,0.,0.001,0.111,0.,0.111,0.007,0.,0.007
99,0.358,0.008,0.349,0.241,0.,0.241,0.147,0.003,0.143,0.114,0.,0.114,0.208,0.003,0.204,0.001,0.,0.001,0.124,0.,0.124,0.001,0.,0.001
100,0.368,0.003,0.364,0.229,0.,0.229,0.14,0.003,0.137,0.097,0.,0.097,0.225,0.,0.225,0.001,0.,0.001,0.13,0.,0.13,0.001,0.,0.001
110,0.437,0.,0.437,0.273,0.003,0.269,0.169,0.,0.169,0.128,0.003,0.124,0.265,0.,0.265,0.001,0.,0.001,0.142,0.,0.142,0.001,0.,0.001
120,0.51,0.003,0.506,0.318,0.,0.318,0.197,0.003,0.193,0.148,0.,0.148,0.309,0.,0.309,0.001,0.,0.001,0.166,0.,0.166,0.001,0.,0.001
130,0.591,0.008,0.582,0.377,0.,0.377,0.214,0.,0.214,0.164,0.,0.164,0.373,0.007,0.365,0.001,0.,0.001,0.21,0.,0.21,0.001,0.,0.001
140,0.704,0.,0.704,0.421,0.,0.421,0.272,0.,0.272,0.188,0.,0.188,0.427,0.,0.427,0.002,0.,0.002,0.225,0.,0.225,0.002,0.,0.002
150,1.044,0.003,1.04,0.607,0.,0.607,0.443,0.,0.443,0.237,0.,0.237,0.598,0.003,0.594,0.002,0.,0.002,0.366,0.,0.366,0.002,0.,0.002
160,0.863,0.,0.863,0.556,0.,0.556,0.321,0.,0.321,0.26,0.,0.26,0.538,0.,0.538,0.002,0.,0.002,0.291,0.,0.291,0.002,0.,0.002
170,0.996,0.,0.996,0.644,0.007,0.636,0.397,0.,0.397,0.292,0.,0.292,0.594,0.,0.594,0.002,0.,0.002,0.347,0.007,0.339,0.002,0.,0.002
180,1.156,0.,1.156,0.783,0.007,0.775,0.446,0.,0.446,0.346,0.003,0.342,0.706,0.,0.706,0.002,0.,0.002,0.432,0.003,0.428,0.003,0.,0.003
190,1.225,0.003,1.221,0.818,0.003,0.814,0.441,0.003,0.437,0.359,0.,0.359,0.778,0.,0.778,0.003,0.,0.003,0.454,0.003,0.45,0.003,0.,0.003
200,1.605,0.,1.605,0.977,0.007,0.97,0.632,0.,0.631,0.367,0.,0.367,0.969,0.,0.969,0.003,0.,0.003,0.591,0.007,0.583,0.018,0.,0.018
210,1.501,0.003,1.497,0.965,0.007,0.957,0.536,0.,0.536,0.439,0.003,0.435,0.959,0.003,0.955,0.003,0.,0.003,0.52,0.003,0.516,0.004,0.,0.004
220,1.706,0.,1.706,1.068,0.008,1.06,0.632,0.,0.632,0.487,0.003,0.483,1.069,0.,1.069,0.003,0.,0.003,0.574,0.003,0.57,0.005,0.,0.005
230,1.773,0.007,1.765,1.195,0.,1.193,0.638,0.007,0.63,0.548,0.,0.546,1.127,0.,1.127,0.006,0.,0.006,0.638,0.,0.638,0.006,0.,0.006
240,2.071,0.,2.07,1.337,0.,1.336,0.764,0.,0.764,0.579,0.,0.579,1.299,0.,1.299,0.004,0.,0.004,0.751,0.,0.75,0.004,0.,0.004
250,2.28,0.007,2.271,1.591,0.011,1.579,0.838,0.,0.838,0.568,0.004,0.564,1.436,0.007,1.427,0.004,0.,0.004,1.008,0.007,1.,0.013,0.,0.013
260,2.311,0.,2.311,1.487,0.,1.487,0.814,0.,0.814,0.627,0.,0.627,1.488,0.,1.488,0.006,0.,0.006,0.852,0.,0.852,0.005,0.,0.005
270,2.459,0.,2.459,1.611,0.019,1.591,0.882,0.,0.882,0.676,0.012,0.664,1.569,0.,1.569,0.005,0.,0.005,0.922,0.007,0.913,0.011,0.,0.011
280,2.746,0.,2.745,1.808,0.004,1.804,0.933,0.,0.933,0.809,0.,0.809,1.805,0.,1.804,0.005,0.,0.005,0.989,0.004,0.985,0.007,0.,0.007
290,3.039,0.,3.039,1.858,0.,1.858,1.093,0.,1.093,0.781,0.,0.781,1.937,0.,1.937,0.006,0.,0.006,1.068,0.,1.068,0.007,0.,0.007
300,3.154,0.035,3.118,2.129,0.023,2.105,1.074,0.,1.074,0.881,0.,0.881,2.072,0.035,2.036,0.006,0.,0.006,1.239,0.023,1.215,0.007,0.,0.007
310,3.317,0.015,3.301,2.299,0.,2.298,1.162,0.003,1.158,0.972,0.,0.972,2.145,0.011,2.133,0.006,0.,0.006,1.317,0.,1.317,0.007,0.,0.007
320,3.692,0.008,3.684,2.289,0.,2.289,1.21,0.,1.21,0.941,0.,0.941,2.473,0.008,2.464,0.007,0.,0.007,1.333,0.,1.333,0.012,0.,0.012
330,3.971,0.,3.971,2.614,0.,2.614,1.417,0.,1.417,1.116,0.,1.116,2.545,0.,2.544,0.007,0.,0.007,1.487,0.,1.487,0.008,0.,0.008
340,4.059,0.031,4.027,2.621,0.015,2.604,1.382,0.007,1.374,1.046,0.,1.045,2.667,0.023,2.643,0.008,0.,0.008,1.56,0.015,1.543,0.013,0.,0.013
350,4.467,0.027,4.439,2.744,0.024,2.719,1.482,0.,1.482,1.089,0.,1.089,2.975,0.027,2.947,0.008,0.,0.008,1.644,0.023,1.619,0.009,0.,0.009
360,4.705,0.,4.705,3.012,0.,3.012,1.543,0.,1.543,1.263,0.,1.263,3.146,0.,3.146,0.013,0.,0.013,1.737,0.,1.737,0.01,0.,0.01
370,5.23,0.,5.23,3.35,0.004,3.346,1.739,0.,1.739,1.41,0.004,1.406,3.48,0.,3.479,0.009,0.,0.009,1.922,0.,1.922,0.015,0.,0.015
380,5.207,0.,5.207,3.569,0.003,3.565,1.695,0.,1.695,1.449,0.,1.449,3.5,0.,3.5,0.009,0.,0.009,2.103,0.003,2.099,0.014,0.,0.014
390,5.72,0.019,5.7,3.631,0.,3.631,1.95,0.011,1.938,1.426,0.,1.426,3.756,0.007,3.748,0.01,0.,0.01,2.185,0.,2.185,0.017,0.,0.017
400,6.,0.004,5.995,3.706,0.016,3.689,1.949,0.,1.949,1.421,0.,1.42,4.038,0.004,4.034,0.01,0.,0.01,2.271,0.015,2.255,0.012,0.,0.012
