param-n,autorewrite-noop-regression-quadratic-real,autorewrite-noop-regression-quadratic-sys,autorewrite-noop-regression-quadratic-user,try-rewrite!-noop-regression-quadratic-real,try-rewrite!-noop-regression-quadratic-sys,try-rewrite!-noop-regression-quadratic-user,try-rewrite-noop-regression-quadratic-real,try-rewrite-noop-regression-quadratic-sys,try-rewrite-noop-regression-quadratic-user,try-rewrite?-noop-regression-quadratic-real,try-rewrite?-noop-regression-quadratic-sys,try-rewrite?-noop-regression-quadratic-user,try-ssr-rewrite!-noop-regression-linear-real,try-ssr-rewrite!-noop-regression-linear-sys,try-ssr-rewrite!-noop-regression-linear-user,try-ssr-rewrite-noop-regression-linear-real,try-ssr-rewrite-noop-regression-linear-sys,try-ssr-rewrite-noop-regression-linear-user,try-ssr-rewrite?-noop-regression-linear-real,try-ssr-rewrite?-noop-regression-linear-sys,try-ssr-rewrite?-noop-regression-linear-user
700,0.022,0.,0.022,0.02,0.,0.02,0.022,0.,0.022,0.023,0.,0.023,0.,0.,0.,0.,0.,0.,0.,0.,0.
704,0.021,0.,0.021,0.021,0.,0.021,0.022,0.,0.022,0.024,0.,0.024,0.,0.,0.,0.,0.,0.,0.,0.,0.
708,0.021,0.,0.021,0.021,0.,0.021,0.021,0.,0.021,0.022,0.,0.022,0.,0.,0.,0.,0.,0.,0.,0.,0.
712,0.021,0.,0.021,0.024,0.,0.024,0.021,0.,0.021,0.022,0.,0.022,0.,0.,0.,0.,0.,0.,0.,0.,0.
716,0.023,0.,0.023,0.021,0.,0.021,0.024,0.,0.024,0.022,0.,0.022,0.,0.,0.,0.,0.,0.,0.,0.,0.
720,0.022,0.,0.022,0.022,0.,0.022,0.023,0.,0.023,0.024,0.,0.024,0.,0.,0.,0.,0.,0.,0.,0.,0.
724,0.023,0.,0.023,0.021,0.,0.021,0.023,0.,0.023,0.022,0.,0.022,0.,0.,0.,0.,0.,0.,0.,0.,0.
728,0.023,0.,0.023,0.022,0.,0.022,0.022,0.,0.022,0.022,0.,0.022,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
732,0.024,0.,0.024,0.023,0.,0.023,0.023,0.,0.023,0.024,0.,0.024,0.,0.,0.,0.,0.,0.,0.,0.,0.
736,0.024,0.,0.024,0.023,0.,0.023,0.023,0.,0.023,0.023,0.,0.023,0.,0.,0.,0.,0.,0.,0.,0.,0.
740,0.024,0.,0.024,0.024,0.,0.024,0.023,0.,0.023,0.024,0.,0.024,0.,0.,0.,0.,0.,0.,0.,0.,0.
744,0.024,0.,0.024,0.024,0.,0.024,0.022,0.,0.022,0.023,0.,0.023,0.,0.,0.,0.,0.,0.,0.001,0.,0.001
748,0.024,0.,0.024,0.025,0.,0.025,0.023,0.,0.023,0.024,0.,0.024,0.,0.,0.,0.,0.,0.,0.,0.,0.
752,0.025,0.,0.025,0.025,0.,0.025,0.023,0.,0.023,0.024,0.,0.024,0.,0.,0.,0.,0.,0.,0.,0.,0.
756,0.025,0.,0.025,0.026,0.,0.026,0.023,0.,0.023,0.025,0.,0.025,0.,0.,0.,0.,0.,0.,0.,0.,0.
760,0.025,0.,0.025,0.025,0.,0.025,0.026,0.,0.026,0.025,0.,0.025,0.,0.,0.,0.,0.,0.,0.,0.,0.
764,0.029,0.,0.029,0.025,0.,0.025,0.025,0.,0.025,0.024,0.,0.023,0.,0.,0.,0.,0.,0.,0.,0.,0.
768,0.025,0.,0.025,0.025,0.,0.025,0.025,0.,0.025,0.025,0.,0.025,0.,0.,0.,0.,0.,0.,0.,0.,0.
772,0.025,0.,0.025,0.025,0.,0.025,0.025,0.,0.025,0.026,0.,0.026,0.,0.,0.,0.,0.,0.,0.,0.,0.
776,0.025,0.,0.025,0.026,0.,0.026,0.026,0.,0.026,0.025,0.,0.025,0.,0.,0.,0.,0.,0.,0.,0.,0.
780,0.027,0.,0.027,0.025,0.,0.025,0.026,0.,0.026,0.025,0.,0.025,0.,0.,0.,0.,0.,0.,0.,0.,0.
784,0.032,0.,0.032,0.029,0.,0.029,0.027,0.,0.027,0.027,0.,0.027,0.,0.,0.,0.,0.,0.,0.,0.,0.
788,0.034,0.,0.034,0.029,0.,0.029,0.028,0.,0.028,0.027,0.,0.027,0.,0.,0.,0.,0.,0.,0.,0.,0.
792,0.028,0.,0.028,0.029,0.,0.029,0.03,0.,0.03,0.029,0.,0.029,0.,0.,0.,0.,0.,0.,0.,0.,0.
796,0.029,0.,0.029,0.028,0.,0.028,0.028,0.,0.028,0.028,0.,0.028,0.,0.,0.,0.,0.,0.,0.,0.,0.
800,0.03,0.,0.03,0.028,0.,0.028,0.027,0.,0.027,0.027,0.003,0.023,0.,0.,0.,0.,0.,0.,0.,0.,0.
804,0.028,0.,0.028,0.03,0.,0.03,0.028,0.,0.028,0.028,0.,0.028,0.,0.,0.,0.,0.,0.,0.,0.,0.
808,0.029,0.,0.029,0.035,0.,0.035,0.03,0.,0.03,0.028,0.,0.028,0.,0.,0.,0.,0.,0.,0.,0.,0.
812,0.033,0.,0.033,0.035,0.,0.035,0.031,0.,0.031,0.029,0.,0.029,0.,0.,0.,0.,0.,0.,0.,0.,0.
816,0.033,0.,0.033,0.03,0.,0.03,0.03,0.,0.029,0.03,0.,0.03,0.,0.,0.,0.,0.,0.,0.,0.,0.
820,0.031,0.,0.031,0.031,0.,0.031,0.033,0.,0.033,0.032,0.,0.032,0.,0.,0.,0.,0.,0.,0.,0.,0.
824,0.032,0.,0.032,0.031,0.,0.031,0.031,0.,0.031,0.029,0.,0.029,0.,0.,0.,0.,0.,0.,0.,0.,0.
828,0.031,0.,0.031,0.033,0.,0.033,0.031,0.,0.031,0.031,0.,0.031,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
832,0.032,0.,0.032,0.031,0.,0.031,0.033,0.,0.033,0.032,0.,0.032,0.,0.,0.,0.,0.,0.,0.,0.,0.
836,0.031,0.,0.031,0.029,0.,0.029,0.031,0.,0.031,0.031,0.,0.031,0.,0.,0.,0.,0.,0.,0.,0.,0.
840,0.031,0.,0.031,0.031,0.,0.031,0.033,0.,0.033,0.031,0.,0.031,0.,0.,0.,0.,0.,0.,0.,0.,0.
844,0.031,0.,0.031,0.033,0.,0.033,0.033,0.,0.033,0.03,0.,0.03,0.,0.,0.,0.,0.,0.,0.,0.,0.
848,0.034,0.,0.034,0.035,0.,0.035,0.034,0.,0.034,0.032,0.,0.032,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
852,0.034,0.,0.034,0.033,0.,0.033,0.032,0.,0.032,0.031,0.,0.031,0.,0.,0.,0.,0.,0.,0.,0.,0.
856,0.032,0.,0.032,0.032,0.,0.032,0.031,0.,0.031,0.031,0.,0.031,0.,0.,0.,0.,0.,0.,0.,0.,0.
860,0.032,0.,0.032,0.032,0.,0.032,0.032,0.,0.032,0.031,0.,0.031,0.,0.,0.,0.,0.,0.,0.,0.,0.
864,0.033,0.,0.033,0.034,0.,0.034,0.033,0.,0.033,0.035,0.,0.035,0.,0.,0.,0.,0.,0.,0.,0.,0.
868,0.036,0.,0.036,0.036,0.,0.036,0.041,0.,0.041,0.044,0.,0.044,0.,0.,0.,0.001,0.,0.001,0.,0.,0.
872,0.036,0.,0.036,0.037,0.,0.037,0.035,0.,0.035,0.038,0.,0.038,0.,0.,0.,0.,0.,0.,0.,0.,0.
876,0.035,0.,0.035,0.034,0.,0.034,0.04,0.,0.04,0.04,0.,0.04,0.,0.,0.,0.,0.,0.,0.,0.,0.
880,0.036,0.,0.036,0.037,0.,0.037,0.037,0.,0.037,0.039,0.,0.039,0.,0.,0.,0.,0.,0.,0.,0.,0.
884,0.038,0.,0.038,0.039,0.,0.039,0.037,0.,0.037,0.037,0.,0.037,0.,0.,0.,0.,0.,0.,0.,0.,0.
888,0.036,0.,0.036,0.038,0.,0.038,0.036,0.,0.036,0.035,0.,0.035,0.,0.,0.,0.,0.,0.,0.,0.,0.
892,0.037,0.,0.037,0.037,0.,0.037,0.036,0.,0.036,0.035,0.,0.035,0.,0.,0.,0.,0.,0.,0.,0.,0.
896,0.038,0.,0.038,0.038,0.,0.038,0.038,0.,0.038,0.037,0.,0.037,0.,0.,0.,0.,0.,0.,0.,0.,0.
900,0.037,0.,0.037,0.038,0.,0.038,0.041,0.,0.041,0.038,0.,0.038,0.,0.,0.,0.,0.,0.,0.,0.,0.
904,0.037,0.,0.037,0.038,0.,0.038,0.038,0.,0.038,0.037,0.,0.037,0.,0.,0.,0.,0.,0.,0.,0.,0.
908,0.044,0.,0.044,0.039,0.,0.039,0.039,0.,0.039,0.037,0.,0.037,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
912,0.039,0.,0.039,0.039,0.,0.039,0.037,0.,0.037,0.037,0.,0.037,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
916,0.037,0.,0.037,0.038,0.,0.038,0.038,0.,0.038,0.037,0.,0.037,0.,0.,0.,0.,0.,0.,0.,0.,0.
920,0.043,0.,0.043,0.04,0.,0.04,0.039,0.,0.039,0.039,0.,0.039,0.,0.,0.,0.,0.,0.,0.,0.,0.
924,0.04,0.,0.04,0.039,0.,0.039,0.042,0.,0.042,0.04,0.,0.04,0.,0.,0.,0.,0.,0.,0.,0.,0.
928,0.04,0.,0.04,0.041,0.,0.041,0.041,0.,0.041,0.043,0.,0.043,0.,0.,0.,0.,0.,0.,0.,0.,0.
932,0.041,0.,0.041,0.041,0.,0.041,0.04,0.,0.04,0.038,0.,0.038,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
936,0.039,0.,0.039,0.042,0.,0.042,0.041,0.,0.041,0.04,0.,0.04,0.,0.,0.,0.,0.,0.,0.,0.,0.
940,0.04,0.,0.04,0.042,0.,0.042,0.041,0.,0.041,0.042,0.,0.042,0.,0.,0.,0.,0.,0.,0.,0.,0.
944,0.042,0.,0.042,0.041,0.,0.041,0.041,0.,0.041,0.039,0.,0.039,0.,0.,0.,0.,0.,0.,0.,0.,0.
948,0.043,0.,0.043,0.047,0.,0.047,0.044,0.,0.044,0.046,0.,0.046,0.,0.,0.,0.,0.,0.,0.,0.,0.
952,0.043,0.,0.043,0.042,0.,0.042,0.045,0.,0.045,0.041,0.,0.041,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
956,0.044,0.,0.044,0.044,0.,0.044,0.042,0.,0.042,0.045,0.,0.045,0.,0.,0.,0.,0.,0.,0.,0.,0.
960,0.043,0.,0.043,0.044,0.,0.044,0.045,0.,0.045,0.046,0.,0.046,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
964,0.046,0.,0.046,0.046,0.,0.046,0.044,0.,0.044,0.044,0.,0.044,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
968,0.044,0.,0.044,0.045,0.,0.045,0.046,0.,0.046,0.043,0.,0.043,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
972,0.044,0.,0.044,0.047,0.,0.047,0.046,0.,0.046,0.044,0.,0.044,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
976,0.052,0.,0.052,0.046,0.,0.046,0.043,0.,0.043,0.047,0.004,0.043,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
980,0.049,0.,0.049,0.044,0.,0.044,0.045,0.,0.045,0.045,0.,0.045,0.,0.,0.,0.,0.,0.,0.,0.,0.
984,0.048,0.,0.048,0.047,0.,0.047,0.048,0.,0.048,0.047,0.,0.047,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
988,0.046,0.,0.046,0.05,0.,0.05,0.05,0.,0.05,0.045,0.,0.045,0.,0.,0.,0.,0.,0.,0.,0.,0.
992,0.048,0.,0.048,0.049,0.,0.049,0.047,0.,0.047,0.045,0.,0.045,0.,0.,0.,0.,0.,0.,0.,0.,0.
996,0.05,0.,0.05,0.048,0.,0.048,0.045,0.,0.045,0.045,0.,0.045,0.,0.,0.,0.,0.,0.,0.,0.,0.
1000,0.047,0.,0.047,0.046,0.,0.046,0.045,0.,0.045,0.045,0.,0.045,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
1100,0.061,0.,0.061,0.059,0.,0.059,0.057,0.,0.057,0.058,0.,0.058,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
1200,0.07,0.,0.07,0.07,0.,0.07,0.068,0.,0.068,0.07,0.,0.07,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
1300,0.087,0.,0.087,0.086,0.,0.086,0.083,0.,0.083,0.083,0.,0.083,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
1400,0.096,0.,0.096,0.096,0.,0.096,0.097,0.,0.097,0.096,0.,0.096,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
1500,0.112,0.,0.112,0.111,0.003,0.107,0.113,0.,0.113,0.107,0.,0.107,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
1600,0.124,0.,0.124,0.123,0.,0.123,0.124,0.,0.124,0.128,0.,0.128,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
1700,0.141,0.,0.141,0.141,0.,0.141,0.142,0.,0.142,0.14,0.,0.14,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
1800,0.155,0.,0.155,0.16,0.,0.16,0.156,0.,0.156,0.163,0.,0.163,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
1900,0.182,0.,0.182,0.175,0.,0.175,0.174,0.,0.174,0.175,0.,0.175,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2000,0.194,0.,0.194,0.194,0.,0.194,0.183,0.,0.183,0.187,0.,0.187,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2100,0.202,0.,0.202,0.212,0.,0.212,0.207,0.,0.207,0.213,0.,0.213,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2200,0.225,0.,0.225,0.221,0.,0.221,0.225,0.,0.224,0.225,0.,0.225,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2300,0.251,0.,0.251,0.248,0.,0.248,0.247,0.,0.247,0.25,0.,0.25,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2400,0.268,0.,0.268,0.269,0.,0.269,0.276,0.,0.276,0.269,0.,0.269,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2500,0.284,0.,0.284,0.283,0.,0.283,0.293,0.,0.293,0.279,0.,0.279,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2600,0.308,0.,0.307,0.304,0.,0.304,0.304,0.003,0.3,0.301,0.,0.301,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2700,0.33,0.,0.33,0.334,0.,0.334,0.323,0.,0.323,0.322,0.,0.322,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2800,0.344,0.,0.344,0.339,0.,0.339,0.344,0.003,0.34,0.343,0.,0.343,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2900,0.383,0.,0.383,0.363,0.,0.363,0.367,0.,0.367,0.368,0.,0.368,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3000,0.393,0.,0.393,0.396,0.,0.396,0.393,0.,0.393,0.395,0.003,0.391,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3100,0.417,0.,0.417,0.413,0.,0.413,0.41,0.,0.41,0.411,0.,0.411,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3200,0.452,0.,0.452,0.46,0.,0.46,0.448,0.,0.448,0.43,0.,0.43,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3300,0.467,0.,0.467,0.463,0.,0.463,0.466,0.,0.466,0.472,0.,0.472,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3400,0.484,0.,0.484,0.488,0.,0.488,0.481,0.,0.481,0.494,0.,0.494,0.001,0.,0.001,0.002,0.,0.002,0.001,0.,0.001
3500,0.52,0.,0.52,0.517,0.,0.517,0.506,0.,0.506,0.512,0.,0.512,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
3600,0.545,0.,0.545,0.545,0.,0.545,0.544,0.,0.544,0.535,0.,0.535,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
3700,0.576,0.003,0.572,0.561,0.,0.561,0.582,0.,0.582,0.571,0.,0.571,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
3800,0.595,0.,0.595,0.587,0.,0.587,0.598,0.,0.598,0.597,0.,0.597,0.002,0.,0.002,0.001,0.,0.001,0.002,0.,0.002
3900,0.626,0.,0.626,0.623,0.,0.623,0.617,0.,0.617,0.662,0.003,0.658,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
4000,0.659,0.,0.659,0.668,0.003,0.664,0.688,0.,0.688,0.676,0.,0.676,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
4100,0.701,0.,0.701,0.682,0.,0.682,0.693,0.,0.693,0.699,0.,0.699,0.002,0.,0.002,0.001,0.,0.001,0.002,0.,0.002
4200,0.713,0.003,0.709,0.706,0.,0.706,0.703,0.,0.703,0.709,0.,0.709,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4300,0.752,0.,0.752,0.766,0.,0.766,0.756,0.,0.756,0.74,0.,0.74,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4400,0.79,0.,0.79,0.784,0.,0.784,0.787,0.,0.787,0.782,0.,0.782,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4500,0.804,0.,0.804,0.825,0.003,0.821,0.821,0.,0.821,0.8,0.,0.8,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4600,0.834,0.,0.834,0.826,0.,0.826,0.847,0.,0.847,0.821,0.,0.821,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4700,0.901,0.,0.901,0.881,0.,0.881,0.874,0.003,0.87,0.868,0.,0.868,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4800,0.911,0.,0.91,0.894,0.,0.894,0.928,0.,0.928,0.911,0.,0.911,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4900,0.939,0.,0.939,0.955,0.,0.954,0.948,0.,0.948,0.938,0.,0.938,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
5000,0.973,0.,0.973,0.956,0.,0.956,0.963,0.,0.963,0.981,0.,0.981,0.003,0.,0.003,0.002,0.,0.002,0.002,0.,0.002
5500,1.177,0.,1.177,1.161,0.,1.161,1.151,0.,1.151,1.164,0.,1.164,0.003,0.,0.003,0.002,0.,0.002,0.002,0.,0.002
6000,1.383,0.003,1.379,1.382,0.,1.382,1.383,0.,1.383,1.361,0.,1.36,0.003,0.,0.003,0.003,0.,0.003,0.003,0.,0.003
6500,1.58,0.,1.58,1.587,0.,1.586,1.562,0.003,1.558,1.571,0.,1.571,0.004,0.,0.004,0.002,0.,0.002,0.002,0.,0.002
7000,1.826,0.,1.826,1.811,0.,1.811,1.789,0.,1.789,1.832,0.,1.832,0.003,0.,0.003,0.003,0.,0.003,0.003,0.,0.003
7500,2.093,0.,2.093,2.1,0.,2.1,2.092,0.,2.092,2.06,0.,2.06,0.003,0.,0.003,0.004,0.,0.004,0.003,0.,0.003
8000,2.353,0.,2.353,2.31,0.,2.31,2.291,0.,2.291,2.308,0.,2.308,0.003,0.,0.003,0.003,0.,0.003,0.003,0.,0.003
8500,2.58,0.,2.58,2.581,0.,2.581,2.605,0.,2.604,2.587,0.,2.586,0.004,0.,0.004,0.003,0.,0.003,0.003,0.,0.003
9000,2.871,0.,2.871,2.867,0.,2.867,2.907,0.,2.906,2.866,0.,2.865,0.004,0.,0.004,0.004,0.,0.004,0.004,0.,0.004
9500,3.182,0.,3.182,3.146,0.003,3.142,3.145,0.,3.145,3.188,0.,3.188,0.005,0.,0.005,0.004,0.,0.004,0.004,0.,0.004
10000,3.496,0.007,3.488,3.471,0.,3.471,3.486,0.003,3.482,3.501,0.004,3.497,0.004,0.,0.004,0.004,0.,0.004,0.004,0.,0.004
