param-n,pattern-regression-linear-real,pattern-regression-linear-sys,pattern-regression-linear-user
87,0.001,0.,0.001
88,0.001,0.,0.001
89,0.001,0.,0.001
90,0.002,0.,0.002
91,0.001,0.,0.001
92,0.001,0.,0.001
93,0.001,0.,0.001
94,0.002,0.,0.002
95,0.001,0.,0.001
96,0.001,0.,0.001
97,0.003,0.,0.003
98,0.002,0.,0.002
99,0.001,0.,0.001
100,0.002,0.,0.002
101,0.002,0.,0.002
102,0.002,0.,0.002
103,0.002,0.,0.002
104,0.002,0.,0.002
105,0.002,0.,0.002
106,0.002,0.,0.002
107,0.002,0.,0.002
108,0.002,0.,0.002
109,0.002,0.,0.002
110,0.002,0.,0.002
111,0.002,0.,0.002
112,0.002,0.,0.002
113,0.016,0.,0.016
114,0.002,0.,0.002
115,0.002,0.,0.002
116,0.002,0.,0.002
117,0.002,0.,0.002
118,0.002,0.,0.002
119,0.002,0.,0.002
120,0.002,0.,0.002
121,0.002,0.,0.002
122,0.002,0.,0.002
123,0.002,0.,0.002
124,0.002,0.,0.002
125,0.002,0.,0.002
126,0.002,0.,0.002
127,0.003,0.,0.003
128,0.003,0.,0.003
129,0.002,0.,0.002
130,0.002,0.,0.002
131,0.002,0.,0.002
132,0.002,0.,0.002
133,0.002,0.,0.002
134,0.002,0.,0.002
135,0.002,0.,0.002
136,0.002,0.,0.002
137,0.002,0.,0.002
138,0.002,0.,0.002
139,0.003,0.,0.003
140,0.002,0.,0.002
141,0.002,0.,0.002
142,0.003,0.,0.003
143,0.002,0.,0.002
144,0.003,0.,0.003
145,0.002,0.,0.002
146,0.002,0.,0.002
147,0.002,0.,0.002
148,0.002,0.,0.002
149,0.002,0.,0.002
150,0.003,0.,0.003
151,0.083,0.,0.083
152,0.003,0.,0.003
153,0.002,0.,0.002
154,0.003,0.,0.003
155,0.003,0.,0.003
156,0.003,0.,0.002
157,0.002,0.,0.003
158,0.003,0.,0.003
159,0.003,0.,0.003
160,0.003,0.,0.003
161,0.003,0.,0.003
162,0.004,0.003,0.
163,0.003,0.,0.003
164,0.003,0.,0.003
165,0.003,0.,0.003
166,0.003,0.,0.003
167,0.003,0.,0.003
168,0.003,0.,0.003
169,0.003,0.,0.003
170,0.003,0.,0.003
171,0.003,0.,0.003
172,0.026,0.,0.026
173,0.003,0.,0.003
174,0.003,0.,0.003
175,0.003,0.,0.003
176,0.004,0.,0.004
177,0.003,0.,0.003
178,0.003,0.,0.003
179,0.003,0.,0.003
180,0.003,0.,0.003
181,0.003,0.,0.003
182,0.004,0.,0.004
183,0.003,0.,0.003
184,0.003,0.,0.003
185,0.003,0.,0.003
186,0.003,0.,0.003
187,0.004,0.,0.004
188,0.003,0.,0.003
189,0.003,0.,0.003
190,0.003,0.,0.003
191,0.003,0.,0.003
192,0.003,0.,0.003
193,0.003,0.,0.003
194,0.003,0.,0.003
195,0.003,0.,0.003
196,0.003,0.,0.003
197,0.003,0.,0.003
198,0.003,0.,0.003
199,0.004,0.,0.004
200,0.006,0.,0.006
201,0.004,0.,0.004
202,0.004,0.,0.004
203,0.004,0.,0.004
204,0.003,0.,0.003
205,0.004,0.,0.004
206,0.003,0.,0.003
207,0.004,0.,0.004
208,0.003,0.,0.003
209,0.016,0.,0.016
210,0.004,0.,0.004
211,0.004,0.,0.004
212,0.004,0.,0.004
213,0.004,0.,0.004
214,0.004,0.,0.004
215,0.004,0.,0.004
216,0.004,0.,0.004
217,0.005,0.,0.005
218,0.004,0.,0.004
219,0.004,0.,0.004
220,0.004,0.,0.004
221,0.004,0.,0.004
222,0.004,0.,0.004
223,0.005,0.,0.005
224,0.004,0.,0.004
225,0.022,0.,0.022
226,0.004,0.,0.004
227,0.004,0.,0.004
228,0.004,0.,0.004
229,0.005,0.,0.005
230,0.004,0.,0.004
231,0.004,0.,0.004
232,0.004,0.,0.004
233,0.004,0.,0.004
234,0.004,0.,0.004
235,0.004,0.,0.004
236,0.004,0.,0.004
237,0.004,0.,0.004
238,0.004,0.,0.004
239,0.005,0.,0.005
240,0.006,0.,0.006
241,0.004,0.,0.004
242,0.004,0.,0.004
243,0.004,0.,0.004
244,0.004,0.,0.004
245,0.004,0.,0.004
246,0.004,0.,0.004
247,0.02,0.,0.02
248,0.004,0.,0.004
249,0.005,0.,0.005
250,0.004,0.,0.004
251,0.004,0.,0.004
252,0.005,0.,0.005
253,0.004,0.,0.004
254,0.005,0.,0.005
255,0.004,0.,0.004
256,0.004,0.,0.004
257,0.004,0.,0.004
258,0.005,0.,0.005
259,0.004,0.,0.004
260,0.004,0.,0.004
261,0.004,0.,0.004
262,0.005,0.,0.005
263,0.005,0.,0.005
264,0.005,0.,0.005
265,0.004,0.,0.004
266,0.005,0.,0.005
267,0.004,0.,0.004
268,0.006,0.,0.006
269,0.005,0.,0.005
270,0.005,0.,0.005
271,0.005,0.,0.005
272,0.005,0.,0.005
273,0.005,0.,0.005
274,0.017,0.,0.017
275,0.005,0.,0.005
276,0.005,0.,0.005
277,0.005,0.,0.005
278,0.006,0.,0.006
279,0.006,0.,0.006
280,0.005,0.,0.005
281,0.007,0.,0.007
282,0.005,0.,0.005
283,0.005,0.,0.005
284,0.005,0.,0.005
285,0.005,0.,0.005
286,0.005,0.,0.005
287,0.023,0.,0.022
288,0.005,0.,0.005
289,0.005,0.,0.005
290,0.005,0.,0.005
291,0.005,0.,0.005
292,0.005,0.,0.005
293,0.1,0.,0.1
294,0.005,0.,0.005
295,0.005,0.,0.005
296,0.005,0.,0.005
297,0.006,0.,0.006
298,0.005,0.,0.005
299,0.006,0.,0.006
300,0.005,0.,0.005
301,0.006,0.,0.006
302,0.006,0.,0.006
303,0.005,0.,0.005
304,0.005,0.,0.005
305,0.021,0.,0.021
306,0.005,0.,0.005
307,0.005,0.,0.005
308,0.005,0.,0.005
309,0.005,0.,0.005
310,0.005,0.,0.005
311,0.006,0.,0.006
312,0.005,0.,0.005
313,0.006,0.,0.006
314,0.006,0.,0.006
315,0.006,0.,0.006
316,0.006,0.,0.006
317,0.005,0.,0.005
318,0.006,0.,0.006
319,0.006,0.,0.006
320,0.005,0.,0.005
321,0.005,0.,0.005
322,0.007,0.,0.007
323,0.005,0.,0.005
324,0.005,0.,0.005
325,0.005,0.,0.005
326,0.006,0.,0.006
327,0.006,0.,0.006
328,0.006,0.,0.006
329,0.006,0.,0.006
330,0.005,0.,0.005
331,0.006,0.,0.006
332,0.006,0.,0.006
333,0.007,0.,0.007
334,0.006,0.,0.006
335,0.007,0.,0.007
336,0.006,0.,0.006
337,0.006,0.,0.006
338,0.01,0.,0.01
339,0.006,0.,0.006
340,0.006,0.,0.006
341,0.006,0.,0.006
342,0.006,0.,0.006
343,0.007,0.,0.007
344,0.007,0.,0.007
345,0.007,0.,0.007
346,0.006,0.,0.006
347,0.006,0.,0.006
348,0.006,0.,0.006
349,0.007,0.,0.007
350,0.006,0.,0.006
351,0.006,0.,0.006
352,0.006,0.,0.006
353,0.006,0.,0.006
354,0.01,0.,0.01
355,0.006,0.,0.006
356,0.006,0.,0.006
357,0.006,0.,0.006
358,0.006,0.,0.006
359,0.007,0.,0.007
360,0.007,0.,0.007
361,0.006,0.,0.006
362,0.006,0.,0.006
363,0.007,0.,0.007
364,0.007,0.,0.007
365,0.006,0.,0.006
366,0.007,0.,0.007
367,0.006,0.,0.006
368,0.006,0.,0.006
369,0.007,0.,0.007
370,0.007,0.,0.007
371,0.007,0.,0.007
372,0.007,0.,0.007
373,0.007,0.,0.007
374,0.007,0.,0.007
375,0.007,0.,0.007
376,0.007,0.,0.007
377,0.006,0.,0.006
378,0.007,0.,0.007
379,0.006,0.,0.006
380,0.007,0.,0.007
381,0.007,0.,0.007
382,0.007,0.,0.007
383,0.008,0.,0.008
384,0.007,0.,0.007
385,0.006,0.,0.006
386,0.007,0.,0.007
387,0.007,0.,0.007
388,0.008,0.,0.008
389,0.007,0.,0.007
390,0.007,0.,0.007
391,0.007,0.,0.007
392,0.008,0.,0.008
393,0.007,0.,0.007
394,0.007,0.,0.007
395,0.007,0.,0.007
396,0.007,0.,0.007
397,0.008,0.,0.008
398,0.007,0.,0.007
399,0.008,0.,0.008
400,0.007,0.,0.007
401,0.009,0.,0.009
402,0.007,0.,0.007
403,0.007,0.,0.007
404,0.008,0.,0.008
405,0.007,0.,0.007
406,0.008,0.,0.008
407,0.007,0.,0.007
408,0.007,0.,0.007
409,0.008,0.,0.008
410,0.009,0.,0.009
411,0.007,0.,0.007
412,0.007,0.,0.007
413,0.007,0.,0.007
414,0.008,0.,0.008
415,0.007,0.,0.007
416,0.008,0.,0.008
417,0.008,0.,0.008
418,0.007,0.,0.007
419,0.009,0.,0.009
420,0.008,0.,0.008
421,0.007,0.,0.007
422,0.008,0.,0.008
423,0.008,0.,0.008
424,0.008,0.,0.008
425,0.008,0.,0.008
426,0.008,0.,0.008
427,0.009,0.,0.009
428,0.008,0.,0.008
429,0.008,0.,0.008
430,0.008,0.,0.008
431,0.008,0.,0.008
432,0.008,0.,0.008
433,0.008,0.,0.008
434,0.008,0.,0.008
435,0.008,0.,0.008
436,0.009,0.,0.009
437,0.008,0.,0.008
438,0.008,0.,0.008
439,0.009,0.,0.009
440,0.008,0.,0.008
441,0.008,0.,0.008
442,0.008,0.,0.008
443,0.008,0.,0.008
444,0.009,0.,0.009
445,0.008,0.,0.008
446,0.008,0.,0.008
447,0.008,0.,0.008
448,0.008,0.,0.008
449,0.008,0.,0.008
450,0.008,0.,0.008
451,0.009,0.,0.009
452,0.009,0.,0.009
453,0.008,0.,0.008
454,0.008,0.,0.008
455,0.008,0.,0.008
456,0.009,0.,0.009
457,0.008,0.,0.008
458,0.008,0.,0.008
459,0.008,0.,0.008
460,0.01,0.003,0.006
461,0.009,0.,0.009
462,0.009,0.,0.009
463,0.009,0.,0.009
464,0.01,0.,0.01
465,0.009,0.,0.009
466,0.009,0.,0.009
467,0.009,0.,0.009
468,0.01,0.,0.01
469,0.009,0.,0.009
470,0.008,0.,0.008
471,0.009,0.,0.009
472,0.009,0.,0.009
473,0.01,0.,0.01
474,0.008,0.,0.008
475,0.01,0.,0.01
476,0.009,0.,0.009
477,0.009,0.,0.009
478,0.009,0.,0.009
479,0.01,0.,0.01
480,0.009,0.,0.009
481,0.009,0.,0.009
482,0.009,0.,0.009
483,0.009,0.,0.009
484,0.01,0.,0.01
485,0.011,0.,0.011
486,0.01,0.,0.01
487,0.01,0.,0.01
488,0.01,0.,0.01
489,0.009,0.,0.009
490,0.01,0.,0.01
491,0.009,0.,0.009
492,0.01,0.,0.01
493,0.009,0.,0.009
494,0.01,0.,0.01
495,0.009,0.,0.009
496,0.01,0.,0.01
497,0.009,0.,0.009
498,0.01,0.,0.01
499,0.009,0.,0.009
500,0.01,0.,0.01
600,0.012,0.,0.012
800,0.016,0.,0.016
1000,0.02,0.,0.02
1200,0.024,0.,0.024
1400,0.047,0.,0.047
1600,0.037,0.,0.037
1800,0.053,0.,0.053
2000,0.048,0.,0.048
2200,0.052,0.003,0.048
2400,0.155,0.,0.154
2600,0.078,0.003,0.074
2800,0.071,0.,0.071
3000,0.075,0.,0.075
3200,0.098,0.,0.098
3400,0.098,0.004,0.093
3600,0.089,0.,0.089
3800,0.087,0.,0.087
4000,0.114,0.,0.114
4200,0.126,0.,0.126
4400,0.114,0.,0.114
4600,0.24,0.007,0.232
4800,0.124,0.,0.124
5000,0.15,0.,0.15
5200,0.257,0.,0.257
5400,0.152,0.,0.152
5600,0.155,0.,0.155
5800,0.164,0.,0.164
6000,0.145,0.,0.145
6200,0.152,0.,0.152
6400,0.172,0.,0.172
6600,0.174,0.003,0.17
6800,0.172,0.,0.172
7000,0.178,0.,0.178
7200,0.175,0.,0.175
7400,0.178,0.,0.178
7600,0.191,0.,0.191
7800,0.198,0.,0.198
8000,0.199,0.,0.199
8200,0.211,0.,0.211
8400,0.226,0.,0.226
8600,0.235,0.,0.235
8800,0.252,0.,0.252
9000,0.26,0.,0.26
9200,0.274,0.,0.274
9400,0.287,0.,0.287
9600,0.296,0.,0.295
9800,0.269,0.,0.269
10000,0.298,0.,0.298
10200,0.301,0.,0.301
10400,0.307,0.,0.307
10600,0.335,0.,0.335
10800,0.349,0.,0.349
11000,0.362,0.,0.362
11200,0.36,0.,0.36
11400,0.373,0.,0.373
11600,0.363,0.,0.362
11800,0.377,0.,0.377
12000,0.377,0.,0.377
12200,0.374,0.,0.374
12400,0.383,0.,0.383
12600,0.402,0.,0.402
12800,0.406,0.,0.406
13000,0.414,0.,0.414
13200,0.419,0.,0.419
13400,0.429,0.,0.428
13600,0.442,0.,0.441
13800,0.429,0.,0.429
14000,0.421,0.003,0.417
14200,0.432,0.,0.432
14400,0.413,0.,0.413
14600,0.395,0.,0.395
14800,0.423,0.,0.423
15000,0.403,0.,0.403
15200,0.387,0.,0.387
15400,0.428,0.,0.428
15600,0.448,0.,0.448
15800,0.44,0.,0.44
16000,0.463,0.,0.463
16200,0.454,0.,0.454
16400,0.445,0.,0.445
16600,0.485,0.,0.485
16800,0.507,0.,0.507
17000,0.538,0.,0.538
17200,0.529,0.,0.529
17400,0.54,0.,0.54
17600,0.596,0.,0.596
17800,0.607,0.,0.606
18000,0.597,0.,0.597
18200,0.6,0.,0.6
18400,0.653,0.,0.653
18600,0.66,0.,0.66
18800,0.665,0.,0.664
19000,0.671,0.,0.671
19200,0.697,0.003,0.693
19400,0.69,0.,0.69
19600,0.674,0.003,0.668
19800,0.669,0.,0.669
20000,0.689,0.,0.689
