param-n,abstract-regression-cubic-real,abstract-regression-cubic-sys,abstract-regression-cubic-user,close-abstract-regression-cubic-real,close-abstract-regression-cubic-sys,close-abstract-regression-cubic-user,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
360,0.298,0.002,0.295,0.237,0.002,0.234,0.06,0.,0.06,0.06,0.,0.06,0.003,0.,0.003
370,0.3,0.,0.3,0.235,0.,0.235,0.063,0.,0.063,0.063,0.,0.063,0.003,0.,0.003
380,0.32,0.,0.32,0.253,0.,0.253,0.065,0.,0.065,0.065,0.,0.065,0.003,0.,0.003
390,0.345,0.,0.344,0.268,0.,0.268,0.075,0.,0.075,0.075,0.,0.075,0.003,0.,0.003
400,0.403,0.003,0.4,0.327,0.001,0.325,0.076,0.,0.075,0.076,0.,0.075,0.003,0.,0.003
500,0.731,0.001,0.729,0.606,0.002,0.604,0.124,0.,0.124,0.124,0.,0.124,0.004,0.,0.004
600,1.221,0.002,1.218,1.039,0.001,1.037,0.18,0.001,0.179,0.18,0.001,0.179,0.004,0.,0.004
700,1.834,0.,1.833,1.581,0.,1.58,0.251,0.,0.251,0.251,0.,0.251,0.005,0.,0.005
800,2.426,0.006,2.418,2.163,0.005,2.157,0.261,0.001,0.26,0.261,0.001,0.26,0.006,0.,0.006
900,3.41,0.,3.409,3.064,0.,3.063,0.345,0.,0.345,0.345,0.,0.345,0.007,0.,0.007
1000,4.544,0.003,4.54,4.136,0.002,4.133,0.407,0.001,0.405,0.407,0.001,0.405,0.008,0.,0.007
