param-n,abstract+rewrite-strat-bottomup-real,abstract+rewrite-strat-bottomup-sys,abstract+rewrite-strat-bottomup-user,abstract+rewrite-strat-topdown-real,abstract+rewrite-strat-topdown-sys,abstract+rewrite-strat-topdown-user,close-abstract+rewrite-strat-bottomup-real,close-abstract+rewrite-strat-bottomup-sys,close-abstract+rewrite-strat-bottomup-user,close-abstract+rewrite-strat-topdown-real,close-abstract+rewrite-strat-topdown-sys,close-abstract+rewrite-strat-topdown-user,rewrite-strat-bottomup-real,rewrite-strat-bottomup-sys,rewrite-strat-bottomup-user,rewrite-strat-bottomup-noop-real,rewrite-strat-bottomup-noop-sys,rewrite-strat-bottomup-noop-user,rewrite-strat-topdown-real,rewrite-strat-topdown-sys,rewrite-strat-topdown-user,rewrite-strat-topdown-noop-real,rewrite-strat-topdown-noop-sys,rewrite-strat-topdown-noop-user
41,0.057,0.,0.057,0.016,0.,0.016,0.004,0.,0.004,0.003,0.,0.003,0.051,0.,0.051,0.,0.,0.,0.012,0.,0.012,0.,0.,0.
42,0.032,0.,0.032,0.017,0.,0.017,0.004,0.,0.004,0.003,0.,0.003,0.026,0.,0.026,0.,0.,0.,0.013,0.,0.013,0.,0.,0.
43,0.045,0.,0.045,0.017,0.,0.017,0.004,0.,0.004,0.003,0.,0.003,0.039,0.,0.039,0.,0.,0.,0.013,0.,0.013,0.,0.,0.
44,0.034,0.,0.033,0.019,0.,0.018,0.006,0.,0.005,0.003,0.,0.003,0.027,0.,0.027,0.,0.,0.,0.014,0.,0.014,0.,0.,0.
45,0.035,0.,0.034,0.019,0.,0.019,0.005,0.,0.005,0.003,0.,0.003,0.028,0.,0.028,0.,0.,0.,0.014,0.,0.014,0.,0.,0.
46,0.037,0.,0.037,0.074,0.,0.074,0.006,0.,0.006,0.004,0.,0.004,0.029,0.,0.029,0.,0.,0.,0.069,0.,0.069,0.,0.,0.
47,0.042,0.,0.042,0.021,0.,0.021,0.01,0.,0.01,0.004,0.,0.004,0.031,0.,0.031,0.,0.,0.,0.016,0.,0.016,0.,0.,0.
48,0.04,0.,0.04,0.021,0.,0.021,0.007,0.,0.007,0.004,0.,0.004,0.032,0.,0.032,0.,0.,0.,0.016,0.,0.016,0.,0.,0.
49,0.048,0.,0.048,0.051,0.,0.051,0.006,0.,0.006,0.004,0.,0.004,0.041,0.,0.041,0.,0.,0.,0.046,0.,0.046,0.,0.,0.
50,0.086,0.01,0.076,0.031,0.008,0.023,0.006,0.,0.006,0.006,0.,0.006,0.079,0.009,0.069,0.,0.,0.,0.024,0.007,0.017,0.,0.,0.
51,0.044,0.,0.044,0.024,0.,0.024,0.007,0.,0.007,0.004,0.,0.004,0.036,0.,0.036,0.,0.,0.,0.019,0.,0.019,0.,0.,0.
52,0.048,0.,0.048,0.039,0.,0.039,0.007,0.,0.007,0.019,0.,0.019,0.039,0.,0.039,0.,0.,0.,0.018,0.,0.018,0.,0.,0.
53,0.103,0.,0.103,0.025,0.,0.025,0.007,0.,0.007,0.005,0.,0.005,0.094,0.,0.094,0.,0.,0.,0.019,0.,0.019,0.,0.,0.
54,0.08,0.,0.079,0.027,0.,0.027,0.039,0.,0.039,0.005,0.,0.005,0.04,0.,0.039,0.,0.,0.,0.021,0.,0.021,0.,0.,0.
55,0.052,0.001,0.051,0.027,0.,0.027,0.007,0.,0.007,0.005,0.,0.005,0.043,0.,0.042,0.,0.,0.,0.021,0.,0.021,0.,0.,0.
56,0.071,0.,0.07,0.03,0.,0.029,0.008,0.,0.008,0.005,0.,0.005,0.062,0.,0.061,0.,0.,0.,0.023,0.,0.022,0.,0.,0.
57,0.054,0.,0.054,0.033,0.,0.033,0.008,0.,0.008,0.005,0.,0.005,0.044,0.,0.044,0.,0.,0.,0.027,0.,0.027,0.,0.,0.
58,0.058,0.001,0.056,0.031,0.,0.031,0.008,0.,0.008,0.005,0.,0.005,0.048,0.001,0.046,0.,0.,0.,0.024,0.,0.024,0.,0.,0.
59,0.061,0.001,0.06,0.038,0.,0.038,0.008,0.,0.007,0.006,0.,0.006,0.051,0.,0.051,0.,0.,0.,0.031,0.,0.031,0.,0.,0.
60,0.064,0.,0.064,0.032,0.,0.032,0.011,0.,0.011,0.006,0.,0.006,0.051,0.,0.051,0.,0.,0.,0.025,0.,0.025,0.,0.,0.
61,0.07,0.,0.07,0.036,0.,0.036,0.009,0.,0.009,0.006,0.,0.006,0.059,0.,0.059,0.,0.,0.,0.028,0.,0.028,0.,0.,0.
62,0.064,0.,0.064,0.086,0.,0.086,0.009,0.,0.009,0.006,0.,0.006,0.053,0.,0.053,0.,0.,0.,0.078,0.,0.078,0.,0.,0.
63,0.073,0.,0.073,0.037,0.,0.037,0.013,0.,0.013,0.006,0.,0.006,0.058,0.,0.058,0.,0.,0.,0.029,0.,0.029,0.,0.,0.
64,0.079,0.,0.078,0.068,0.,0.068,0.013,0.,0.013,0.007,0.,0.007,0.064,0.,0.063,0.,0.,0.,0.06,0.,0.06,0.,0.,0.
65,0.073,0.,0.073,0.04,0.,0.04,0.01,0.,0.01,0.007,0.,0.007,0.061,0.,0.061,0.,0.,0.,0.031,0.,0.031,0.,0.,0.
66,0.075,0.,0.075,0.051,0.,0.05,0.01,0.,0.01,0.008,0.,0.007,0.063,0.,0.063,0.,0.,0.,0.042,0.,0.042,0.,0.,0.
67,0.078,0.,0.077,0.04,0.,0.04,0.011,0.,0.011,0.007,0.,0.007,0.065,0.,0.064,0.,0.,0.,0.031,0.,0.031,0.,0.,0.
68,0.081,0.,0.081,0.042,0.,0.041,0.011,0.,0.011,0.007,0.,0.007,0.068,0.,0.068,0.,0.,0.,0.033,0.,0.032,0.,0.,0.
69,0.084,0.,0.084,0.042,0.,0.042,0.012,0.,0.012,0.008,0.,0.008,0.07,0.,0.07,0.,0.,0.,0.033,0.,0.033,0.,0.,0.
70,0.084,0.001,0.083,0.044,0.,0.044,0.011,0.,0.011,0.008,0.,0.008,0.07,0.,0.069,0.,0.,0.,0.034,0.,0.034,0.,0.,0.
71,0.089,0.,0.088,0.045,0.,0.045,0.013,0.,0.013,0.008,0.,0.008,0.074,0.,0.073,0.,0.,0.,0.035,0.,0.035,0.,0.,0.
72,0.086,0.001,0.085,0.046,0.,0.046,0.012,0.,0.012,0.009,0.,0.009,0.072,0.001,0.071,0.,0.,0.,0.036,0.,0.036,0.,0.,0.
73,0.095,0.,0.094,0.048,0.,0.048,0.014,0.,0.014,0.009,0.,0.009,0.078,0.,0.077,0.,0.,0.,0.038,0.,0.038,0.,0.,0.
74,0.091,0.,0.091,0.048,0.,0.048,0.013,0.,0.013,0.009,0.,0.009,0.077,0.,0.077,0.,0.,0.,0.038,0.,0.038,0.,0.,0.
75,0.103,0.,0.103,0.053,0.,0.053,0.013,0.,0.013,0.013,0.,0.013,0.088,0.,0.088,0.,0.,0.,0.038,0.,0.038,0.,0.,0.
76,0.11,0.,0.11,0.051,0.,0.051,0.023,0.,0.023,0.009,0.,0.009,0.086,0.,0.086,0.,0.,0.,0.04,0.,0.04,0.,0.,0.
77,0.096,0.,0.096,0.053,0.,0.053,0.015,0.,0.015,0.01,0.,0.01,0.079,0.,0.079,0.,0.,0.,0.041,0.,0.041,0.,0.,0.
78,0.1,0.,0.099,0.055,0.,0.055,0.015,0.,0.015,0.011,0.,0.011,0.083,0.,0.082,0.,0.,0.,0.042,0.,0.042,0.,0.,0.
79,0.11,0.,0.11,0.056,0.,0.055,0.019,0.,0.019,0.01,0.,0.01,0.09,0.,0.09,0.,0.,0.,0.044,0.,0.043,0.,0.,0.
80,0.113,0.,0.113,0.06,0.,0.059,0.016,0.,0.016,0.01,0.,0.01,0.095,0.,0.095,0.,0.,0.,0.048,0.,0.047,0.,0.,0.
81,0.106,0.,0.106,0.059,0.,0.059,0.016,0.,0.016,0.012,0.,0.012,0.088,0.,0.088,0.,0.,0.,0.045,0.,0.045,0.,0.,0.
82,0.118,0.,0.118,0.059,0.,0.059,0.019,0.,0.019,0.011,0.,0.011,0.097,0.,0.097,0.,0.,0.,0.046,0.,0.046,0.,0.,0.
83,0.118,0.,0.118,0.06,0.,0.06,0.018,0.,0.018,0.011,0.,0.011,0.097,0.,0.097,0.,0.,0.,0.047,0.,0.047,0.,0.,0.
84,0.123,0.,0.122,0.063,0.,0.063,0.02,0.,0.02,0.012,0.,0.012,0.1,0.,0.099,0.,0.,0.,0.049,0.,0.049,0.,0.,0.
85,0.123,0.,0.123,0.064,0.,0.064,0.019,0.,0.019,0.012,0.,0.012,0.102,0.,0.102,0.,0.,0.,0.05,0.,0.05,0.,0.,0.
86,0.132,0.,0.132,0.065,0.,0.065,0.022,0.,0.022,0.012,0.,0.012,0.108,0.,0.108,0.,0.,0.,0.051,0.,0.051,0.,0.,0.
87,0.126,0.,0.125,0.066,0.,0.066,0.019,0.,0.018,0.012,0.,0.012,0.105,0.,0.105,0.,0.,0.,0.052,0.,0.052,0.,0.,0.
88,0.134,0.,0.134,0.069,0.,0.069,0.022,0.,0.022,0.013,0.,0.013,0.11,0.,0.11,0.,0.,0.,0.054,0.,0.054,0.,0.,0.
89,0.14,0.,0.14,0.069,0.,0.069,0.018,0.,0.018,0.013,0.,0.013,0.119,0.,0.119,0.,0.,0.,0.054,0.,0.054,0.,0.,0.
90,0.148,0.001,0.146,0.071,0.,0.071,0.02,0.,0.02,0.013,0.,0.013,0.126,0.,0.125,0.,0.,0.,0.056,0.,0.056,0.,0.,0.
91,0.143,0.001,0.141,0.073,0.,0.073,0.023,0.,0.023,0.014,0.,0.014,0.117,0.001,0.115,0.,0.,0.,0.058,0.,0.058,0.,0.,0.
92,0.146,0.,0.146,0.075,0.,0.075,0.019,0.,0.019,0.014,0.,0.014,0.124,0.,0.124,0.,0.,0.,0.058,0.,0.058,0.,0.,0.
93,0.143,0.,0.142,0.078,0.,0.078,0.021,0.,0.021,0.016,0.,0.016,0.12,0.,0.119,0.,0.,0.,0.06,0.,0.06,0.,0.,0.
94,0.156,0.,0.155,0.082,0.,0.081,0.029,0.,0.029,0.014,0.,0.014,0.126,0.,0.124,0.,0.,0.,0.066,0.,0.065,0.,0.,0.
95,0.156,0.001,0.154,0.083,0.,0.083,0.023,0.,0.023,0.015,0.,0.015,0.13,0.,0.129,0.001,0.,0.,0.065,0.,0.065,0.,0.,0.
96,0.15,0.,0.15,0.087,0.,0.086,0.022,0.,0.022,0.016,0.,0.016,0.125,0.,0.125,0.001,0.,0.001,0.068,0.,0.067,0.,0.,0.
97,0.157,0.,0.157,0.085,0.,0.085,0.022,0.,0.022,0.015,0.,0.015,0.132,0.,0.132,0.,0.,0.,0.068,0.,0.068,0.,0.,0.
98,0.169,0.,0.168,0.103,0.,0.103,0.028,0.,0.028,0.021,0.,0.021,0.138,0.,0.137,0.,0.,0.,0.079,0.,0.079,0.,0.,0.
99,0.168,0.,0.168,0.094,0.,0.094,0.024,0.,0.024,0.017,0.,0.017,0.142,0.,0.142,0.,0.,0.,0.075,0.,0.075,0.,0.,0.
100,0.181,0.,0.18,0.139,0.003,0.135,0.025,0.,0.024,0.018,0.,0.018,0.154,0.,0.153,0.,0.,0.,0.119,0.003,0.115,0.,0.,0.
110,0.21,0.,0.21,0.115,0.,0.114,0.034,0.,0.034,0.025,0.,0.025,0.174,0.,0.174,0.001,0.,0.001,0.088,0.,0.088,0.001,0.,0.
120,0.253,0.,0.253,0.129,0.,0.129,0.039,0.,0.039,0.025,0.,0.025,0.21,0.,0.21,0.002,0.,0.002,0.102,0.,0.102,0.001,0.,0.001
130,0.309,0.,0.309,0.168,0.,0.167,0.058,0.,0.058,0.035,0.,0.035,0.249,0.,0.249,0.001,0.,0.001,0.13,0.,0.129,0.001,0.,0.001
140,0.374,0.001,0.373,0.189,0.,0.189,0.065,0.,0.065,0.044,0.,0.044,0.306,0.001,0.305,0.001,0.,0.001,0.142,0.,0.142,0.001,0.,0.001
150,0.495,0.003,0.491,0.223,0.,0.223,0.084,0.,0.083,0.045,0.,0.045,0.408,0.002,0.405,0.001,0.,0.001,0.175,0.,0.175,0.001,0.,0.001
160,0.487,0.002,0.485,0.263,0.002,0.26,0.066,0.,0.066,0.046,0.,0.046,0.418,0.001,0.416,0.001,0.,0.001,0.202,0.002,0.199,0.013,0.,0.013
170,0.558,0.004,0.553,0.295,0.001,0.294,0.075,0.,0.075,0.05,0.,0.05,0.479,0.004,0.474,0.002,0.,0.002,0.241,0.,0.24,0.002,0.,0.002
180,0.64,0.,0.639,0.309,0.,0.309,0.076,0.,0.076,0.053,0.,0.053,0.56,0.,0.559,0.002,0.,0.002,0.252,0.,0.252,0.002,0.,0.002
190,0.698,0.,0.698,0.374,0.002,0.371,0.099,0.,0.099,0.066,0.,0.066,0.594,0.,0.594,0.002,0.,0.002,0.304,0.002,0.301,0.002,0.,0.002
200,0.878,0.,0.877,0.491,0.003,0.487,0.104,0.,0.104,0.074,0.001,0.073,0.77,0.,0.769,0.002,0.,0.002,0.414,0.002,0.411,0.002,0.,0.002
210,0.907,0.,0.907,0.453,0.,0.453,0.105,0.,0.105,0.086,0.,0.086,0.798,0.,0.798,0.002,0.,0.002,0.362,0.,0.362,0.002,0.,0.002
220,0.965,0.,0.965,0.533,0.002,0.53,0.113,0.,0.113,0.098,0.,0.097,0.847,0.,0.847,0.002,0.,0.002,0.424,0.001,0.422,0.009,0.,0.009
230,1.147,0.,1.146,0.59,0.002,0.586,0.14,0.,0.14,0.089,0.,0.088,1.002,0.,1.001,0.003,0.,0.003,0.496,0.001,0.494,0.003,0.,0.003
240,1.14,0.002,1.137,0.64,0.005,0.634,0.141,0.001,0.139,0.099,0.,0.099,0.993,0.,0.992,0.003,0.,0.003,0.536,0.004,0.531,0.003,0.,0.003
250,1.371,0.001,1.37,0.755,0.001,0.753,0.151,0.,0.151,0.116,0.,0.116,1.215,0.,1.214,0.003,0.,0.003,0.635,0.001,0.633,0.003,0.,0.003
260,1.448,0.002,1.446,0.745,0.,0.745,0.182,0.,0.182,0.13,0.,0.13,1.26,0.002,1.258,0.003,0.,0.003,0.609,0.,0.609,0.003,0.,0.003
270,1.601,0.,1.6,0.802,0.001,0.8,0.192,0.,0.191,0.137,0.,0.136,1.403,0.,1.403,0.004,0.,0.004,0.659,0.,0.658,0.004,0.,0.004
280,1.737,0.,1.736,0.829,0.,0.829,0.209,0.,0.209,0.13,0.,0.13,1.522,0.,1.521,0.004,0.,0.004,0.694,0.,0.694,0.004,0.,0.004
290,1.932,0.006,1.923,0.97,0.,0.97,0.2,0.,0.2,0.162,0.,0.162,1.725,0.006,1.716,0.004,0.,0.004,0.801,0.,0.801,0.004,0.,0.004
300,2.057,0.009,2.047,1.114,0.002,1.111,0.213,0.,0.212,0.153,0.,0.153,1.83,0.008,1.821,0.012,0.,0.012,0.954,0.002,0.951,0.005,0.,0.005
310,2.251,0.,2.251,1.067,0.,1.067,0.224,0.,0.224,0.16,0.,0.16,2.02,0.,2.02,0.005,0.,0.005,0.9,0.,0.9,0.005,0.,0.005
320,2.439,0.,2.439,1.181,0.,1.18,0.247,0.,0.247,0.188,0.,0.188,2.185,0.,2.185,0.005,0.,0.005,0.981,0.,0.981,0.009,0.,0.009
330,2.584,0.001,2.582,1.319,0.002,1.316,0.282,0.,0.282,0.203,0.,0.202,2.29,0.,2.289,0.009,0.,0.008,1.109,0.001,1.107,0.005,0.,0.005
340,2.786,0.,2.785,1.362,0.,1.362,0.301,0.,0.301,0.216,0.,0.216,2.472,0.,2.472,0.01,0.,0.01,1.138,0.,1.138,0.006,0.,0.006
350,3.001,0.013,2.988,1.519,0.006,1.51,0.306,0.001,0.305,0.225,0.001,0.223,2.688,0.012,2.675,0.006,0.,0.006,1.285,0.004,1.279,0.006,0.,0.006
360,3.221,0.001,3.219,1.54,0.003,1.537,0.337,0.,0.337,0.217,0.,0.217,2.87,0.,2.869,0.011,0.,0.011,1.315,0.002,1.311,0.006,0.,0.006
370,3.531,0.01,3.519,1.623,0.,1.622,0.342,0.,0.342,0.248,0.,0.247,3.175,0.01,3.164,0.011,0.,0.011,1.361,0.,1.361,0.011,0.,0.011
380,3.562,0.,3.562,1.769,0.001,1.767,0.375,0.,0.375,0.255,0.,0.255,3.178,0.,3.178,0.007,0.,0.007,1.504,0.001,1.502,0.007,0.,0.007
390,3.917,0.002,3.915,1.956,0.002,1.954,0.382,0.,0.382,0.263,0.002,0.261,3.526,0.002,3.524,0.007,0.,0.007,1.684,0.,1.684,0.007,0.,0.007
400,4.094,0.006,4.087,1.945,0.013,1.932,0.376,0.,0.376,0.287,0.001,0.285,3.701,0.006,3.694,0.014,0.,0.014,1.648,0.011,1.637,0.008,0.,0.008
