param-n,abstract+rewrite-strat-bottomup-real,abstract+rewrite-strat-bottomup-sys,abstract+rewrite-strat-bottomup-user,abstract+rewrite-strat-topdown-real,abstract+rewrite-strat-topdown-sys,abstract+rewrite-strat-topdown-user,close-abstract+rewrite-strat-bottomup-real,close-abstract+rewrite-strat-bottomup-sys,close-abstract+rewrite-strat-bottomup-user,close-abstract+rewrite-strat-topdown-real,close-abstract+rewrite-strat-topdown-sys,close-abstract+rewrite-strat-topdown-user,rewrite-strat-bottomup-real,rewrite-strat-bottomup-sys,rewrite-strat-bottomup-user,rewrite-strat-bottomup-noop-real,rewrite-strat-bottomup-noop-sys,rewrite-strat-bottomup-noop-user,rewrite-strat-topdown-real,rewrite-strat-topdown-sys,rewrite-strat-topdown-user,rewrite-strat-topdown-noop-real,rewrite-strat-topdown-noop-sys,rewrite-strat-topdown-noop-user
19,0.01,0.,0.01,0.006,0.,0.005,0.002,0.,0.002,0.002,0.,0.002,0.007,0.,0.007,0.,0.,0.,0.003,0.,0.002,0.,0.,0.
20,0.012,0.,0.011,0.006,0.,0.006,0.003,0.,0.003,0.002,0.,0.002,0.008,0.,0.008,0.,0.,0.,0.003,0.,0.003,0.,0.,0.
21,0.013,0.,0.013,0.007,0.,0.007,0.003,0.,0.003,0.002,0.,0.002,0.009,0.,0.009,0.,0.,0.,0.004,0.,0.004,0.,0.,0.
22,0.013,0.,0.013,0.007,0.,0.007,0.003,0.,0.003,0.002,0.,0.002,0.009,0.,0.009,0.,0.,0.,0.004,0.,0.004,0.,0.,0.
23,0.014,0.,0.014,0.008,0.,0.008,0.003,0.,0.003,0.002,0.,0.002,0.01,0.,0.01,0.,0.,0.,0.004,0.,0.004,0.,0.,0.
24,0.016,0.,0.016,0.009,0.,0.009,0.004,0.,0.004,0.004,0.,0.004,0.011,0.,0.011,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
25,0.016,0.,0.016,0.009,0.,0.009,0.004,0.,0.004,0.003,0.,0.003,0.011,0.,0.011,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
26,0.018,0.,0.018,0.009,0.,0.009,0.004,0.,0.004,0.003,0.,0.003,0.013,0.,0.013,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
27,0.018,0.,0.018,0.01,0.,0.01,0.005,0.,0.005,0.003,0.,0.003,0.013,0.,0.013,0.,0.,0.,0.006,0.,0.006,0.,0.,0.
28,0.02,0.,0.02,0.012,0.,0.012,0.006,0.,0.006,0.004,0.,0.004,0.013,0.,0.013,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
29,0.02,0.,0.02,0.011,0.,0.011,0.006,0.,0.006,0.004,0.,0.004,0.014,0.,0.014,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
30,0.023,0.,0.023,0.012,0.,0.012,0.007,0.,0.007,0.004,0.,0.004,0.015,0.,0.015,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
31,0.023,0.,0.023,0.015,0.,0.015,0.006,0.,0.006,0.006,0.,0.006,0.016,0.,0.016,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
32,0.025,0.,0.025,0.013,0.,0.013,0.007,0.,0.007,0.005,0.,0.005,0.017,0.,0.017,0.,0.,0.,0.008,0.,0.008,0.,0.,0.
33,0.025,0.,0.025,0.014,0.,0.014,0.007,0.,0.007,0.005,0.,0.005,0.017,0.,0.017,0.,0.,0.,0.008,0.,0.008,0.,0.,0.
34,0.028,0.,0.028,0.016,0.,0.016,0.008,0.,0.008,0.005,0.,0.005,0.02,0.,0.02,0.,0.,0.,0.009,0.,0.009,0.,0.,0.
35,0.029,0.,0.029,0.016,0.,0.016,0.009,0.,0.009,0.006,0.,0.006,0.019,0.,0.019,0.,0.,0.,0.009,0.,0.009,0.,0.,0.
36,0.03,0.,0.03,0.019,0.,0.019,0.008,0.,0.008,0.006,0.,0.006,0.02,0.,0.02,0.,0.,0.,0.012,0.,0.012,0.,0.,0.
37,0.032,0.,0.032,0.017,0.,0.017,0.009,0.,0.009,0.006,0.,0.006,0.022,0.,0.022,0.,0.,0.,0.01,0.,0.01,0.,0.,0.
38,0.033,0.,0.033,0.019,0.,0.019,0.009,0.,0.009,0.007,0.,0.007,0.023,0.,0.023,0.,0.,0.,0.011,0.,0.011,0.,0.,0.
39,0.036,0.,0.035,0.019,0.,0.019,0.012,0.,0.012,0.007,0.,0.007,0.023,0.,0.023,0.,0.,0.,0.011,0.,0.011,0.,0.,0.
40,0.036,0.,0.036,0.022,0.,0.022,0.011,0.,0.011,0.007,0.,0.007,0.024,0.,0.024,0.,0.,0.,0.013,0.,0.013,0.,0.,0.
41,0.037,0.,0.037,0.021,0.,0.021,0.011,0.,0.011,0.008,0.,0.008,0.025,0.,0.025,0.,0.,0.,0.012,0.,0.012,0.,0.,0.
42,0.04,0.,0.04,0.023,0.,0.023,0.011,0.,0.011,0.008,0.,0.008,0.027,0.,0.027,0.,0.,0.,0.013,0.,0.013,0.,0.,0.
43,0.041,0.,0.041,0.023,0.,0.023,0.012,0.,0.012,0.009,0.,0.009,0.027,0.,0.027,0.,0.,0.,0.013,0.,0.013,0.,0.,0.
44,0.043,0.,0.043,0.024,0.,0.024,0.013,0.,0.013,0.009,0.,0.009,0.029,0.,0.029,0.,0.,0.,0.014,0.,0.014,0.,0.,0.
45,0.044,0.,0.044,0.027,0.,0.026,0.013,0.,0.013,0.009,0.,0.009,0.03,0.,0.03,0.,0.,0.,0.016,0.,0.016,0.,0.,0.
46,0.046,0.,0.046,0.029,0.,0.029,0.014,0.,0.014,0.013,0.,0.013,0.031,0.,0.031,0.,0.,0.,0.015,0.,0.015,0.,0.,0.
47,0.048,0.,0.048,0.027,0.,0.027,0.015,0.,0.015,0.01,0.,0.01,0.032,0.,0.032,0.,0.,0.,0.015,0.,0.015,0.,0.,0.
48,0.05,0.,0.05,0.029,0.,0.029,0.016,0.,0.016,0.011,0.,0.011,0.033,0.,0.033,0.,0.,0.,0.017,0.,0.017,0.,0.,0.
49,0.053,0.,0.053,0.031,0.,0.031,0.016,0.,0.016,0.013,0.,0.013,0.036,0.,0.036,0.,0.,0.,0.017,0.,0.017,0.,0.,0.
50,0.092,0.006,0.086,0.072,0.007,0.064,0.015,0.,0.015,0.011,0.,0.011,0.076,0.006,0.07,0.,0.,0.,0.06,0.007,0.052,0.,0.,0.
51,0.055,0.,0.055,0.034,0.,0.034,0.017,0.,0.017,0.014,0.,0.014,0.037,0.,0.037,0.,0.,0.,0.018,0.,0.018,0.,0.,0.
52,0.06,0.,0.06,0.033,0.,0.033,0.02,0.,0.02,0.012,0.,0.012,0.039,0.,0.039,0.,0.,0.,0.019,0.,0.019,0.,0.,0.
53,0.064,0.,0.064,0.037,0.,0.037,0.018,0.,0.018,0.013,0.,0.013,0.045,0.,0.045,0.,0.,0.,0.022,0.,0.022,0.,0.,0.
54,0.063,0.,0.063,0.035,0.,0.035,0.019,0.,0.019,0.013,0.,0.013,0.042,0.,0.042,0.,0.,0.,0.02,0.,0.02,0.,0.,0.
55,0.067,0.,0.067,0.037,0.,0.037,0.021,0.,0.021,0.014,0.,0.014,0.045,0.,0.045,0.,0.,0.,0.022,0.,0.022,0.,0.,0.
56,0.067,0.,0.067,0.038,0.,0.038,0.02,0.,0.02,0.014,0.,0.014,0.045,0.,0.045,0.,0.,0.,0.022,0.,0.022,0.,0.,0.
57,0.068,0.,0.068,0.041,0.,0.041,0.021,0.,0.021,0.015,0.,0.015,0.044,0.,0.044,0.001,0.,0.001,0.025,0.,0.025,0.,0.,0.
58,0.072,0.,0.071,0.041,0.,0.041,0.024,0.,0.024,0.016,0.,0.016,0.046,0.,0.045,0.,0.,0.,0.024,0.,0.024,0.,0.,0.
59,0.072,0.,0.072,0.044,0.,0.044,0.022,0.,0.022,0.016,0.,0.016,0.048,0.,0.048,0.,0.,0.,0.026,0.,0.026,0.,0.,0.
60,0.079,0.,0.078,0.045,0.,0.044,0.023,0.,0.023,0.017,0.,0.017,0.055,0.,0.054,0.,0.,0.,0.026,0.,0.025,0.,0.,0.
61,0.082,0.,0.082,0.045,0.,0.045,0.025,0.,0.025,0.018,0.,0.018,0.055,0.,0.055,0.,0.,0.,0.026,0.,0.026,0.,0.,0.
62,0.082,0.,0.082,0.047,0.,0.047,0.026,0.,0.026,0.019,0.,0.019,0.055,0.,0.055,0.,0.,0.,0.026,0.,0.026,0.,0.,0.
63,0.083,0.,0.083,0.049,0.,0.049,0.026,0.,0.026,0.018,0.,0.018,0.055,0.,0.055,0.,0.,0.,0.029,0.,0.029,0.,0.,0.
64,0.085,0.,0.085,0.053,0.,0.053,0.027,0.,0.027,0.019,0.,0.019,0.056,0.,0.056,0.,0.,0.,0.032,0.,0.032,0.,0.,0.
65,0.087,0.,0.087,0.053,0.,0.053,0.028,0.,0.028,0.021,0.,0.021,0.058,0.,0.058,0.,0.,0.,0.031,0.,0.031,0.,0.,0.
66,0.089,0.,0.089,0.053,0.,0.053,0.028,0.,0.028,0.02,0.,0.02,0.059,0.,0.059,0.,0.,0.,0.031,0.,0.031,0.,0.,0.
67,0.093,0.,0.093,0.056,0.,0.056,0.03,0.,0.03,0.021,0.,0.021,0.061,0.,0.061,0.,0.,0.,0.034,0.,0.034,0.,0.,0.
68,0.097,0.,0.097,0.055,0.,0.055,0.031,0.,0.031,0.022,0.,0.022,0.064,0.,0.064,0.,0.,0.,0.032,0.,0.032,0.,0.,0.
69,0.101,0.,0.101,0.057,0.,0.057,0.03,0.,0.03,0.022,0.,0.022,0.067,0.,0.067,0.003,0.,0.003,0.034,0.,0.034,0.,0.,0.
70,0.105,0.,0.105,0.063,0.,0.063,0.034,0.,0.034,0.024,0.,0.024,0.069,0.,0.069,0.,0.,0.,0.038,0.,0.038,0.,0.,0.
71,0.108,0.,0.108,0.062,0.,0.062,0.039,0.,0.039,0.023,0.,0.023,0.068,0.,0.068,0.,0.,0.,0.038,0.,0.038,0.,0.,0.
72,0.105,0.,0.105,0.062,0.,0.062,0.033,0.,0.033,0.024,0.,0.024,0.07,0.,0.07,0.,0.,0.,0.035,0.,0.035,0.,0.,0.
73,0.107,0.,0.107,0.067,0.,0.067,0.035,0.,0.035,0.027,0.,0.027,0.07,0.,0.07,0.,0.,0.,0.038,0.,0.038,0.,0.,0.
74,0.113,0.,0.113,0.067,0.,0.067,0.034,0.,0.034,0.025,0.,0.025,0.078,0.,0.078,0.,0.,0.,0.04,0.,0.04,0.,0.,0.
75,0.123,0.,0.123,0.073,0.,0.073,0.04,0.,0.04,0.027,0.,0.027,0.081,0.,0.081,0.,0.,0.,0.044,0.,0.044,0.,0.,0.
76,0.113,0.,0.113,0.071,0.,0.071,0.036,0.,0.036,0.027,0.,0.027,0.075,0.,0.075,0.,0.,0.,0.043,0.,0.043,0.,0.,0.
77,0.118,0.,0.117,0.071,0.,0.071,0.035,0.,0.035,0.028,0.,0.028,0.081,0.,0.08,0.,0.,0.,0.042,0.,0.042,0.,0.,0.
78,0.12,0.,0.12,0.072,0.,0.072,0.038,0.,0.038,0.028,0.,0.028,0.081,0.,0.081,0.,0.,0.,0.042,0.,0.042,0.,0.,0.
79,0.122,0.,0.122,0.074,0.,0.074,0.039,0.,0.039,0.029,0.,0.029,0.081,0.,0.081,0.,0.,0.,0.043,0.,0.043,0.,0.,0.
80,0.128,0.,0.128,0.076,0.,0.076,0.04,0.,0.04,0.03,0.,0.03,0.086,0.,0.086,0.,0.,0.,0.044,0.,0.044,0.,0.,0.
81,0.13,0.,0.13,0.078,0.,0.078,0.041,0.,0.041,0.031,0.,0.031,0.087,0.,0.087,0.,0.,0.,0.045,0.,0.045,0.,0.,0.
82,0.131,0.,0.131,0.082,0.,0.082,0.042,0.,0.042,0.033,0.,0.033,0.087,0.,0.087,0.,0.,0.,0.047,0.,0.047,0.,0.,0.
83,0.133,0.,0.133,0.084,0.,0.084,0.043,0.,0.043,0.034,0.,0.034,0.088,0.,0.088,0.,0.,0.,0.048,0.,0.048,0.,0.,0.
84,0.138,0.,0.138,0.084,0.,0.084,0.044,0.,0.044,0.033,0.,0.033,0.093,0.,0.093,0.,0.,0.,0.049,0.,0.049,0.,0.,0.
85,0.141,0.,0.141,0.086,0.,0.086,0.044,0.,0.044,0.033,0.,0.033,0.095,0.,0.095,0.,0.,0.,0.051,0.,0.051,0.,0.,0.
86,0.144,0.,0.143,0.087,0.,0.087,0.046,0.,0.045,0.034,0.,0.034,0.096,0.,0.096,0.,0.,0.,0.051,0.,0.051,0.,0.,0.
87,0.15,0.,0.15,0.088,0.,0.088,0.048,0.,0.048,0.035,0.,0.035,0.099,0.,0.099,0.,0.,0.,0.051,0.,0.051,0.,0.,0.
88,0.156,0.,0.156,0.095,0.,0.095,0.049,0.,0.049,0.037,0.,0.037,0.105,0.,0.105,0.,0.,0.,0.056,0.,0.056,0.001,0.,0.
89,0.16,0.,0.159,0.098,0.,0.098,0.053,0.,0.052,0.036,0.,0.036,0.106,0.,0.106,0.,0.,0.,0.06,0.,0.06,0.,0.,0.
90,0.173,0.001,0.172,0.107,0.,0.107,0.053,0.,0.053,0.043,0.,0.043,0.117,0.001,0.116,0.,0.,0.,0.062,0.,0.062,0.,0.,0.
91,0.171,0.,0.17,0.104,0.,0.103,0.059,0.,0.059,0.043,0.,0.043,0.11,0.,0.109,0.,0.,0.,0.059,0.,0.058,0.,0.,0.
92,0.175,0.,0.175,0.1,0.,0.1,0.059,0.,0.059,0.039,0.,0.039,0.114,0.,0.114,0.,0.,0.,0.058,0.,0.058,0.,0.,0.
93,0.179,0.,0.178,0.104,0.,0.103,0.06,0.,0.06,0.041,0.,0.041,0.117,0.,0.116,0.,0.,0.,0.061,0.,0.06,0.,0.,0.
94,0.182,0.001,0.18,0.104,0.001,0.103,0.062,0.,0.062,0.038,0.,0.038,0.118,0.001,0.117,0.,0.,0.,0.063,0.,0.062,0.,0.,0.
95,0.185,0.,0.185,0.105,0.,0.105,0.062,0.,0.062,0.04,0.,0.04,0.12,0.,0.12,0.,0.,0.,0.063,0.,0.063,0.,0.,0.
96,0.191,0.,0.191,0.107,0.,0.107,0.066,0.,0.066,0.042,0.,0.042,0.122,0.,0.122,0.,0.,0.,0.063,0.,0.063,0.,0.,0.
97,0.194,0.,0.193,0.11,0.,0.11,0.065,0.,0.065,0.041,0.,0.041,0.127,0.,0.126,0.,0.,0.,0.067,0.,0.067,0.,0.,0.
98,0.195,0.,0.195,0.112,0.,0.112,0.059,0.,0.059,0.043,0.,0.043,0.133,0.,0.133,0.,0.,0.,0.066,0.,0.066,0.,0.,0.
99,0.19,0.,0.189,0.115,0.001,0.114,0.062,0.,0.062,0.043,0.,0.043,0.126,0.,0.125,0.,0.,0.,0.07,0.001,0.069,0.,0.,0.
100,0.204,0.,0.203,0.119,0.001,0.117,0.071,0.,0.071,0.046,0.,0.046,0.131,0.,0.131,0.,0.,0.,0.072,0.001,0.07,0.,0.,0.
110,0.233,0.,0.233,0.139,0.,0.139,0.076,0.,0.076,0.054,0.,0.054,0.154,0.,0.154,0.001,0.,0.001,0.082,0.,0.082,0.001,0.,0.001
120,0.283,0.,0.281,0.168,0.,0.168,0.091,0.,0.091,0.065,0.,0.065,0.189,0.,0.187,0.001,0.,0.001,0.101,0.,0.101,0.001,0.,0.001
130,0.33,0.,0.33,0.197,0.,0.196,0.105,0.,0.105,0.074,0.,0.074,0.223,0.,0.223,0.001,0.,0.001,0.12,0.,0.12,0.001,0.,0.
140,0.38,0.,0.38,0.238,0.,0.237,0.123,0.,0.123,0.093,0.,0.092,0.254,0.,0.254,0.001,0.,0.001,0.142,0.,0.142,0.001,0.,0.001
150,0.477,0.001,0.476,0.285,0.,0.285,0.155,0.,0.155,0.114,0.,0.114,0.32,0.001,0.319,0.001,0.,0.001,0.168,0.,0.168,0.001,0.,0.001
160,0.532,0.,0.532,0.325,0.001,0.324,0.179,0.,0.179,0.13,0.001,0.129,0.35,0.,0.35,0.001,0.,0.001,0.191,0.,0.191,0.001,0.,0.001
170,0.604,0.,0.604,0.376,0.001,0.375,0.202,0.,0.202,0.148,0.,0.148,0.398,0.,0.398,0.002,0.,0.002,0.225,0.,0.224,0.002,0.,0.002
180,0.627,0.001,0.625,0.405,0.002,0.402,0.194,0.001,0.193,0.156,0.001,0.155,0.429,0.,0.428,0.002,0.,0.002,0.246,0.001,0.244,0.002,0.,0.002
190,0.712,0.,0.711,0.422,0.,0.422,0.22,0.,0.22,0.162,0.,0.161,0.489,0.,0.488,0.002,0.,0.002,0.256,0.,0.256,0.002,0.,0.002
200,0.796,0.,0.795,0.52,0.,0.52,0.239,0.,0.238,0.201,0.,0.201,0.553,0.,0.553,0.002,0.,0.002,0.315,0.,0.315,0.002,0.,0.002
210,0.879,0.,0.879,0.525,0.,0.525,0.282,0.,0.282,0.195,0.,0.195,0.592,0.,0.592,0.002,0.,0.002,0.326,0.,0.326,0.002,0.,0.002
220,1.036,0.001,1.035,0.609,0.,0.609,0.291,0.,0.29,0.242,0.,0.242,0.741,0.,0.741,0.003,0.,0.003,0.363,0.,0.363,0.003,0.,0.003
230,1.057,0.001,1.055,0.697,0.002,0.694,0.322,0.001,0.32,0.233,0.,0.233,0.73,0.,0.73,0.003,0.,0.003,0.459,0.002,0.456,0.003,0.,0.003
240,1.241,0.,1.241,0.718,0.001,0.716,0.371,0.,0.371,0.254,0.,0.254,0.865,0.,0.865,0.003,0.,0.003,0.459,0.001,0.457,0.003,0.,0.003
250,1.25,0.005,1.244,0.746,0.002,0.743,0.39,0.001,0.388,0.273,0.,0.272,0.855,0.003,0.852,0.003,0.,0.003,0.464,0.001,0.462,0.008,0.,0.008
260,1.373,0.,1.373,0.888,0.,0.887,0.412,0.,0.412,0.327,0.,0.326,0.956,0.,0.956,0.004,0.,0.004,0.551,0.,0.551,0.008,0.,0.008
270,1.57,0.,1.569,0.904,0.,0.903,0.478,0.,0.477,0.325,0.,0.325,1.086,0.,1.086,0.004,0.,0.004,0.572,0.,0.572,0.004,0.,0.004
280,1.617,0.009,1.608,0.954,0.,0.953,0.477,0.001,0.476,0.348,0.,0.348,1.134,0.008,1.126,0.004,0.,0.004,0.599,0.,0.599,0.004,0.,0.004
290,1.74,0.,1.74,1.079,0.,1.079,0.524,0.,0.524,0.411,0.,0.411,1.21,0.,1.21,0.004,0.,0.004,0.662,0.,0.662,0.004,0.,0.004
300,1.929,0.015,1.914,1.128,0.006,1.122,0.534,0.001,0.532,0.434,0.002,0.431,1.388,0.012,1.375,0.005,0.,0.005,0.688,0.003,0.685,0.005,0.,0.005
310,2.088,0.003,2.084,1.212,0.,1.212,0.586,0.002,0.584,0.42,0.,0.42,1.494,0.001,1.493,0.005,0.,0.004,0.785,0.,0.784,0.005,0.,0.005
320,2.223,0.,2.223,1.34,0.,1.34,0.668,0.,0.668,0.489,0.,0.489,1.547,0.,1.547,0.005,0.,0.005,0.843,0.,0.843,0.005,0.,0.005
330,2.266,0.,2.265,1.408,0.,1.407,0.655,0.,0.655,0.484,0.,0.483,1.603,0.,1.602,0.006,0.,0.006,0.916,0.,0.916,0.006,0.,0.006
340,2.552,0.,2.552,1.53,0.004,1.526,0.744,0.,0.744,0.557,0.,0.557,1.792,0.,1.792,0.006,0.,0.006,0.965,0.004,0.961,0.006,0.,0.006
350,2.656,0.003,2.652,1.559,0.006,1.552,0.73,0.001,0.729,0.532,0.,0.531,1.919,0.002,1.916,0.006,0.,0.006,1.019,0.005,1.013,0.006,0.,0.006
360,3.009,0.004,3.005,1.717,0.003,1.713,0.939,0.,0.939,0.578,0.001,0.577,2.06,0.004,2.056,0.007,0.,0.007,1.13,0.002,1.127,0.007,0.,0.007
370,2.989,0.,2.989,1.851,0.,1.851,0.807,0.,0.807,0.656,0.,0.656,2.173,0.,2.173,0.007,0.,0.007,1.183,0.,1.183,0.011,0.,0.011
380,3.232,0.,3.231,1.895,0.004,1.89,0.941,0.,0.941,0.636,0.,0.635,2.281,0.,2.281,0.007,0.,0.007,1.248,0.003,1.244,0.008,0.,0.008
390,3.618,0.015,3.602,2.22,0.003,2.217,0.995,0.001,0.993,0.724,0.,0.724,2.614,0.014,2.599,0.008,0.,0.008,1.486,0.002,1.483,0.008,0.,0.008
400,3.71,0.005,3.704,2.157,0.004,2.152,0.957,0.,0.957,0.693,0.001,0.691,2.737,0.005,2.731,0.015,0.,0.015,1.453,0.002,1.45,0.008,0.,0.008
