param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
33,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
34,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
35,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
36,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
37,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
38,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
39,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
40,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
41,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
42,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
43,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
44,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
45,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
46,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
47,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
48,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
49,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
50,0.005,0.001,0.004,0.005,0.001,0.004,0.,0.,0.
51,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
52,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
53,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
54,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
55,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
56,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
57,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
58,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
59,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
60,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
61,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
62,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
63,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
64,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
65,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
66,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
67,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
68,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
69,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
70,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
71,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
72,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
73,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
74,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
75,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
76,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
77,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
78,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
79,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
80,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
81,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
82,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
83,0.008,0.,0.009,0.008,0.,0.008,0.,0.,0.
84,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
85,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
86,0.008,0.,0.007,0.008,0.,0.007,0.,0.,0.
87,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
88,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
89,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
90,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
91,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
92,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
93,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
94,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
95,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
96,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
97,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
98,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
99,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
100,0.012,0.,0.011,0.012,0.,0.011,0.001,0.,0.001
110,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
120,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
130,0.023,0.,0.023,0.023,0.,0.023,0.,0.,0.
140,0.026,0.,0.026,0.026,0.,0.026,0.,0.,0.
150,0.061,0.004,0.057,0.061,0.004,0.057,0.001,0.,0.001
160,0.037,0.,0.036,0.037,0.,0.036,0.001,0.,0.001
170,0.04,0.,0.04,0.04,0.,0.04,0.001,0.,0.001
180,0.045,0.,0.045,0.045,0.,0.045,0.001,0.,0.001
190,0.049,0.,0.049,0.049,0.,0.049,0.001,0.,0.001
200,0.057,0.001,0.056,0.057,0.001,0.056,0.001,0.,0.001
210,0.055,0.,0.055,0.055,0.,0.055,0.001,0.,0.001
220,0.053,0.001,0.051,0.053,0.001,0.051,0.001,0.,0.001
230,0.057,0.,0.056,0.057,0.,0.056,0.001,0.,0.001
240,0.062,0.001,0.061,0.062,0.001,0.061,0.001,0.,0.001
250,0.084,0.,0.083,0.084,0.,0.083,0.001,0.,0.001
260,0.072,0.,0.072,0.072,0.,0.072,0.001,0.,0.001
270,0.079,0.,0.078,0.079,0.,0.078,0.001,0.,0.001
280,0.097,0.,0.097,0.097,0.,0.097,0.002,0.,0.002
290,0.109,0.,0.109,0.109,0.,0.109,0.002,0.,0.002
300,0.117,0.001,0.115,0.117,0.001,0.115,0.002,0.,0.002
310,0.121,0.002,0.118,0.121,0.002,0.118,0.002,0.,0.002
320,0.117,0.,0.117,0.117,0.,0.117,0.002,0.,0.002
330,0.107,0.002,0.104,0.107,0.002,0.104,0.002,0.,0.002
340,0.114,0.,0.114,0.114,0.,0.114,0.002,0.,0.002
350,0.139,0.,0.138,0.139,0.,0.138,0.002,0.,0.002
360,0.124,0.001,0.122,0.124,0.001,0.122,0.002,0.,0.002
370,0.13,0.,0.13,0.13,0.,0.13,0.002,0.,0.002
380,0.169,0.,0.169,0.169,0.,0.169,0.002,0.,0.002
390,0.173,0.,0.173,0.173,0.,0.173,0.002,0.,0.002
400,0.148,0.,0.148,0.148,0.,0.148,0.002,0.,0.002
410,0.163,0.,0.163,0.163,0.,0.163,0.002,0.,0.002
420,0.162,0.,0.162,0.162,0.,0.162,0.003,0.,0.003
430,0.165,0.,0.165,0.165,0.,0.165,0.003,0.,0.003
440,0.188,0.,0.188,0.188,0.,0.188,0.003,0.,0.003
450,0.225,0.,0.225,0.225,0.,0.225,0.003,0.,0.003
460,0.208,0.,0.207,0.208,0.,0.207,0.003,0.,0.003
470,0.194,0.002,0.192,0.194,0.002,0.192,0.003,0.,0.003
480,0.198,0.,0.198,0.198,0.,0.198,0.003,0.,0.003
490,0.241,0.,0.241,0.241,0.,0.241,0.003,0.,0.003
500,0.252,0.,0.25,0.252,0.,0.25,0.003,0.,0.003
510,0.221,0.,0.221,0.221,0.,0.221,0.003,0.,0.003
520,0.224,0.,0.224,0.224,0.,0.224,0.003,0.,0.003
530,0.26,0.,0.26,0.26,0.,0.26,0.003,0.,0.003
540,0.287,0.,0.287,0.287,0.,0.287,0.003,0.,0.003
550,0.249,0.,0.249,0.249,0.,0.249,0.004,0.,0.004
560,0.256,0.,0.256,0.256,0.,0.256,0.004,0.,0.004
570,0.3,0.,0.3,0.3,0.,0.3,0.004,0.,0.004
580,0.309,0.,0.309,0.309,0.,0.309,0.004,0.,0.004
590,0.28,0.,0.28,0.28,0.,0.28,0.004,0.,0.004
600,0.309,0.,0.309,0.309,0.,0.309,0.004,0.,0.004
610,0.354,0.,0.354,0.354,0.,0.354,0.004,0.,0.004
620,0.303,0.,0.303,0.303,0.,0.303,0.004,0.,0.004
630,0.332,0.,0.332,0.332,0.,0.332,0.004,0.,0.004
640,0.377,0.,0.377,0.377,0.,0.377,0.004,0.,0.004
650,0.329,0.,0.329,0.329,0.,0.329,0.005,0.,0.005
660,0.369,0.,0.369,0.369,0.,0.369,0.004,0.,0.004
670,0.387,0.,0.387,0.387,0.,0.387,0.005,0.,0.005
680,0.354,0.,0.354,0.354,0.,0.354,0.005,0.,0.005
690,0.43,0.,0.43,0.43,0.,0.43,0.005,0.,0.005
700,0.385,0.,0.385,0.385,0.,0.385,0.005,0.,0.005
710,0.409,0.,0.409,0.409,0.,0.409,0.005,0.,0.005
720,0.441,0.,0.441,0.441,0.,0.441,0.005,0.,0.005
730,0.399,0.,0.399,0.399,0.,0.399,0.005,0.,0.005
740,0.481,0.,0.481,0.481,0.,0.481,0.005,0.,0.005
750,0.422,0.,0.422,0.422,0.,0.421,0.005,0.,0.005
760,0.494,0.,0.494,0.494,0.,0.494,0.005,0.,0.005
770,0.442,0.,0.442,0.442,0.,0.442,0.005,0.,0.005
780,0.509,0.,0.509,0.509,0.,0.509,0.005,0.,0.005
790,0.47,0.,0.468,0.47,0.,0.468,0.005,0.,0.005
800,0.524,0.,0.524,0.524,0.,0.524,0.005,0.,0.005
810,0.49,0.,0.49,0.49,0.,0.49,0.006,0.,0.006
820,0.551,0.,0.551,0.551,0.,0.551,0.006,0.,0.006
830,0.503,0.,0.503,0.503,0.,0.503,0.006,0.,0.006
840,0.576,0.,0.576,0.576,0.,0.576,0.006,0.,0.006
850,0.515,0.,0.515,0.515,0.,0.515,0.006,0.,0.006
860,0.6,0.,0.6,0.6,0.,0.6,0.006,0.,0.006
870,0.563,0.,0.563,0.563,0.,0.563,0.006,0.,0.006
880,0.598,0.,0.598,0.598,0.,0.598,0.006,0.,0.006
890,0.618,0.,0.617,0.618,0.,0.617,0.006,0.,0.006
900,0.59,0.001,0.588,0.59,0.001,0.588,0.006,0.,0.006
910,0.652,0.,0.652,0.652,0.,0.652,0.006,0.,0.006
920,0.592,0.,0.592,0.592,0.,0.592,0.007,0.,0.007
930,0.682,0.,0.682,0.682,0.,0.682,0.006,0.,0.006
940,0.643,0.,0.643,0.643,0.,0.643,0.006,0.,0.006
950,0.679,0.002,0.676,0.679,0.002,0.676,0.007,0.,0.007
960,0.709,0.,0.709,0.709,0.,0.709,0.007,0.,0.007
970,0.657,0.,0.657,0.657,0.,0.657,0.007,0.,0.007
980,0.731,0.,0.731,0.731,0.,0.731,0.007,0.,0.007
990,0.699,0.,0.699,0.699,0.,0.699,0.007,0.,0.007
1000,0.73,0.,0.73,0.73,0.,0.73,0.007,0.,0.007
1100,0.884,0.,0.884,0.884,0.,0.884,0.008,0.,0.008
1200,1.027,0.,1.027,1.027,0.,1.027,0.009,0.,0.009
1300,1.152,0.,1.152,1.152,0.,1.152,0.009,0.,0.009
1400,1.316,0.,1.316,1.316,0.,1.316,0.011,0.,0.011
1500,1.497,0.004,1.492,1.497,0.004,1.492,0.011,0.,0.011
1600,1.657,0.,1.657,1.657,0.,1.657,0.012,0.,0.012
1700,1.892,0.,1.892,1.892,0.,1.892,0.013,0.,0.013
1800,2.107,0.009,2.097,2.107,0.009,2.097,0.014,0.,0.014
1900,2.243,0.003,2.24,2.243,0.003,2.239,0.015,0.,0.015
2000,2.695,0.,2.694,2.695,0.,2.694,0.016,0.,0.016
3000,5.631,0.015,5.615,5.631,0.015,5.615,0.024,0.001,0.023
4000,9.641,0.053,9.587,9.641,0.053,9.587,0.037,0.,0.037
5000,14.688,0.049,14.637,14.688,0.049,14.637,0.048,0.,0.048
