param-n,abstract-regression-cubic-real,abstract-regression-cubic-sys,abstract-regression-cubic-user,close-abstract-regression-cubic-real,close-abstract-regression-cubic-sys,close-abstract-regression-cubic-user,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
350,0.705,0.003,0.701,0.403,0.001,0.401,0.302,0.002,0.3,0.302,0.002,0.3,0.002,0.,0.002
360,0.719,0.001,0.717,0.417,0.001,0.415,0.301,0.,0.301,0.301,0.,0.301,0.002,0.,0.002
370,0.829,0.,0.829,0.471,0.,0.471,0.357,0.,0.357,0.357,0.,0.357,0.002,0.,0.002
380,0.837,0.,0.837,0.485,0.,0.485,0.351,0.,0.351,0.351,0.,0.351,0.002,0.,0.002
390,0.879,0.,0.879,0.53,0.,0.53,0.348,0.,0.348,0.348,0.,0.347,0.002,0.,0.002
400,0.953,0.001,0.952,0.565,0.,0.565,0.387,0.001,0.386,0.387,0.001,0.386,0.002,0.,0.002
500,1.712,0.,1.711,1.082,0.,1.081,0.628,0.,0.628,0.628,0.,0.628,0.003,0.,0.003
600,2.678,0.006,2.672,1.832,0.001,1.83,0.845,0.004,0.84,0.845,0.004,0.84,0.004,0.,0.004
700,3.999,0.005,3.994,2.932,0.004,2.927,1.065,0.,1.065,1.065,0.,1.065,0.005,0.,0.005
800,5.702,0.005,5.696,4.29,0.004,4.285,1.41,0.,1.409,1.41,0.,1.409,0.006,0.,0.006
900,7.758,0.007,7.749,5.986,0.002,5.983,1.77,0.004,1.765,1.77,0.004,1.765,0.007,0.,0.007
1000,10.276,0.007,10.267,8.115,0.003,8.11,2.159,0.004,2.155,2.159,0.004,2.155,0.007,0.,0.007
