param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
33,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
34,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
35,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
36,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
37,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
38,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
39,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
40,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
41,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
42,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
43,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
44,0.007,0.,0.006,0.007,0.,0.006,0.,0.,0.
45,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
46,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
47,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
48,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
49,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
50,0.008,0.002,0.006,0.008,0.002,0.006,0.,0.,0.
51,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
52,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
53,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
54,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
55,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
56,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
57,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
58,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
59,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
60,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
61,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
62,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
63,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
64,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
65,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
66,0.012,0.,0.011,0.012,0.,0.011,0.,0.,0.
67,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
68,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
69,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
70,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
71,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
72,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
73,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
74,0.013,0.001,0.011,0.013,0.001,0.011,0.,0.,0.
75,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
76,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
77,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
78,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
79,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
80,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
81,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
82,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
83,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
84,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
85,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
86,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
87,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
88,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
89,0.02,0.,0.02,0.02,0.,0.02,0.,0.,0.
90,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
91,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
92,0.018,0.,0.018,0.018,0.,0.018,0.,0.,0.
93,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
94,0.022,0.,0.022,0.022,0.,0.022,0.,0.,0.
95,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
96,0.017,0.,0.017,0.017,0.,0.017,0.,0.,0.
97,0.019,0.,0.019,0.019,0.,0.019,0.,0.,0.
98,0.018,0.,0.018,0.018,0.,0.018,0.,0.,0.
99,0.022,0.,0.022,0.022,0.,0.022,0.,0.,0.
100,0.059,0.006,0.053,0.059,0.006,0.053,0.,0.,0.
110,0.021,0.,0.021,0.021,0.,0.021,0.,0.,0.
120,0.028,0.,0.027,0.028,0.,0.027,0.,0.,0.
130,0.051,0.,0.051,0.051,0.,0.051,0.,0.,0.
140,0.051,0.,0.05,0.051,0.,0.05,0.001,0.,0.001
150,0.051,0.,0.05,0.051,0.,0.05,0.001,0.,0.001
160,0.072,0.,0.072,0.072,0.,0.072,0.001,0.,0.001
170,0.073,0.,0.073,0.073,0.,0.073,0.001,0.,0.001
180,0.072,0.,0.072,0.072,0.,0.072,0.001,0.,0.001
190,0.083,0.002,0.08,0.083,0.002,0.08,0.001,0.,0.001
200,0.113,0.,0.112,0.113,0.,0.112,0.001,0.,0.001
210,0.101,0.001,0.1,0.101,0.001,0.1,0.001,0.,0.001
220,0.11,0.,0.11,0.11,0.,0.11,0.001,0.,0.001
230,0.142,0.,0.142,0.142,0.,0.142,0.001,0.,0.001
240,0.162,0.,0.161,0.162,0.,0.161,0.001,0.,0.001
250,0.172,0.001,0.17,0.172,0.001,0.17,0.001,0.,0.001
260,0.184,0.002,0.181,0.184,0.002,0.181,0.001,0.,0.001
270,0.168,0.001,0.167,0.168,0.001,0.167,0.001,0.,0.001
280,0.179,0.001,0.178,0.179,0.001,0.178,0.002,0.,0.002
290,0.186,0.,0.186,0.186,0.,0.186,0.002,0.,0.002
300,0.226,0.002,0.224,0.226,0.002,0.224,0.002,0.,0.002
310,0.252,0.,0.252,0.252,0.,0.252,0.002,0.,0.002
320,0.263,0.,0.263,0.263,0.,0.263,0.002,0.,0.002
330,0.25,0.002,0.247,0.25,0.002,0.247,0.002,0.,0.002
340,0.255,0.,0.255,0.255,0.,0.255,0.002,0.,0.002
350,0.276,0.003,0.272,0.276,0.003,0.272,0.002,0.,0.002
360,0.318,0.,0.318,0.318,0.,0.318,0.002,0.,0.002
370,0.348,0.,0.348,0.348,0.,0.348,0.002,0.,0.002
380,0.317,0.,0.317,0.317,0.,0.317,0.002,0.,0.002
390,0.334,0.,0.334,0.334,0.,0.334,0.003,0.,0.003
400,0.414,0.004,0.41,0.414,0.004,0.41,0.003,0.,0.003
410,0.418,0.,0.418,0.418,0.,0.418,0.002,0.,0.002
420,0.415,0.,0.414,0.415,0.,0.414,0.003,0.,0.003
430,0.403,0.,0.403,0.403,0.,0.403,0.003,0.,0.003
440,0.482,0.,0.482,0.482,0.,0.482,0.003,0.,0.003
450,0.456,0.,0.456,0.456,0.,0.456,0.003,0.,0.003
460,0.468,0.,0.468,0.468,0.,0.468,0.003,0.,0.003
470,0.549,0.,0.549,0.549,0.,0.549,0.003,0.,0.003
480,0.499,0.,0.499,0.498,0.,0.498,0.003,0.,0.003
490,0.572,0.,0.572,0.572,0.,0.572,0.003,0.,0.003
500,0.567,0.003,0.563,0.567,0.003,0.563,0.003,0.,0.003
510,0.595,0.,0.594,0.595,0.,0.594,0.003,0.,0.003
520,0.631,0.,0.631,0.631,0.,0.631,0.004,0.,0.004
530,0.601,0.,0.601,0.601,0.,0.601,0.004,0.,0.004
540,0.71,0.,0.71,0.71,0.,0.71,0.004,0.,0.004
550,0.652,0.,0.652,0.652,0.,0.652,0.004,0.,0.004
560,0.742,0.,0.742,0.742,0.,0.742,0.004,0.,0.004
570,0.694,0.,0.694,0.694,0.,0.694,0.004,0.,0.004
580,0.789,0.,0.789,0.789,0.,0.789,0.004,0.,0.004
590,0.743,0.,0.743,0.743,0.,0.743,0.004,0.,0.004
600,0.835,0.,0.835,0.835,0.,0.835,0.004,0.,0.004
610,0.819,0.,0.819,0.819,0.,0.819,0.004,0.,0.004
620,0.88,0.002,0.877,0.88,0.002,0.877,0.004,0.,0.004
630,0.901,0.,0.901,0.901,0.,0.901,0.004,0.,0.004
640,0.884,0.,0.884,0.884,0.,0.884,0.004,0.,0.004
650,0.966,0.,0.965,0.966,0.,0.965,0.004,0.,0.004
660,0.935,0.,0.935,0.935,0.,0.935,0.005,0.,0.005
670,1.023,0.,1.023,1.023,0.,1.023,0.005,0.,0.005
680,1.048,0.,1.048,1.048,0.,1.048,0.004,0.,0.004
690,1.009,0.,1.008,1.009,0.,1.008,0.005,0.,0.005
700,1.107,0.,1.107,1.107,0.,1.107,0.005,0.,0.005
710,1.134,0.,1.134,1.134,0.,1.134,0.005,0.,0.005
720,1.106,0.,1.106,1.106,0.,1.106,0.005,0.,0.005
730,1.186,0.,1.186,1.186,0.,1.186,0.005,0.,0.005
740,1.242,0.001,1.24,1.242,0.001,1.24,0.005,0.,0.005
750,1.379,0.001,1.378,1.379,0.001,1.377,0.005,0.,0.005
760,1.219,0.,1.219,1.219,0.,1.219,0.005,0.,0.005
770,1.321,0.,1.321,1.321,0.,1.321,0.005,0.,0.005
780,1.332,0.,1.332,1.332,0.,1.332,0.006,0.,0.006
790,1.373,0.,1.373,1.373,0.,1.373,0.005,0.,0.005
800,1.351,0.,1.351,1.351,0.,1.351,0.005,0.,0.005
810,1.428,0.,1.428,1.428,0.,1.428,0.005,0.,0.005
820,1.471,0.,1.471,1.471,0.,1.471,0.005,0.,0.005
830,1.628,0.,1.628,1.628,0.,1.628,0.006,0.,0.006
840,1.532,0.,1.532,1.532,0.,1.532,0.006,0.,0.006
850,1.574,0.,1.574,1.574,0.,1.574,0.006,0.,0.006
860,1.605,0.,1.605,1.605,0.,1.605,0.006,0.,0.006
870,1.617,0.,1.617,1.617,0.,1.617,0.006,0.,0.006
880,1.656,0.,1.655,1.655,0.,1.655,0.006,0.,0.006
890,1.732,0.007,1.724,1.732,0.007,1.724,0.006,0.,0.006
900,1.743,0.,1.743,1.743,0.,1.743,0.006,0.,0.006
910,1.916,0.,1.916,1.916,0.,1.916,0.006,0.,0.006
920,1.808,0.,1.807,1.808,0.,1.807,0.007,0.,0.007
930,1.865,0.,1.865,1.865,0.,1.865,0.007,0.,0.007
940,1.904,0.,1.903,1.904,0.,1.903,0.007,0.,0.007
950,2.089,0.,2.089,2.089,0.,2.089,0.006,0.,0.006
960,1.993,0.,1.993,1.993,0.,1.993,0.007,0.,0.007
970,2.015,0.,2.014,2.015,0.,2.014,0.006,0.,0.006
980,2.062,0.,2.062,2.062,0.,2.062,0.006,0.,0.006
990,2.109,0.,2.109,2.109,0.,2.109,0.007,0.,0.007
1000,2.15,0.,2.15,2.15,0.,2.15,0.007,0.,0.007
1100,2.611,0.,2.611,2.611,0.,2.611,0.008,0.,0.008
1200,3.051,0.001,3.05,3.051,0.001,3.05,0.008,0.,0.008
1300,3.806,0.,3.806,3.806,0.,3.806,0.01,0.,0.01
1400,4.369,0.008,4.358,4.369,0.008,4.358,0.01,0.,0.01
1500,4.779,0.019,4.759,4.779,0.019,4.759,0.011,0.,0.011
1600,5.578,0.001,5.577,5.578,0.001,5.577,0.012,0.,0.012
1700,6.413,0.007,6.404,6.413,0.007,6.404,0.013,0.,0.013
1800,7.057,0.,7.056,7.057,0.,7.056,0.014,0.,0.014
1900,7.67,0.019,7.649,7.669,0.019,7.649,0.015,0.,0.015
2000,9.052,0.022,9.029,9.052,0.022,9.029,0.016,0.,0.016
3000,19.516,0.067,19.447,19.516,0.067,19.447,0.028,0.002,0.026
4000,35.287,0.087,35.198,35.287,0.087,35.198,0.037,0.,0.037
5000,55.841,0.135,55.701,55.841,0.135,55.701,0.05,0.,0.05
