param-n,abstract+autorewrite-regression-quadratic-real,abstract+autorewrite-regression-quadratic-sys,abstract+autorewrite-regression-quadratic-user,abstract+rewrite!-regression-quadratic-real,abstract+rewrite!-regression-quadratic-sys,abstract+rewrite!-regression-quadratic-user,autorewrite-noop-regression-linear-real,autorewrite-noop-regression-linear-sys,autorewrite-noop-regression-linear-user,autorewrite-regression-quadratic-real,autorewrite-regression-quadratic-sys,autorewrite-regression-quadratic-user,close-abstract+autorewrite-regression-quadratic-real,close-abstract+autorewrite-regression-quadratic-sys,close-abstract+autorewrite-regression-quadratic-user,close-abstract+rewrite!-regression-quadratic-real,close-abstract+rewrite!-regression-quadratic-sys,close-abstract+rewrite!-regression-quadratic-user,rewrite!-regression-quadratic-real,rewrite!-regression-quadratic-sys,rewrite!-regression-quadratic-user,rewrite?-noop-regression-linear-real,rewrite?-noop-regression-linear-sys,rewrite?-noop-regression-linear-user
35,0.017,0.,0.017,0.017,0.,0.017,0.,0.,0.,0.01,0.,0.01,0.006,0.,0.006,0.006,0.,0.006,0.01,0.,0.01,0.,0.,0.
36,0.02,0.,0.02,0.017,0.,0.017,0.,0.,0.,0.011,0.,0.011,0.008,0.,0.008,0.006,0.,0.006,0.01,0.,0.01,0.,0.,0.
37,0.019,0.,0.019,0.02,0.,0.02,0.,0.,0.,0.011,0.,0.011,0.006,0.,0.006,0.006,0.,0.006,0.012,0.,0.012,0.,0.,0.
38,0.021,0.,0.021,0.019,0.,0.019,0.,0.,0.,0.012,0.,0.012,0.008,0.,0.008,0.007,0.,0.007,0.011,0.,0.011,0.,0.,0.
39,0.021,0.,0.021,0.021,0.,0.021,0.,0.,0.,0.012,0.,0.012,0.007,0.,0.007,0.007,0.,0.007,0.013,0.,0.013,0.,0.,0.
40,0.024,0.,0.024,0.021,0.,0.021,0.,0.,0.,0.015,0.,0.015,0.008,0.,0.008,0.007,0.,0.007,0.013,0.,0.013,0.,0.,0.
41,0.022,0.,0.022,0.025,0.,0.025,0.,0.,0.,0.013,0.,0.013,0.008,0.,0.008,0.008,0.,0.008,0.015,0.,0.015,0.,0.,0.
42,0.024,0.,0.024,0.024,0.,0.024,0.,0.,0.,0.015,0.,0.015,0.008,0.,0.008,0.009,0.,0.009,0.014,0.,0.014,0.,0.,0.
43,0.027,0.,0.027,0.024,0.,0.024,0.,0.,0.,0.015,0.,0.015,0.011,0.,0.011,0.009,0.,0.009,0.014,0.,0.014,0.,0.,0.
44,0.026,0.,0.026,0.027,0.,0.027,0.,0.,0.,0.016,0.,0.016,0.009,0.,0.009,0.009,0.,0.009,0.016,0.,0.016,0.,0.,0.
45,0.028,0.,0.028,0.027,0.,0.027,0.,0.,0.,0.017,0.,0.017,0.009,0.,0.009,0.009,0.,0.009,0.016,0.,0.016,0.,0.,0.
46,0.029,0.,0.029,0.028,0.,0.028,0.,0.,0.,0.017,0.,0.017,0.011,0.,0.011,0.01,0.,0.01,0.017,0.,0.017,0.,0.,0.
47,0.029,0.,0.029,0.03,0.,0.03,0.,0.,0.,0.017,0.,0.017,0.01,0.,0.01,0.01,0.,0.01,0.018,0.,0.018,0.,0.,0.
48,0.031,0.,0.031,0.031,0.,0.031,0.,0.,0.,0.019,0.,0.019,0.011,0.,0.011,0.012,0.,0.012,0.018,0.,0.018,0.,0.,0.
49,0.033,0.,0.033,0.031,0.,0.031,0.,0.,0.,0.02,0.,0.02,0.011,0.,0.011,0.011,0.,0.011,0.018,0.,0.018,0.,0.,0.
50,0.073,0.005,0.068,0.072,0.003,0.069,0.,0.,0.,0.025,0.003,0.021,0.011,0.,0.011,0.047,0.,0.047,0.025,0.003,0.022,0.,0.,0.
51,0.035,0.,0.035,0.034,0.,0.034,0.,0.,0.,0.02,0.,0.02,0.013,0.,0.013,0.012,0.,0.012,0.021,0.,0.021,0.,0.,0.
52,0.037,0.,0.037,0.036,0.,0.036,0.,0.,0.,0.021,0.,0.021,0.015,0.,0.015,0.013,0.,0.013,0.022,0.,0.022,0.,0.,0.
53,0.037,0.,0.037,0.037,0.,0.037,0.,0.,0.,0.022,0.,0.022,0.014,0.,0.014,0.013,0.,0.013,0.023,0.,0.022,0.,0.,0.
54,0.039,0.,0.039,0.038,0.,0.038,0.,0.,0.,0.022,0.,0.022,0.015,0.,0.015,0.014,0.,0.014,0.023,0.,0.023,0.,0.,0.
55,0.039,0.,0.039,0.041,0.,0.041,0.,0.,0.,0.023,0.,0.023,0.014,0.,0.014,0.014,0.,0.014,0.025,0.,0.025,0.,0.,0.
56,0.041,0.,0.041,0.041,0.,0.041,0.,0.,0.,0.024,0.,0.024,0.015,0.,0.015,0.015,0.,0.015,0.025,0.,0.025,0.,0.,0.
57,0.042,0.,0.042,0.044,0.,0.044,0.,0.,0.,0.025,0.,0.025,0.016,0.,0.016,0.015,0.,0.015,0.027,0.,0.027,0.,0.,0.
58,0.044,0.,0.044,0.044,0.,0.043,0.,0.,0.,0.026,0.,0.026,0.017,0.,0.017,0.016,0.,0.016,0.027,0.,0.026,0.,0.,0.
59,0.046,0.,0.046,0.047,0.,0.047,0.,0.,0.,0.027,0.,0.027,0.017,0.,0.017,0.016,0.,0.016,0.029,0.,0.029,0.,0.,0.
60,0.049,0.,0.049,0.046,0.,0.046,0.,0.,0.,0.029,0.,0.029,0.018,0.,0.018,0.017,0.,0.017,0.028,0.,0.028,0.,0.,0.
61,0.049,0.,0.049,0.05,0.,0.05,0.,0.,0.,0.03,0.,0.03,0.017,0.,0.017,0.018,0.,0.018,0.03,0.,0.03,0.,0.,0.
62,0.052,0.,0.052,0.049,0.,0.049,0.,0.,0.,0.033,0.,0.033,0.018,0.,0.018,0.019,0.,0.019,0.029,0.,0.029,0.,0.,0.
63,0.052,0.,0.052,0.051,0.,0.051,0.,0.,0.,0.03,0.,0.03,0.02,0.,0.02,0.018,0.,0.018,0.031,0.,0.031,0.,0.,0.
64,0.053,0.,0.053,0.055,0.,0.055,0.,0.,0.,0.031,0.,0.031,0.02,0.,0.02,0.02,0.,0.02,0.034,0.,0.034,0.,0.,0.
65,0.055,0.,0.055,0.056,0.,0.056,0.,0.,0.,0.034,0.,0.034,0.02,0.,0.02,0.021,0.,0.021,0.033,0.,0.033,0.,0.,0.
66,0.058,0.,0.058,0.057,0.,0.057,0.,0.,0.,0.034,0.,0.034,0.023,0.,0.023,0.022,0.,0.022,0.033,0.,0.033,0.,0.,0.
67,0.058,0.,0.058,0.06,0.,0.06,0.,0.,0.,0.036,0.,0.036,0.021,0.,0.021,0.022,0.,0.022,0.037,0.,0.037,0.,0.,0.
68,0.062,0.,0.062,0.059,0.,0.059,0.,0.,0.,0.038,0.,0.038,0.022,0.,0.022,0.023,0.,0.023,0.034,0.,0.034,0.,0.,0.
69,0.061,0.,0.061,0.061,0.,0.061,0.,0.,0.,0.036,0.,0.036,0.023,0.,0.023,0.023,0.,0.023,0.036,0.,0.036,0.,0.,0.
70,0.065,0.,0.065,0.065,0.,0.065,0.,0.,0.,0.038,0.,0.038,0.026,0.,0.026,0.024,0.,0.024,0.039,0.,0.039,0.,0.,0.
71,0.065,0.,0.065,0.065,0.,0.065,0.,0.,0.,0.039,0.,0.039,0.024,0.,0.024,0.024,0.,0.024,0.039,0.,0.039,0.,0.,0.
72,0.07,0.,0.07,0.067,0.,0.067,0.,0.,0.,0.042,0.,0.042,0.026,0.,0.026,0.026,0.,0.026,0.04,0.,0.04,0.,0.,0.
73,0.069,0.,0.069,0.07,0.,0.07,0.,0.,0.,0.042,0.,0.042,0.025,0.,0.025,0.028,0.,0.028,0.041,0.,0.041,0.,0.,0.
74,0.071,0.,0.07,0.07,0.,0.07,0.,0.,0.,0.042,0.,0.041,0.027,0.,0.027,0.026,0.,0.026,0.042,0.,0.042,0.,0.,0.
75,0.074,0.,0.074,0.074,0.,0.074,0.,0.,0.,0.043,0.,0.043,0.029,0.,0.029,0.028,0.,0.028,0.045,0.,0.045,0.,0.,0.
76,0.077,0.,0.077,0.076,0.,0.076,0.,0.,0.,0.044,0.,0.044,0.031,0.,0.031,0.029,0.,0.029,0.045,0.,0.045,0.,0.,0.
77,0.076,0.,0.076,0.078,0.,0.078,0.,0.,0.,0.046,0.,0.046,0.028,0.,0.028,0.029,0.,0.029,0.047,0.,0.047,0.,0.,0.
78,0.081,0.,0.081,0.077,0.,0.077,0.,0.,0.,0.05,0.,0.05,0.029,0.,0.029,0.029,0.,0.029,0.046,0.,0.046,0.,0.,0.
79,0.083,0.,0.083,0.08,0.,0.08,0.,0.,0.,0.052,0.,0.052,0.029,0.,0.029,0.03,0.,0.03,0.047,0.,0.047,0.,0.,0.
80,0.086,0.,0.086,0.081,0.,0.081,0.,0.,0.,0.054,0.,0.054,0.03,0.,0.03,0.03,0.,0.03,0.049,0.,0.049,0.,0.,0.
81,0.088,0.,0.088,0.083,0.,0.083,0.,0.,0.,0.056,0.,0.056,0.031,0.,0.031,0.031,0.,0.031,0.05,0.,0.05,0.,0.,0.
82,0.089,0.,0.089,0.085,0.,0.085,0.,0.,0.,0.055,0.,0.055,0.032,0.,0.032,0.032,0.,0.032,0.05,0.,0.05,0.,0.,0.
83,0.093,0.,0.093,0.086,0.,0.086,0.,0.,0.,0.058,0.,0.058,0.032,0.,0.032,0.034,0.,0.034,0.051,0.,0.051,0.,0.,0.
84,0.098,0.,0.098,0.087,0.,0.086,0.,0.,0.,0.058,0.,0.058,0.038,0.,0.038,0.034,0.,0.033,0.051,0.,0.051,0.,0.,0.
85,0.095,0.,0.095,0.09,0.,0.09,0.,0.,0.,0.055,0.,0.055,0.038,0.,0.038,0.035,0.,0.035,0.053,0.,0.053,0.,0.,0.
86,0.093,0.,0.093,0.094,0.,0.094,0.,0.,0.,0.056,0.,0.056,0.035,0.,0.035,0.037,0.,0.037,0.055,0.,0.055,0.,0.,0.
87,0.094,0.,0.094,0.098,0.,0.098,0.,0.,0.,0.058,0.,0.058,0.034,0.,0.034,0.035,0.,0.035,0.06,0.,0.06,0.,0.,0.
88,0.098,0.,0.098,0.107,0.,0.107,0.,0.,0.,0.059,0.,0.059,0.037,0.,0.037,0.041,0.,0.041,0.064,0.,0.064,0.,0.,0.
89,0.098,0.,0.097,0.102,0.,0.102,0.,0.,0.,0.059,0.,0.059,0.037,0.,0.036,0.041,0.,0.041,0.059,0.,0.059,0.,0.,0.
90,0.102,0.,0.102,0.103,0.,0.103,0.,0.,0.,0.063,0.,0.063,0.037,0.,0.037,0.039,0.,0.039,0.062,0.,0.062,0.,0.,0.
91,0.104,0.,0.104,0.103,0.,0.103,0.,0.,0.,0.063,0.,0.063,0.038,0.,0.038,0.04,0.,0.04,0.061,0.,0.061,0.,0.,0.
92,0.104,0.,0.103,0.113,0.,0.113,0.,0.,0.,0.063,0.,0.063,0.039,0.,0.039,0.043,0.,0.043,0.067,0.,0.067,0.,0.,0.
93,0.107,0.,0.106,0.106,0.,0.105,0.,0.,0.,0.064,0.,0.064,0.041,0.,0.04,0.039,0.,0.039,0.064,0.,0.063,0.,0.,0.
94,0.111,0.,0.111,0.109,0.,0.109,0.,0.,0.,0.068,0.,0.068,0.041,0.,0.041,0.041,0.,0.041,0.066,0.,0.066,0.,0.,0.
95,0.11,0.,0.11,0.112,0.,0.112,0.,0.,0.,0.067,0.,0.067,0.041,0.,0.041,0.041,0.,0.041,0.069,0.,0.069,0.,0.,0.
96,0.116,0.,0.115,0.114,0.,0.114,0.,0.,0.,0.068,0.,0.068,0.045,0.,0.044,0.042,0.,0.042,0.069,0.,0.069,0.,0.,0.
97,0.117,0.,0.117,0.116,0.,0.116,0.,0.,0.,0.071,0.,0.071,0.043,0.,0.043,0.044,0.,0.044,0.07,0.,0.07,0.,0.,0.
98,0.118,0.,0.118,0.12,0.,0.12,0.,0.,0.,0.071,0.,0.071,0.045,0.,0.045,0.044,0.,0.044,0.074,0.,0.074,0.,0.,0.
99,0.123,0.001,0.122,0.121,0.,0.121,0.,0.,0.,0.076,0.,0.075,0.045,0.,0.045,0.046,0.,0.046,0.073,0.,0.073,0.,0.,0.
100,0.129,0.,0.129,0.125,0.,0.125,0.,0.,0.,0.08,0.,0.08,0.047,0.,0.047,0.047,0.,0.047,0.076,0.,0.076,0.,0.,0.
110,0.153,0.,0.153,0.151,0.,0.151,0.001,0.,0.001,0.091,0.,0.091,0.059,0.,0.059,0.056,0.,0.056,0.092,0.,0.092,0.001,0.,0.001
120,0.18,0.,0.18,0.179,0.,0.179,0.001,0.,0.001,0.108,0.,0.108,0.069,0.,0.069,0.067,0.,0.067,0.109,0.,0.109,0.001,0.,0.001
130,0.216,0.,0.216,0.212,0.001,0.21,0.001,0.,0.001,0.126,0.,0.126,0.087,0.,0.087,0.079,0.,0.078,0.13,0.,0.129,0.001,0.,0.001
140,0.269,0.,0.268,0.246,0.001,0.245,0.001,0.,0.001,0.166,0.,0.165,0.1,0.,0.1,0.092,0.,0.092,0.151,0.,0.15,0.001,0.,0.001
150,0.294,0.001,0.292,0.292,0.,0.292,0.001,0.,0.001,0.183,0.,0.182,0.108,0.,0.107,0.109,0.,0.109,0.181,0.,0.181,0.001,0.,0.001
160,0.349,0.,0.348,0.333,0.,0.333,0.001,0.,0.001,0.21,0.,0.21,0.136,0.,0.135,0.13,0.,0.13,0.2,0.,0.2,0.001,0.,0.001
170,0.385,0.001,0.384,0.382,0.,0.382,0.001,0.,0.,0.232,0.,0.232,0.15,0.,0.15,0.15,0.,0.15,0.229,0.,0.229,0.001,0.,0.001
180,0.429,0.,0.429,0.435,0.001,0.434,0.001,0.,0.001,0.265,0.,0.265,0.16,0.,0.16,0.169,0.001,0.168,0.263,0.,0.263,0.001,0.,0.001
190,0.463,0.002,0.459,0.48,0.002,0.478,0.002,0.,0.002,0.29,0.002,0.287,0.169,0.,0.169,0.185,0.,0.185,0.291,0.001,0.289,0.002,0.,0.002
200,0.536,0.001,0.535,0.535,0.,0.535,0.002,0.,0.002,0.332,0.,0.332,0.201,0.001,0.2,0.202,0.,0.202,0.33,0.,0.33,0.002,0.,0.002
210,0.571,0.001,0.569,0.558,0.002,0.556,0.002,0.,0.002,0.359,0.,0.358,0.207,0.,0.206,0.209,0.001,0.208,0.345,0.,0.344,0.002,0.,0.002
220,0.62,0.001,0.619,0.625,0.001,0.623,0.002,0.,0.002,0.391,0.,0.39,0.226,0.,0.226,0.228,0.,0.228,0.393,0.001,0.391,0.002,0.,0.002
230,0.725,0.,0.725,0.69,0.,0.69,0.002,0.,0.002,0.446,0.,0.446,0.274,0.,0.274,0.268,0.,0.268,0.417,0.,0.417,0.002,0.,0.002
240,0.785,0.,0.785,0.792,0.,0.792,0.002,0.,0.002,0.485,0.,0.485,0.295,0.,0.295,0.299,0.,0.299,0.488,0.,0.488,0.002,0.,0.002
250,0.826,0.004,0.821,0.82,0.001,0.818,0.003,0.,0.003,0.53,0.003,0.526,0.292,0.,0.29,0.285,0.,0.285,0.531,0.,0.53,0.002,0.,0.001
260,0.889,0.,0.889,0.89,0.,0.89,0.003,0.,0.003,0.566,0.,0.566,0.318,0.,0.318,0.32,0.,0.32,0.565,0.,0.565,0.003,0.,0.003
270,0.956,0.,0.956,0.944,0.,0.943,0.003,0.,0.003,0.609,0.,0.609,0.341,0.,0.341,0.341,0.,0.341,0.598,0.,0.598,0.003,0.,0.003
280,1.094,0.,1.094,1.059,0.,1.059,0.003,0.,0.003,0.681,0.,0.681,0.408,0.,0.408,0.409,0.,0.409,0.644,0.,0.644,0.003,0.,0.003
290,1.142,0.002,1.139,1.141,0.,1.14,0.003,0.,0.003,0.739,0.,0.739,0.397,0.002,0.395,0.41,0.,0.409,0.726,0.,0.726,0.003,0.,0.003
300,1.213,0.002,1.21,1.216,0.002,1.213,0.003,0.,0.003,0.765,0.,0.764,0.443,0.001,0.441,0.444,0.001,0.442,0.767,0.,0.766,0.003,0.,0.003
310,1.281,0.002,1.278,1.268,0.002,1.265,0.003,0.,0.003,0.823,0.002,0.82,0.452,0.,0.452,0.458,0.,0.458,0.804,0.002,0.801,0.003,0.,0.004
320,1.452,0.001,1.451,1.389,0.,1.388,0.004,0.,0.004,0.912,0.,0.912,0.534,0.001,0.533,0.521,0.,0.52,0.861,0.,0.861,0.004,0.,0.004
330,1.49,0.,1.49,1.478,0.001,1.477,0.004,0.,0.004,0.967,0.,0.967,0.516,0.,0.516,0.51,0.001,0.509,0.962,0.,0.962,0.004,0.,0.004
340,1.607,0.,1.607,1.544,0.004,1.539,0.004,0.,0.004,1.018,0.,1.018,0.583,0.,0.583,0.544,0.,0.543,0.993,0.003,0.989,0.004,0.,0.004
350,1.681,0.006,1.674,1.711,0.001,1.71,0.004,0.,0.004,1.112,0.004,1.107,0.563,0.001,0.561,0.564,0.,0.564,1.141,0.,1.14,0.005,0.,0.005
360,1.828,0.,1.827,1.805,0.,1.805,0.004,0.,0.004,1.208,0.,1.208,0.608,0.,0.608,0.663,0.,0.663,1.135,0.,1.135,0.004,0.,0.004
370,1.893,0.002,1.89,1.877,0.,1.875,0.005,0.,0.005,1.239,0.001,1.237,0.647,0.001,0.646,0.643,0.,0.643,1.226,0.,1.225,0.005,0.,0.005
380,2.076,0.,2.075,2.006,0.,2.006,0.011,0.,0.011,1.33,0.,1.33,0.733,0.,0.733,0.726,0.,0.726,1.273,0.,1.272,0.005,0.,0.005
390,2.094,0.,2.094,2.12,0.,2.12,0.005,0.,0.005,1.374,0.,1.373,0.713,0.,0.713,0.712,0.,0.712,1.4,0.,1.4,0.005,0.,0.005
400,2.234,0.,2.234,2.224,0.,2.224,0.005,0.,0.005,1.449,0.,1.449,0.778,0.,0.778,0.781,0.,0.781,1.436,0.,1.436,0.005,0.,0.005
