param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
28,0.012,0.,0.012,0.006,0.,0.006,0.005,0.,0.005,0.,0.,0.
29,0.014,0.,0.014,0.008,0.,0.008,0.005,0.,0.005,0.,0.,0.
30,0.014,0.,0.014,0.007,0.,0.007,0.006,0.,0.006,0.,0.,0.
31,0.015,0.,0.015,0.008,0.,0.008,0.007,0.,0.007,0.,0.,0.
32,0.017,0.,0.017,0.009,0.,0.009,0.007,0.,0.007,0.,0.,0.
33,0.016,0.,0.016,0.009,0.,0.009,0.007,0.,0.007,0.,0.,0.
34,0.017,0.,0.016,0.009,0.,0.008,0.007,0.,0.007,0.,0.,0.
35,0.02,0.,0.02,0.01,0.,0.01,0.009,0.,0.009,0.,0.,0.
36,0.019,0.,0.019,0.01,0.,0.01,0.008,0.,0.008,0.,0.,0.
37,0.022,0.,0.022,0.011,0.,0.011,0.01,0.,0.01,0.,0.,0.
38,0.021,0.,0.021,0.011,0.,0.011,0.009,0.,0.009,0.,0.,0.
39,0.024,0.,0.024,0.012,0.,0.012,0.011,0.,0.011,0.,0.,0.
40,0.024,0.,0.023,0.013,0.,0.013,0.01,0.,0.01,0.,0.,0.
41,0.027,0.,0.027,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
42,0.027,0.,0.026,0.015,0.,0.014,0.011,0.,0.011,0.,0.,0.
43,0.027,0.,0.026,0.015,0.,0.014,0.012,0.,0.012,0.,0.,0.
44,0.03,0.,0.03,0.016,0.,0.016,0.013,0.,0.013,0.,0.,0.
45,0.031,0.,0.031,0.017,0.,0.017,0.012,0.,0.012,0.,0.,0.
46,0.031,0.,0.031,0.017,0.,0.017,0.013,0.,0.013,0.,0.,0.
47,0.034,0.,0.034,0.018,0.,0.018,0.015,0.,0.015,0.,0.,0.
48,0.035,0.,0.035,0.02,0.,0.02,0.014,0.,0.014,0.,0.,0.
49,0.037,0.,0.037,0.022,0.,0.022,0.015,0.,0.015,0.,0.,0.
50,0.077,0.009,0.067,0.057,0.003,0.053,0.019,0.005,0.013,0.,0.,0.
51,0.039,0.,0.039,0.022,0.,0.022,0.016,0.,0.016,0.,0.,0.
52,0.041,0.,0.041,0.023,0.,0.023,0.016,0.,0.016,0.,0.,0.
53,0.041,0.,0.041,0.023,0.,0.023,0.017,0.,0.017,0.,0.,0.
54,0.043,0.,0.043,0.024,0.,0.024,0.018,0.,0.018,0.,0.,0.
55,0.045,0.,0.044,0.025,0.,0.025,0.019,0.,0.019,0.,0.,0.
56,0.048,0.,0.048,0.028,0.,0.028,0.019,0.,0.019,0.,0.,0.
57,0.048,0.,0.048,0.027,0.,0.027,0.02,0.,0.02,0.,0.,0.
58,0.05,0.,0.05,0.029,0.,0.029,0.02,0.,0.02,0.,0.,0.
59,0.051,0.,0.051,0.029,0.,0.029,0.021,0.,0.021,0.,0.,0.
60,0.055,0.,0.055,0.029,0.,0.029,0.024,0.,0.024,0.,0.,0.
61,0.055,0.,0.055,0.03,0.,0.03,0.024,0.,0.024,0.,0.,0.
62,0.059,0.,0.059,0.033,0.,0.033,0.025,0.,0.025,0.,0.,0.
63,0.059,0.,0.059,0.035,0.,0.035,0.023,0.,0.023,0.,0.,0.
64,0.059,0.,0.059,0.033,0.,0.033,0.026,0.,0.026,0.,0.,0.
65,0.066,0.,0.065,0.036,0.,0.035,0.029,0.,0.029,0.,0.,0.
66,0.065,0.,0.065,0.039,0.,0.039,0.026,0.,0.026,0.,0.,0.
67,0.066,0.,0.066,0.038,0.,0.038,0.027,0.,0.027,0.,0.,0.
68,0.069,0.,0.068,0.04,0.,0.039,0.027,0.,0.027,0.,0.,0.
69,0.077,0.,0.077,0.039,0.,0.039,0.037,0.,0.037,0.,0.,0.
70,0.073,0.,0.073,0.04,0.,0.04,0.032,0.,0.032,0.,0.,0.
71,0.072,0.,0.072,0.042,0.,0.042,0.029,0.,0.029,0.,0.,0.
72,0.077,0.,0.077,0.045,0.,0.045,0.031,0.,0.031,0.,0.,0.
73,0.085,0.,0.085,0.05,0.,0.05,0.034,0.,0.034,0.,0.,0.
74,0.085,0.001,0.083,0.048,0.,0.048,0.035,0.,0.034,0.,0.,0.
75,0.081,0.,0.081,0.047,0.,0.047,0.033,0.,0.033,0.,0.,0.
76,0.086,0.,0.086,0.048,0.,0.048,0.037,0.,0.037,0.,0.,0.
77,0.089,0.,0.089,0.049,0.,0.049,0.038,0.,0.038,0.,0.,0.
78,0.093,0.,0.093,0.051,0.,0.051,0.04,0.,0.04,0.,0.,0.
79,0.093,0.,0.093,0.052,0.,0.052,0.04,0.,0.04,0.,0.,0.
80,0.091,0.,0.091,0.052,0.,0.052,0.038,0.,0.037,0.,0.,0.
81,0.093,0.,0.093,0.053,0.,0.053,0.039,0.,0.039,0.,0.,0.
82,0.095,0.,0.095,0.051,0.,0.051,0.042,0.,0.042,0.,0.,0.
83,0.097,0.,0.097,0.054,0.,0.054,0.042,0.,0.042,0.,0.,0.
84,0.1,0.,0.1,0.056,0.,0.056,0.043,0.,0.043,0.,0.,0.
85,0.104,0.,0.104,0.059,0.,0.059,0.044,0.,0.044,0.,0.,0.
86,0.104,0.,0.104,0.059,0.,0.059,0.044,0.,0.044,0.,0.,0.
87,0.106,0.,0.106,0.061,0.,0.061,0.044,0.,0.044,0.,0.,0.
88,0.11,0.,0.109,0.06,0.,0.06,0.048,0.,0.047,0.,0.,0.
89,0.113,0.,0.112,0.064,0.,0.063,0.048,0.,0.048,0.,0.,0.
90,0.113,0.,0.113,0.064,0.,0.064,0.047,0.,0.047,0.,0.,0.
91,0.117,0.,0.117,0.064,0.,0.064,0.052,0.,0.052,0.,0.,0.
92,0.119,0.,0.119,0.068,0.,0.068,0.05,0.,0.05,0.,0.,0.
93,0.122,0.,0.122,0.07,0.,0.07,0.051,0.,0.051,0.,0.,0.
94,0.136,0.,0.136,0.081,0.,0.081,0.053,0.,0.053,0.,0.,0.
95,0.134,0.,0.134,0.079,0.,0.079,0.054,0.,0.054,0.,0.,0.
96,0.139,0.,0.139,0.083,0.,0.083,0.055,0.,0.055,0.,0.,0.
97,0.141,0.,0.14,0.082,0.,0.082,0.057,0.,0.056,0.,0.,0.
98,0.144,0.,0.143,0.086,0.,0.085,0.057,0.,0.057,0.,0.,0.
99,0.145,0.,0.145,0.086,0.,0.086,0.058,0.,0.058,0.,0.,0.
100,0.144,0.,0.144,0.085,0.,0.085,0.059,0.,0.059,0.,0.,0.
110,0.189,0.001,0.188,0.109,0.,0.109,0.079,0.,0.078,0.,0.,0.
120,0.223,0.,0.223,0.133,0.,0.133,0.088,0.,0.088,0.,0.,0.
130,0.27,0.003,0.265,0.167,0.004,0.162,0.101,0.,0.101,0.,0.,0.
140,0.272,0.,0.271,0.155,0.,0.155,0.115,0.,0.115,0.,0.,0.
150,0.347,0.,0.346,0.204,0.,0.204,0.142,0.,0.141,0.,0.,0.
160,0.359,0.001,0.357,0.206,0.,0.205,0.151,0.,0.15,0.,0.,0.
170,0.404,0.001,0.403,0.235,0.,0.235,0.167,0.,0.166,0.,0.,0.
180,0.459,0.,0.459,0.268,0.,0.268,0.189,0.,0.189,0.,0.,0.
190,0.542,0.,0.542,0.325,0.,0.325,0.216,0.,0.216,0.,0.,0.
200,0.58,0.001,0.578,0.332,0.001,0.33,0.248,0.,0.248,0.,0.,0.
210,0.648,0.,0.647,0.381,0.,0.38,0.265,0.,0.265,0.,0.,0.
220,0.666,0.001,0.664,0.388,0.001,0.386,0.277,0.,0.277,0.,0.,0.
230,0.724,0.001,0.723,0.415,0.,0.415,0.307,0.,0.306,0.,0.,0.
240,0.832,0.,0.832,0.502,0.,0.502,0.328,0.,0.328,0.,0.,0.
250,0.844,0.002,0.841,0.488,0.,0.487,0.355,0.001,0.353,0.,0.,0.
260,0.981,0.,0.981,0.551,0.,0.551,0.426,0.,0.426,0.,0.,0.
270,1.,0.,0.998,0.577,0.,0.575,0.421,0.,0.421,0.,0.,0.
280,1.095,0.,1.095,0.64,0.,0.64,0.453,0.,0.453,0.,0.,0.
290,1.239,0.,1.238,0.712,0.,0.711,0.526,0.,0.526,0.,0.,0.
300,1.301,0.005,1.296,0.747,0.001,0.745,0.552,0.002,0.549,0.,0.,0.
310,1.307,0.002,1.304,0.756,0.,0.755,0.548,0.001,0.546,0.,0.,0.
320,1.478,0.,1.478,0.89,0.,0.89,0.587,0.,0.587,0.,0.,0.
330,1.518,0.,1.518,0.86,0.,0.86,0.656,0.,0.656,0.,0.,0.
340,1.613,0.001,1.611,0.948,0.001,0.946,0.663,0.,0.663,0.,0.,0.
350,1.706,0.003,1.703,1.01,0.,1.01,0.695,0.002,0.692,0.,0.,0.
360,1.853,0.003,1.848,1.048,0.002,1.044,0.803,0.001,0.802,0.,0.,0.
370,1.864,0.001,1.863,1.076,0.,1.076,0.786,0.001,0.785,0.,0.,0.
380,2.04,0.,2.04,1.17,0.,1.17,0.868,0.,0.868,0.,0.,0.
390,2.077,0.,2.077,1.196,0.,1.196,0.879,0.,0.879,0.,0.,0.
400,2.245,0.004,2.24,1.277,0.002,1.274,0.967,0.001,0.965,0.,0.,0.
