param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
34,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
35,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
36,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
37,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
38,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
39,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
40,0.004,0.,0.004,0.004,0.,0.004,0.001,0.,0.001
41,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
42,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
43,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
44,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
45,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
46,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
47,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
48,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
49,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
50,0.004,0.002,0.002,0.004,0.002,0.002,0.,0.,0.
51,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
52,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
53,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
54,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
55,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
56,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
57,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
58,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
59,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
60,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
61,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
62,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
63,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
64,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
65,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
66,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
67,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
68,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
69,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
70,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
71,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
72,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
73,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
74,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
75,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
76,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
77,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
78,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
79,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
80,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
81,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
82,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
83,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
84,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
85,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
86,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
87,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
88,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
89,0.007,0.,0.008,0.007,0.,0.007,0.,0.,0.
90,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
91,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
92,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
93,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
94,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
95,0.01,0.001,0.009,0.01,0.001,0.009,0.,0.,0.
96,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
97,0.009,0.,0.009,0.008,0.,0.008,0.,0.,0.
98,0.009,0.,0.008,0.009,0.,0.008,0.,0.,0.
99,0.041,0.,0.041,0.041,0.,0.041,0.,0.,0.
100,0.011,0.,0.01,0.011,0.,0.01,0.001,0.,0.001
110,0.011,0.,0.01,0.011,0.,0.01,0.001,0.,0.001
120,0.011,0.,0.011,0.011,0.,0.011,0.001,0.,0.001
130,0.016,0.,0.015,0.016,0.,0.015,0.,0.,0.
140,0.014,0.,0.014,0.014,0.,0.014,0.001,0.,0.001
150,0.019,0.002,0.016,0.019,0.002,0.016,0.001,0.001,0.
160,0.017,0.,0.017,0.017,0.,0.017,0.001,0.,0.001
170,0.032,0.,0.032,0.032,0.,0.032,0.001,0.,0.001
180,0.021,0.,0.021,0.021,0.,0.021,0.001,0.,0.001
190,0.025,0.,0.025,0.025,0.,0.025,0.001,0.,0.001
200,0.062,0.003,0.058,0.062,0.003,0.058,0.001,0.,0.001
210,0.026,0.,0.026,0.026,0.,0.026,0.001,0.,0.001
220,0.028,0.,0.028,0.028,0.,0.028,0.002,0.,0.002
230,0.035,0.,0.035,0.035,0.,0.035,0.001,0.,0.001
240,0.032,0.,0.032,0.032,0.,0.032,0.002,0.,0.002
250,0.05,0.,0.05,0.05,0.,0.05,0.002,0.,0.002
260,0.041,0.,0.041,0.041,0.,0.041,0.002,0.,0.002
270,0.044,0.,0.043,0.044,0.,0.043,0.002,0.,0.002
280,0.054,0.,0.053,0.054,0.,0.053,0.002,0.,0.002
290,0.045,0.,0.045,0.045,0.,0.045,0.002,0.,0.002
300,0.055,0.,0.055,0.055,0.,0.055,0.002,0.,0.002
310,0.05,0.,0.05,0.05,0.,0.05,0.003,0.,0.003
320,0.054,0.,0.054,0.054,0.,0.054,0.002,0.,0.003
330,0.128,0.,0.128,0.128,0.,0.128,0.002,0.,0.002
340,0.059,0.,0.059,0.059,0.,0.059,0.002,0.,0.002
350,0.061,0.,0.061,0.061,0.,0.061,0.003,0.,0.003
360,0.071,0.,0.07,0.071,0.,0.07,0.01,0.,0.009
370,0.075,0.,0.075,0.075,0.,0.075,0.003,0.,0.003
380,0.079,0.,0.079,0.079,0.,0.079,0.003,0.,0.003
390,0.073,0.,0.073,0.073,0.,0.073,0.003,0.,0.003
400,0.084,0.,0.084,0.084,0.,0.084,0.003,0.,0.003
410,0.088,0.,0.088,0.088,0.,0.088,0.003,0.,0.003
420,0.092,0.,0.092,0.092,0.,0.092,0.003,0.,0.003
430,0.088,0.,0.088,0.088,0.,0.088,0.004,0.,0.004
440,0.094,0.,0.094,0.094,0.,0.094,0.004,0.,0.004
450,0.102,0.,0.102,0.102,0.,0.102,0.004,0.,0.004
460,0.112,0.,0.112,0.112,0.,0.112,0.003,0.,0.003
470,0.103,0.,0.103,0.103,0.,0.103,0.004,0.,0.004
480,0.106,0.,0.106,0.106,0.,0.106,0.004,0.,0.004
490,0.114,0.001,0.113,0.114,0.001,0.113,0.004,0.,0.004
500,0.119,0.,0.118,0.119,0.,0.118,0.004,0.,0.004
510,0.119,0.,0.119,0.119,0.,0.119,0.004,0.,0.004
520,0.129,0.,0.129,0.129,0.,0.129,0.004,0.,0.004
530,0.14,0.,0.14,0.14,0.,0.139,0.004,0.,0.004
540,0.147,0.,0.147,0.147,0.,0.147,0.004,0.,0.004
550,0.151,0.,0.151,0.151,0.,0.151,0.004,0.,0.004
560,0.157,0.,0.157,0.157,0.,0.157,0.004,0.,0.004
570,0.163,0.,0.162,0.163,0.,0.162,0.005,0.,0.005
580,0.165,0.,0.165,0.165,0.,0.165,0.005,0.,0.005
590,0.167,0.,0.167,0.167,0.,0.167,0.005,0.,0.005
600,0.167,0.,0.167,0.167,0.,0.167,0.005,0.,0.005
610,0.176,0.,0.175,0.176,0.,0.175,0.004,0.,0.004
620,0.197,0.001,0.196,0.197,0.001,0.196,0.005,0.,0.005
630,0.208,0.,0.207,0.208,0.,0.207,0.005,0.,0.005
640,0.193,0.,0.193,0.193,0.,0.193,0.006,0.,0.006
650,0.192,0.,0.191,0.192,0.,0.191,0.006,0.,0.006
660,0.205,0.002,0.203,0.205,0.002,0.203,0.005,0.,0.005
670,0.21,0.,0.21,0.21,0.,0.21,0.006,0.,0.006
680,0.212,0.,0.212,0.212,0.,0.212,0.006,0.,0.006
690,0.22,0.,0.22,0.22,0.,0.22,0.005,0.,0.005
700,0.228,0.,0.228,0.228,0.,0.228,0.01,0.,0.01
710,0.23,0.,0.23,0.23,0.,0.23,0.006,0.,0.006
720,0.233,0.,0.233,0.233,0.,0.233,0.006,0.,0.006
730,0.246,0.,0.246,0.246,0.,0.246,0.006,0.,0.006
740,0.283,0.,0.283,0.283,0.,0.283,0.006,0.,0.006
750,0.261,0.,0.261,0.261,0.,0.26,0.006,0.,0.006
760,0.278,0.,0.278,0.278,0.,0.278,0.006,0.,0.006
770,0.296,0.004,0.292,0.296,0.004,0.292,0.006,0.,0.006
780,0.285,0.003,0.282,0.285,0.002,0.282,0.006,0.,0.006
790,0.288,0.,0.288,0.288,0.,0.288,0.007,0.,0.007
800,0.285,0.001,0.284,0.285,0.001,0.284,0.009,0.,0.009
810,0.301,0.003,0.297,0.301,0.003,0.297,0.007,0.,0.007
820,0.312,0.,0.312,0.312,0.,0.312,0.007,0.,0.007
830,0.305,0.,0.305,0.305,0.,0.305,0.007,0.,0.007
840,0.315,0.,0.315,0.315,0.,0.315,0.007,0.,0.007
850,0.343,0.,0.343,0.343,0.,0.343,0.008,0.,0.008
860,0.351,0.,0.351,0.351,0.,0.351,0.007,0.,0.007
870,0.359,0.,0.359,0.359,0.,0.359,0.007,0.,0.007
880,0.367,0.,0.367,0.367,0.,0.367,0.008,0.,0.008
890,0.372,0.,0.372,0.372,0.,0.372,0.008,0.,0.008
900,0.375,0.,0.375,0.375,0.,0.375,0.008,0.,0.008
910,0.362,0.,0.362,0.362,0.,0.362,0.008,0.,0.008
920,0.377,0.,0.377,0.377,0.,0.377,0.008,0.,0.008
930,0.376,0.,0.376,0.376,0.,0.376,0.008,0.,0.008
940,0.388,0.,0.388,0.388,0.,0.388,0.008,0.,0.008
950,0.392,0.,0.391,0.392,0.,0.391,0.008,0.,0.008
960,0.402,0.,0.402,0.402,0.,0.402,0.008,0.,0.008
970,0.443,0.,0.443,0.443,0.,0.443,0.008,0.,0.008
980,0.451,0.,0.451,0.451,0.,0.451,0.009,0.,0.009
990,0.46,0.,0.459,0.46,0.,0.459,0.009,0.,0.009
1000,0.45,0.,0.45,0.45,0.,0.45,0.013,0.,0.013
1100,0.526,0.,0.525,0.526,0.,0.525,0.01,0.,0.01
1200,0.595,0.002,0.592,0.595,0.002,0.592,0.01,0.,0.01
1300,0.705,0.,0.704,0.705,0.,0.704,0.011,0.,0.011
1400,0.821,0.,0.821,0.821,0.,0.821,0.012,0.,0.012
1500,0.982,0.,0.982,0.982,0.,0.982,0.013,0.,0.013
1600,1.13,0.,1.13,1.13,0.,1.13,0.015,0.,0.015
1700,1.249,0.,1.249,1.249,0.,1.249,0.018,0.,0.018
1800,1.351,0.,1.351,1.351,0.,1.351,0.021,0.,0.021
1900,1.49,0.,1.49,1.49,0.,1.49,0.018,0.,0.018
2000,1.682,0.,1.682,1.682,0.,1.682,0.023,0.,0.023
3000,4.009,0.001,4.007,4.009,0.001,4.007,0.029,0.,0.028
4000,7.021,0.,7.021,7.021,0.,7.02,0.039,0.,0.039
5000,12.267,0.001,12.265,12.266,0.001,12.265,0.057,0.,0.056
