param-n,abstract-regression-cubic-real,abstract-regression-cubic-sys,abstract-regression-cubic-user,close-abstract-regression-cubic-real,close-abstract-regression-cubic-sys,close-abstract-regression-cubic-user,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
360,0.301,0.,0.301,0.238,0.,0.238,0.062,0.,0.062,0.062,0.,0.062,0.002,0.,0.002
370,0.326,0.,0.326,0.258,0.,0.258,0.066,0.,0.066,0.066,0.,0.066,0.003,0.,0.003
380,0.349,0.,0.349,0.278,0.,0.278,0.069,0.,0.069,0.069,0.,0.069,0.003,0.,0.003
390,0.377,0.,0.377,0.304,0.,0.304,0.072,0.,0.072,0.072,0.,0.072,0.003,0.,0.003
400,0.413,0.,0.413,0.332,0.,0.332,0.081,0.,0.081,0.081,0.,0.081,0.003,0.,0.003
500,0.678,0.,0.678,0.552,0.,0.552,0.125,0.,0.125,0.125,0.,0.125,0.014,0.,0.014
600,1.176,0.,1.176,1.007,0.,1.007,0.168,0.,0.168,0.168,0.,0.168,0.005,0.,0.005
700,1.865,0.,1.864,1.631,0.,1.631,0.232,0.,0.232,0.232,0.,0.232,0.005,0.,0.005
800,2.621,0.003,2.616,2.294,0.003,2.289,0.326,0.,0.326,0.326,0.,0.326,0.006,0.,0.006
900,3.719,0.,3.719,3.363,0.,3.363,0.355,0.,0.355,0.355,0.,0.354,0.007,0.,0.007
1000,5.129,0.,5.128,4.644,0.,4.644,0.483,0.,0.483,0.483,0.,0.483,0.011,0.,0.011
