param-n,abstract-regression-linear-real,abstract-regression-linear-sys,abstract-regression-linear-user,reify-regression-cubic-real,reify-regression-cubic-sys,reify-regression-cubic-user
1,0.,0.,0.,0.001,0.,0.001
2,0.,0.,0.,0.002,0.,0.002
3,0.,0.,0.,0.003,0.,0.002
4,0.,0.,0.,0.003,0.001,0.001
5,0.,0.,0.,0.004,0.,0.004
6,0.,0.,0.,0.005,0.,0.004
7,0.,0.,0.,0.006,0.001,0.004
8,0.,0.,0.,0.007,0.,0.007
9,0.,0.,0.,0.008,0.001,0.007
10,0.,0.,0.,0.009,0.001,0.007
11,0.,0.,0.,0.042,0.,0.041
12,0.,0.,0.,0.009,0.,0.009
13,0.,0.,0.,0.01,0.,0.01
14,0.,0.,0.,0.011,0.,0.011
15,0.,0.,0.,0.027,0.,0.027
16,0.001,0.,0.001,0.013,0.,0.013
17,0.001,0.,0.001,0.014,0.,0.014
18,0.001,0.,0.001,0.017,0.,0.017
19,0.001,0.,0.001,0.017,0.,0.016
20,0.001,0.,0.001,0.018,0.,0.018
21,0.001,0.,0.001,0.019,0.,0.019
22,0.002,0.,0.002,0.021,0.,0.021
23,0.001,0.,0.001,0.023,0.,0.023
24,0.001,0.,0.001,0.028,0.,0.028
25,0.001,0.,0.001,0.025,0.001,0.023
26,0.001,0.,0.001,0.029,0.,0.029
27,0.008,0.,0.008,0.028,0.,0.028
28,0.001,0.,0.001,0.03,0.,0.03
29,0.001,0.,0.001,0.032,0.,0.032
30,0.001,0.,0.001,0.036,0.,0.035
31,0.001,0.,0.001,0.098,0.,0.098
32,0.001,0.,0.001,0.037,0.,0.037
33,0.001,0.,0.001,0.039,0.,0.039
34,0.001,0.,0.001,0.074,0.,0.074
35,0.001,0.,0.001,0.044,0.,0.043
36,0.001,0.,0.001,0.055,0.,0.055
37,0.001,0.,0.001,0.046,0.,0.046
38,0.001,0.,0.001,0.052,0.,0.052
39,0.001,0.,0.001,0.056,0.,0.056
40,0.001,0.,0.001,0.056,0.,0.056
41,0.001,0.,0.001,0.063,0.,0.062
42,0.001,0.,0.001,0.062,0.,0.062
43,0.001,0.,0.001,0.123,0.001,0.122
44,0.002,0.,0.002,0.096,0.,0.096
45,0.002,0.,0.002,0.069,0.,0.069
46,0.002,0.,0.002,0.085,0.,0.084
47,0.002,0.,0.002,0.077,0.,0.076
48,0.002,0.,0.002,0.076,0.,0.076
49,0.002,0.,0.002,0.076,0.,0.076
50,0.002,0.,0.002,0.08,0.,0.08
51,0.002,0.,0.002,0.083,0.,0.083
52,0.002,0.,0.002,0.088,0.,0.088
53,0.002,0.,0.002,0.09,0.,0.09
54,0.002,0.,0.002,0.094,0.001,0.092
55,0.002,0.,0.002,0.096,0.,0.096
56,0.002,0.,0.002,0.099,0.,0.098
57,0.002,0.,0.002,0.107,0.001,0.106
58,0.002,0.,0.002,0.111,0.,0.11
59,0.002,0.,0.002,0.113,0.,0.113
60,0.002,0.,0.002,0.114,0.,0.114
61,0.002,0.,0.002,0.12,0.,0.119
62,0.002,0.,0.002,0.132,0.,0.132
63,0.002,0.,0.002,0.129,0.,0.129
64,0.002,0.,0.002,0.142,0.,0.142
65,0.002,0.,0.002,0.135,0.,0.134
66,0.002,0.,0.002,0.15,0.002,0.147
67,0.002,0.,0.002,0.146,0.,0.145
68,0.002,0.,0.002,0.158,0.,0.158
69,0.003,0.,0.003,0.159,0.,0.158
70,0.002,0.,0.002,0.162,0.,0.161
71,0.003,0.,0.003,0.172,0.,0.171
72,0.003,0.,0.003,0.175,0.,0.174
73,0.003,0.,0.003,0.169,0.,0.169
74,0.003,0.,0.003,0.176,0.,0.175
75,0.003,0.,0.003,0.181,0.,0.18
76,0.003,0.,0.003,0.179,0.,0.178
77,0.003,0.,0.003,0.188,0.002,0.186
78,0.003,0.,0.003,0.193,0.,0.191
79,0.003,0.,0.003,0.192,0.,0.192
80,0.003,0.,0.003,0.2,0.,0.2
81,0.003,0.,0.002,0.205,0.,0.205
82,0.003,0.,0.003,0.208,0.,0.208
83,0.003,0.,0.003,0.227,0.,0.227
84,0.003,0.,0.003,0.222,0.,0.221
85,0.003,0.,0.003,0.23,0.,0.23
86,0.003,0.,0.003,0.251,0.002,0.248
87,0.003,0.,0.003,0.25,0.,0.25
88,0.003,0.,0.003,0.259,0.,0.258
89,0.003,0.,0.003,0.26,0.,0.26
90,0.003,0.,0.003,0.253,0.,0.252
91,0.003,0.,0.003,0.253,0.,0.252
92,0.003,0.,0.003,0.262,0.,0.261
93,0.003,0.,0.003,0.283,0.,0.282
94,0.003,0.,0.003,0.272,0.,0.272
95,0.003,0.,0.003,0.288,0.,0.288
96,0.003,0.,0.003,0.305,0.,0.304
97,0.004,0.,0.004,0.311,0.,0.311
98,0.004,0.,0.004,0.319,0.,0.319
99,0.004,0.,0.004,0.327,0.,0.327
100,0.004,0.,0.004,0.327,0.,0.326
110,0.004,0.,0.004,0.639,0.011,0.628
120,0.004,0.,0.004,0.431,0.002,0.428
130,0.004,0.,0.004,0.535,0.,0.534
140,0.005,0.,0.005,0.627,0.001,0.625
150,0.005,0.,0.005,0.684,0.005,0.677
160,0.006,0.,0.006,0.813,0.,0.812
170,0.006,0.,0.006,0.938,0.007,0.93
180,0.007,0.,0.007,0.988,0.002,0.986
190,0.007,0.,0.007,1.16,0.,1.16
200,0.007,0.,0.007,1.215,0.,1.215
210,0.007,0.,0.007,1.409,0.,1.408
220,0.008,0.,0.008,1.534,0.001,1.532
230,0.008,0.,0.008,1.647,0.,1.646
240,0.008,0.,0.008,1.846,0.,1.846
250,0.009,0.,0.009,2.028,0.,2.028
260,0.01,0.,0.01,2.137,0.,2.137
270,0.01,0.,0.01,2.303,0.,2.303
280,0.01,0.,0.01,2.467,0.003,2.463
290,0.011,0.,0.011,2.671,0.001,2.669
300,0.01,0.,0.01,2.863,0.003,2.859
350,0.012,0.,0.012,4.055,0.,4.055
400,0.014,0.,0.014,5.254,0.003,5.25
450,0.016,0.,0.016,6.846,0.009,6.836
500,0.018,0.,0.018,8.616,0.006,8.608
