param-0-nm,param-1-n,param-2-m,param-3-input-size,param-4-output-size,param-5-num-rewrites,autorewrite-regression-cubic-real,autorewrite-regression-cubic-sys,autorewrite-regression-cubic-user,rewrite!-regression-cubic-real,rewrite!-regression-cubic-sys,rewrite!-regression-cubic-user,rewrite-strat(bottomup)-regression-cubic-real,rewrite-strat(bottomup)-regression-cubic-sys,rewrite-strat(bottomup)-regression-cubic-user,rewrite-strat(topdown)-regression-cubic-real,rewrite-strat(topdown)-regression-cubic-sys,rewrite-strat(topdown)-regression-cubic-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user,ssr-rewrite!-regression-cubic-real,ssr-rewrite!-regression-cubic-sys,ssr-rewrite!-regression-cubic-user
146,0,146,295,3,146,,,,,,,,,,0.072,0.,0.072,,,,,,
147,0,147,297,3,147,,,,,,,,,,0.08,0.,0.08,,,,,,
147,1,49,301,7,147,0.047,0.,0.047,0.049,0.,0.049,,,,0.087,0.,0.087,,,,,,
147,2,21,309,15,147,0.03,0.,0.03,0.031,0.,0.031,,,,0.047,0.,0.047,,,,,,
148,0,148,299,3,148,0.073,0.,0.073,,,,,,,0.074,0.,0.074,,,,,,
149,0,149,301,3,149,,,,,,,,,,0.074,0.,0.074,,,,,,
150,0,150,303,3,150,,,,,,,,,,0.077,0.,0.077,,,,,,
150,1,50,307,7,150,,,,,,,,,,0.078,0.,0.078,,,,,,
150,3,10,331,31,150,0.019,0.,0.019,0.02,0.,0.02,0.223,0.,0.223,0.039,0.,0.039,0.131,0.,0.131,0.019,0.,0.019
151,0,151,305,3,151,0.075,0.,0.075,0.082,0.,0.082,,,,0.075,0.,0.075,,,,,,
152,0,152,307,3,152,,,,,,,,,,0.092,0.,0.092,,,,,,
153,0,153,309,3,153,,,,,,,,,,0.095,0.,0.095,,,,,,
153,1,51,313,7,153,0.052,0.,0.052,0.053,0.,0.053,,,,0.07,0.,0.07,,,,,,
154,0,154,311,3,154,0.079,0.,0.079,,,,,,,0.083,0.,0.083,,,,,,
154,2,22,323,15,154,0.035,0.,0.035,0.033,0.,0.033,,,,0.056,0.,0.056,,,,,,
155,0,155,313,3,155,,,,,,,,,,0.094,0.,0.094,,,,,,
155,4,5,373,63,155,0.013,0.,0.013,0.013,0.,0.013,0.22,0.,0.22,0.037,0.,0.037,0.065,0.,0.065,0.013,0.,0.013
156,0,156,315,3,156,,,,,,,,,,0.092,0.,0.092,,,,,,
156,1,52,319,7,156,,,,,,,,,,0.081,0.,0.081,,,,,,
157,0,157,317,3,157,0.08,0.003,0.076,0.142,0.,0.142,,,,0.083,0.,0.083,,,,,,
158,0,158,319,3,158,,,,,,,,,,0.096,0.,0.096,,,,,,
159,0,159,321,3,159,,,,,,,,,,0.09,0.,0.09,,,,,,
159,1,53,325,7,159,0.056,0.,0.056,0.058,0.,0.058,,,,0.07,0.,0.07,,,,,,
160,0,160,323,3,160,0.082,0.,0.082,,,,,,,0.1,0.,0.1,,,,,,
161,0,161,325,3,161,,,,,,,,,,0.093,0.,0.093,0.157,0.,0.157,,,
161,2,23,337,15,161,0.035,0.,0.035,0.037,0.,0.037,,,,0.062,0.,0.062,,,,,,
162,0,162,327,3,162,,,,,,,,,,0.088,0.003,0.084,,,,,,
162,1,54,331,7,162,,,,,,,,,,0.078,0.,0.078,,,,,,
163,0,163,329,3,163,0.087,0.,0.087,0.12,0.,0.12,,,,0.093,0.,0.093,,,,,,
164,0,164,331,3,164,,,,,,,,,,0.09,0.,0.089,,,,,,
165,0,165,333,3,165,,,,,,,,,,0.089,0.,0.089,,,,,,
165,1,55,337,7,165,0.061,0.,0.061,0.063,0.,0.063,,,,0.081,0.003,0.077,,,,,,
165,3,11,361,31,165,0.024,0.,0.024,0.024,0.,0.024,0.255,0.,0.255,0.047,0.,0.047,0.114,0.003,0.11,0.022,0.,0.022
166,0,166,335,3,166,0.09,0.003,0.086,,,,,,,0.093,0.,0.093,,,,,,
167,0,167,337,3,167,,,,,,,,,,0.092,0.,0.092,,,,,,
168,0,168,339,3,168,,,,,,,,,,0.109,0.,0.109,,,,,,
168,1,56,343,7,168,,,,,,,,,,0.09,0.,0.09,,,,,,
168,2,24,351,15,168,0.04,0.002,0.037,0.038,0.,0.038,,,,0.067,0.,0.067,,,,,,
169,0,169,341,3,169,0.091,0.,0.091,0.107,0.,0.107,,,,0.097,0.,0.097,,,,,,
170,0,170,343,3,170,0.096,0.,0.096,,,,,,,,,,,,,0.09,0.003,0.087
171,0,171,345,3,171,,,,0.094,0.,0.094,,,,,,,,,,,,
171,1,57,349,7,171,0.066,0.,0.066,0.067,0.,0.067,,,,0.078,0.,0.078,0.149,0.,0.149,0.062,0.,0.062
175,2,25,365,15,175,0.042,0.,0.042,0.046,0.,0.046,,,,0.068,0.,0.068,0.125,0.003,0.121,,,
180,3,12,391,31,180,0.027,0.,0.027,0.027,0.,0.027,0.3,0.,0.3,0.058,0.,0.058,0.114,0.,0.114,0.025,0.,0.025
182,2,26,379,15,182,,,,,,,,,,,,,,,,0.045,0.,0.045
186,4,6,435,63,186,0.018,0.,0.018,0.017,0.,0.017,,,,0.054,0.,0.054,,,,0.018,0.,0.018
189,5,3,505,127,189,0.013,0.,0.013,0.013,0.,0.013,,,,0.049,0.,0.049,0.081,0.,0.081,0.012,0.,0.012
193,0,193,389,3,193,,,,,,,,,,,,,0.221,0.,0.221,,,
195,3,13,421,31,195,,,,0.032,0.,0.032,0.359,0.,0.359,,,,0.124,0.,0.124,0.029,0.,0.029
197,0,197,397,3,197,,,,,,,,,,0.125,0.,0.125,,,,,,
199,0,199,401,3,199,0.131,0.,0.131,,,,,,,,,,,,,,,
200,0,200,403,3,200,,,,0.128,0.,0.128,,,,,,,,,,,,
204,0,204,411,3,204,,,,,,,,,,,,,,,,0.122,0.,0.122
204,1,68,415,7,204,,,,,,,,,,0.115,0.,0.115,,,,0.086,0.,0.086
207,1,69,421,7,207,0.091,0.,0.091,,,,,,,,,,,,,,,
210,2,30,435,15,210,,,,,,,,,,0.092,0.,0.092,,,,,,
210,3,14,451,31,210,,,,0.04,0.,0.04,0.393,0.,0.393,,,,0.219,0.,0.219,0.033,0.,0.033
213,1,71,433,7,213,,,,,,,,,,,,,0.221,0.007,0.213,,,
216,1,72,439,7,216,,,,0.102,0.,0.102,,,,,,,,,,,,
217,2,31,449,15,217,0.062,0.,0.062,,,,,,,,,,0.18,0.,0.18,,,
217,4,7,497,63,217,,,,,,,0.41,0.003,0.406,0.063,0.,0.063,0.11,0.,0.11,0.023,0.,0.023
224,2,32,463,15,224,,,,,,,,,,,,,,,,0.072,0.,0.072
225,0,225,453,3,225,,,,,,,,,,0.163,0.,0.163,0.292,0.,0.292,,,
225,3,15,481,31,225,,,,0.041,0.,0.041,0.511,0.,0.511,0.083,0.,0.083,0.162,0.,0.162,0.045,0.,0.045
228,0,228,459,3,228,0.168,0.,0.168,,,,,,,,,,,,,,,
229,0,229,461,3,229,,,,0.169,0.003,0.165,,,,,,,,,,,,
231,2,33,477,15,231,,,,0.07,0.,0.07,,,,,,,,,,,,
237,1,79,481,7,237,,,,,,,,,,0.149,0.,0.149,,,,0.117,0.,0.117
238,0,238,479,3,238,,,,,,,,,,,,,,,,0.165,0.,0.165
240,3,16,511,31,240,0.045,0.,0.045,0.051,0.,0.051,0.572,0.003,0.568,,,,0.17,0.,0.17,0.049,0.,0.049
243,1,81,493,7,243,0.13,0.,0.13,,,,,,,,,,,,,,,
245,2,35,505,15,245,,,,,,,,,,0.139,0.,0.139,,,,,,
248,4,8,559,63,248,0.03,0.,0.03,,,,,,,0.08,0.,0.08,,,,0.028,0.,0.028
252,5,4,631,127,252,0.02,0.,0.02,0.018,0.,0.018,,,,0.075,0.,0.075,0.12,0.,0.12,0.019,0.,0.019
253,0,253,509,3,253,,,,,,,,,,0.206,0.,0.206,,,,,,
254,6,2,763,255,254,0.015,0.,0.015,0.013,0.,0.013,,,,0.072,0.,0.072,0.113,0.,0.113,0.015,0.,0.015
255,1,85,517,7,255,,,,,,,,,,,,,0.303,0.,0.303,,,
255,3,17,541,31,255,,,,0.051,0.,0.051,0.604,0.003,0.599,,,,0.187,0.,0.187,0.047,0.,0.047
255,7,1,1021,511,255,0.015,0.,0.015,0.011,0.,0.011,0.322,0.,0.322,0.08,0.,0.08,0.108,0.,0.108,0.011,0.,0.011
257,0,257,517,3,257,0.218,0.,0.218,,,,,,,,,,0.373,0.,0.372,,,
258,0,258,519,3,258,,,,0.212,0.,0.212,,,,,,,,,,,,
259,2,37,533,15,259,0.09,0.,0.09,,,,,,,,,,0.257,0.,0.257,,,
261,1,87,529,7,261,,,,0.151,0.,0.151,,,,,,,,,,,,
266,2,38,547,15,266,,,,,,,,,,,,,,,,0.102,0.003,0.098
270,1,90,547,7,270,,,,,,,,,,0.204,0.,0.204,,,,0.15,0.,0.15
270,3,18,571,31,270,,,,0.117,0.,0.117,,,,0.126,0.,0.126,0.208,0.,0.208,0.113,0.,0.113
279,1,93,565,7,279,0.166,0.,0.166,,,,,,,,,,,,,,,
279,4,9,621,63,279,,,,0.036,0.,0.036,,,,0.105,0.,0.105,0.175,0.,0.175,,,
280,2,40,575,15,280,,,,,,,,,,0.172,0.,0.172,,,,,,
281,0,281,565,3,281,,,,,,,,,,0.252,0.003,0.248,,,,,,
283,0,283,569,3,283,0.313,0.011,0.302,,,,,,,,,,,,,,,
285,3,19,601,31,285,,,,0.095,0.,0.095,,,,,,,0.229,0.,0.229,0.091,0.,0.091
286,0,286,575,3,286,0.268,0.,0.268,,,,,,,,,,,,,,,
287,0,287,577,3,287,,,,0.271,0.,0.271,,,,,,,,,,,,
287,2,41,589,15,287,,,,0.111,0.,0.111,,,,,,,,,,,,
288,0,288,579,3,288,,,,,,,,,,0.323,0.016,0.307,,,,,,
300,3,20,631,31,300,0.069,0.,0.069,0.084,0.,0.084,,,,,,,0.251,0.,0.251,0.08,0.,0.08
301,2,43,617,15,301,0.115,0.003,0.112,,,,,,,,,,,,,,,
303,1,101,613,7,303,,,,,,,,,,0.233,0.,0.233,,,,,,
306,1,102,619,7,306,,,,0.213,0.,0.213,,,,,,,,,,,,
309,0,309,621,3,309,,,,,,,,,,0.385,0.,0.385,,,,,,
310,4,10,683,63,310,0.043,0.,0.043,0.045,0.,0.045,,,,0.119,0.,0.119,,,,,,
315,0,315,633,3,315,0.325,0.,0.325,,,,,,,,,,,,,,,
315,1,105,637,7,315,0.209,0.,0.209,,,,,,,,,,,,,,,
315,2,45,645,15,315,,,,,,,,,,0.21,0.,0.21,,,,,,
315,3,21,661,31,315,,,,0.076,0.,0.076,,,,0.163,0.,0.163,0.289,0.,0.289,0.072,0.,0.072
315,5,5,757,127,315,0.03,0.,0.03,0.027,0.,0.027,,,,0.104,0.,0.104,,,,0.03,0.,0.03
316,0,316,635,3,316,,,,0.332,0.,0.332,,,,,,,,,,,,
330,3,22,691,31,330,,,,0.094,0.,0.094,,,,,,,0.312,0.,0.312,0.084,0.,0.084
336,1,112,679,7,336,,,,,,,,,,0.287,0.,0.287,,,,,,
337,0,337,677,3,337,,,,,,,,,,0.424,0.,0.424,,,,,,
341,4,11,745,63,341,0.054,0.,0.054,,,,,,,0.143,0.,0.143,,,,,,
342,0,342,687,3,342,,,,0.38,0.003,0.376,,,,,,,,,,,,
343,2,49,701,15,343,0.152,0.,0.152,0.148,0.,0.148,,,,0.232,0.,0.232,,,,,,
345,3,23,721,31,345,,,,0.16,0.,0.16,,,,,,,0.339,0.,0.338,0.092,0.,0.092
350,2,50,715,15,350,,,,,,,,,,0.243,0.,0.243,,,,,,
357,2,51,729,15,357,,,,,,,,,,0.268,0.,0.268,,,,,,
360,3,24,751,31,360,,,,0.131,0.,0.131,,,,,,,0.369,0.007,0.361,0.157,0.,0.157
364,2,52,743,15,364,,,,,,,,,,0.277,0.,0.277,,,,,,
371,2,53,757,15,371,,,,,,,,,,0.339,0.,0.339,,,,,,
372,4,12,807,63,372,0.062,0.,0.062,0.062,0.,0.061,,,,,,,,,,,,
375,3,25,781,31,375,,,,0.112,0.,0.112,,,,,,,0.399,0.,0.399,0.146,0.,0.146
378,2,54,771,15,378,,,,,,,,,,0.285,0.,0.285,,,,,,
378,5,6,883,127,378,0.039,0.,0.039,,,,,,,0.152,0.,0.152,,,,0.038,0.,0.038
381,6,3,1017,255,381,,,,0.024,0.,0.024,,,,,,,0.208,0.,0.208,0.025,0.,0.025
385,0,385,773,3,385,,,,,,,,,,,,,0.76,0.,0.76,,,
385,2,55,785,15,385,,,,,,,,,,0.287,0.,0.287,0.521,0.,0.521,,,
390,3,26,811,31,390,,,,0.117,0.,0.117,,,,,,,0.413,0.,0.413,0.11,0.003,0.107
392,2,56,799,15,392,,,,,,,,,,0.316,0.,0.316,,,,,,
399,2,57,813,15,399,,,,,,,,,,0.316,0.,0.316,,,,,,
403,4,13,869,63,403,0.072,0.,0.072,,,,,,,,,,0.329,0.,0.329,,,
405,3,27,841,31,405,,,,0.128,0.,0.128,,,,,,,,,,0.121,0.,0.121
406,2,58,827,15,406,,,,,,,,,,0.342,0.,0.342,,,,,,
413,2,59,841,15,413,,,,,,,,,,0.348,0.,0.348,,,,,,
420,2,60,855,15,420,,,,,,,,,,0.407,0.,0.407,,,,,,
420,3,28,871,31,420,,,,0.136,0.,0.136,,,,,,,,,,0.128,0.,0.128
427,0,427,857,3,427,,,,0.569,0.,0.569,,,,,,,,,,,,
427,2,61,869,15,427,0.222,0.,0.222,0.225,0.,0.225,,,,0.371,0.,0.371,,,,,,
434,2,62,883,15,434,,,,,,,,,,0.369,0.,0.369,,,,,,
434,4,14,931,63,434,0.081,0.,0.081,0.081,0.,0.081,,,,0.226,0.,0.226,,,,0.085,0.,0.085
435,3,29,901,31,435,,,,0.142,0.,0.142,,,,,,,,,,0.14,0.,0.14
441,2,63,897,15,441,,,,,,,,,,0.463,0.,0.463,,,,,,
441,5,7,1009,127,441,0.05,0.,0.05,,,,,,,0.199,0.,0.199,,,,,,
448,2,64,911,15,448,,,,,,,,,,0.413,0.,0.413,,,,,,
450,3,30,931,31,450,,,,0.155,0.,0.155,,,,,,,,,,0.173,0.003,0.169
455,2,65,925,15,455,,,,,,,,,,0.436,0.,0.436,,,,,,
462,2,66,939,15,462,,,,,,,,,,0.439,0.,0.439,,,,,,
465,3,31,961,31,465,,,,0.161,0.,0.161,,,,,,,,,,0.17,0.,0.17
465,4,15,993,63,465,0.092,0.,0.092,,,,,,,,,,,,,,,
469,2,67,953,15,469,,,,,,,,,,0.472,0.,0.472,,,,,,
476,2,68,967,15,476,,,,,,,,,,0.55,0.003,0.546,,,,,,
480,3,32,991,31,480,,,,0.17,0.,0.17,,,,,,,,,,0.18,0.003,0.176
483,2,69,981,15,483,,,,,,,,,,0.488,0.003,0.484,,,,,,
490,2,70,995,15,490,,,,,,,,,,0.521,0.,0.521,,,,,,
495,3,33,1021,31,495,,,,0.192,0.,0.192,,,,,,,,,,0.194,0.003,0.19
496,4,16,1055,63,496,0.104,0.,0.104,0.11,0.,0.11,,,,,,,,,,0.106,0.,0.106
497,2,71,1009,15,497,,,,,,,,,,0.601,0.,0.601,,,,,,
504,2,72,1023,15,504,,,,,,,,,,0.498,0.,0.498,,,,,,
504,5,8,1135,127,504,0.062,0.,0.062,,,,,,,0.231,0.,0.231,,,,,,
505,0,505,1013,3,505,,,,,,,,,,0.878,0.,0.878,,,,,,
508,0,508,1019,3,508,0.781,0.003,0.776,,,,,,,,,,,,,,,
508,6,4,1271,255,508,,,,0.04,0.,0.04,,,,,,,0.351,0.,0.351,,,
510,3,34,1051,31,510,,,,0.201,0.,0.201,,,,,,,,,,0.218,0.003,0.214
511,2,73,1037,15,511,,,,0.33,0.,0.33,,,,,,,0.876,0.,0.876,,,
511,8,1,2045,1023,511,0.031,0.,0.031,0.025,0.,0.025,,,,0.243,0.,0.243,0.325,0.,0.325,0.024,0.,0.024
512,0,512,1027,3,512,,,,0.793,0.,0.793,,,,,,,,,,,,
513,0,513,1029,3,513,,,,,,,,,,,,,1.379,0.003,1.375,,,
525,3,35,1081,31,525,,,,0.219,0.,0.219,,,,,,,,,,0.23,0.,0.23
527,4,17,1117,63,527,0.123,0.,0.123,0.122,0.,0.122,,,,0.352,0.,0.352,,,,,,
540,3,36,1111,31,540,,,,0.234,0.003,0.231,,,,,,,,,,0.229,0.,0.229
541,0,541,1085,3,541,,,,,,,,,,,,,,,,0.795,0.003,0.791
555,3,37,1141,31,555,,,,0.237,0.,0.237,,,,,,,,,,,,
558,4,18,1179,63,558,,,,0.14,0.,0.14,,,,,,,,,,,,
565,0,565,1133,3,565,1.194,0.004,1.189,,,,,,,,,,,,,,,
567,5,9,1261,127,567,,,,,,,,,,,,,0.496,0.,0.496,0.082,0.,0.082
570,3,38,1171,31,570,,,,0.247,0.,0.247,,,,,,,,,,,,
575,0,575,1153,3,575,,,,,,,,,,1.483,0.016,1.467,,,,,,
589,4,19,1241,63,589,0.145,0.,0.145,0.159,0.,0.159,,,,0.38,0.,0.38,,,,,,
590,0,590,1183,3,590,,,,,,,,,,1.202,0.003,1.198,,,,,,
593,0,593,1189,3,593,1.096,0.003,1.092,,,,,,,,,,,,,,,
620,4,20,1303,63,620,,,,0.167,0.,0.167,,,,,,,,,,,,
651,4,21,1365,63,651,0.177,0.007,0.169,0.188,0.,0.188,,,,0.571,0.,0.571,,,,,,
674,0,674,1351,3,674,,,,,,,,,,1.493,0.02,1.473,,,,,,
677,0,677,1357,3,677,1.372,0.004,1.368,,,,,,,,,,,,,,,
682,4,22,1427,63,682,,,,0.209,0.,0.209,,,,,,,,,,,,
683,0,683,1369,3,683,,,,1.453,0.007,1.445,,,,,,,,,,,,
693,5,11,1513,127,693,0.113,0.,0.113,0.123,0.,0.123,,,,0.433,0.,0.433,,,,,,
769,0,769,1541,3,769,,,,,,,,,,,,,2.915,0.,2.915,,,
811,0,811,1625,3,811,,,,,,,,,,,,,,,,1.817,0.012,1.805
819,5,13,1765,127,819,,,,,,,,,,,,,0.984,0.004,0.98,0.164,0.,0.164
1008,5,16,2143,127,1008,0.227,0.,0.227,0.253,0.,0.253,,,,0.974,0.,0.974,,,,,,
1011,0,1011,2025,3,1011,,,,,,,,,,3.486,0.031,3.453,,,,,,
1016,0,1016,2035,3,1016,3.084,0.003,3.08,,,,,,,,,,,,,,,
1023,9,1,4093,2047,1023,0.066,0.,0.066,0.05,0.,0.05,,,,0.842,0.,0.842,0.895,0.,0.895,0.05,0.,0.05
1024,0,1024,2051,3,1024,,,,3.239,0.,3.238,,,,,,,,,,,,
1025,0,1025,2053,3,1025,,,,,,,,,,,,,5.149,0.003,5.144,,,
1071,5,17,2269,127,1071,,,,,,,,,,,,,,,,0.282,0.,0.282
1081,0,1081,2165,3,1081,,,,,,,,,,,,,,,,3.14,0.003,3.136
1323,5,21,2773,127,1323,0.379,0.,0.379,0.425,0.,0.425,,,,1.621,0.,1.62,,,,,,
1365,0,1365,2733,3,1365,,,,5.662,0.011,5.65,,,,,,,,,,,,
