param-n,abstract+autorewrite-regression-quadratic-real,abstract+autorewrite-regression-quadratic-sys,abstract+autorewrite-regression-quadratic-user,abstract+rewrite!-regression-quadratic-real,abstract+rewrite!-regression-quadratic-sys,abstract+rewrite!-regression-quadratic-user,autorewrite-noop-regression-linear-real,autorewrite-noop-regression-linear-sys,autorewrite-noop-regression-linear-user,autorewrite-regression-quadratic-real,autorewrite-regression-quadratic-sys,autorewrite-regression-quadratic-user,close-abstract+autorewrite-regression-quadratic-real,close-abstract+autorewrite-regression-quadratic-sys,close-abstract+autorewrite-regression-quadratic-user,close-abstract+rewrite!-regression-quadratic-real,close-abstract+rewrite!-regression-quadratic-sys,close-abstract+rewrite!-regression-quadratic-user,rewrite!-regression-quadratic-real,rewrite!-regression-quadratic-sys,rewrite!-regression-quadratic-user,rewrite?-noop-regression-linear-real,rewrite?-noop-regression-linear-sys,rewrite?-noop-regression-linear-user
35,0.014,0.,0.014,0.019,0.,0.019,0.,0.,0.,0.011,0.,0.011,0.003,0.,0.003,0.003,0.,0.003,0.015,0.,0.015,0.,0.,0.
36,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.,0.011,0.,0.011,0.003,0.,0.003,0.003,0.,0.003,0.011,0.,0.011,0.,0.,0.
37,0.017,0.,0.017,0.017,0.,0.016,0.,0.,0.,0.012,0.,0.012,0.003,0.,0.003,0.003,0.,0.002,0.012,0.,0.012,0.,0.,0.
38,0.023,0.,0.023,0.017,0.,0.017,0.,0.,0.,0.012,0.,0.012,0.009,0.,0.009,0.003,0.,0.003,0.012,0.,0.012,0.,0.,0.
39,0.018,0.,0.018,0.024,0.,0.024,0.,0.,0.,0.013,0.,0.013,0.003,0.,0.003,0.003,0.,0.003,0.019,0.,0.019,0.,0.,0.
40,0.018,0.,0.018,0.019,0.,0.019,0.,0.,0.,0.014,0.,0.014,0.003,0.,0.003,0.003,0.,0.003,0.014,0.,0.014,0.,0.,0.
41,0.019,0.,0.019,0.019,0.,0.019,0.,0.,0.,0.014,0.,0.014,0.004,0.,0.004,0.004,0.,0.004,0.014,0.,0.014,0.,0.,0.
42,0.021,0.,0.021,0.021,0.,0.021,0.,0.,0.,0.016,0.,0.016,0.004,0.,0.004,0.004,0.,0.004,0.016,0.,0.016,0.,0.,0.
43,0.082,0.,0.081,0.021,0.,0.021,0.,0.,0.,0.016,0.,0.016,0.065,0.,0.065,0.004,0.,0.004,0.015,0.,0.015,0.,0.,0.
44,0.021,0.,0.021,0.083,0.,0.083,0.,0.,0.,0.016,0.,0.016,0.004,0.,0.004,0.004,0.,0.004,0.077,0.,0.077,0.,0.,0.
45,0.023,0.,0.023,0.024,0.,0.024,0.,0.,0.,0.018,0.,0.018,0.004,0.,0.004,0.004,0.,0.004,0.018,0.,0.018,0.,0.,0.
46,0.054,0.,0.054,0.024,0.,0.024,0.,0.,0.,0.018,0.,0.018,0.035,0.,0.035,0.005,0.,0.005,0.018,0.,0.018,0.,0.,0.
47,0.024,0.,0.024,0.057,0.,0.057,0.,0.,0.,0.018,0.,0.018,0.005,0.,0.005,0.005,0.,0.005,0.051,0.,0.051,0.,0.,0.
48,0.026,0.,0.026,0.026,0.,0.026,0.,0.,0.,0.02,0.,0.02,0.005,0.,0.005,0.005,0.,0.005,0.02,0.,0.02,0.,0.,0.
49,0.038,0.,0.038,0.038,0.,0.037,0.,0.,0.,0.032,0.,0.032,0.005,0.,0.005,0.005,0.,0.005,0.031,0.,0.031,0.,0.,0.
50,0.036,0.012,0.024,0.036,0.007,0.029,0.,0.,0.,0.027,0.008,0.019,0.008,0.003,0.004,0.008,0.,0.008,0.027,0.006,0.02,0.,0.,0.
51,0.029,0.,0.029,0.03,0.,0.03,0.,0.,0.,0.022,0.,0.022,0.005,0.,0.005,0.005,0.,0.005,0.023,0.,0.023,0.,0.,0.
52,0.029,0.,0.029,0.029,0.,0.029,0.,0.,0.,0.022,0.,0.022,0.006,0.,0.006,0.006,0.,0.006,0.022,0.,0.022,0.,0.,0.
53,0.031,0.,0.031,0.031,0.,0.031,0.,0.,0.,0.024,0.,0.024,0.006,0.,0.006,0.007,0.,0.007,0.023,0.,0.023,0.,0.,0.
54,0.036,0.,0.036,0.036,0.,0.036,0.,0.,0.,0.028,0.,0.028,0.006,0.,0.006,0.011,0.,0.011,0.024,0.,0.024,0.,0.,0.
55,0.034,0.,0.034,0.033,0.,0.033,0.,0.,0.,0.026,0.,0.026,0.006,0.,0.006,0.007,0.,0.007,0.025,0.,0.025,0.,0.,0.
56,0.041,0.,0.04,0.041,0.,0.041,0.,0.,0.,0.033,0.,0.032,0.006,0.,0.006,0.006,0.,0.006,0.025,0.,0.025,0.007,0.,0.007
57,0.035,0.,0.035,0.035,0.,0.035,0.,0.,0.,0.026,0.,0.026,0.007,0.,0.007,0.007,0.,0.007,0.026,0.,0.026,0.,0.,0.
58,0.036,0.,0.036,0.037,0.,0.037,0.,0.,0.,0.028,0.,0.028,0.007,0.,0.007,0.007,0.,0.007,0.029,0.,0.029,0.,0.,0.
59,0.097,0.,0.097,0.1,0.,0.1,0.,0.,0.,0.089,0.,0.089,0.007,0.,0.007,0.008,0.,0.008,0.09,0.,0.09,0.,0.,0.
60,0.07,0.,0.07,0.039,0.,0.039,0.,0.,0.,0.029,0.,0.029,0.039,0.,0.039,0.008,0.,0.008,0.03,0.,0.03,0.,0.,0.
61,0.04,0.,0.04,0.073,0.,0.073,0.,0.,0.,0.03,0.,0.03,0.008,0.,0.008,0.009,0.,0.009,0.063,0.,0.063,0.,0.,0.
62,0.051,0.,0.051,0.053,0.,0.053,0.,0.,0.,0.042,0.,0.042,0.008,0.,0.008,0.008,0.,0.008,0.043,0.,0.043,0.,0.,0.
63,0.042,0.,0.042,0.043,0.,0.043,0.,0.,0.,0.032,0.,0.032,0.008,0.,0.008,0.008,0.,0.008,0.033,0.,0.033,0.,0.,0.
64,0.043,0.,0.042,0.044,0.,0.044,0.,0.,0.,0.033,0.,0.033,0.009,0.,0.008,0.01,0.,0.01,0.033,0.,0.033,0.,0.,0.
65,0.044,0.,0.044,0.045,0.,0.045,0.,0.,0.,0.033,0.,0.033,0.009,0.,0.009,0.009,0.,0.009,0.034,0.,0.034,0.,0.,0.
66,0.046,0.,0.046,0.046,0.,0.045,0.,0.,0.,0.035,0.,0.035,0.009,0.,0.009,0.01,0.,0.009,0.035,0.,0.035,0.,0.,0.
67,0.048,0.,0.048,0.049,0.,0.049,0.,0.,0.,0.037,0.,0.037,0.009,0.,0.009,0.009,0.,0.009,0.038,0.,0.038,0.,0.,0.
68,0.048,0.,0.048,0.05,0.,0.05,0.,0.,0.,0.036,0.,0.036,0.01,0.,0.01,0.011,0.,0.011,0.037,0.,0.037,0.,0.,0.
69,0.049,0.,0.049,0.05,0.,0.05,0.,0.,0.,0.037,0.,0.037,0.01,0.,0.01,0.01,0.,0.01,0.038,0.,0.038,0.,0.,0.
70,0.051,0.,0.051,0.052,0.,0.052,0.,0.,0.,0.039,0.,0.039,0.01,0.,0.01,0.011,0.,0.011,0.04,0.,0.04,0.,0.,0.
71,0.053,0.,0.053,0.054,0.,0.054,0.,0.,0.,0.041,0.,0.041,0.011,0.,0.011,0.011,0.,0.011,0.042,0.,0.042,0.,0.,0.
72,0.055,0.,0.055,0.056,0.,0.056,0.,0.,0.,0.043,0.,0.043,0.011,0.,0.011,0.011,0.,0.011,0.043,0.,0.043,0.,0.,0.
73,0.057,0.,0.057,0.057,0.,0.057,0.,0.,0.,0.044,0.,0.044,0.011,0.,0.011,0.011,0.,0.011,0.044,0.,0.044,0.,0.,0.
74,0.057,0.,0.057,0.059,0.,0.059,0.,0.,0.,0.043,0.,0.043,0.012,0.,0.012,0.011,0.,0.011,0.046,0.,0.046,0.,0.,0.
75,0.058,0.,0.058,0.06,0.,0.06,0.,0.,0.,0.044,0.,0.044,0.013,0.,0.013,0.013,0.,0.013,0.045,0.,0.045,0.,0.,0.
76,0.06,0.,0.059,0.061,0.,0.061,0.,0.,0.,0.045,0.,0.045,0.013,0.,0.012,0.013,0.,0.013,0.046,0.,0.046,0.,0.,0.
77,0.062,0.,0.062,0.063,0.,0.063,0.,0.,0.,0.047,0.,0.047,0.014,0.,0.014,0.014,0.,0.014,0.047,0.,0.047,0.,0.,0.
78,0.063,0.,0.063,0.065,0.,0.065,0.,0.,0.,0.048,0.,0.048,0.014,0.,0.014,0.014,0.,0.014,0.049,0.,0.049,0.,0.,0.
79,0.065,0.,0.065,0.067,0.,0.067,0.,0.,0.,0.049,0.,0.049,0.014,0.,0.014,0.015,0.,0.015,0.05,0.,0.05,0.,0.,0.
80,0.067,0.,0.067,0.069,0.,0.069,0.,0.,0.,0.05,0.,0.05,0.015,0.,0.015,0.013,0.,0.013,0.055,0.,0.054,0.,0.,0.
81,0.068,0.,0.067,0.073,0.,0.073,0.,0.,0.,0.051,0.,0.051,0.015,0.,0.014,0.015,0.,0.015,0.056,0.,0.056,0.,0.,0.
82,0.071,0.001,0.07,0.073,0.,0.073,0.,0.,0.,0.055,0.001,0.054,0.014,0.,0.014,0.015,0.,0.015,0.057,0.,0.057,0.,0.,0.
83,0.072,0.,0.072,0.073,0.,0.073,0.,0.,0.,0.057,0.,0.057,0.014,0.,0.014,0.015,0.,0.015,0.056,0.,0.056,0.,0.,0.
84,0.074,0.,0.074,0.075,0.,0.075,0.,0.,0.,0.058,0.,0.058,0.015,0.,0.015,0.015,0.,0.015,0.058,0.,0.058,0.,0.,0.
85,0.074,0.,0.074,0.077,0.,0.077,0.,0.,0.,0.058,0.,0.058,0.015,0.,0.015,0.017,0.,0.017,0.058,0.,0.058,0.,0.,0.
86,0.076,0.,0.076,0.078,0.,0.078,0.,0.,0.,0.057,0.,0.057,0.017,0.,0.017,0.017,0.,0.017,0.059,0.,0.059,0.,0.,0.
87,0.078,0.,0.078,0.082,0.,0.082,0.,0.,0.,0.059,0.,0.059,0.016,0.,0.016,0.017,0.,0.017,0.064,0.,0.064,0.,0.,0.
88,0.082,0.,0.082,0.082,0.,0.081,0.,0.,0.,0.063,0.,0.063,0.017,0.,0.017,0.017,0.,0.017,0.064,0.,0.063,0.,0.,0.
89,0.082,0.,0.082,0.083,0.,0.083,0.,0.,0.,0.064,0.,0.064,0.017,0.,0.017,0.018,0.,0.018,0.064,0.,0.064,0.,0.,0.
90,0.083,0.,0.083,0.087,0.,0.087,0.,0.,0.,0.063,0.,0.063,0.018,0.,0.018,0.018,0.,0.018,0.067,0.,0.067,0.,0.,0.
91,0.087,0.,0.086,0.089,0.,0.089,0.,0.,0.,0.067,0.,0.067,0.018,0.,0.018,0.017,0.,0.017,0.069,0.,0.069,0.,0.,0.
92,0.088,0.,0.088,0.1,0.,0.099,0.,0.,0.,0.069,0.,0.069,0.017,0.,0.017,0.018,0.,0.018,0.077,0.,0.076,0.,0.,0.
93,0.1,0.,0.1,0.091,0.,0.091,0.,0.,0.,0.08,0.,0.08,0.018,0.,0.018,0.019,0.,0.019,0.07,0.,0.07,0.,0.,0.
94,0.091,0.,0.091,0.098,0.,0.097,0.,0.,0.,0.069,0.,0.069,0.019,0.,0.019,0.021,0.,0.021,0.075,0.,0.074,0.,0.,0.
95,0.098,0.,0.097,0.096,0.,0.096,0.,0.,0.,0.074,0.,0.073,0.021,0.,0.021,0.02,0.,0.02,0.074,0.,0.074,0.,0.,0.
96,0.095,0.,0.095,0.102,0.,0.102,0.,0.,0.,0.073,0.,0.073,0.02,0.,0.02,0.023,0.,0.023,0.078,0.,0.078,0.,0.,0.
97,0.102,0.,0.102,0.1,0.001,0.099,0.,0.,0.,0.077,0.,0.077,0.023,0.,0.023,0.019,0.,0.019,0.079,0.,0.079,0.,0.,0.
98,0.1,0.,0.1,0.109,0.,0.108,0.,0.,0.,0.079,0.,0.079,0.02,0.,0.02,0.021,0.,0.021,0.085,0.,0.084,0.,0.,0.
99,0.108,0.,0.108,0.11,0.,0.109,0.,0.,0.,0.085,0.,0.085,0.022,0.,0.022,0.025,0.,0.025,0.084,0.,0.083,0.,0.,0.
100,0.15,0.,0.149,0.152,0.001,0.15,0.,0.,0.,0.128,0.,0.127,0.02,0.,0.02,0.021,0.,0.021,0.13,0.001,0.128,0.,0.,0.
110,0.132,0.,0.13,0.132,0.,0.132,0.,0.,0.,0.104,0.,0.103,0.026,0.,0.026,0.029,0.,0.029,0.101,0.,0.101,0.,0.,0.
120,0.156,0.,0.155,0.159,0.002,0.156,0.,0.,0.,0.123,0.,0.123,0.031,0.,0.03,0.031,0.,0.03,0.125,0.001,0.123,0.,0.,0.
130,0.184,0.001,0.183,0.187,0.,0.187,0.,0.,0.,0.146,0.001,0.145,0.036,0.,0.036,0.038,0.,0.038,0.146,0.,0.146,0.,0.,0.
140,0.216,0.,0.215,0.215,0.001,0.214,0.,0.,0.,0.169,0.,0.168,0.045,0.,0.045,0.042,0.,0.042,0.17,0.,0.169,0.,0.,0.
150,0.303,0.,0.303,0.304,0.,0.303,0.001,0.,0.001,0.192,0.,0.192,0.109,0.,0.109,0.108,0.,0.107,0.193,0.,0.193,0.001,0.,0.001
160,0.283,0.,0.283,0.293,0.002,0.29,0.001,0.,0.001,0.22,0.,0.22,0.06,0.,0.06,0.061,0.,0.06,0.229,0.001,0.227,0.001,0.,0.001
170,0.318,0.001,0.316,0.325,0.003,0.321,0.001,0.,0.001,0.251,0.001,0.249,0.065,0.,0.065,0.066,0.,0.065,0.257,0.002,0.254,0.001,0.,0.001
180,0.343,0.,0.343,0.35,0.,0.35,0.001,0.,0.001,0.273,0.,0.273,0.067,0.,0.067,0.07,0.,0.07,0.278,0.,0.278,0.001,0.,0.001
190,0.384,0.,0.383,0.392,0.,0.392,0.001,0.,0.001,0.304,0.,0.304,0.077,0.,0.076,0.079,0.,0.079,0.31,0.,0.31,0.001,0.,0.001
200,0.535,0.,0.535,0.579,0.,0.579,0.001,0.,0.001,0.382,0.,0.382,0.151,0.,0.151,0.179,0.,0.179,0.398,0.,0.398,0.001,0.,0.001
210,0.472,0.002,0.47,0.485,0.,0.484,0.001,0.,0.001,0.377,0.001,0.375,0.092,0.,0.092,0.094,0.,0.094,0.388,0.,0.387,0.001,0.,0.001
220,0.513,0.,0.513,0.525,0.,0.524,0.001,0.,0.001,0.41,0.,0.41,0.1,0.,0.1,0.101,0.,0.101,0.42,0.,0.42,0.001,0.,0.001
230,0.585,0.,0.584,0.605,0.,0.604,0.001,0.,0.001,0.467,0.,0.467,0.115,0.,0.114,0.118,0.,0.117,0.484,0.,0.484,0.001,0.,0.001
240,0.653,0.,0.653,0.65,0.002,0.648,0.001,0.,0.001,0.521,0.,0.521,0.129,0.,0.129,0.131,0.,0.131,0.516,0.001,0.514,0.001,0.,0.001
250,0.729,0.,0.728,0.702,0.004,0.698,0.001,0.,0.001,0.595,0.,0.595,0.131,0.,0.13,0.133,0.001,0.132,0.566,0.002,0.564,0.001,0.,0.
260,0.769,0.002,0.766,0.795,0.001,0.793,0.001,0.,0.001,0.615,0.001,0.613,0.151,0.001,0.15,0.15,0.,0.149,0.639,0.,0.638,0.003,0.,0.003
270,0.789,0.002,0.787,0.824,0.002,0.822,0.001,0.,0.001,0.635,0.001,0.633,0.151,0.,0.151,0.153,0.,0.153,0.667,0.001,0.665,0.001,0.,0.001
280,0.874,0.,0.874,0.902,0.002,0.898,0.002,0.,0.002,0.711,0.,0.711,0.159,0.,0.159,0.166,0.,0.166,0.732,0.001,0.729,0.001,0.,0.001
290,0.961,0.,0.961,0.984,0.,0.984,0.001,0.,0.001,0.772,0.,0.772,0.186,0.,0.186,0.191,0.,0.191,0.79,0.,0.79,0.001,0.,0.001
300,1.041,0.,1.04,1.07,0.002,1.067,0.001,0.,0.001,0.836,0.,0.836,0.202,0.,0.201,0.202,0.001,0.2,0.865,0.,0.863,0.002,0.,0.002
310,1.122,0.,1.122,1.143,0.,1.143,0.002,0.,0.002,0.907,0.,0.907,0.211,0.,0.211,0.215,0.,0.215,0.924,0.,0.924,0.002,0.,0.002
320,1.175,0.,1.174,1.205,0.,1.205,0.002,0.,0.002,0.955,0.,0.955,0.216,0.,0.216,0.216,0.,0.216,0.985,0.,0.985,0.002,0.,0.002
330,1.237,0.,1.237,1.248,0.,1.248,0.002,0.,0.002,1.004,0.,1.004,0.229,0.,0.229,0.227,0.,0.227,1.017,0.,1.017,0.002,0.,0.002
340,1.374,0.,1.374,1.397,0.,1.396,0.002,0.,0.002,1.117,0.,1.116,0.254,0.,0.254,0.257,0.,0.257,1.135,0.,1.135,0.002,0.,0.002
350,1.474,0.,1.473,1.484,0.005,1.478,0.002,0.,0.002,1.214,0.,1.214,0.256,0.,0.256,0.26,0.001,0.258,1.22,0.003,1.216,0.002,0.,0.002
360,1.531,0.,1.53,1.576,0.001,1.574,0.003,0.,0.003,1.261,0.,1.261,0.265,0.,0.264,0.272,0.,0.271,1.3,0.,1.299,0.002,0.,0.002
370,1.609,0.,1.609,1.653,0.,1.653,0.002,0.,0.002,1.328,0.,1.328,0.276,0.,0.276,0.285,0.,0.285,1.364,0.,1.364,0.002,0.,0.002
380,1.765,0.,1.765,1.812,0.,1.811,0.002,0.,0.002,1.445,0.,1.445,0.315,0.,0.315,0.324,0.,0.324,1.484,0.,1.483,0.002,0.,0.002
390,1.833,0.002,1.83,1.865,0.,1.865,0.002,0.,0.001,1.514,0.002,1.512,0.315,0.,0.315,0.321,0.,0.321,1.54,0.,1.539,0.002,0.,0.002
400,1.923,0.004,1.919,1.96,0.005,1.955,0.002,0.,0.002,1.595,0.003,1.591,0.325,0.,0.325,0.328,0.001,0.327,1.628,0.003,1.623,0.002,0.,0.002
