param-n,pattern-regression-linear-real,pattern-regression-linear-sys,pattern-regression-linear-user
91,0.001,0.,0.001
92,0.001,0.,0.001
93,0.001,0.,0.001
94,0.001,0.,0.001
95,0.001,0.,0.001
96,0.001,0.,0.001
97,0.001,0.,0.001
98,0.001,0.,0.001
99,0.001,0.,0.001
100,0.001,0.,0.001
101,0.001,0.,0.001
102,0.001,0.,0.001
103,0.001,0.,0.001
104,0.001,0.,0.001
105,0.001,0.,0.001
106,0.002,0.,0.001
107,0.001,0.,0.001
108,0.001,0.,0.001
109,0.001,0.,0.001
110,0.001,0.,0.001
111,0.001,0.,0.001
112,0.001,0.,0.001
113,0.001,0.,0.001
114,0.001,0.,0.001
115,0.001,0.,0.001
116,0.001,0.,0.001
117,0.001,0.,0.001
118,0.006,0.,0.006
119,0.001,0.,0.001
120,0.001,0.,0.001
121,0.001,0.,0.001
122,0.001,0.,0.001
123,0.001,0.,0.001
124,0.001,0.,0.001
125,0.001,0.,0.001
126,0.001,0.,0.001
127,0.001,0.,0.001
128,0.001,0.,0.001
129,0.001,0.,0.001
130,0.001,0.,0.001
131,0.001,0.,0.001
132,0.001,0.,0.001
133,0.001,0.,0.001
134,0.001,0.,0.001
135,0.001,0.,0.001
136,0.001,0.,0.001
137,0.001,0.,0.001
138,0.001,0.,0.001
139,0.001,0.,0.001
140,0.008,0.,0.008
141,0.001,0.,0.001
142,0.001,0.,0.001
143,0.001,0.,0.001
144,0.001,0.,0.001
145,0.001,0.,0.001
146,0.001,0.,0.001
147,0.001,0.,0.001
148,0.001,0.,0.001
149,0.001,0.,0.001
150,0.001,0.,0.001
151,0.001,0.,0.001
152,0.001,0.,0.001
153,0.002,0.,0.002
154,0.001,0.,0.001
155,0.002,0.,0.002
156,0.002,0.,0.002
157,0.002,0.,0.002
158,0.002,0.,0.002
159,0.002,0.,0.002
160,0.002,0.,0.002
161,0.002,0.,0.002
162,0.002,0.,0.002
163,0.002,0.,0.002
164,0.002,0.,0.002
165,0.002,0.,0.002
166,0.002,0.,0.002
167,0.061,0.,0.061
168,0.002,0.,0.002
169,0.002,0.,0.002
170,0.002,0.,0.002
171,0.002,0.,0.002
172,0.002,0.,0.002
173,0.002,0.,0.002
174,0.002,0.,0.002
175,0.003,0.,0.003
176,0.002,0.,0.002
177,0.002,0.,0.002
178,0.002,0.,0.002
179,0.002,0.,0.002
180,0.002,0.,0.002
181,0.002,0.,0.002
182,0.002,0.,0.002
183,0.033,0.,0.033
184,0.002,0.,0.002
185,0.002,0.,0.002
186,0.002,0.,0.002
187,0.002,0.,0.002
188,0.002,0.,0.002
189,0.002,0.,0.002
190,0.002,0.,0.002
191,0.003,0.,0.003
192,0.002,0.,0.002
193,0.002,0.,0.002
194,0.002,0.,0.002
195,0.002,0.,0.002
196,0.002,0.,0.002
197,0.002,0.,0.002
198,0.015,0.,0.015
199,0.002,0.,0.002
200,0.002,0.,0.002
201,0.002,0.,0.002
202,0.002,0.,0.002
203,0.002,0.,0.002
204,0.002,0.,0.002
205,0.003,0.,0.003
206,0.002,0.,0.002
207,0.002,0.,0.002
208,0.002,0.,0.002
209,0.002,0.,0.002
210,0.002,0.,0.002
211,0.002,0.,0.002
212,0.002,0.,0.002
213,0.002,0.,0.002
214,0.002,0.,0.002
215,0.002,0.,0.002
216,0.002,0.,0.002
217,0.002,0.,0.002
218,0.002,0.,0.002
219,0.003,0.,0.003
220,0.002,0.,0.002
221,0.002,0.,0.002
222,0.002,0.,0.002
223,0.002,0.,0.002
224,0.002,0.,0.002
225,0.007,0.,0.007
226,0.002,0.,0.002
227,0.002,0.,0.002
228,0.002,0.,0.002
229,0.002,0.,0.002
230,0.002,0.,0.002
231,0.002,0.,0.002
232,0.003,0.,0.003
233,0.002,0.,0.002
234,0.002,0.,0.002
235,0.003,0.,0.003
236,0.003,0.,0.003
237,0.002,0.,0.002
238,0.009,0.,0.009
239,0.003,0.,0.003
240,0.003,0.,0.003
241,0.003,0.,0.003
242,0.003,0.,0.003
243,0.003,0.,0.003
244,0.003,0.,0.003
245,0.003,0.,0.003
246,0.003,0.,0.003
247,0.003,0.,0.003
248,0.003,0.,0.003
249,0.003,0.,0.003
250,0.003,0.,0.003
251,0.003,0.,0.003
252,0.003,0.,0.003
253,0.003,0.,0.003
254,0.003,0.,0.003
255,0.063,0.,0.063
256,0.003,0.,0.003
257,0.003,0.,0.003
258,0.003,0.,0.003
259,0.003,0.,0.003
260,0.003,0.,0.003
261,0.004,0.,0.004
262,0.003,0.,0.003
263,0.003,0.,0.003
264,0.003,0.,0.003
265,0.003,0.,0.003
266,0.034,0.,0.034
267,0.003,0.,0.003
268,0.003,0.,0.003
269,0.003,0.,0.003
270,0.003,0.,0.003
271,0.003,0.,0.003
272,0.004,0.,0.004
273,0.003,0.,0.003
274,0.003,0.,0.003
275,0.003,0.,0.003
276,0.003,0.,0.003
277,0.017,0.,0.017
278,0.003,0.,0.003
279,0.003,0.,0.003
280,0.003,0.,0.003
281,0.003,0.,0.003
282,0.004,0.,0.004
283,0.003,0.,0.003
284,0.003,0.,0.003
285,0.003,0.,0.003
286,0.003,0.,0.003
287,0.003,0.,0.003
288,0.003,0.,0.003
289,0.003,0.,0.003
290,0.003,0.,0.003
291,0.003,0.,0.003
292,0.004,0.,0.004
293,0.003,0.,0.003
294,0.003,0.,0.003
295,0.003,0.,0.003
296,0.003,0.,0.003
297,0.003,0.,0.003
298,0.003,0.,0.003
299,0.003,0.,0.003
300,0.003,0.,0.003
301,0.003,0.,0.003
302,0.004,0.,0.004
303,0.003,0.,0.003
304,0.003,0.,0.003
305,0.003,0.,0.003
306,0.003,0.,0.003
307,0.004,0.,0.004
308,0.003,0.,0.003
309,0.003,0.,0.003
310,0.003,0.,0.003
311,0.003,0.,0.003
312,0.004,0.,0.004
313,0.003,0.,0.003
314,0.003,0.,0.003
315,0.003,0.,0.003
316,0.004,0.,0.004
317,0.004,0.,0.004
318,0.004,0.,0.004
319,0.004,0.,0.004
320,0.004,0.,0.004
321,0.004,0.,0.004
322,0.004,0.,0.004
323,0.004,0.,0.004
324,0.004,0.,0.004
325,0.004,0.,0.004
326,0.004,0.,0.004
327,0.004,0.,0.004
328,0.004,0.,0.004
329,0.004,0.,0.004
330,0.004,0.,0.004
331,0.004,0.,0.004
332,0.004,0.,0.004
333,0.004,0.,0.004
334,0.004,0.,0.004
335,0.004,0.,0.004
336,0.004,0.,0.004
337,0.004,0.,0.004
338,0.004,0.,0.004
339,0.004,0.,0.004
340,0.004,0.,0.004
341,0.004,0.,0.004
342,0.004,0.,0.004
343,0.004,0.,0.004
344,0.004,0.,0.004
345,0.004,0.,0.004
346,0.004,0.,0.004
347,0.005,0.,0.004
348,0.004,0.,0.004
349,0.004,0.,0.004
350,0.004,0.,0.004
351,0.004,0.,0.004
352,0.004,0.,0.004
353,0.004,0.,0.004
354,0.004,0.,0.004
355,0.004,0.,0.004
356,0.005,0.,0.005
357,0.004,0.,0.004
358,0.004,0.,0.004
359,0.004,0.,0.004
360,0.004,0.,0.004
361,0.004,0.,0.004
362,0.004,0.,0.004
363,0.004,0.,0.004
364,0.005,0.,0.005
365,0.004,0.,0.004
366,0.004,0.,0.004
367,0.004,0.,0.004
368,0.004,0.,0.004
369,0.004,0.,0.004
370,0.004,0.,0.004
371,0.004,0.,0.004
372,0.005,0.,0.005
373,0.004,0.,0.004
374,0.004,0.,0.004
375,0.004,0.,0.004
376,0.004,0.,0.004
377,0.004,0.,0.004
378,0.004,0.,0.004
379,0.004,0.,0.004
380,0.005,0.,0.005
381,0.004,0.,0.004
382,0.004,0.,0.004
383,0.004,0.,0.004
384,0.004,0.,0.004
385,0.004,0.,0.004
386,0.004,0.,0.004
387,0.005,0.,0.005
388,0.004,0.,0.004
389,0.004,0.,0.004
390,0.004,0.,0.004
391,0.005,0.,0.005
392,0.004,0.,0.004
393,0.004,0.,0.004
394,0.004,0.,0.004
395,0.005,0.,0.005
396,0.004,0.,0.004
397,0.004,0.,0.004
398,0.004,0.,0.004
399,0.005,0.,0.005
400,0.005,0.,0.005
401,0.005,0.,0.005
402,0.006,0.,0.006
403,0.005,0.,0.005
404,0.005,0.,0.005
405,0.005,0.,0.005
406,0.005,0.,0.005
407,0.005,0.,0.005
408,0.005,0.,0.005
409,0.005,0.,0.005
410,0.006,0.,0.005
411,0.005,0.,0.005
412,0.005,0.,0.005
413,0.005,0.,0.005
414,0.005,0.,0.005
415,0.005,0.,0.005
416,0.005,0.,0.005
417,0.005,0.,0.005
418,0.005,0.,0.005
419,0.005,0.,0.005
420,0.005,0.,0.005
421,0.005,0.,0.005
422,0.005,0.,0.005
423,0.005,0.,0.005
424,0.005,0.,0.005
425,0.005,0.,0.005
426,0.005,0.,0.005
427,0.005,0.,0.005
428,0.005,0.,0.005
429,0.005,0.,0.005
430,0.005,0.,0.005
431,0.006,0.,0.006
432,0.005,0.,0.005
433,0.005,0.,0.005
434,0.005,0.,0.005
435,0.005,0.,0.005
436,0.005,0.,0.005
437,0.005,0.,0.005
438,0.005,0.,0.005
439,0.006,0.,0.006
440,0.005,0.,0.005
441,0.005,0.,0.005
442,0.005,0.,0.005
443,0.005,0.,0.005
444,0.006,0.,0.006
445,0.005,0.,0.005
446,0.005,0.,0.005
447,0.005,0.,0.005
448,0.005,0.,0.005
449,0.005,0.,0.005
450,0.005,0.,0.005
451,0.006,0.,0.006
452,0.005,0.,0.005
453,0.005,0.,0.005
454,0.005,0.,0.005
455,0.005,0.,0.005
456,0.005,0.,0.005
457,0.005,0.,0.005
458,0.005,0.,0.005
459,0.005,0.,0.005
460,0.005,0.,0.005
461,0.005,0.,0.005
462,0.005,0.,0.005
463,0.005,0.,0.005
464,0.006,0.,0.006
465,0.005,0.,0.005
466,0.005,0.,0.005
467,0.006,0.,0.006
468,0.005,0.,0.005
469,0.005,0.,0.005
470,0.006,0.,0.006
471,0.005,0.,0.005
472,0.005,0.,0.005
473,0.006,0.,0.006
474,0.005,0.,0.005
475,0.005,0.,0.005
476,0.005,0.,0.005
477,0.006,0.,0.005
478,0.005,0.,0.005
479,0.005,0.,0.005
480,0.006,0.,0.006
481,0.006,0.,0.006
482,0.006,0.,0.006
483,0.006,0.,0.006
484,0.006,0.,0.006
485,0.006,0.,0.006
486,0.006,0.,0.006
487,0.006,0.,0.006
488,0.006,0.,0.006
489,0.006,0.,0.006
490,0.006,0.,0.006
491,0.006,0.,0.006
492,0.006,0.,0.006
493,0.006,0.,0.006
494,0.006,0.,0.006
495,0.006,0.,0.006
496,0.006,0.,0.006
497,0.006,0.,0.006
498,0.006,0.,0.006
499,0.006,0.,0.006
500,0.006,0.,0.006
600,0.011,0.006,0.005
800,0.053,0.001,0.051
1000,0.012,0.,0.012
1200,0.015,0.,0.015
1400,0.018,0.,0.018
1600,0.021,0.,0.021
1800,0.023,0.,0.023
2000,0.028,0.,0.028
2200,0.039,0.,0.039
2400,0.035,0.,0.035
2600,0.095,0.,0.095
2800,0.072,0.,0.072
3000,0.055,0.,0.055
3200,0.044,0.,0.044
3400,0.057,0.,0.057
3600,0.064,0.001,0.062
3800,0.126,0.,0.125
4000,0.095,0.,0.095
4200,0.068,0.,0.067
4400,0.08,0.,0.079
4600,0.074,0.,0.074
4800,0.087,0.,0.086
5000,0.085,0.,0.085
5200,0.099,0.,0.099
5400,0.098,0.,0.098
5600,0.097,0.,0.097
5800,0.104,0.001,0.102
6000,0.088,0.,0.088
6200,0.094,0.,0.094
6400,0.099,0.,0.099
6600,0.102,0.,0.102
6800,0.107,0.,0.107
7000,0.117,0.,0.117
7200,0.13,0.,0.13
7400,0.141,0.,0.141
7600,0.148,0.,0.148
7800,0.149,0.,0.149
8000,0.146,0.,0.146
8200,0.143,0.,0.143
8400,0.152,0.,0.152
8600,0.166,0.,0.166
8800,0.175,0.,0.175
9000,0.178,0.,0.178
9200,0.178,0.,0.178
9400,0.183,0.,0.183
9600,0.186,0.,0.186
9800,0.187,0.,0.187
10000,0.19,0.,0.189
10200,0.192,0.,0.192
10400,0.205,0.,0.205
10600,0.211,0.,0.211
10800,0.217,0.,0.217
11000,0.217,0.,0.217
11200,0.225,0.,0.225
11400,0.228,0.,0.228
11600,0.222,0.,0.222
11800,0.214,0.,0.214
12000,0.204,0.,0.204
12200,0.209,0.,0.209
12400,0.198,0.,0.198
12600,0.211,0.,0.211
12800,0.218,0.,0.218
13000,0.23,0.,0.23
13200,0.237,0.,0.237
13400,0.24,0.,0.24
13600,0.249,0.,0.249
13800,0.26,0.,0.26
14000,0.271,0.,0.271
14200,0.288,0.,0.288
14400,0.306,0.,0.306
14600,0.32,0.,0.32
14800,0.331,0.,0.331
15000,0.343,0.,0.343
15200,0.367,0.,0.367
15400,0.377,0.,0.377
15600,0.429,0.,0.429
15800,0.399,0.,0.399
16000,0.391,0.,0.391
16200,0.377,0.,0.377
16400,0.369,0.,0.369
16600,0.353,0.,0.353
16800,0.355,0.,0.355
17000,0.356,0.,0.355
17200,0.356,0.,0.356
17400,0.367,0.,0.367
17600,0.38,0.,0.38
17800,0.39,0.,0.39
18000,0.4,0.,0.4
18200,0.406,0.,0.406
18400,0.417,0.,0.417
18600,0.428,0.,0.428
18800,0.436,0.,0.436
19000,0.501,0.,0.501
19200,0.509,0.,0.509
19400,0.498,0.,0.498
19600,0.495,0.,0.495
19800,0.481,0.,0.481
20000,0.474,0.001,0.473
