param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
28,0.007,0.,0.007,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.
29,0.008,0.,0.008,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.
30,0.008,0.,0.008,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.
31,0.009,0.,0.009,0.003,0.,0.003,0.005,0.,0.005,0.,0.,0.
32,0.009,0.,0.009,0.004,0.,0.004,0.005,0.,0.005,0.,0.,0.
33,0.01,0.,0.01,0.004,0.,0.004,0.005,0.,0.005,0.,0.,0.
34,0.012,0.,0.011,0.004,0.,0.004,0.007,0.,0.006,0.,0.,0.
35,0.011,0.,0.011,0.004,0.,0.004,0.006,0.,0.006,0.,0.,0.
36,0.012,0.,0.012,0.005,0.,0.005,0.006,0.,0.006,0.,0.,0.
37,0.017,0.,0.017,0.005,0.,0.005,0.011,0.,0.011,0.,0.,0.
38,0.013,0.,0.013,0.005,0.,0.005,0.007,0.,0.007,0.,0.,0.
39,0.015,0.,0.015,0.005,0.,0.005,0.008,0.,0.008,0.,0.,0.
40,0.014,0.,0.014,0.006,0.,0.006,0.008,0.,0.008,0.,0.,0.
41,0.021,0.,0.021,0.013,0.,0.013,0.008,0.,0.008,0.,0.,0.
42,0.016,0.,0.016,0.007,0.,0.007,0.008,0.,0.008,0.,0.,0.
43,0.016,0.,0.016,0.007,0.,0.007,0.009,0.,0.009,0.,0.,0.
44,0.017,0.,0.017,0.007,0.,0.007,0.009,0.,0.009,0.,0.,0.
45,0.018,0.,0.018,0.008,0.,0.007,0.01,0.,0.01,0.,0.,0.
46,0.082,0.,0.082,0.072,0.,0.072,0.01,0.,0.01,0.,0.,0.
47,0.02,0.,0.02,0.008,0.,0.008,0.01,0.,0.01,0.,0.,0.
48,0.022,0.001,0.021,0.009,0.,0.009,0.012,0.001,0.011,0.,0.,0.
49,0.051,0.,0.051,0.039,0.,0.039,0.011,0.,0.011,0.,0.,0.
50,0.071,0.011,0.059,0.055,0.005,0.049,0.015,0.005,0.009,0.,0.,0.
51,0.023,0.,0.023,0.01,0.,0.01,0.012,0.,0.012,0.,0.,0.
52,0.024,0.,0.024,0.01,0.,0.01,0.013,0.,0.013,0.,0.,0.
53,0.041,0.,0.041,0.011,0.,0.011,0.029,0.,0.029,0.,0.,0.
54,0.027,0.,0.027,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
55,0.027,0.,0.027,0.012,0.,0.012,0.014,0.,0.014,0.,0.,0.
56,0.028,0.,0.028,0.013,0.,0.013,0.014,0.,0.014,0.,0.,0.
57,0.028,0.,0.028,0.012,0.,0.012,0.015,0.,0.015,0.,0.,0.
58,0.035,0.,0.034,0.013,0.,0.013,0.021,0.,0.021,0.,0.,0.
59,0.031,0.,0.031,0.014,0.,0.014,0.016,0.,0.016,0.,0.,0.
60,0.038,0.,0.038,0.014,0.,0.014,0.022,0.,0.022,0.,0.,0.
61,0.033,0.,0.033,0.015,0.,0.015,0.017,0.,0.017,0.,0.,0.
62,0.094,0.,0.094,0.076,0.,0.076,0.018,0.,0.018,0.,0.,0.
63,0.036,0.,0.036,0.017,0.,0.017,0.018,0.,0.018,0.,0.,0.
64,0.067,0.,0.067,0.048,0.,0.048,0.018,0.,0.018,0.,0.,0.
65,0.038,0.,0.038,0.018,0.,0.018,0.019,0.,0.019,0.,0.,0.
66,0.054,0.,0.054,0.017,0.,0.017,0.036,0.,0.036,0.,0.,0.
67,0.039,0.,0.039,0.017,0.,0.017,0.021,0.,0.021,0.,0.,0.
68,0.042,0.,0.041,0.021,0.,0.02,0.02,0.,0.02,0.,0.,0.
69,0.041,0.,0.041,0.019,0.,0.019,0.021,0.,0.021,0.,0.,0.
70,0.044,0.,0.044,0.019,0.,0.019,0.023,0.,0.023,0.,0.,0.
71,0.044,0.,0.044,0.022,0.,0.022,0.022,0.,0.022,0.,0.,0.
72,0.046,0.,0.045,0.021,0.,0.02,0.024,0.,0.024,0.,0.,0.
73,0.046,0.,0.046,0.021,0.,0.021,0.024,0.,0.024,0.,0.,0.
74,0.048,0.,0.048,0.021,0.,0.021,0.026,0.,0.026,0.,0.,0.
75,0.051,0.,0.05,0.025,0.,0.024,0.025,0.,0.025,0.,0.,0.
76,0.052,0.,0.052,0.026,0.,0.026,0.025,0.,0.025,0.,0.,0.
77,0.051,0.,0.051,0.025,0.,0.025,0.025,0.,0.025,0.,0.,0.
78,0.054,0.,0.053,0.025,0.,0.025,0.028,0.,0.027,0.,0.,0.
79,0.055,0.,0.055,0.026,0.,0.026,0.028,0.,0.028,0.,0.,0.
80,0.058,0.,0.058,0.026,0.,0.026,0.031,0.,0.031,0.,0.,0.
81,0.058,0.,0.058,0.028,0.,0.028,0.028,0.,0.028,0.,0.,0.
82,0.06,0.,0.06,0.03,0.,0.03,0.029,0.,0.029,0.,0.,0.
83,0.063,0.,0.063,0.032,0.,0.031,0.03,0.,0.03,0.,0.,0.
84,0.065,0.001,0.064,0.032,0.001,0.031,0.032,0.,0.032,0.,0.,0.
85,0.066,0.001,0.065,0.033,0.,0.032,0.032,0.,0.032,0.,0.,0.
86,0.065,0.,0.065,0.03,0.,0.03,0.034,0.,0.034,0.,0.,0.
87,0.071,0.,0.071,0.037,0.,0.037,0.033,0.,0.033,0.,0.,0.
88,0.071,0.001,0.069,0.035,0.,0.035,0.033,0.,0.033,0.001,0.,0.
89,0.079,0.,0.078,0.038,0.,0.037,0.04,0.,0.04,0.,0.,0.
90,0.091,0.,0.091,0.049,0.,0.049,0.041,0.,0.041,0.,0.,0.
91,0.081,0.,0.08,0.039,0.,0.038,0.041,0.,0.041,0.,0.,0.
92,0.092,0.,0.092,0.042,0.,0.042,0.048,0.,0.048,0.,0.,0.
93,0.081,0.,0.081,0.041,0.,0.041,0.039,0.,0.039,0.,0.,0.
94,0.08,0.,0.08,0.041,0.,0.041,0.038,0.,0.038,0.,0.,0.
95,0.087,0.,0.087,0.042,0.,0.042,0.043,0.,0.043,0.,0.,0.
96,0.103,0.,0.103,0.053,0.,0.053,0.048,0.,0.048,0.,0.,0.
97,0.087,0.,0.087,0.043,0.,0.043,0.042,0.,0.042,0.,0.,0.
98,0.087,0.,0.086,0.045,0.,0.044,0.041,0.,0.041,0.,0.,0.
99,0.099,0.,0.099,0.049,0.,0.049,0.048,0.,0.048,0.,0.,0.
100,0.103,0.,0.102,0.046,0.,0.046,0.056,0.,0.056,0.,0.,0.
110,0.112,0.,0.112,0.054,0.,0.054,0.057,0.,0.057,0.,0.,0.
120,0.144,0.,0.144,0.071,0.,0.071,0.071,0.,0.071,0.,0.,0.
130,0.164,0.,0.164,0.076,0.,0.076,0.086,0.,0.086,0.,0.,0.
140,0.18,0.001,0.179,0.091,0.,0.091,0.088,0.001,0.087,0.,0.,0.
150,0.214,0.,0.214,0.115,0.,0.115,0.098,0.,0.098,0.,0.,0.
160,0.241,0.001,0.238,0.127,0.,0.126,0.112,0.,0.111,0.,0.,0.
170,0.275,0.001,0.274,0.142,0.,0.142,0.132,0.,0.131,0.,0.,0.
180,0.301,0.,0.301,0.162,0.,0.162,0.138,0.,0.138,0.,0.,0.
190,0.372,0.,0.371,0.201,0.,0.201,0.169,0.,0.168,0.,0.,0.
200,0.498,0.002,0.495,0.221,0.002,0.218,0.275,0.,0.275,0.,0.,0.
210,0.459,0.001,0.458,0.253,0.,0.253,0.205,0.,0.204,0.,0.,0.
220,0.48,0.001,0.478,0.253,0.,0.253,0.226,0.001,0.224,0.,0.,0.
230,0.531,0.,0.531,0.302,0.,0.302,0.227,0.,0.227,0.,0.,0.
240,0.564,0.,0.564,0.317,0.,0.317,0.245,0.,0.245,0.,0.,0.
250,0.741,0.003,0.737,0.37,0.001,0.369,0.371,0.002,0.368,0.,0.,0.
260,0.729,0.,0.729,0.418,0.,0.418,0.309,0.,0.309,0.,0.,0.
270,0.754,0.,0.753,0.42,0.,0.419,0.332,0.,0.332,0.,0.,0.
280,0.802,0.,0.802,0.455,0.,0.455,0.345,0.,0.345,0.,0.,0.
290,0.88,0.,0.88,0.521,0.,0.52,0.358,0.,0.358,0.,0.,0.
300,0.986,0.003,0.982,0.575,0.001,0.573,0.406,0.001,0.404,0.,0.,0.
310,1.015,0.,1.014,0.581,0.,0.58,0.433,0.,0.433,0.,0.,0.
320,1.079,0.,1.079,0.629,0.,0.629,0.448,0.,0.448,0.,0.,0.
330,1.213,0.,1.213,0.709,0.,0.709,0.503,0.,0.503,0.,0.,0.
340,1.234,0.,1.234,0.729,0.,0.729,0.503,0.,0.503,0.,0.,0.
350,1.32,0.004,1.315,0.798,0.001,0.796,0.52,0.002,0.517,0.,0.,0.
360,1.431,0.,1.431,0.874,0.,0.874,0.555,0.,0.555,0.,0.,0.
370,1.513,0.005,1.507,0.917,0.,0.916,0.594,0.004,0.589,0.,0.,0.
380,1.63,0.,1.63,0.991,0.,0.991,0.637,0.,0.637,0.,0.,0.
390,1.676,0.,1.676,1.025,0.,1.025,0.649,0.,0.649,0.,0.,0.
400,1.842,0.005,1.836,1.152,0.002,1.149,0.688,0.002,0.685,0.,0.,0.
