param-n,abstract+autorewrite-regression-quadratic-real,abstract+autorewrite-regression-quadratic-sys,abstract+autorewrite-regression-quadratic-user,abstract+rewrite!-regression-quadratic-real,abstract+rewrite!-regression-quadratic-sys,abstract+rewrite!-regression-quadratic-user,autorewrite-noop-regression-linear-real,autorewrite-noop-regression-linear-sys,autorewrite-noop-regression-linear-user,autorewrite-regression-quadratic-real,autorewrite-regression-quadratic-sys,autorewrite-regression-quadratic-user,close-abstract+autorewrite-regression-quadratic-real,close-abstract+autorewrite-regression-quadratic-sys,close-abstract+autorewrite-regression-quadratic-user,close-abstract+rewrite!-regression-quadratic-real,close-abstract+rewrite!-regression-quadratic-sys,close-abstract+rewrite!-regression-quadratic-user,rewrite!-regression-quadratic-real,rewrite!-regression-quadratic-sys,rewrite!-regression-quadratic-user,rewrite?-noop-regression-linear-real,rewrite?-noop-regression-linear-sys,rewrite?-noop-regression-linear-user
35,0.017,0.,0.017,0.017,0.,0.017,0.,0.,0.,0.013,0.,0.013,0.003,0.,0.003,0.003,0.,0.003,0.009,0.,0.009,0.004,0.,0.004
36,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.,0.009,0.,0.009,0.003,0.,0.003,0.003,0.,0.003,0.009,0.,0.009,0.,0.,0.
37,0.014,0.,0.014,0.013,0.,0.013,0.,0.,0.,0.01,0.,0.01,0.003,0.,0.003,0.003,0.,0.003,0.009,0.,0.009,0.,0.,0.
38,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.,0.01,0.,0.01,0.003,0.,0.003,0.003,0.,0.003,0.01,0.,0.01,0.,0.,0.
39,0.022,0.,0.021,0.015,0.,0.015,0.,0.,0.,0.017,0.,0.017,0.003,0.,0.003,0.003,0.,0.003,0.01,0.,0.01,0.,0.,0.
40,0.016,0.,0.016,0.022,0.,0.022,0.,0.,0.,0.011,0.,0.011,0.003,0.,0.003,0.003,0.,0.003,0.017,0.,0.017,0.,0.,0.
41,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.,0.011,0.,0.011,0.004,0.,0.004,0.004,0.,0.004,0.012,0.,0.011,0.,0.,0.
42,0.017,0.,0.017,0.017,0.,0.017,0.,0.,0.,0.012,0.,0.012,0.004,0.,0.004,0.004,0.,0.004,0.012,0.,0.012,0.,0.,0.
43,0.018,0.,0.017,0.019,0.,0.019,0.,0.,0.,0.013,0.,0.013,0.004,0.,0.003,0.004,0.,0.004,0.013,0.,0.013,0.,0.,0.
44,0.018,0.,0.018,0.018,0.,0.018,0.,0.,0.,0.013,0.,0.013,0.004,0.,0.004,0.004,0.,0.004,0.013,0.,0.013,0.,0.,0.
45,0.019,0.,0.019,0.079,0.,0.079,0.,0.,0.,0.013,0.,0.013,0.004,0.,0.004,0.005,0.,0.005,0.073,0.,0.073,0.,0.,0.
46,0.021,0.,0.021,0.021,0.,0.021,0.,0.,0.,0.015,0.,0.015,0.005,0.,0.005,0.005,0.,0.005,0.014,0.,0.014,0.,0.,0.
47,0.05,0.,0.05,0.022,0.,0.022,0.,0.,0.,0.015,0.,0.015,0.034,0.,0.034,0.005,0.,0.005,0.016,0.,0.016,0.,0.,0.
48,0.022,0.,0.022,0.052,0.,0.052,0.,0.,0.,0.015,0.,0.015,0.005,0.,0.005,0.005,0.,0.005,0.046,0.,0.046,0.,0.,0.
49,0.023,0.,0.023,0.023,0.,0.023,0.,0.,0.,0.017,0.,0.017,0.005,0.,0.005,0.005,0.,0.005,0.017,0.,0.017,0.,0.,0.
50,0.071,0.012,0.058,0.075,0.008,0.066,0.,0.,0.,0.022,0.006,0.015,0.048,0.005,0.042,0.049,0.002,0.046,0.024,0.005,0.018,0.,0.,0.
51,0.039,0.,0.039,0.04,0.,0.04,0.,0.,0.,0.032,0.,0.032,0.006,0.,0.006,0.021,0.,0.021,0.017,0.,0.017,0.,0.,0.
52,0.026,0.,0.026,0.025,0.,0.025,0.,0.,0.,0.018,0.,0.018,0.007,0.,0.007,0.006,0.,0.006,0.018,0.,0.018,0.,0.,0.
53,0.026,0.,0.026,0.026,0.,0.026,0.,0.,0.,0.018,0.,0.018,0.006,0.,0.006,0.006,0.,0.005,0.019,0.,0.019,0.,0.,0.
54,0.027,0.,0.027,0.027,0.,0.027,0.,0.,0.,0.019,0.,0.019,0.007,0.,0.007,0.006,0.,0.006,0.019,0.,0.019,0.,0.,0.
55,0.028,0.,0.028,0.029,0.,0.028,0.,0.,0.,0.02,0.,0.02,0.007,0.,0.007,0.007,0.,0.006,0.021,0.,0.021,0.,0.,0.
56,0.033,0.,0.033,0.034,0.,0.034,0.,0.,0.,0.025,0.,0.025,0.007,0.,0.007,0.007,0.,0.007,0.025,0.,0.025,0.,0.,0.
57,0.03,0.,0.03,0.031,0.,0.031,0.,0.,0.,0.021,0.,0.021,0.007,0.,0.007,0.007,0.,0.007,0.022,0.,0.022,0.,0.,0.
58,0.036,0.,0.036,0.037,0.,0.037,0.,0.,0.,0.028,0.,0.028,0.008,0.,0.008,0.007,0.,0.007,0.029,0.,0.029,0.,0.,0.
59,0.031,0.,0.031,0.032,0.,0.032,0.,0.,0.,0.022,0.,0.022,0.008,0.,0.008,0.008,0.,0.008,0.023,0.,0.023,0.,0.,0.
60,0.093,0.,0.093,0.033,0.,0.033,0.,0.,0.,0.024,0.,0.024,0.068,0.,0.068,0.008,0.,0.008,0.024,0.,0.024,0.,0.,0.
61,0.035,0.,0.035,0.095,0.,0.095,0.,0.,0.,0.024,0.,0.024,0.01,0.,0.01,0.01,0.,0.01,0.083,0.,0.083,0.,0.,0.
62,0.063,0.,0.063,0.066,0.,0.066,0.,0.,0.,0.024,0.,0.024,0.038,0.,0.038,0.04,0.,0.04,0.025,0.,0.025,0.,0.,0.
63,0.037,0.,0.037,0.037,0.,0.037,0.,0.,0.,0.026,0.,0.026,0.009,0.,0.009,0.009,0.,0.009,0.027,0.,0.027,0.,0.,0.
64,0.052,0.,0.052,0.054,0.,0.054,0.,0.,0.,0.041,0.,0.041,0.009,0.,0.009,0.009,0.,0.009,0.043,0.,0.043,0.,0.,0.
65,0.039,0.,0.039,0.039,0.,0.039,0.,0.,0.,0.027,0.,0.027,0.01,0.,0.01,0.009,0.,0.009,0.028,0.,0.028,0.,0.,0.
66,0.04,0.,0.04,0.041,0.,0.041,0.,0.,0.,0.027,0.,0.027,0.011,0.,0.011,0.011,0.,0.011,0.028,0.,0.028,0.,0.,0.
67,0.04,0.,0.04,0.042,0.,0.042,0.,0.,0.,0.029,0.,0.029,0.01,0.,0.01,0.011,0.,0.011,0.03,0.,0.03,0.,0.,0.
68,0.042,0.,0.042,0.043,0.,0.043,0.,0.,0.,0.03,0.,0.03,0.011,0.,0.011,0.011,0.,0.011,0.031,0.,0.031,0.,0.,0.
69,0.044,0.,0.044,0.045,0.,0.045,0.,0.,0.,0.032,0.,0.032,0.011,0.,0.011,0.011,0.,0.011,0.032,0.,0.032,0.,0.,0.
70,0.046,0.,0.046,0.046,0.,0.046,0.,0.,0.,0.032,0.,0.032,0.012,0.,0.012,0.013,0.,0.013,0.032,0.,0.032,0.,0.,0.
71,0.045,0.,0.045,0.046,0.,0.046,0.,0.,0.,0.032,0.,0.032,0.012,0.,0.012,0.011,0.,0.011,0.033,0.,0.033,0.,0.,0.
72,0.047,0.,0.047,0.048,0.,0.048,0.,0.,0.,0.033,0.,0.033,0.012,0.,0.012,0.012,0.,0.012,0.034,0.,0.034,0.,0.,0.
73,0.048,0.,0.048,0.049,0.,0.049,0.,0.,0.,0.035,0.,0.035,0.012,0.,0.012,0.012,0.,0.012,0.035,0.,0.035,0.,0.,0.
74,0.05,0.,0.05,0.052,0.,0.051,0.,0.,0.,0.035,0.,0.035,0.014,0.,0.014,0.013,0.,0.013,0.038,0.,0.037,0.,0.,0.
75,0.052,0.,0.052,0.053,0.,0.052,0.,0.,0.,0.036,0.,0.036,0.015,0.,0.015,0.015,0.,0.014,0.036,0.,0.036,0.,0.,0.
76,0.051,0.,0.051,0.053,0.,0.053,0.,0.,0.,0.037,0.,0.037,0.013,0.,0.013,0.013,0.,0.013,0.038,0.,0.038,0.,0.,0.
77,0.054,0.,0.053,0.053,0.,0.053,0.,0.,0.,0.038,0.,0.037,0.014,0.,0.014,0.014,0.,0.014,0.038,0.,0.038,0.,0.,0.
78,0.054,0.,0.054,0.056,0.,0.056,0.,0.,0.,0.039,0.,0.039,0.014,0.,0.014,0.014,0.,0.014,0.04,0.,0.04,0.,0.,0.
79,0.057,0.,0.057,0.057,0.,0.056,0.,0.,0.,0.04,0.,0.04,0.016,0.,0.016,0.014,0.,0.014,0.041,0.,0.041,0.,0.,0.
80,0.058,0.,0.058,0.059,0.,0.059,0.,0.,0.,0.041,0.,0.041,0.015,0.,0.015,0.015,0.,0.015,0.042,0.,0.042,0.,0.,0.
81,0.059,0.,0.058,0.061,0.,0.061,0.,0.,0.,0.042,0.,0.041,0.016,0.,0.016,0.016,0.,0.016,0.043,0.,0.043,0.,0.,0.
82,0.061,0.,0.061,0.062,0.,0.062,0.,0.,0.,0.043,0.,0.043,0.016,0.,0.016,0.016,0.,0.016,0.044,0.,0.044,0.,0.,0.
83,0.062,0.,0.062,0.063,0.,0.063,0.,0.,0.,0.044,0.,0.044,0.016,0.,0.016,0.016,0.,0.016,0.045,0.,0.045,0.,0.,0.
84,0.064,0.,0.064,0.065,0.,0.065,0.,0.,0.,0.045,0.,0.045,0.017,0.,0.017,0.017,0.,0.017,0.046,0.,0.046,0.,0.,0.
85,0.065,0.,0.065,0.067,0.,0.067,0.,0.,0.,0.046,0.,0.046,0.017,0.,0.017,0.019,0.,0.019,0.047,0.,0.047,0.,0.,0.
86,0.066,0.,0.065,0.069,0.,0.069,0.,0.,0.,0.047,0.,0.046,0.017,0.,0.017,0.02,0.,0.02,0.048,0.,0.048,0.,0.,0.
87,0.069,0.,0.069,0.07,0.,0.07,0.,0.,0.,0.048,0.,0.048,0.019,0.,0.019,0.017,0.,0.017,0.049,0.,0.049,0.002,0.,0.002
88,0.071,0.,0.071,0.074,0.,0.074,0.,0.,0.,0.049,0.,0.049,0.02,0.,0.02,0.02,0.,0.02,0.052,0.,0.052,0.,0.,0.
89,0.072,0.,0.072,0.073,0.,0.073,0.,0.,0.,0.052,0.,0.052,0.018,0.,0.018,0.019,0.,0.019,0.052,0.,0.052,0.,0.,0.
90,0.075,0.,0.075,0.074,0.,0.074,0.,0.,0.,0.053,0.,0.053,0.02,0.,0.02,0.019,0.,0.019,0.053,0.,0.053,0.,0.,0.
91,0.074,0.,0.074,0.077,0.,0.076,0.,0.,0.,0.053,0.,0.053,0.019,0.,0.019,0.022,0.,0.021,0.053,0.,0.053,0.,0.,0.
92,0.077,0.,0.077,0.08,0.,0.079,0.,0.,0.,0.053,0.,0.053,0.022,0.,0.022,0.02,0.,0.02,0.057,0.,0.057,0.,0.,0.
93,0.081,0.,0.081,0.079,0.,0.079,0.,0.,0.,0.058,0.,0.058,0.021,0.,0.021,0.021,0.,0.021,0.057,0.,0.057,0.,0.,0.
94,0.081,0.,0.081,0.081,0.,0.081,0.,0.,0.,0.056,0.,0.056,0.023,0.,0.023,0.021,0.,0.021,0.058,0.,0.058,0.,0.,0.
95,0.095,0.,0.095,0.092,0.,0.092,0.,0.,0.,0.068,0.,0.068,0.025,0.,0.025,0.025,0.,0.025,0.066,0.,0.066,0.,0.,0.
96,0.087,0.,0.086,0.096,0.,0.096,0.,0.,0.,0.062,0.,0.061,0.023,0.,0.023,0.027,0.,0.027,0.067,0.,0.067,0.,0.,0.
97,0.093,0.,0.093,0.089,0.,0.089,0.,0.,0.,0.064,0.,0.064,0.026,0.,0.026,0.023,0.,0.023,0.065,0.,0.065,0.,0.,0.
98,0.091,0.,0.09,0.092,0.,0.092,0.,0.,0.,0.065,0.,0.065,0.024,0.,0.023,0.023,0.,0.023,0.067,0.,0.067,0.,0.,0.
99,0.092,0.,0.092,0.097,0.,0.097,0.,0.,0.,0.067,0.,0.067,0.023,0.,0.023,0.024,0.,0.024,0.072,0.,0.072,0.,0.,0.
100,0.105,0.,0.105,0.106,0.,0.106,0.,0.,0.,0.079,0.,0.079,0.024,0.,0.024,0.024,0.,0.024,0.081,0.,0.081,0.,0.,0.
110,0.114,0.,0.113,0.117,0.,0.117,0.,0.,0.,0.082,0.,0.082,0.031,0.,0.03,0.034,0.,0.034,0.081,0.,0.081,0.,0.,0.
120,0.143,0.001,0.142,0.141,0.,0.14,0.,0.,0.,0.1,0.,0.1,0.041,0.001,0.04,0.041,0.,0.04,0.098,0.,0.098,0.,0.,0.
130,0.162,0.002,0.16,0.171,0.,0.171,0.,0.,0.,0.113,0.,0.112,0.046,0.,0.045,0.045,0.,0.045,0.123,0.,0.123,0.,0.,0.
140,0.193,0.002,0.19,0.195,0.,0.195,0.,0.,0.,0.138,0.001,0.136,0.052,0.,0.051,0.052,0.,0.052,0.141,0.,0.141,0.,0.,0.
150,0.279,0.,0.279,0.283,0.,0.283,0.001,0.,0.001,0.159,0.,0.159,0.118,0.,0.118,0.12,0.,0.12,0.162,0.,0.162,0.001,0.,0.001
160,0.256,0.,0.255,0.261,0.002,0.258,0.001,0.,0.001,0.185,0.,0.185,0.069,0.,0.068,0.075,0.,0.074,0.184,0.001,0.182,0.001,0.,0.001
170,0.294,0.004,0.29,0.301,0.001,0.3,0.001,0.,0.001,0.211,0.004,0.206,0.081,0.,0.081,0.084,0.,0.084,0.214,0.,0.213,0.001,0.,0.001
180,0.32,0.,0.32,0.335,0.001,0.333,0.001,0.,0.001,0.228,0.,0.228,0.09,0.,0.09,0.095,0.,0.095,0.237,0.001,0.235,0.001,0.,0.001
190,0.357,0.,0.356,0.363,0.,0.362,0.001,0.,0.001,0.252,0.,0.251,0.102,0.,0.102,0.103,0.,0.102,0.257,0.,0.257,0.001,0.,0.001
200,0.513,0.002,0.511,0.519,0.,0.518,0.001,0.,0.001,0.324,0.002,0.322,0.187,0.,0.187,0.181,0.,0.181,0.336,0.,0.335,0.001,0.,0.001
210,0.445,0.,0.444,0.46,0.001,0.459,0.001,0.,0.001,0.315,0.,0.314,0.127,0.,0.127,0.135,0.,0.134,0.323,0.,0.322,0.001,0.,0.001
220,0.477,0.,0.477,0.494,0.,0.494,0.001,0.,0.001,0.334,0.,0.334,0.141,0.,0.141,0.142,0.,0.142,0.349,0.,0.349,0.001,0.,0.001
230,0.545,0.,0.545,0.56,0.,0.56,0.001,0.,0.001,0.377,0.,0.377,0.165,0.,0.165,0.166,0.,0.166,0.39,0.,0.39,0.001,0.,0.001
240,0.61,0.001,0.608,0.621,0.,0.62,0.001,0.,0.001,0.427,0.,0.426,0.181,0.,0.18,0.176,0.,0.176,0.442,0.,0.441,0.001,0.,0.001
250,0.682,0.,0.682,0.706,0.,0.705,0.001,0.,0.001,0.49,0.,0.49,0.19,0.,0.19,0.193,0.,0.192,0.51,0.,0.51,0.001,0.,0.001
260,0.732,0.002,0.729,0.759,0.002,0.756,0.001,0.,0.001,0.514,0.001,0.512,0.215,0.,0.214,0.219,0.001,0.218,0.537,0.001,0.535,0.001,0.,0.001
270,0.779,0.,0.778,0.801,0.005,0.796,0.001,0.,0.001,0.549,0.,0.548,0.227,0.,0.227,0.232,0.002,0.23,0.565,0.003,0.562,0.001,0.,0.001
280,0.86,0.001,0.859,0.883,0.001,0.881,0.001,0.,0.001,0.592,0.,0.591,0.264,0.,0.264,0.264,0.,0.264,0.615,0.001,0.613,0.001,0.,0.001
290,0.909,0.,0.909,0.93,0.,0.93,0.002,0.,0.002,0.64,0.,0.64,0.266,0.,0.266,0.27,0.,0.27,0.657,0.,0.657,0.001,0.,0.001
300,1.017,0.,1.016,1.031,0.001,1.029,0.001,0.,0.001,0.703,0.,0.702,0.311,0.,0.311,0.304,0.001,0.303,0.723,0.,0.722,0.001,0.,0.001
310,1.102,0.,1.101,1.125,0.,1.125,0.001,0.,0.001,0.774,0.,0.774,0.324,0.,0.324,0.33,0.,0.33,0.791,0.,0.791,0.002,0.,0.002
320,1.162,0.,1.161,1.194,0.,1.194,0.002,0.,0.001,0.811,0.,0.81,0.348,0.,0.348,0.354,0.,0.354,0.836,0.,0.836,0.002,0.,0.002
330,1.246,0.,1.246,1.259,0.,1.259,0.002,0.,0.002,0.872,0.,0.872,0.37,0.,0.37,0.375,0.,0.375,0.88,0.,0.88,0.002,0.,0.002
340,1.302,0.,1.301,1.353,0.,1.353,0.002,0.,0.002,0.906,0.,0.906,0.392,0.,0.392,0.4,0.,0.4,0.949,0.,0.949,0.002,0.,0.002
350,1.456,0.003,1.452,1.499,0.004,1.494,0.002,0.,0.002,1.008,0.003,1.004,0.445,0.,0.445,0.439,0.002,0.437,1.056,0.002,1.053,0.002,0.,0.002
360,1.53,0.,1.529,1.573,0.,1.573,0.002,0.,0.002,1.07,0.,1.07,0.455,0.,0.455,0.47,0.,0.47,1.1,0.,1.1,0.002,0.,0.002
370,1.62,0.,1.619,1.67,0.,1.67,0.002,0.,0.002,1.136,0.,1.136,0.481,0.,0.48,0.499,0.,0.499,1.167,0.,1.167,0.002,0.,0.002
380,1.707,0.002,1.705,1.749,0.,1.748,0.002,0.,0.002,1.185,0.002,1.183,0.517,0.,0.517,0.515,0.,0.514,1.23,0.,1.23,0.002,0.,0.002
390,1.836,0.,1.836,1.94,0.001,1.939,0.002,0.,0.002,1.262,0.,1.262,0.569,0.,0.569,0.575,0.,0.574,1.36,0.,1.36,0.002,0.,0.002
400,1.952,0.002,1.949,1.986,0.005,1.98,0.002,0.,0.002,1.354,0.002,1.351,0.595,0.,0.595,0.592,0.,0.592,1.39,0.005,1.384,0.002,0.,0.002
